"БЛАГОЕВГРАД","ПЕТРИЧ","С.КОЛАРОВО","Средно училище ""Васил Левски""","104003","16","48.22","16","31.78"
"БЛАГОЕВГРАД","ПЕТРИЧ","С.КЪРНАЛОВО","Осноно училище ""Братя Миладинови""","104025","14","48.54","14","22.29"
"БЛАГОЕВГРАД","ПЕТРИЧ","С.МАРИКОСТИНОВО","Основно училище ""Св. Св. Кирил и Методий""","104018","10","53.85","10","34.83"
"БЛАГОЕВГРАД","ПЕТРИЧ","С.ПЪРВОМАЙ","Средно училище ""Св.Паисий Хилендарски""","104004","33","56.85","33","31.33"
"БЛАГОЕВГРАД","ПЕТРИЧ","С.РУПИТЕ","Основно училище ""Св.Св. Кирил и Методий""","104017","7","7.14","6","12.17"
"БЛАГОЕВГРАД","ПЕТРИЧ","С.СКРЪТ","Основно училище ""Пейо Крачолов Яворов""","104005","20","56.95","20","29.61"
"БЛАГОЕВГРАД","РАЗЛОГ","ГР.РАЗЛОГ","Средно училище ""Братя Петър и Иван Каназиреви""","103501","66","57.6","64","34.59"
"БЛАГОЕВГРАД","РАЗЛОГ","ГР.РАЗЛОГ","Основно училище ""Никола Парапунов""","103502","66","52.7","64","28.75"
"БЛАГОЕВГРАД","РАЗЛОГ","С.БАНЯ","Основно училище""Св. Паисий Хилендарски""","103503","36","40.92","33","25.05"
"БЛАГОЕВГРАД","РАЗЛОГ","С.БАЧЕВО","Основно училище ""Св. Св. Кирил и Методий""","103504","10","52.35","10","32.03"
"БЛАГОЕВГРАД","РАЗЛОГ","С.ГОРНО ДРАГЛИЩЕ","Основно училище ""Неофит Рилски""","103506","13","53.5","13","31.29"
"БЛАГОЕВГРАД","РАЗЛОГ","С.ЕЛЕШНИЦА","Основно училище""Братя Миладинови""","103508","13","57.27","13","29.5"
"БЛАГОЕВГРАД","САНДАНСКИ","ГР.САНДАНСКИ","Второ основно училище ""Христо Смирненски""","102606","92","54.65","91","35.93"
"БЛАГОЕВГРАД","САНДАНСКИ","ГР.САНДАНСКИ","Първо основно училище ""Свети Климент Охридски""","104104","63","61.42","62","35.04"
"БЛАГОЕВГРАД","САНДАНСКИ","ГР.САНДАНСКИ","Трето основно училище ""Христо Ботев""","104106","102","63.38","102","36.24"
"БЛАГОЕВГРАД","САНДАНСКИ","ГР.САНДАНСКИ","Четвърто основно училище "" Св. Св. Козма и Дамян ""","104107","43","52.42","43","20.44"
"БЛАГОЕВГРАД","САНДАНСКИ","ГР.САНДАНСКИ","Спортно училище","109185","16","46.16","16","20.88"
"БЛАГОЕВГРАД","САНДАНСКИ","С.ДАМЯНИЦА","Основно училище ""Св.СвКирил и Методий""","104113","17","38.12","17","16.31"
"БЛАГОЕВГРАД","САНДАНСКИ","С.КАТУНЦИ","Основно училище""Христо Ботев""","104116","3","40","3","9.33"
"БЛАГОЕВГРАД","САНДАНСКИ","С.СКЛАВЕ","Основно училище ""Братя Миладинови""","104111","24","20.6","24","14.88"
"БЛАГОЕВГРАД","САТОВЧА","С.ВАКЛИНОВО","Основно училище ""Стефка Събчева""","109057","4","50","4","22.06"
"БЛАГОЕВГРАД","САТОВЧА","С.ВЪЛКОСЕЛ","Средно училище ""Христо Ботев""","109030","39","56.06","39","38.37"
"БЛАГОЕВГРАД","САТОВЧА","С.ГОДЕШЕВО","Основно училище ""Братя Миладинови""","109038","3","39.17","3","13.92"
"БЛАГОЕВГРАД","САТОВЧА","С.КОЧАН","Средно училище ""Христо Смирненски""","109055","36","51.86","36","29.21"
"БЛАГОЕВГРАД","САТОВЧА","С.ПЛЕТЕНА","Обединено училище ""Св. Св. Кирил и Методий""","109054","13","58.65","13","42.46"
"БЛАГОЕВГРАД","САТОВЧА","С.САТОВЧА","Средно училище ""Св. Св. Кирил и Методий""","109050","37","49.35","37","24.42"
"БЛАГОЕВГРАД","САТОВЧА","С.СЛАЩЕН","Средно училище ""Свети Климент Охридски""","109037","13","53.12","13","36.75"
"БЛАГОЕВГРАД","САТОВЧА","С.ТУХОВИЩА","Основно училище ""Св.св.Кирил и Методий""","109039","8","47.56","8","36.72"
"БЛАГОЕВГРАД","СИМИТЛИ","ГР.СИМИТЛИ","Средно училище ""Св. Св. Кирил и Методий""","103133","68","55.54","68","30.34"
"БЛАГОЕВГРАД","СИМИТЛИ","С.ДОЛНО ОСЕНОВО","Обединено училище ""Св.Паисий Хилендарски""","109107","22","53.07","21","20.04"
"БЛАГОЕВГРАД","СИМИТЛИ","С.КРУПНИК","Средно училище ""Св.св.Кирил и Методий""","109102","28","38.18","28","16.22"
"БЛАГОЕВГРАД","СТРУМЯНИ","С.МИКРЕВО","Средно училище ""Св. Паисий Хилендарски""","108100","29","15.47","28","13.87"
"БЛАГОЕВГРАД","ХАДЖИДИМОВО","ГР.ХАДЖИДИМОВО","Средно училище ""Никола Йонков Вапцаров""","108001","23","38.02","23","22.04"
"БЛАГОЕВГРАД","ХАДЖИДИМОВО","С.АБЛАНИЦА","Средно училище Св. Паисий Хилендарски""","108004","29","55.28","29","26.75"
"БЛАГОЕВГРАД","ХАДЖИДИМОВО","С.БЕСЛЕН","Основно училище ""Гоце Делчев""","108007","7","48.43","7","32.93"
"БЛАГОЕВГРАД","ХАДЖИДИМОВО","С.КОПРИВЛЕН","Основно училище ""Никола Й. Вапцаров","108003","9","56.44","9","40.06"
"БЛАГОЕВГРАД","ЯКОРУДА","ГР.ЯКОРУДА","Средно училище ""Свети Свети Кирил и Методий""","107090","50","43","49","23.24"
"БЛАГОЕВГРАД","ЯКОРУДА","С.БЕЛ КАМЕН","Основно училище ""Неофит Рилски""","107020","5","62.9","5","25.8"
"БЛАГОЕВГРАД","ЯКОРУДА","С.КОНАРСКО","Обединено училище ""Братя Миладинови""","107092","21","43.88","21","36.89"
"БЛАГОЕВГРАД","ЯКОРУДА","С.СМОЛЕВО","Обединено училище ""Гоце Делчев ""","107021","16","44.75","16","31.81"
"БЛАГОЕВГРАД","ЯКОРУДА","С.ЮРУКОВО","Обединено училище""Васил Левски""","107094","14","65.32","14","42.09"
"БУРГАС","АЙТОС","ГР.АЙТОС","Основно училище ""Атанас Манчев""","200104","27","13.93","21","12.95"
"БУРГАС","АЙТОС","ГР.АЙТОС","Средно училище ""Христо Ботев""","200112","107","57.87","107","35.6"
"БУРГАС","АЙТОС","ГР.АЙТОС","Средно училище ""Никола Йонков Вапцаров""","200113","69","42.34","70","35.03"
"БУРГАС","АЙТОС","С.КАРАГЕОРГИЕВО","Основно училище ""Св.Св.Кирил и Методий""","200105","14","24.46","14","30.75"
"БУРГАС","АЙТОС","С.МЪГЛЕН","Основно училище ""Христо Ботев""","200107","24","31.04","24","17.15"
"БУРГАС","АЙТОС","С.ПИРНЕ","Основно училище ""Христо Ботев""","200109","28","42.82","28","33.91"
"БУРГАС","АЙТОС","С.ТОПОЛИЦА","Основно училище ""Светлина""","200110","8","27.06","8","19.81"
"БУРГАС","БУРГАС","ГР.БУРГАС","Частно основно училище ""Д-р Мария Монтесори""","200203","12","74.08","12","54.96"
"БУРГАС","БУРГАС","ГР.БУРГАС","Основно училище ""Петко Рачев Славейков""","200205","84","69.84","84","49.75"
"БУРГАС","БУРГАС","ГР.БУРГАС","Основно училище ""Свети княз Борис І""","200206","97","64.72","97","45.62"
"БУРГАС","БУРГАС","ГР.БУРГАС","Основно училище ""Любен Каравелов""","200207","73","69.01","73","40.97"
"БУРГАС","БУРГАС","ГР.БУРГАС","Основно училище ""Найден Геров""","200208","70","58.79","70","35.04"
"БУРГАС","БУРГАС","ГР.БУРГАС","Основно училище ""Антон Страшимиров""","200209","158","73.17","158","50.02"
"БУРГАС","БУРГАС","ГР.БУРГАС","Основно училище ""Свети Климент Охридски""","200210","99","69.49","99","43.28"
"БУРГАС","БУРГАС","ГР.БУРГАС","Основно училище ""Георги Бенковски""","200211","77","69.8","77","48.24"
"БУРГАС","БУРГАС","ГР.БУРГАС","Основно училище ""Пейо Крачолов Яворов""","200212","76","69.08","76","42.37"
"БУРГАС","БУРГАС","ГР.БУРГАС","Основно училище ""Васил Априлов""","200213","114","77.57","114","55.18"
"БУРГАС","БУРГАС","ГР.БУРГАС","Основно училище ""Братя Миладинови""","200214","191","67.29","191","51.26"
"БУРГАС","БУРГАС","ГР.БУРГАС","Основно училище ""Елин Пелин""","200215","178","63.96","178","41.01"
"БУРГАС","БУРГАС","ГР.БУРГАС","Обединено училище ""Васил Левски"" - кв. Горно Езерово","200216","43","32.48","42","41.73"
"БУРГАС","БУРГАС","ГР.БУРГАС","Основно училище ""Христо Ботев"" - кв. Сарафово","200217","40","64.31","40","43.12"
"БУРГАС","БУРГАС","ГР.БУРГАС","Основно училище ""Христо Ботев"" - кв. Победа","200218","63","10.94","62","10.76"
"БУРГАС","БУРГАС","ГР.БУРГАС","Основно училище "" Христо Ботев"" - кв. Долно Езерово","200219","27","55.35","27","21.76"
"БУРГАС","БУРГАС","ГР.БУРГАС","Средно училище ""Христо Ботев"" - кв. Черно море","200221","16","39.28","15","18.75"
"БУРГАС","БУРГАС","ГР.БУРГАС","Основно училище ""Иван Вазов"" - кв. Банево","200222","12","44.79","12","34.33"
"БУРГАС","БУРГАС","ГР.БУРГАС","Основно училище "" Христо Ботев"" - кв. Ветрен","200223","18","58.72","18","37.68"
"БУРГАС","БУРГАС","ГР.БУРГАС","Обединено училище ""Св. Климент Охридски"" - кв. Рудник","200226","21","21.9","21","13.15"
"БУРГАС","БУРГАС","ГР.БУРГАС","Средно училище "" Йордан Йовков""","200228","51","66.25","51","42.35"
"БУРГАС","БУРГАС","ГР.БУРГАС","Средно училище ""Епископ Константин Преславски""","200229","105","60.25","105","34.69"
"БУРГАС","БУРГАС","ГР.БУРГАС","Средно училище ""Димчо Дебелянов""","200230","69","67.23","69","52.59"
"БУРГАС","БУРГАС","ГР.БУРГАС","Средно училище Добри Чинтулов""","200231","44","53.47","44","23.68"
"БУРГАС","БУРГАС","ГР.БУРГАС","Средно училище ""Константин Петканов""","200232","69","59.04","69","30.5"
"БУРГАС","БУРГАС","ГР.БУРГАС","Средно училище ""Петко Росен""","200233","95","53.34","94","31.36"
"БУРГАС","БУРГАС","ГР.БУРГАС","Средно училище ""Св. св. Кирил и Методий""","200234","124","67.52","124","43.87"
"БУРГАС","БУРГАС","ГР.БУРГАС","Профилирана природоматематическа гимназия ""Академик Никола Обрешков""","200239","80","87.97","80","94.76"
"БУРГАС","БУРГАС","ГР.БУРГАС","Спортно училище ""Юрий Гагарин""","200240","53","43.87","58","18.32"
"БУРГАС","БУРГАС","ГР.БУРГАС","Основно училище ""Александър Георгиев-Коджакафалията""","200241","51","85.99","51","70.49"
"БУРГАС","БУРГАС","ГР.БУРГАС","Първо частно основно училище","200259","21","81.67","21","77.64"
"БУРГАС","БУРГАС","ГР.БУРГАС","Национално училище за музикално и сценично изкуство "" Проф. Панчо Владигеров""","2902103","45","67.49","45","33.14"
"БУРГАС","БУРГАС","ГР.БЪЛГАРОВО","Основно училище ""Васил Левски""","200220","14","47.18","14","30.09"
"БУРГАС","БУРГАС","С.МАРИНКА","Основно училище ""Христо Ботев""","200224","10","48","10","23.73"
"БУРГАС","БУРГАС","С.РАВНЕЦ","Основно училище ""Св. Св. Кирил и Методий""","200225","13","28.12","12","30.21"
"БУРГАС","КАМЕНО","ГР.КАМЕНО","Средно училище ""Христо Ботев""","200308","31","39.06","32","19.41"
"БУРГАС","КАМЕНО","С.РУСОКАСТРО","Основно училище "" Иван Вазов""","200304","14","18.61","14","13.79"
"БУРГАС","КАМЕНО","С.ТРОЯНОВО","Основно училище "" Христо Ботев""","200306","13","33.08","13","27.1"
"БУРГАС","КАРНОБАТ","ГР.КАРНОБАТ","Основно училище ""Христо Смирненски""","200404","35","51.17","34","35.53"
"БУРГАС","КАРНОБАТ","ГР.КАРНОБАТ","Основно училище ""Петко Рачев Славейков""","200405","20","14.48","20","21.85"
"БУРГАС","КАРНОБАТ","ГР.КАРНОБАТ","Средно училище ""Св.Св.Кирил и Методий""","200411","48","44.65","48","23.64"
"БУРГАС","КАРНОБАТ","ГР.КАРНОБАТ","Средно училище ""Христо Ботев""","200412","81","50.38","81","36.08"
"БУРГАС","КАРНОБАТ","С.ЕКЗАРХ АНТИМОВО","Основно училище""Христо Ботев""","200406","19","26.86","21","32.24"
"БУРГАС","КАРНОБАТ","С.КЛИКАЧ","Основно училище Христо Ботев","200408","6","55.58","6","41.13"
"БУРГАС","МАЛКО ТЪРНОВО","ГР.МАЛКО ТЪРНОВО","Средно училище""Васил Левски""","200503","17","30","17","13.43"
"БУРГАС","НЕСЕБЪР","ГР.НЕСЕБЪР","Средно училище ""Любен Каравелов""","200608","121","54.66","120","35.68"
"БУРГАС","НЕСЕБЪР","ГР.ОБЗОР","Обединено училище ""Св.Св.Кирил и Методий""","200601","20","51.48","20","27.76"
"БУРГАС","НЕСЕБЪР","С.ГЮЛЬОВЦА","Основно училище "" Св. Св. Кирил и Методий ""","200602","12","27.58","12","18.17"
"БУРГАС","НЕСЕБЪР","С.КОШАРИЦА","ОСНОВНО УЧИЛИЩЕ ""СВЕТИ ИВАН РИЛСКИ""","200603","8","33.06","8","21"
"БУРГАС","НЕСЕБЪР","С.ОРИЗАРЕ","Основно училище ""Георги Стойков Раковски""","200604","14","35","13","14.44"
"БУРГАС","НЕСЕБЪР","С.РАВДА","Основно училище "" Св. св. Кирил и Методий ""","200605","27","54.67","27","26.34"
"БУРГАС","НЕСЕБЪР","С.СВЕТИ ВЛАС","Основно училище ""Свети свети Кирил и Методий""","200606","71","70.65","71","41.5"
"БУРГАС","НЕСЕБЪР","С.ТЪНКОВО","Основно училище "" Васил Левски ""","200607","12","30.71","11","12.59"
"БУРГАС","ПОМОРИЕ","ГР.КАБЛЕШКОВО","ОУ ""Св. П. Хилендарски""","200702","15","35.6","14","16.43"
"БУРГАС","ПОМОРИЕ","ГР.ПОМОРИЕ","Основно училище ""Христо Ботев""","200703","38","34.24","37","17.41"
"БУРГАС","ПОМОРИЕ","ГР.ПОМОРИЕ","Средно училище ""Иван Вазов""","200711","70","65.7","70","35.56"
"БУРГАС","ПОМОРИЕ","С.АХЕЛОЙ","Основно училище "" Христо Ботев ""","200704","33","52.79","33","25.93"
"БУРГАС","ПОМОРИЕ","С.БАТА","Основно училище ""Христо Ботев ""","200705","16","24.25","16","11.3"
"БУРГАС","ПОМОРИЕ","С.ГОРИЦА","Основно училище ""Христо Ботев""","200706","9","34.11","9","34.94"
"БУРГАС","ПОМОРИЕ","С.ГЪЛЪБЕЦ","Основно училище ""Георги Стойков Раковски""","200707","15","34.23","15","24.2"
"БУРГАС","ПОМОРИЕ","С.ДЪБНИК","Основно училище "" Елин Пелин""","200708","6","25","6","17.92"
"БУРГАС","ПОМОРИЕ","С.ПОРОЙ","Основно училище ""Свети свети Кирил и Методий""","200709","5","38","5","34.3"
"БУРГАС","ПОМОРИЕ","С.СТРАЦИН","Основно училище ""Отец Паисий""","200710","25","31.64","25","20.11"
"БУРГАС","ПРИМОРСКО","ГР.ПРИМОРСКО","Средно училище ""Никола Йонков Вапцаров""","200803","35","58.4","35","33.28"
"БУРГАС","ПРИМОРСКО","С.НОВО ПАНИЧАРЕВО","Основно Училище ""Христо Ботев""","200801","9","20.78","10","12.3"
"БУРГАС","РУЕН","С.ВРЕСОВО","Основно училище ""Д-р Петър Берон""","200907","15","31.33","15","25.8"
"БУРГАС","РУЕН","С.ДОБРА ПОЛЯНА","Основно училище "" Св. Св. Кирил и Методий""","200908","11","54.55","11","38.82"
"БУРГАС","РУЕН","С.ДОБРОМИР","Основно училище "" Алеко Константинов""","200909","5","42.6","5","32"
"БУРГАС","РУЕН","С.ДЪСКОТНА","Основно училище ""Климент Охридски""","200910","13","36.35","13","24.75"
"БУРГАС","РУЕН","С.ЗАЙЧАР","Основно училище ""Никола Йонков Вапцаров""","200912","18","33.94","18","25.68"
"БУРГАС","РУЕН","С.ЛЮЛЯКОВО","Средно Училище "" Отец Паисий""","200931","17","43.65","17","40.51"
"БУРГАС","РУЕН","С.ПЛАНИНИЦА","Основно училище ""Никола Йонков Вапцаров""","200915","10","34.5","10","34.43"
"БУРГАС","РУЕН","С.ПРОСЕНИК","Обединено училище ""Св. Св. Кирил и Методий""","200918","16","34.69","16","16.47"
"БУРГАС","РУЕН","С.РАЗБОЙНА","Основно Училище ""Д-р Петър Берон""","200919","4","24.75","4","30"
"БУРГАС","РУЕН","С.РЕЧИЦА","Основно училище ""Антон Симеонович Макаренко""","200920","13","49.15","13","42.29"
"БУРГАС","РУЕН","С.РУЕН","Средно училище ""Елин Пелин""","200932","42","33.68","43","41.05"
"БУРГАС","РУЕН","С.РЪЖИЦА","Основно училище ""Иван Вазов""","200922","10","27.35","10","34.63"
"БУРГАС","РУЕН","С.СИНИ РИД","Основно училище ""Реджеб Кюпчу""","200923","11","32.73","11","17.86"
"БУРГАС","РУЕН","С.СКАЛАК","Основно училище "" Йордан Йовков""","200924","6","45.42","6","36.08"
"БУРГАС","РУЕН","С.СНЯГОВО","Основно училище "" Димчо Дебелянов""","200926","13","33.77","13","35.25"
"БУРГАС","РУЕН","С.СТРУЯ","Основно училище ""Иван Вазов""","200927","6","40.33","6","47.58"
"БУРГАС","РУЕН","С.ТОПЧИЙСКО","Основно училище "" Реджеб Кюпчю""","200928","22","47.3","22","43.36"
"БУРГАС","РУЕН","С.ТРЪНАК","Средно училище "" Димитър Полянов""","200929","36","38.47","36","40.59"
"БУРГАС","РУЕН","С.ЧЕРЕША","Основно училище ""Христо Ботев""","200930","2","68.75","2","56.38"
"БУРГАС","СОЗОПОЛ","ГР.СОЗОПОЛ","Средно училище ""Св. св. Кирил и Методий""","201009","37","61.61","37","41.18"
"БУРГАС","СОЗОПОЛ","С.ЗИДАРОВО","Основно училище ""Христо Ботев""","201003","13","18.65","13","13.88"
"БУРГАС","СОЗОПОЛ","С.КРУШЕВЕЦ","Основно училище ""Пейо Крачолов Яворов""","201005","9","32.28","9","15.39"
"БУРГАС","СОЗОПОЛ","С.РАВНА ГОРА","Основно училище ""Отец Паисий""","201006","10","27.8","10","15.7"
"БУРГАС","СОЗОПОЛ","С.РОСЕН","Обединено училище ""Христо Ботев""","201007","14","47.93","14","17.25"
"БУРГАС","СОЗОПОЛ","С.ЧЕРНОМОРЕЦ","Основно училище ""Христо Ботев""","201008","13","58.58","13","36.37"
"БУРГАС","СРЕДЕЦ","ГР.СРЕДЕЦ","Средно училище ""Свети Свети Кирил и Методий""","201104","90","40.4","90","22.39"
"БУРГАС","СРЕДЕЦ","С.ДЕБЕЛТ","Основно училище ""Антон Страшимиров""","201101","19","35.16","21","15.4"
"БУРГАС","СРЕДЕЦ","С.ЗАГОРЦИ","Основно училище ""Св. Св. Кирил и Методий""","201102","9","25.94","10","14"
"БУРГАС","СРЕДЕЦ","С.ФАКИЯ","Основно училище""Никола Йонков Вапцаров""","201103","7","19.57","8","25.88"
"БУРГАС","СУНГУРЛАРЕ","ГР.СУНГУРЛАРЕ","Средно училище ""Христо Ботев""","201212","47","26.06","46","14.96"
"БУРГАС","СУНГУРЛАРЕ","С.ГРОЗДЕН","Основно училище ""Св.св.Кирил и Методий""","201206","11","7.18","10","10.7"
"БУРГАС","СУНГУРЛАРЕ","С.ЛОЗАРЕВО","Основно училище ""Христо Ботев""","201207","16","18.75","14","14.71"
"БУРГАС","СУНГУРЛАРЕ","С.МАНОЛИЧ","Основно училище ""Св.Св.Кирил и Методий""","201208","13","41.38","13","26.04"
"БУРГАС","СУНГУРЛАРЕ","С.ПРИЛЕП","Основно училище ""Васил Левски""","201209","3","40.33","3","14.58"
"БУРГАС","СУНГУРЛАРЕ","С.СЪЕДИНЕНИЕ","Основно училище ""Отец Паисий""","201211","13","22.77","13","33.56"
"БУРГАС","ЦАРЕВО","ГР.АХТОПОЛ","Основно училище""Св.Св.Кирил и Методий""","201304","14","37.86","14","21.8"
"БУРГАС","ЦАРЕВО","ГР.ЦАРЕВО","Средно училище ""Никола Йонков Вапцаров""","201305","58","52.54","58","22.57"
"ВАРНА","АВРЕН","С.АВРЕН","Основно училище ""Христо Ботев""","400079","14","54.04","14","27.41"
"ВАРНА","АВРЕН","С.АВРЕН","Частно средно училище ""Юрий Гагарин""","403559","13","61","13","51.46"
"ВАРНА","АВРЕН","С.ДЪБРАВИНО","Основно училище ""Свети Климент Охридски""","400081","18","24.36","18","13.97"
