"Област","Община","Населено място","Училище","Код по НЕИСПУО","БЕЛ Явили се","БЕЛ Ср. успех в точки","МАТ Явили се","МАТ Ср. успех в точки"
"ГАБРОВО","СЕВЛИЕВО","ГР.СЕВЛИЕВО","Средно училище ""Васил Левски""","700318","65","56.75","63","27.41"
"ГАБРОВО","СЕВЛИЕВО","ГР.СЕВЛИЕВО","Професионална гимназия по механоелектротехника ""Ген.Иван Бъчваров""","700323","88","33.26","86","17.88"
"ГАБРОВО","СЕВЛИЕВО","ГР.СЕВЛИЕВО","Професионална гимназия ""Марин Попов""","700330","28","20.23","29","12.91"
"ГАБРОВО","СЕВЛИЕВО","С.ГРАДНИЦА","Професионална гимназия по транспорт и машиностроене","700320","14","9.64","13","9.77"
"ГАБРОВО","ТРЯВНА","ГР.ТРЯВНА","Средно училище ""Петко Рачев Славейков""","700403","21","48.24","21","19.71"
"ГАБРОВО","ТРЯВНА","ГР.ТРЯВНА","НАЦИОНАЛНА ГИМНАЗИЯ ЗА ПРИЛОЖНИ ИЗКУСТВА ""ТРЕВНЕНСКА ШКОЛА""","2902503","25","48.3","25","23.21"
"ДОБРИЧ","БАЛЧИК","ГР.БАЛЧИК","Средно училище ""Христо Ботев""","800061","44","41.97","44","23.26"
"ДОБРИЧ","БАЛЧИК","С.ОБРОЧИЩЕ","Средно училище ""Христо Смирненски""","800065","21","25.36","21","15.35"
"ДОБРИЧ","ГЕНЕРАЛ ТОШЕВО","ГР.ГЕНЕРАЛ ТОШЕВО","Средно училищe ""Никола Йонков Вапцаров""","800074","19","36.74","19","23.47"
"ДОБРИЧ","ГЕНЕРАЛ ТОШЕВО","ГР.ГЕНЕРАЛ ТОШЕВО","Професионална гимназия по земеделие ""Тодор Рачински""","800076","48","23.11","48","14.42"
"ДОБРИЧ","ГР.ДОБРИЧ","ГР.ДОБРИЧ","Обединено училище ""Йордан Йовков""","800003","19","12.84","19","9.92"
"ДОБРИЧ","ГР.ДОБРИЧ","ГР.ДОБРИЧ","Спортно училище Георги Стойков Раковски""","800012","15","22.13","12","12.83"
"ДОБРИЧ","ГР.ДОБРИЧ","ГР.ДОБРИЧ","Средно училище ""Димитър Талев""","800013","25","57.86","25","24.05"
"ДОБРИЧ","ГР.ДОБРИЧ","ГР.ДОБРИЧ","Средно училище ""Свети Климент Охридски""","800015","65","55.08","63","25.02"
"ДОБРИЧ","ГР.ДОБРИЧ","ГР.ДОБРИЧ","Средно училище ""Любен Каравелов""","800016","26","46.44","26","23.27"
"ДОБРИЧ","ГР.ДОБРИЧ","ГР.ДОБРИЧ","Средно училище ""Петко Рачов Славейков""","800017","26","54.02","26","30.93"
"ДОБРИЧ","ГР.ДОБРИЧ","ГР.ДОБРИЧ","Средно училище ""Свети свети Кирил и Методий""","800018","26","60","26","29.69"
"ДОБРИЧ","ГР.ДОБРИЧ","ГР.ДОБРИЧ","Природоматематическа гимназия ""Иван Вазов""","800019","75","49.61","74","25.61"
"ДОБРИЧ","ГР.ДОБРИЧ","ГР.ДОБРИЧ","Езикова гимназия ""Гео Милев""","800020","100","70.16","99","43.57"
"ДОБРИЧ","ГР.ДОБРИЧ","ГР.ДОБРИЧ","Професионална гимназия по техника и строителство ""Михаил Василиевич Ломоносов""","800021","27","28.54","28","16.07"
"ДОБРИЧ","ГР.ДОБРИЧ","ГР.ДОБРИЧ","Професионална гимназия по ветеринарна медицина ""Проф. д-р Георги Павлов""","800022","48","34.7","47","16.85"
"ДОБРИЧ","ГР.ДОБРИЧ","ГР.ДОБРИЧ","Финансово-стопанска гимназия ""Васил Левски""","800023","104","49.61","104","22.91"
"ДОБРИЧ","ГР.ДОБРИЧ","ГР.ДОБРИЧ","Професионална гимназия по аграрно стопанство","800026","43","29.79","43","15.74"
"ДОБРИЧ","ГР.ДОБРИЧ","ГР.ДОБРИЧ","Професионална гимназия по туризъм ""П. К. Яворов""","800028","72","26.25","72","16.53"
"ДОБРИЧ","ГР.ДОБРИЧ","ГР.ДОБРИЧ","Сдружение ""Частна профилирана гимназия по туризъм и предприемачество Райко Цончев""","800325","34","58.9","34","30.15"
"ДОБРИЧ","ГР.ДОБРИЧ","ГР.ДОБРИЧ","Частно средно училище с профилирана подготовка по чужди езици и математика ""Леонардо да Винчи""","800326","7","49.5","7","32"
"ДОБРИЧ","ГР.ДОБРИЧ","ГР.ДОБРИЧ","Професионална гимназия по транспорт обслужване и лека промишленост","800328","44","21.59","44","14.8"
"ДОБРИЧ","ДОБРИЧ","С.КАРАПЕЛИТ","Средно училище ""Никола Вапцаров""","800043","3","12.17","2","15.13"
"ДОБРИЧ","ДОБРИЧ","С.ПОБЕДА","Обединено училище""Добри Войников""","800042","10","15.35","10","26.5"
"ДОБРИЧ","КАВАРНА","ГР.КАВАРНА","Средно училище ""Стефан Караджа""","800082","44","38.88","44","29.11"
"ДОБРИЧ","КАВАРНА","ГР.КАВАРНА","Професионална земеделска гимназия ""Климент Аркадиевич Тимирязев""","800086","31","23.98","31","15.3"
"ДОБРИЧ","КРУШАРИ","С.КРУШАРИ","Средно училище ""Христо Смирненски""","800093","19","14.79","18","13.08"
"ДОБРИЧ","ТЕРВЕЛ","ГР.ТЕРВЕЛ","Средно училище "" Йордан Йовков ""","800094","24","35.81","24","26.17"
"ДОБРИЧ","ТЕРВЕЛ","ГР.ТЕРВЕЛ","Професионална гимназия по техника и облекло ""Дочо Михайлов""","800105","35","20.84","33","15.89"
"ДОБРИЧ","ШАБЛА","ГР.ШАБЛА","Средно училище ""Асен Златаров""","800109","15","34.5","13","13.92"
"КЪРДЖАЛИ","АРДИНО","ГР.АРДИНО","Средно училище ""Васил Левски""","909201","49","40.79","49","27.69"
"КЪРДЖАЛИ","ДЖЕБЕЛ","ГР.ДЖЕБЕЛ","Средно училище ""Христо Ботев""","909301","27","49.59","27","58.01"
"КЪРДЖАЛИ","ДЖЕБЕЛ","ГР.ДЖЕБЕЛ","Професионална гимназия ""Руска Пеева""","909314","20","31.85","20","20.91"
"КЪРДЖАЛИ","ДЖЕБЕЛ","С.ПРИПЕК","Средно училище ""Паисий Хилендарски""","909315","2","71.5","2","66.88"
"КЪРДЖАЛИ","КИРКОВО","С.БЕНКОВСКИ","Средно училище ""Никола Йонков Вапцаров ""","909402","29","43.72","29","61.43"
"КЪРДЖАЛИ","КИРКОВО","С.КИРКОВО","Средно училище ""Отец Паисий""","909401","44","54.3","44","57.64"
"КЪРДЖАЛИ","КИРКОВО","С.ЧОРБАДЖИЙСКО","Средно училище "" Христо Ботев ""","909403","23","45.96","23","57.51"
"КЪРДЖАЛИ","КРУМОВГРАД","ГР.КРУМОВГРАД","Средно училище ""Васил Левски""","909501","72","46.13","71","27.26"
"КЪРДЖАЛИ","КРУМОВГРАД","ГР.КРУМОВГРАД","Професионална гимназия по транспорт ""Христо Смирненски""","909503","45","20.7","43","29.3"
"КЪРДЖАЛИ","КРУМОВГРАД","С.ТОКАЧКА","Обединено училище ""Пейо Крачолов Яворов""","909509","8","45.56","8","30.72"
"КЪРДЖАЛИ","КЪРДЖАЛИ","ГР.КЪРДЖАЛИ","Средно училище ""Владимир Димитров - Майстора""","909101","26","38.23","26","33.12"
"КЪРДЖАЛИ","КЪРДЖАЛИ","ГР.КЪРДЖАЛИ","Средно училище ""Йордан Йовков""","909103","53","38.92","53","33.6"
"КЪРДЖАЛИ","КЪРДЖАЛИ","ГР.КЪРДЖАЛИ","Средно училище ""Отец Паисий"" с природоматематическа насоченост","909105","103","50.77","102","50.11"
"КЪРДЖАЛИ","КЪРДЖАЛИ","ГР.КЪРДЖАЛИ","Средно училище ""Петко Рачов Славейков""","909106","78","61.14","78","33.61"
"КЪРДЖАЛИ","КЪРДЖАЛИ","ГР.КЪРДЖАЛИ","Езикова гимназия ""Христо Ботев""","909107","153","56.76","153","37.28"
"КЪРДЖАЛИ","КЪРДЖАЛИ","ГР.КЪРДЖАЛИ","Професионална гимназия по икономика ""Алеко Константинов""","909108","100","21.46","100","22.14"
"КЪРДЖАЛИ","КЪРДЖАЛИ","ГР.КЪРДЖАЛИ","Професионална гимназия по туризъм ""Проф. д-р Асен Златаров""","909109","47","17.52","48","11.03"
"КЪРДЖАЛИ","КЪРДЖАЛИ","ГР.КЪРДЖАЛИ","Професионална гимназия ""Васил Левски""","909110","12","6","11","11.36"
"КЪРДЖАЛИ","КЪРДЖАЛИ","ГР.КЪРДЖАЛИ","Професионална гимназия по облекло и дизайн ""Евридика""","909111","13","18.15","15","17.6"
"КЪРДЖАЛИ","КЪРДЖАЛИ","ГР.КЪРДЖАЛИ","Професионална гимназия по електротехника и електроника ""Капитан Петко войвода""","909112","83","24.2","83","29.75"
"КЪРДЖАЛИ","КЪРДЖАЛИ","ГР.КЪРДЖАЛИ","Професионална гимназия по селско и горско стопанство","909113","37","25.39","39","41.45"
"КЪРДЖАЛИ","КЪРДЖАЛИ","ГР.КЪРДЖАЛИ","Професионална гимназия по строителство ""Христо Смирненски""","909114","23","13.3","25","12.65"
"КЪРДЖАЛИ","МОМЧИЛГРАД","ГР.МОМЧИЛГРАД","Средно училище ""Никола Йонков Вапцаров""","909601","49","33.77","49","26.99"
"КЪРДЖАЛИ","МОМЧИЛГРАД","ГР.МОМЧИЛГРАД","Професионална гимназия по туризъм и хранително-вкусова промишленост ""Св. Св. Кирил и Методий""","909603","11","31.5","11","34.73"
"КЪРДЖАЛИ","МОМЧИЛГРАД","ГР.МОМЧИЛГРАД","Духовно Училище","909613","29","35.33","29","20.72"
"КЪРДЖАЛИ","ЧЕРНООЧЕНЕ","С.ЧЕРНООЧЕНЕ","Средно училище ""Христо Смирненски""","909701","53","32.27","53","53.6"
"КЮСТЕНДИЛ","БОБОВ ДОЛ","ГР.БОБОВ ДОЛ","Средно училище ""Христо Ботев""","1000016","8","30.75","8","12.22"
"КЮСТЕНДИЛ","БОБОВ ДОЛ","ГР.БОБОВ ДОЛ","Средно училище ""Доктор Петър Берон""","1000018","4","27.38","4","26.5"
"КЮСТЕНДИЛ","БОБОВ ДОЛ","ГР.БОБОВ ДОЛ","Професионална гимназия","1002451","23","27.2","23","14.77"
"КЮСТЕНДИЛ","ДУПНИЦА","ГР.ДУПНИЦА","Средно езиково училище ""Св. Паисий Хилендарски""","1000035","55","66.68","54","34.59"
"КЮСТЕНДИЛ","ДУПНИЦА","ГР.ДУПНИЦА","Професионална гимназия по облекло и стопанско управление ""Св. Иван Рилски""","1000049","63","34.06","50","14.24"
"КЮСТЕНДИЛ","ДУПНИЦА","ГР.ДУПНИЦА","Професионална гимназия по транспорт","1000051","18","23.19","16","26.33"
"КЮСТЕНДИЛ","ДУПНИЦА","ГР.ДУПНИЦА","Профилирана гимназия ""Христо Ботев""","1000052","99","49.04","84","25.58"
"КЮСТЕНДИЛ","ДУПНИЦА","ГР.ДУПНИЦА","Професионална гимназия ""Акад. Сергей П. Корольов""","1002136","58","24.84","55","14.8"
"КЮСТЕНДИЛ","ДУПНИЦА","ГР.ДУПНИЦА","Професионална гимназия по хранително - вкусови и химични технологии","1002137","48","38.1","42","16.96"
"КЮСТЕНДИЛ","КОЧЕРИНОВО","ГР.КОЧЕРИНОВО","Средно училище ""Христо Ботев""","1000025","16","20.97","15","11.9"
"КЮСТЕНДИЛ","КЮСТЕНДИЛ","ГР.КЮСТЕНДИЛ","Професионална гимназия по селско стопанство""Св.Климент Охридски""","1000002","15","16.93","14","10.68"
"КЮСТЕНДИЛ","КЮСТЕНДИЛ","ГР.КЮСТЕНДИЛ","Езикова гимназия ""Д-р Петър Берон""","1000540","84","58.77","84","27.36"
"КЮСТЕНДИЛ","КЮСТЕНДИЛ","ГР.КЮСТЕНДИЛ","Природоматематическа гимназия ""Проф. Емануил Иванов""","1000550","100","52.45","100","39.48"
"КЮСТЕНДИЛ","КЮСТЕНДИЛ","ГР.КЮСТЕНДИЛ","Професионална техническа гимназия ""Джон Атанасов""","1001360","15","24.77","17","12.24"
"КЮСТЕНДИЛ","КЮСТЕНДИЛ","ГР.КЮСТЕНДИЛ","Професионална гимназия по икономика и мениджмънт ""Йордан Захариев""","1001380","89","35.81","84","15.71"
"КЮСТЕНДИЛ","КЮСТЕНДИЛ","ГР.КЮСТЕНДИЛ","Спортно училище ""Васил Левски""","1001390","16","33.41","16","19.66"
"КЮСТЕНДИЛ","КЮСТЕНДИЛ","ГР.КЮСТЕНДИЛ","Професионална гимназия по туризъм ""Никола Йонков Вапцаров""","1001420","25","23.52","26","13.51"
"КЮСТЕНДИЛ","КЮСТЕНДИЛ","ГР.КЮСТЕНДИЛ","Професионална гимназия по лека промишленост ""Владимир Димитров-Майстора""","1001670","7","10.86","4","8.5"
"КЮСТЕНДИЛ","САПАРЕВА БАНЯ","ГР.САПАРЕВА БАНЯ","Средно училище ""Христо Ботев""","1000009","35","31.06","27","26.22"
"ЛОВЕЧ","АПРИЛЦИ","ГР.АПРИЛЦИ","Средно училище ""Васил Левски""","1100108","12","17.5","12","25.33"
"ЛОВЕЧ","ЛЕТНИЦА","ГР.ЛЕТНИЦА","Средно училище ""Бачо Киро""","1100201","18","24.11","17","28.62"
"ЛОВЕЧ","ЛОВЕЧ","ГР.ЛОВЕЧ","Средно училище ""Тодор Кирков""","1100316","8","24.31","6","15.17"
"ЛОВЕЧ","ЛОВЕЧ","ГР.ЛОВЕЧ","Средно училище ""Свети Климент Охридски""","1100318","11","34.23","11","16.73"
"ЛОВЕЧ","ЛОВЕЧ","ГР.ЛОВЕЧ","Профилирана природо-математическа гимназия","1100320","101","52.53","101","45.48"
"ЛОВЕЧ","ЛОВЕЧ","ГР.ЛОВЕЧ","Професионална гимназия по механоелектротехника","1100322","35","25.47","34","16.68"
"ЛОВЕЧ","ЛОВЕЧ","ГР.ЛОВЕЧ","Профилирана езикова гимназия ""Екзарх Йосиф I""","1100328","130","65.49","128","36.38"
"ЛОВЕЧ","ЛОВЕЧ","ГР.ЛОВЕЧ","Национална професионална гимназия по ветеринарна медицина ""Проф. д-р Димитър Димов""","1100329","54","43.06","53","18.05"
"ЛОВЕЧ","ЛОВЕЧ","ГР.ЛОВЕЧ","Професионална гимназия по икономика търговия и услуги","1100331","28","23.32","26","31.27"
"ЛОВЕЧ","ЛУКОВИТ","ГР.ЛУКОВИТ","Средно училище ""Алеко Константинов""","1100402","47","17.95","47","11.22"
"ЛОВЕЧ","ЛУКОВИТ","ГР.ЛУКОВИТ","Професионална гимназия по селско стопанство ""Сергей Румянцев""","1100410","62","29.29","58","13.87"
"ЛОВЕЧ","ТЕТЕВЕН","ГР.ТЕТЕВЕН","Средно училище ""Георги Бенковски""","1100509","48","39.92","48","20.63"
"ЛОВЕЧ","ТЕТЕВЕН","ГР.ТЕТЕВЕН","Национална професионална гимназия по горско стопанство и дървообработване ""Сава Младенов""","1100511","64","34.82","64","16.73"
"ЛОВЕЧ","ТЕТЕВЕН","ГР.ТЕТЕВЕН","Професионална гимназия по строителство електротехника и услуги","1100514","36","27.57","35","24.17"
"ЛОВЕЧ","ТРОЯН","ГР.ТРОЯН","Средно училище ""Васил Левски""","1100612","76","57.06","76","26.9"
"ЛОВЕЧ","ТРОЯН","ГР.ТРОЯН","Средно училище ""Свети Климент Охридски""","1100613","43","55.4","43","26.92"
"ЛОВЕЧ","ТРОЯН","ГР.ТРОЯН","Професионална гимназия по механоелектротехника ""Академик Ангел Балевски""","1100616","46","23.87","45","18.48"
"ЛОВЕЧ","ТРОЯН","ГР.ТРОЯН","Национално училище за приложни изкуства ""Проф. Венко Колев""","2902502","26","46.9","26","17.56"
"ЛОВЕЧ","ТРОЯН","С.ЧЕРНИ ОСЪМ","Средно училище ""Васил Левски""","1100610","21","29.6","20","24.44"
"ЛОВЕЧ","УГЪРЧИН","ГР.УГЪРЧИН","Средно училище ""Св. Св. Кирил и Методий""","1100705","9","28.44","10","23.5"
"ЛОВЕЧ","ЯБЛАНИЦА","ГР.ЯБЛАНИЦА","Средно училище ""Васил Левски""","1100805","43","20.05","42","41.88"
"МОНТАНА","БЕРКОВИЦА","ГР.БЕРКОВИЦА","Профилирана гимназия ""Д-р Иван Панов""","1202000","34","34.53","31","18.72"
"МОНТАНА","БЕРКОВИЦА","ГР.БЕРКОВИЦА","Лесотехническа професионална гимназия","1202011","38","36.55","38","23.95"
"МОНТАНА","БОЙЧИНОВЦИ","С.ВЛАДИМИРОВО","Професионална гимназия по транспорт ""Вл.П.Минчев""","1202052","38","20.03","37","20.15"
"МОНТАНА","БРУСАРЦИ","ГР.БРУСАРЦИ","Средно училище ""Христо Ботев""","1204000","16","35.16","17","30.06"
"МОНТАНА","ВЪЛЧЕДРЪМ","ГР.ВЪЛЧЕДРЪМ","Професионална Гимназия ""Димитър Маринов""","1207000","25","29.46","25","16.6"
"МОНТАНА","ВЪЛЧЕДРЪМ","С.ДОЛНИ ЦИБЪР","Средно училище ""Христо Ботев""","1207003","17","32.56","17","25.59"
"МОНТАНА","ВЪРШЕЦ","ГР.ВЪРШЕЦ","Средно училище ""Иван Вазов""","1208002","44","38.86","44","24.56"
"МОНТАНА","ГЕОРГИ ДАМЯНОВО","С.ГЕОРГИ ДАМЯНОВО","Професионална гимназия по селско стопанство ""Марко Марков""","1206005","8","22.75","7","14.93"
"МОНТАНА","ЛОМ","ГР.ЛОМ","Професионална гимназия по хранене и земеделие ""Дмитрий Иванович Менделеев""","1202036","36","28.22","35","32.99"
"МОНТАНА","ЛОМ","ГР.ЛОМ","Средно училище ""Отец Паисий""","1209003","7","35.93","6","42"
"МОНТАНА","ЛОМ","ГР.ЛОМ","Средно училище ""Димитър Маринов""","1209005","20","45.78","20","19.11"
"МОНТАНА","ЛОМ","ГР.ЛОМ","Профилирана гимназия ""Найден Геров""","1209006","46","45.4","46","25.37"
"МОНТАНА","ЛОМ","ГР.ЛОМ","Професионална гимназия по производствени технологии","1209012","50","30.42","51","29.46"
"МОНТАНА","ЛОМ","С.КОВАЧИЦА","Професионална гимназия по селско стопанство ""Дунавска земя""","1209013","13","20.35","13","28.98"
"МОНТАНА","МЕДКОВЕЦ","С.МЕДКОВЕЦ","Средно училище ""Отец Паисий""","1205000","12","36.13","12","13.54"
"МОНТАНА","МОНТАНА","ГР.МОНТАНА","Природо-математическа профилирана гимназия ""Св. Климент Охридски""","1201001","78","60.37","78","45.92"
"МОНТАНА","МОНТАНА","ГР.МОНТАНА","Профилирана гимназия с преподаване на чужди езици ""Петър Богдан""","1201002","80","58.66","79","25.41"
"МОНТАНА","МОНТАНА","ГР.МОНТАНА","Второ средно училище ""Никола Йонков Вапцаров""","1201004","12","38.17","14","14.5"
"МОНТАНА","МОНТАНА","ГР.МОНТАНА","Седмо средно училище ""Йордан Радичков""","1201011","23","28.85","23","18.18"
"МОНТАНА","МОНТАНА","ГР.МОНТАНА","Финансово-стопанска професионална гимназия ""Васил Левски""","1201021","73","44.42","73","18.35"
"МОНТАНА","МОНТАНА","ГР.МОНТАНА","Професионална гимназия по строителство, архитектура и компютърни науки ""Проф. Арх. Стефан Стефанов""","1201022","80","48.7","80","21.89"
"МОНТАНА","МОНТАНА","ГР.МОНТАНА","Професионална гимназия по лека промишленост","1201023","39","18.78","39","19.36"
"МОНТАНА","МОНТАНА","ГР.МОНТАНА","Професионална гимназия по техника и електротехника ""Христо Ботев""","1201033","88","32.53","89","16.24"
"МОНТАНА","МОНТАНА","ГР.МОНТАНА","Шесто средно училище ""Отец Паисий""","1201034","13","20.77","11","16.09"
"МОНТАНА","ЯКИМОВО","С.ЯКИМОВО","Средно училище ""Д-р Петър Берон""","1201200","13","11.27","13","8.04"
"ПАЗАРДЖИК","БАТАК","ГР.БАТАК","Професионална гимназия по горско стопанство и дървообработване ""Стефан Божков""","1302783","10","27.35","10","44.85"
"ПАЗАРДЖИК","БАТАК","С.НОВА МАХАЛА","Средно училище ""Кирил и Методий""","1300015","14","36.25","14","47.07"
"ПАЗАРДЖИК","БЕЛОВО","ГР.БЕЛОВО","СРЕДНО УЧИЛИЩЕ ""АЛЕКСАНДЪР ИВАНОВ - ЧАПАЙ""","1308667","46","42.65","46","27.68"
"ПАЗАРДЖИК","БРАЦИГОВО","ГР.БРАЦИГОВО","Средно училище ""Народни будители""","1301566","12","38.21","12","20.79"
"ПАЗАРДЖИК","ВЕЛИНГРАД","ГР.ВЕЛИНГРАД","Средно училище ""Св. св. Кирил и Методий""","1301674","73","48.96","71","22.17"
"ПАЗАРДЖИК","ВЕЛИНГРАД","ГР.ВЕЛИНГРАД","Средно училище ""Васил Левски""","1302573","50","67.03","50","49.57"
"ПАЗАРДЖИК","ВЕЛИНГРАД","ГР.ВЕЛИНГРАД","ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО ДЪРВООБРАБОТВАНЕ ""ИВАН ВАЗОВ""","1302979","20","26.6","21","27.6"
"ПАЗАРДЖИК","ВЕЛИНГРАД","ГР.ВЕЛИНГРАД","Професионална гимназия по икономика и туризъм ""Алеко Константинов""","1304231","91","33.63","91","18.35"
"ПАЗАРДЖИК","ВЕЛИНГРАД","ГР.ВЕЛИНГРАД","Национална професионална гимназия по горско стопанство ""Христо Ботев""","1311390","40","32.65","39","43.35"
"ПАЗАРДЖИК","ВЕЛИНГРАД","С.ДРАГИНОВО","Средно училище ""Методий Драгинов""","1301852","41","28.54","42","47"
"ПАЗАРДЖИК","ВЕЛИНГРАД","С.КРЪСТАВА","Обединено училище ""Васил Левски""","1301628","12","54.13","12","54.5"
"ПАЗАРДЖИК","ВЕЛИНГРАД","С.ПАШОВИ","Обединено училище ""Иван Вазов""","1301514","10","50.35","10","61.03"
"ПАЗАРДЖИК","ВЕЛИНГРАД","С.СВЕТА ПЕТКА","Средно училище ""Христо Смирненски""","1302349","39","46.5","39","63.86"
"ПАЗАРДЖИК","ЛЕСИЧОВО","С.КАЛУГЕРОВО","Обединено училище ""Христо Ботев ""","1302114","3","20.67","4","25"
"ПАЗАРДЖИК","ПАЗАРДЖИК","ГР.ПАЗАРДЖИК","Спортно училище град Пазарджик","1300013","59","28.69","58","14.35"
"ПАЗАРДЖИК","ПАЗАРДЖИК","ГР.ПАЗАРДЖИК","Професионална гимназия по икономика и мениджмънт","1301139","156","45.49","152","20.04"
"ПАЗАРДЖИК","ПАЗАРДЖИК","ГР.ПАЗАРДЖИК","Средно училище ""Димитър Гачев""","1301234","15","35.93","15","44.27"
"ПАЗАРДЖИК","ПАЗАРДЖИК","ГР.ПАЗАРДЖИК","ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО СЕЛСКО СТОПАНСТВО ""ЦАРИЦА ЙОАННА""","1301911","28","10.46","29","9.74"
"ПАЗАРДЖИК","ПАЗАРДЖИК","ГР.ПАЗАРДЖИК","Профилирана гимназия ""Иван Сергеевич Аксаков""","1302580","23","42.15","22","17.94"
"ПАЗАРДЖИК","ПАЗАРДЖИК","ГР.ПАЗАРДЖИК","Професионална гимназия по механоелектротехника","1302769","124","32.6","122","18.66"
"ПАЗАРДЖИК","ПАЗАРДЖИК","ГР.ПАЗАРДЖИК","Професионална гимназия по химични и хранителни технологии","1302961","85","22.75","84","30.71"
"ПАЗАРДЖИК","ПАЗАРДЖИК","ГР.ПАЗАРДЖИК","ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО ПРОМИШЛЕНИ ТЕХНОЛОГИИ","1303006","7","8.29","7","8.86"
"ПАЗАРДЖИК","ПАЗАРДЖИК","ГР.ПАЗАРДЖИК","Професионална гимназия по фризьорство и ресторантьорство-гр.Пазарджик","1303344","25","18","25","9.22"
"ПАЗАРДЖИК","ПАЗАРДЖИК","ГР.ПАЗАРДЖИК","Езикова гимназия ""Бертолт Брехт""","1304290","177","61.47","173","37.22"
"ПАЗАРДЖИК","ПАЗАРДЖИК","ГР.ПАЗАРДЖИК","Професионална гимназия по строителство и архитектура","1304332","20","20.78","17","33.79"
"ПАЗАРДЖИК","ПАЗАРДЖИК","ГР.ПАЗАРДЖИК","Средно училище ""Георги Бенковски""","1304948","25","47","25","23.55"
"ПАЗАРДЖИК","ПАЗАРДЖИК","ГР.ПАЗАРДЖИК","Средно училище ""Георги Брегов""","1305338","43","38.95","41","18.03"
"ПАЗАРДЖИК","ПАЗАРДЖИК","ГР.ПАЗАРДЖИК","Средно училище ""Д-р Петър Берон""","1305831","24","40.75","24","22.7"
"ПАЗАРДЖИК","ПАЗАРДЖИК","ГР.ПАЗАРДЖИК","ПРОФИЛИРАНА МАТЕМАТИЧЕСКА ГИМНАЗИЯ Константин Величков","1309018","124","61.75","124","48.13"
"ПАЗАРДЖИК","ПАНАГЮРИЩЕ","ГР.ПАНАГЮРИЩЕ","Средно училище ""Нешо Бончев""","1302623","60","57.01","60","31.74"
"ПАЗАРДЖИК","ПАНАГЮРИЩЕ","ГР.ПАНАГЮРИЩЕ","Професионална гимназия по индустриални технологии, мениджмънт и туризъм ""Проф. Лъчезар Цоцорков""","1305587","68","30.7","68","34.63"
"ПАЗАРДЖИК","ПАНАГЮРИЩЕ","С.ПОПИНЦИ","ОБЕДИНЕНО УЧИЛИЩЕ ""ОТЕЦ ПАИСИЙ""","1302301","3","14.67","3","26"
"ПАЗАРДЖИК","ПЕЩЕРА","ГР.ПЕЩЕРА","Средно училище ""Свети Климент Охридски""","1302630","25","45.68","25","24.75"
"ПАЗАРДЖИК","ПЕЩЕРА","ГР.ПЕЩЕРА","Професионална гимназия по хранително- вкусови технологии ""Атанас Ченгелев""","1302819","41","28.52","41","18.12"
"ПАЗАРДЖИК","ПЕЩЕРА","ГР.ПЕЩЕРА","Обединено училище ""Любен Каравелов""","1304357","20","15.1","20","31.38"
"ПАЗАРДЖИК","РАКИТОВО","ГР.РАКИТОВО","Средно училище ""Свети Климент Охридски""","1301770","40","31.54","39","21.03"
"ПАЗАРДЖИК","РАКИТОВО","ГР.РАКИТОВО","Възпитателно училище-интернат ""Ангел Узунов"" I-XII клас","1302722","7","40.14","7","42.18"
"ПАЗАРДЖИК","СЕПТЕМВРИ","ГР.СЕПТЕМВРИ","Средно училище ""Христо Ботев""","1301788","28","45.27","28","21.52"
"ПАЗАРДЖИК","СЕПТЕМВРИ","ГР.СЕПТЕМВРИ","Професионална гимназия по механизация на земеделското стопанство","1302993","27","25.39","27","38.67"
"ПАЗАРДЖИК","СЕПТЕМВРИ","ГР.СЕПТЕМВРИ","Средно училище ""Христо Смирненски""","1303889","12","20.42","12","45.71"
"ПАЗАРДЖИК","СЕПТЕМВРИ","С.ВИНОГРАДЕЦ","ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО ТРАНСПОРТ","1301013","13","27.46","13","31.92"
"ПАЗАРДЖИК","СЕПТЕМВРИ","С.СЕМЧИНОВО","Обединено училище ""Христо Ботев""","1301838","10","30.75","10","39.73"
"ПАЗАРДЖИК","СТРЕЛЧА","ГР.СТРЕЛЧА","Средно училище ""Св.Св. Кирил и Методий""","1302662","22","30.27","20","22.45"
"ПАЗАРДЖИК","СЪРНИЦА","ГР.СЪРНИЦА","Средно училище ""Св. св. Кирил и Методий""","1300706","38","33","38","34.68"
"ПЕРНИК","БРЕЗНИК","ГР.БРЕЗНИК","Средно училище ""Васил Левски""","1400842","21","38.98","22","24.58"
"ПЕРНИК","ЗЕМЕН","ГР.ЗЕМЕН","Средно училище ""Свeти Свети Кирил и Методий""","1401946","2","34.25","2","23.25"
"ПЕРНИК","ПЕРНИК","ГР.ПЕРНИК","Средно училище ""Темелко Ненков""","1403204","25","27.94","25","21.38"
"ПЕРНИК","ПЕРНИК","ГР.ПЕРНИК","Пето средно училище ""Петко Рачов Славейков""","1403213","23","49.35","23","24.03"
"ПЕРНИК","ПЕРНИК","ГР.ПЕРНИК","VI Средно училище ""Свети Свети Кирил и Методий ""","1403214","50","38.01","48","16.89"
