"Област","Община","Населено място","Училище","Код по НЕИСПУО","БЕЛ Явили се","БЕЛ Ср. успех в точки","МАТ Явили се","МАТ Ср. успех в точки"
"БЛАГОЕВГРАД","САТОВЧА","С.ПЛЕТЕНА","Обединено училище ""Св. Св. Кирил и Методий""","109054","13","50.58","13","25.31"
"БЛАГОЕВГРАД","САТОВЧА","С.САТОВЧА","Средно училище ""Св. Св. Кирил и Методий""","109050","21","59.05","21","46.98"
"БЛАГОЕВГРАД","САТОВЧА","С.СЛАЩЕН","Средно училище ""Свети Климент Охридски""","109037","11","55.23","11","48.52"
"БЛАГОЕВГРАД","САТОВЧА","С.ТУХОВИЩА","Основно училище ""Св.св.Кирил и Методий""","109039","2","36.5","2","17"
"БЛАГОЕВГРАД","СИМИТЛИ","ГР.СИМИТЛИ","Средно училище ""Св. Св. Кирил и Методий""","103133","48","51.58","48","27.72"
"БЛАГОЕВГРАД","СИМИТЛИ","С.ДОЛНО ОСЕНОВО","Обединено училище ""Св.Паисий Хилендарски""","109107","23","46.09","23","32.6"
"БЛАГОЕВГРАД","СИМИТЛИ","С.КРУПНИК","Средно училище ""Св.св.Кирил и Методий""","109102","14","26","13","16.27"
"БЛАГОЕВГРАД","СТРУМЯНИ","С.МИКРЕВО","Средно училище ""Св. Паисий Хилендарски""","108100","37","10.91","38","8.42"
"БЛАГОЕВГРАД","ХАДЖИДИМОВО","ГР.ХАДЖИДИМОВО","Средно училище ""Никола Йонков Вапцаров""","108001","18","45.31","18","27.63"
"БЛАГОЕВГРАД","ХАДЖИДИМОВО","С.АБЛАНИЦА","Средно училище Св. Паисий Хилендарски""","108004","21","48.14","21","28.42"
"БЛАГОЕВГРАД","ХАДЖИДИМОВО","С.БЕСЛЕН","Основно училище ""Гоце Делчев""","108007","10","69.85","10","29.95"
"БЛАГОЕВГРАД","ХАДЖИДИМОВО","С.БЛАТСКА","Основно училище "" Св. Св. Кирил и Методий""","108006","10","40.95","10","17.5"
"БЛАГОЕВГРАД","ХАДЖИДИМОВО","С.КОПРИВЛЕН","Основно училище ""Никола Й. Вапцаров","108003","9","54.17","9","27.58"
"БЛАГОЕВГРАД","ЯКОРУДА","ГР.ЯКОРУДА","Средно училище ""Свети Свети Кирил и Методий""","107090","43","46.44","42","38.96"
"БЛАГОЕВГРАД","ЯКОРУДА","С.БЕЛ КАМЕН","Основно училище ""Неофит Рилски""","107020","3","39.67","3","17.33"
"БЛАГОЕВГРАД","ЯКОРУДА","С.КОНАРСКО","Обединено училище ""Братя Миладинови""","107092","16","41","16","31.45"
"БЛАГОЕВГРАД","ЯКОРУДА","С.СМОЛЕВО","Обединено училище ""Гоце Делчев ""","107021","14","44.64","14","32.04"
"БЛАГОЕВГРАД","ЯКОРУДА","С.ЮРУКОВО","Обединено училище""Васил Левски""","107094","9","69.67","9","37.97"
"БУРГАС","АЙТОС","ГР.АЙТОС","Основно училище ""Атанас Манчев""","200104","28","20.82","27","23.37"
"БУРГАС","АЙТОС","ГР.АЙТОС","Средно училище ""Христо Ботев""","200112","91","58.8","91","42.41"
"БУРГАС","АЙТОС","ГР.АЙТОС","Средно училище ""Никола Йонков Вапцаров""","200113","52","39.89","52","23.62"
"БУРГАС","АЙТОС","С.МЪГЛЕН","Основно училище ""Христо Ботев""","200107","14","31.21","14","20.7"
"БУРГАС","АЙТОС","С.ПИРНЕ","Основно училище ""Христо Ботев""","200109","13","43.46","13","31.85"
"БУРГАС","АЙТОС","С.ТОПОЛИЦА","Основно училище ""Светлина""","200110","8","57.31","8","27.34"
"БУРГАС","БУРГАС","ГР.БУРГАС","Частно средно езиково училище ""Д-р Мария Монтесори""","200203","11","60.64","11","63.23"
"БУРГАС","БУРГАС","ГР.БУРГАС","Основно училище ""Петко Рачев Славейков""","200205","77","71.47","77","59.18"
"БУРГАС","БУРГАС","ГР.БУРГАС","Основно училище ""Свети княз Борис ""","200206","87","59.32","87","47.16"
"БУРГАС","БУРГАС","ГР.БУРГАС","Основно училище ""Любен Каравелов""","200207","97","70.94","96","52.11"
"БУРГАС","БУРГАС","ГР.БУРГАС","Основно училище ""Найден Геров""","200208","82","55.48","78","34.11"
"БУРГАС","БУРГАС","ГР.БУРГАС","Основно училище ""Антон Страшимиров""","200209","132","75.21","132","60.58"
"БУРГАС","БУРГАС","ГР.БУРГАС","Основно училище ""Свети Климент Охридски""","200210","58","63.66","58","45.09"
"БУРГАС","БУРГАС","ГР.БУРГАС","Основно училище ""Георги Бенковски""","200211","86","63.51","86","44.32"
"БУРГАС","БУРГАС","ГР.БУРГАС","Основно училище ""Пейо Крачолов Яворов""","200212","75","63.34","75","42.36"
"БУРГАС","БУРГАС","ГР.БУРГАС","Основно училище ""Васил Априлов""","200213","87","75.57","87","57.15"
"БУРГАС","БУРГАС","ГР.БУРГАС","Основно училище ""Братя Миладинови""","200214","149","65.37","149","55.69"
"БУРГАС","БУРГАС","ГР.БУРГАС","Основно училище ""Елин Пелин""","200215","125","65.39","125","48.31"
"БУРГАС","БУРГАС","ГР.БУРГАС","Обединено училище ""Васил Левски"" - кв. Горно Езерово","200216","31","7.15","28","8.61"
"БУРГАС","БУРГАС","ГР.БУРГАС","Основно училище ""Христо Ботев"" - кв. Сарафово","200217","26","63.98","26","50.56"
"БУРГАС","БУРГАС","ГР.БУРГАС","Основно училище ""Христо Ботев"" - кв. Победа","200218","55","10.43","57","8.12"
"БУРГАС","БУРГАС","ГР.БУРГАС","Основно училище "" Христо Ботев"" - кв. Долно Езерово","200219","25","45.9","25","30.94"
"БУРГАС","БУРГАС","ГР.БУРГАС","Средно училище ""Христо Ботев"" - кв. Черно море","200221","13","30.77","13","15.29"
"БУРГАС","БУРГАС","ГР.БУРГАС","Основно училище ""Иван Вазов"" - кв. Банево","200222","12","50.25","11","38.16"
"БУРГАС","БУРГАС","ГР.БУРГАС","Основно училище "" Христо Ботев"" - кв. Ветрен","200223","14","62.5","14","50.46"
"БУРГАС","БУРГАС","ГР.БУРГАС","Средно училище ""Св. Климент Охридски"" - кв. Рудник","200226","18","17.69","18","10.17"
"БУРГАС","БУРГАС","ГР.БУРГАС","Средно училище "" Йордан Йовков""","200228","41","54.88","40","36.58"
"БУРГАС","БУРГАС","ГР.БУРГАС","Средно училище ""Епископ Константин Преславски""","200229","103","55.69","104","44.59"
"БУРГАС","БУРГАС","ГР.БУРГАС","Средно училище ""Димчо Дебелянов""","200230","55","69.58","55","49.45"
"БУРГАС","БУРГАС","ГР.БУРГАС","Средно училище ""Добри Чинтулов""","200231","27","58.48","27","32.79"
"БУРГАС","БУРГАС","ГР.БУРГАС","Средно училище ""Константин Петканов""","200232","75","50.48","75","35.52"
"БУРГАС","БУРГАС","ГР.БУРГАС","Средно училище ""Петко Росен""","200233","58","53.32","55","35.05"
"БУРГАС","БУРГАС","ГР.БУРГАС","Средно училище ""Св. св. Кирил и Методий""","200234","111","69.55","111","45"
"БУРГАС","БУРГАС","ГР.БУРГАС","Профилирана природоматематическа гимназия ""Академик Никола Обрешков""","200239","79","88.89","79","90.87"
"БУРГАС","БУРГАС","ГР.БУРГАС","Спортно училище ""Юрий Гагарин""","200240","41","40.29","41","26.3"
"БУРГАС","БУРГАС","ГР.БУРГАС","Основно училище ""Александър Георгиев-Коджакафалията""","200241","53","81.35","53","67.13"
"БУРГАС","БУРГАС","ГР.БУРГАС","Първо частно основно училище","200259","24","80.25","23","79.51"
"БУРГАС","БУРГАС","ГР.БУРГАС","Национално училище за музикално и сценично изкуство "" Проф. Панчо Владигеров""","2902103","32","70.28","32","45.27"
"БУРГАС","БУРГАС","ГР.БЪЛГАРОВО","Основно училище ""Васил Левски""","200220","10","42.95","10","15.98"
"БУРГАС","БУРГАС","С.МАРИНКА","Основно училище ""Христо Ботев""","200224","9","63.22","9","51.25"
"БУРГАС","БУРГАС","С.РАВНЕЦ","Основно училище ""Св. Св. Кирил и Методий""","200225","13","33.69","13","18.15"
"БУРГАС","КАМЕНО","ГР.КАМЕНО","Средно училище ""Христо Ботев""","200308","13","50.77","13","31.73"
"БУРГАС","КАМЕНО","С.РУСОКАСТРО","Основно училище "" Иван Вазов""","200304","13","34.65","13","23.19"
"БУРГАС","КАМЕНО","С.ТРОЯНОВО","Основно училище "" Христо Ботев""","200306","12","37.79","12","21.58"
"БУРГАС","КАРНОБАТ","ГР.КАРНОБАТ","Основно училище ""Христо Смирненски""","200404","45","52.02","45","47.01"
"БУРГАС","КАРНОБАТ","ГР.КАРНОБАТ","Основно училище ""Петко Рачев Славейков""","200405","17","26.88","16","36.56"
"БУРГАС","КАРНОБАТ","ГР.КАРНОБАТ","Средно училище ""Св.Св.Кирил и Методий""","200411","46","44.18","46","46.66"
"БУРГАС","КАРНОБАТ","ГР.КАРНОБАТ","Средно училище ""Христо Ботев""","200412","59","62.74","59","55.8"
"БУРГАС","КАРНОБАТ","С.ЕКЗАРХ АНТИМОВО","Основно училище""Христо Ботев""","200406","20","36.78","19","37.89"
"БУРГАС","КАРНОБАТ","С.КЛИКАЧ","Основно училище Христо Ботев","200408","1","21.5","1","38"
"БУРГАС","МАЛКО ТЪРНОВО","ГР.МАЛКО ТЪРНОВО","Средно училище""Васил Левски""","200503","12","23.83","12","9.44"
"БУРГАС","НЕСЕБЪР","ГР.НЕСЕБЪР","Средно училище ""Любен Каравелов""","200608","127","52.41","127","39.93"
"БУРГАС","НЕСЕБЪР","ГР.ОБЗОР","Обединено училище ""Св.Св.Кирил и Методий""","200601","25","50.06","25","28.36"
"БУРГАС","НЕСЕБЪР","ГР.СВЕТИ ВЛАС","Основно училище ""Свети свети Кирил и Методий""","200606","52","71.45","52","51.48"
"БУРГАС","НЕСЕБЪР","С.ГЮЛЬОВЦА","Основно училище "" Св. Св. Кирил и Методий ""","200602","5","18","5","14"
"БУРГАС","НЕСЕБЪР","С.КОШАРИЦА","ОСНОВНО УЧИЛИЩЕ ""СВЕТИ ИВАН РИЛСКИ""","200603","17","51.32","17","40.5"
"БУРГАС","НЕСЕБЪР","С.ОРИЗАРЕ","Основно училище ""Георги Стойков Раковски""","200604","10","23.2","10","10.3"
"БУРГАС","НЕСЕБЪР","С.РАВДА","Основно училище "" Св. св. Кирил и Методий ""","200605","52","49.24","52","28.45"
"БУРГАС","НЕСЕБЪР","С.ТЪНКОВО","Основно училище "" Васил Левски ""","200607","15","38.73","15","30.2"
"БУРГАС","ПОМОРИЕ","ГР.КАБЛЕШКОВО","ОУ ""Св. П. Хилендарски""","200702","16","33.91","16","12.77"
"БУРГАС","ПОМОРИЕ","ГР.ПОМОРИЕ","Основно училище ""Христо Ботев""","200703","16","24.09","16","12.91"
"БУРГАС","ПОМОРИЕ","ГР.ПОМОРИЕ","Средно училище ""Иван Вазов""","200711","81","57.14","81","38"
"БУРГАС","ПОМОРИЕ","С.АХЕЛОЙ","Основно училище "" Христо Ботев ""","200704","46","57.83","46","44.49"
"БУРГАС","ПОМОРИЕ","С.БАТА","Основно училище ""Христо Ботев ""","200705","14","36.64","14","26.14"
"БУРГАС","ПОМОРИЕ","С.ГОРИЦА","Основно училище ""Христо Ботев""","200706","5","38.4","5","30.25"
"БУРГАС","ПОМОРИЕ","С.ГЪЛЪБЕЦ","Основно училище ""Георги Стойков Раковски""","200707","13","38.77","12","24.27"
"БУРГАС","ПОМОРИЕ","С.ДЪБНИК","Основно училище "" Елин Пелин""","200708","5","43.8","5","27.1"
"БУРГАС","ПОМОРИЕ","С.ПОРОЙ","Основно училище ""Свети свети Кирил и Методий""","200709","4","29.25","4","18.31"
"БУРГАС","ПОМОРИЕ","С.СТРАЦИН","Основно училище ""Отец Паисий""","200710","11","29.59","11","20.84"
"БУРГАС","ПРИМОРСКО","ГР.ПРИМОРСКО","Средно училище ""Никола Йонков Вапцаров""","200803","44","50.36","44","32.33"
"БУРГАС","ПРИМОРСКО","С.НОВО ПАНИЧАРЕВО","Основно Училище ""Христо Ботев""","200801","8","18.06","7","12.89"
"БУРГАС","РУЕН","С.ВРЕСОВО","Основно училище ""Д-р Петър Берон""","200907","11","32.41","11","24.93"
"БУРГАС","РУЕН","С.ДОБРА ПОЛЯНА","Основно училище "" Св. Св. Кирил и Методий""","200908","15","61.7","15","52.35"
"БУРГАС","РУЕН","С.ДЪСКОТНА","Основно училище ""Климент Охридски""","200910","12","47","12","33.65"
"БУРГАС","РУЕН","С.ЗАЙЧАР","Основно училище ""Никола Йонков Вапцаров""","200912","15","40.3","15","37.03"
"БУРГАС","РУЕН","С.ЛЮЛЯКОВО","Средно Училище "" Отец Паисий""","200931","23","43.74","23","48.52"
"БУРГАС","РУЕН","С.ПЛАНИНИЦА","Основно училище ""Никола Йонков Вапцаров""","200915","7","49.57","7","49.18"
"БУРГАС","РУЕН","С.ПРОСЕНИК","Обединено училище ""Св. Св. Кирил и Методий""","200918","8","32.75","8","11.88"
"БУРГАС","РУЕН","С.РЕЧИЦА","Основно училище ""Антон Симеонович Макаренко""","200920","8","49.25","8","28.81"
"БУРГАС","РУЕН","С.РУЕН","Средно училище ""Елин Пелин""","200932","38","35.39","38","35.52"
"БУРГАС","РУЕН","С.РЪЖИЦА","Основно училище ""Иван Вазов""","200922","10","31.5","10","20.3"
"БУРГАС","РУЕН","С.СИНИ РИД","Основно училище ""Реджеб Кюпчу""","200923","6","26.17","6","23.92"
"БУРГАС","РУЕН","С.СНЯГОВО","Основно училище "" Димчо Дебелянов""","200926","11","47.59","11","59.73"
"БУРГАС","РУЕН","С.ТОПЧИЙСКО","Основно училище "" Реджеб Кюпчю""","200928","9","61.44","9","43.42"
"БУРГАС","РУЕН","С.ТРЪНАК","Средно училище "" Димитър Полянов""","200929","18","51.75","18","45.69"
"БУРГАС","РУЕН","С.ЧЕРЕША","Основно училище ""Христо Ботев""","200930","1","32","1","31.75"
"БУРГАС","СОЗОПОЛ","ГР.СОЗОПОЛ","Средно училище ""Св. св. Кирил и Методий""","201009","18","61.47","18","46.08"
"БУРГАС","СОЗОПОЛ","С.ЗИДАРОВО","ОбУ ""Христо Ботев""","201003","16","18.59","16","7.83"
"БУРГАС","СОЗОПОЛ","С.КРУШЕВЕЦ","Основно училище ""Пейо Крачолов Яворов""","201005","5","14.4","5","7.8"
"БУРГАС","СОЗОПОЛ","С.РАВНА ГОРА","Основно училище ""Отец Паисий""","201006","6","53.08","6","26.88"
"БУРГАС","СОЗОПОЛ","С.РОСЕН","Основно училище ""Христо Ботев""","201007","11","34.18","11","12.86"
"БУРГАС","СОЗОПОЛ","С.ЧЕРНОМОРЕЦ","Основно училище ""Христо Ботев""","201008","12","65.83","12","42.1"
"БУРГАС","СРЕДЕЦ","ГР.СРЕДЕЦ","Средно училище ""Свети Свети Кирил и Методий""","201104","60","38.33","62","14.77"
"БУРГАС","СРЕДЕЦ","С.ДЕБЕЛТ","Основно училище ""Антон Страшимиров""","201101","15","28.2","15","16.48"
"БУРГАС","СРЕДЕЦ","С.ЗАГОРЦИ","Основно училище ""Св. Св. Кирил и Методий""","201102","13","17.85","13","18.54"
"БУРГАС","СРЕДЕЦ","С.ФАКИЯ","Основно училище""Никола Йонков Вапцаров""","201103","14","24.57","14","19.86"
"БУРГАС","СУНГУРЛАРЕ","ГР.СУНГУРЛАРЕ","Средно училище ""Христо Ботев""","201212","40","37.89","39","33.16"
"БУРГАС","СУНГУРЛАРЕ","С.ГРОЗДЕН","Основно училище ""Св.св.Кирил и Методий""","201206","8","30.94","9","41.33"
"БУРГАС","СУНГУРЛАРЕ","С.ЛОЗАРЕВО","Основно училище ""Христо Ботев""","201207","19","31.66","19","11.26"
"БУРГАС","СУНГУРЛАРЕ","С.МАНОЛИЧ","Основно училище ""Св.Св.Кирил и Методий""","201208","2","40.5","2","52.25"
"БУРГАС","СУНГУРЛАРЕ","С.ПРИЛЕП","Основно училище ""Васил Левски""","201209","3","23.83","3","10.17"
"БУРГАС","СУНГУРЛАРЕ","С.СЪЕДИНЕНИЕ","Основно училище ""Отец Паисий""","201211","9","30.44","9","20.08"
"БУРГАС","ЦАРЕВО","ГР.АХТОПОЛ","Основно училище""Св.Св.Кирил и Методий""","201304","8","16.13","7","10.86"
"БУРГАС","ЦАРЕВО","ГР.ЦАРЕВО","Средно училище ""Никола Йонков Вапцаров""","201305","62","58.39","62","26.1"
"ВАРНА","АВРЕН","С.АВРЕН","Основно училище ""Христо Ботев""","400079","4","45.75","4","19.38"
"ВАРНА","АВРЕН","С.ДЪБРАВИНО","Основно училище ""Свети Климент Охридски""","400081","8","16.06","8","8.88"
"ВАРНА","АВРЕН","С.ПРИСЕЛЦИ","Основно училище ""Д-р Петър Берон""","400083","21","59.67","21","32.38"
"ВАРНА","АВРЕН","С.СИНДЕЛ","Средно училище ""Св. Св. Кирил и Методий""","400084","7","40.86","7","18.39"
"ВАРНА","АВРЕН","С.ТРЪСТИКОВО","Основно училище ""Свети Свети Кирил и Методий""","400085","6","29.42","6","10.83"
"ВАРНА","АВРЕН","С.ЦАРЕВЦИ","Основно училище ""Д-р Петър Берон""","400086","7","44.86","7","20.96"
