"Област","Община","Населено място","Училище","Код по НЕИСПУО","БЕЛ Явили се","БЕЛ Ср. успех в точки","МАТ Явили се","МАТ  Ср. успех в точки"
"ГАБРОВО","СЕВЛИЕВО","ГР.СЕВЛИЕВО","Средно училище ""Васил Левски""","700318","88","74.71","88","76.52"
"ГАБРОВО","СЕВЛИЕВО","С.ГРАДНИЦА","Основно училище ""Свети Свети Кирил и Методий""","700312","9","75.39","9","61.28"
"ГАБРОВО","СЕВЛИЕВО","С.ДОБРОМИРКА","Основно училище ""Христо Ботев""","700310","2","40","2","28"
"ГАБРОВО","СЕВЛИЕВО","С.ДУШЕВО","Основно училище ""Св. Св. Кирил и Методий""","700311","17","46.71","17","50"
"ГАБРОВО","СЕВЛИЕВО","С.КРАМОЛИН","Основно училище""Свети Солунски братя""","700314","7","52.14","7","39.29"
"ГАБРОВО","СЕВЛИЕВО","С.ПЕТКО СЛАВЕЙКОВ","Основно училище ""Св.Св.Кирил и Методий""","700315","6","64.5","7","47.07"
"ГАБРОВО","СЕВЛИЕВО","С.ШУМАТА","Основно училище""Васил Левски""","700317","15","64.17","15","63.77"
"ГАБРОВО","ТРЯВНА","ГР.ПЛАЧКОВЦИ","Основно училище ""Васил Левски""","700402","7","54.71","7","43.71"
"ГАБРОВО","ТРЯВНА","ГР.ТРЯВНА","Основно училище ""Професор Пенчо Николов Райков""","700401","13","69.35","13","62.38"
"ГАБРОВО","ТРЯВНА","ГР.ТРЯВНА","Средно училище ""Петко Рачев Славейков""","700403","32","73.08","32","70.27"
"ДОБРИЧ","БАЛЧИК","ГР.БАЛЧИК","Основно училище ""Свети Свети Кирил и Методий""","800059","23","67.61","23","69.39"
"ДОБРИЧ","БАЛЧИК","ГР.БАЛЧИК","Основно училище Антим","800060","53","73.43","53","67.19"
"ДОБРИЧ","БАЛЧИК","ГР.БАЛЧИК","Средно училище ""Христо Ботев""","800061","21","47.05","23","49.78"
"ДОБРИЧ","БАЛЧИК","С.ОБРОЧИЩЕ","Средно училище ""Христо Смирненски""","800065","15","40.47","15","37.4"
"ДОБРИЧ","БАЛЧИК","С.СЕНОКОС","Основно училище""Георги Раковски""","800057","6","48.42","6","45.67"
"ДОБРИЧ","БАЛЧИК","С.СОКОЛОВО","Основно училище ""Васил Левски""","800056","4","11.25","4","36.88"
"ДОБРИЧ","ГЕНЕРАЛ ТОШЕВО","ГР.ГЕНЕРАЛ ТОШЕВО","Основно училище ""Христо Смирненски""","800073","20","51.68","20","47.45"
"ДОБРИЧ","ГЕНЕРАЛ ТОШЕВО","ГР.ГЕНЕРАЛ ТОШЕВО","Средно училищe ""Никола Йонков Вапцаров""","800074","26","71.88","26","74.87"
"ДОБРИЧ","ГЕНЕРАЛ ТОШЕВО","С.КРАСЕН","Основно училище ""Йордан Йовков""","800071","4","31.25","4","41.75"
"ДОБРИЧ","ГЕНЕРАЛ ТОШЕВО","С.ПРЕСЕЛЕНЦИ","Основно училище ""Васил Левски""","800069","7","38.57","7","43.5"
"ДОБРИЧ","ГЕНЕРАЛ ТОШЕВО","С.СПАСОВО","Основно училище ""Йордан Йовков""","800068","11","22.68","11","29.41"
"ДОБРИЧ","ГР.ДОБРИЧ","ГР.ДОБРИЧ","Обединено училище ""Йордан Йовков""","800003","12","35.25","12","34.5"
"ДОБРИЧ","ГР.ДОБРИЧ","ГР.ДОБРИЧ","Основно училище ""Панайот Волов""","800007","11","21.91","12","40.38"
"ДОБРИЧ","ГР.ДОБРИЧ","ГР.ДОБРИЧ","Основно училище ""Стефан Караджа""","800008","40","63.71","40","58.3"
"ДОБРИЧ","ГР.ДОБРИЧ","ГР.ДОБРИЧ","Основно училище ""Хан Аспарух""","800009","72","85.97","72","81.97"
"ДОБРИЧ","ГР.ДОБРИЧ","ГР.ДОБРИЧ","Основно училище ""Христо Смирненски""","800010","23","47.54","23","57.13"
"ДОБРИЧ","ГР.ДОБРИЧ","ГР.ДОБРИЧ","Основно училище ""Христо Ботев""","800011","85","85.77","83","84.93"
"ДОБРИЧ","ГР.ДОБРИЧ","ГР.ДОБРИЧ","Средно училище ""Димитър Талев""","800013","59","76.54","59","75.21"
"ДОБРИЧ","ГР.ДОБРИЧ","ГР.ДОБРИЧ","Средно училище ""Свети Климент Охридски""","800015","85","79.11","85","78.2"
"ДОБРИЧ","ГР.ДОБРИЧ","ГР.ДОБРИЧ","Средно училище ""Любен Каравелов""","800016","38","73.63","38","67.43"
"ДОБРИЧ","ГР.ДОБРИЧ","ГР.ДОБРИЧ","Средно училище ""Петко Рачов Славейков""","800017","95","85.53","93","84.49"
"ДОБРИЧ","ГР.ДОБРИЧ","ГР.ДОБРИЧ","Средно училище ""Свети свети Кирил и Методий""","800018","57","82.16","56","79.39"
"ДОБРИЧ","ГР.ДОБРИЧ","ГР.ДОБРИЧ","Частно основно училище ""Мария Монтесори""","800112","9","85.89","9","87.28"
"ДОБРИЧ","ГР.ДОБРИЧ","ГР.ДОБРИЧ","Частно средно училище с профилирана подготовка по чужди езици и математика ""Леонардо да Винчи""","800326","6","81.58","6","86.08"
"ДОБРИЧ","ДОБРИЧ","С.БАТОВО","Основно училище ""Отец Паисий""","800045","7","51.07","7","38.5"
"ДОБРИЧ","ДОБРИЧ","С.БОЖУРОВО","Основно училище ""Васил Левски""","800038","7","55.43","7","60.43"
"ДОБРИЧ","ДОБРИЧ","С.ВЕДРИНА","Основно училище ""Свети Свети Кирил и Методий""","800049","4","42.75","4","40.75"
"ДОБРИЧ","ДОБРИЧ","С.ДОНЧЕВО","Основно училище ""Св. св. Кирил и Методий""","800050","2","72.75","2","64"
"ДОБРИЧ","ДОБРИЧ","С.ЖИТНИЦА","Основно училище ""Стефан Караджа""","800052","3","52","3","43.83"
"ДОБРИЧ","ДОБРИЧ","С.КАРАПЕЛИТ","Средно училище ""Никола Вапцаров""","800043","10","42.5","10","46.5"
"ДОБРИЧ","ДОБРИЧ","С.ЛОВЧАНЦИ","Основно училище "" Неофит Рилски ""","800044","6","32.33","6","39.58"
"ДОБРИЧ","ДОБРИЧ","С.ОВЧАРОВО","Основно училище ""Отец Паисий""","800046","5","63","6","54.83"
"ДОБРИЧ","ДОБРИЧ","С.ПОБЕДА","Обединено училище""Добри Войников""","800042","14","58.64","14","63.25"
"ДОБРИЧ","ДОБРИЧ","С.СМОЛНИЦА","Основно училище""Климент Охридски""","800048","1","63","1","55.5"
"ДОБРИЧ","ДОБРИЧ","С.СТЕФАНОВО","Обединено училище ""Пейо Крачолов Яворов""","800047","5","24.6","5","27.7"
"ДОБРИЧ","ДОБРИЧ","С.СТОЖЕР","Основно училище""Христо Ботев""","800054","11","45.18","11","41.73"
"ДОБРИЧ","ДОБРИЧ","С.ХИТОВО","Основно училище ""Васил Левски""","800039","1","33","1","38"
"ДОБРИЧ","КАВАРНА","ГР.КАВАРНА","ОСНОВНО УЧИЛИЩЕ ""ЙОРДАН ЙОВКОВ""","800080","36","59.9","36","63.78"
"ДОБРИЧ","КАВАРНА","ГР.КАВАРНА","Средно училище ""Стефан Караджа""","800082","29","65.5","30","58.98"
"ДОБРИЧ","КАВАРНА","С.БЕЛГУН","Основно училище ""Свети Свети Кирил и Методий""","800085","8","45.63","8","52.94"
"ДОБРИЧ","КРУШАРИ","С.КОРИТЕН","Основно училище ""Васил Левски""","800090","4","21","4","33.5"
"ДОБРИЧ","КРУШАРИ","С.КРУШАРИ","Средно училище ""Христо Смирненски""","800093","18","21.47","18","29.22"
"ДОБРИЧ","КРУШАРИ","С.ЛОЗЕНЕЦ","Основно училище""Отец Паисий""","800092","5","43.6","5","42.7"
"ДОБРИЧ","ТЕРВЕЛ","ГР.ТЕРВЕЛ","Средно училище "" Йордан Йовков ""","800094","53","45.66","53","47.95"
"ДОБРИЧ","ТЕРВЕЛ","С.БЕЗМЕР","Основно училище ""Паисий Хилендарски""","800101","9","48.56","11","58.32"
"ДОБРИЧ","ТЕРВЕЛ","С.ЗЪРНЕВО","Основно училище ""Христо Ботев""","800103","9","53.11","9","49.39"
"ДОБРИЧ","ТЕРВЕЛ","С.КАБЛЕШКОВО","Начално училище ""Христо Ботев""","800096","8","46.75","8","46.31"
"ДОБРИЧ","ТЕРВЕЛ","С.КОЛАРЦИ","Обединено училище""Д-р Петър Берон""","800099","8","48.44","8","38.38"
"ДОБРИЧ","ТЕРВЕЛ","С.НОВА КАМЕНА","Основно училище ""Отец Паисий""","800100","2","56","2","53.25"
"ДОБРИЧ","ТЕРВЕЛ","С.ОРЛЯК","Обединено училище""Васил Друмев""","800104","6","49.83","7","44.86"
"ДОБРИЧ","ШАБЛА","ГР.ШАБЛА","Средно училище ""Асен Златаров""","800109","13","70.42","13","59.69"
"ДОБРИЧ","ШАБЛА","С.ДУРАНКУЛАК","Основно училище ""Свети Климент Охридски""","800108","6","69.67","6","61.83"
"КЪРДЖАЛИ","АРДИНО","ГР.АРДИНО","Средно училище ""Васил Левски""","909201","29","76.93","29","73.72"
"КЪРДЖАЛИ","АРДИНО","С.БОРОВИЦА","Основно училище""Антон Семьонович Макаренко""","909205","1","70","1","80"
"КЪРДЖАЛИ","АРДИНО","С.БЯЛ ИЗВОР","Основно училище ""Христо Смирненски""","909202","2","85","2","76.75"
"КЪРДЖАЛИ","АРДИНО","С.ЖЪЛТУША","Основно училище ""Отец Паисий""","909209","1","96","1","91"
"КЪРДЖАЛИ","АРДИНО","С.ПАДИНА","Основно училище""Св.Св.Кирил и Методий""","909211","2","66.75","2","66.5"
"КЪРДЖАЛИ","ДЖЕБЕЛ","ГР.ДЖЕБЕЛ","Средно училище ""Христо Ботев""","909301","45","68.61","45","72.64"
"КЪРДЖАЛИ","ДЖЕБЕЛ","С.ПРИПЕК","Средно училище ""Паисий Хилендарски""","909315","7","74.14","7","68.93"
"КЪРДЖАЛИ","ДЖЕБЕЛ","С.РОГОЗЧЕ","Основно училище ""Христо Смирненски""","909309","3","34.33","3","39"
"КЪРДЖАЛИ","КИРКОВО","С.БЕНКОВСКИ","Средно училище ""Никола Йонков Вапцаров ""","909402","22","67.3","22","70.73"
"КЪРДЖАЛИ","КИРКОВО","С.ДРАНГОВО","Основно училище ""Васил Левски""","909410","5","66.7","5","53.7"
"КЪРДЖАЛИ","КИРКОВО","С.КИРКОВО","Средно училище ""Отец Паисий""","909401","16","72.97","16","71.44"
"КЪРДЖАЛИ","КИРКОВО","С.ТИХОМИР","Основно училище ""Васил Левски""","909415","11","47.27","11","49.95"
"КЪРДЖАЛИ","КИРКОВО","С.ФОТИНОВО","Основно училище ""Христо Смирненски""","909417","7","44.64","7","71.93"
"КЪРДЖАЛИ","КИРКОВО","С.ЧАКАЛАРОВО","Основно училище ""Иван Вазов""","909416","6","64.75","6","72.33"
"КЪРДЖАЛИ","КИРКОВО","С.ЧОРБАДЖИЙСКО","Средно училище "" Христо Ботев ""","909403","20","52.8","20","67.35"
"КЪРДЖАЛИ","КРУМОВГРАД","ГР.КРУМОВГРАД","Средно училище ""Васил Левски""","909501","63","61.94","63","62.56"
"КЪРДЖАЛИ","КРУМОВГРАД","С.ГОРНА КУЛА","Основно училище ""Никола Йонков Вапцаров""","909506","2","35","2","46.5"
"КЪРДЖАЛИ","КРУМОВГРАД","С.ГУЛИЙКА","Основно училище ""Христо Ботев""","909507","8","57.06","8","58.63"
"КЪРДЖАЛИ","КРУМОВГРАД","С.ЕГРЕК","Държавно основно училище ""Васил Левски""","909504","3","75.67","3","63.5"
"КЪРДЖАЛИ","КРУМОВГРАД","С.ЗВЪНАРКА","Начално училище ""Васил Левски""","909515","5","68.7","5","58.6"
"КЪРДЖАЛИ","КРУМОВГРАД","С.ЛУЛИЧКА","Основно училище ""Васил Левски""","909510","3","41.67","3","41.33"
"КЪРДЖАЛИ","КРУМОВГРАД","С.ПОДРУМЧЕ","Основно училище ""Никола Йонков Вапцаров""","909512","10","53.85","10","56.05"
"КЪРДЖАЛИ","КРУМОВГРАД","С.СТРАНДЖЕВО","Основно училище ""Св.Св.Кирил и Методий""","909514","7","39.5","7","46.86"
"КЪРДЖАЛИ","КРУМОВГРАД","С.ТОКАЧКА","Обединено училище ""Пейо Крачолов Яворов""","909509","6","58.42","6","67.17"
"КЪРДЖАЛИ","КЪРДЖАЛИ","ГР.КЪРДЖАЛИ","Средно училище ""Владимир Димитров - Майстора""","909101","40","60.26","38","63.62"
"КЪРДЖАЛИ","КЪРДЖАЛИ","ГР.КЪРДЖАЛИ","Средно училище ""Йордан Йовков""","909103","96","72.19","95","67.81"
"КЪРДЖАЛИ","КЪРДЖАЛИ","ГР.КЪРДЖАЛИ","Основно училище ""Свети Климент Охридски""","909104","20","51.4","19","47.18"
"КЪРДЖАЛИ","КЪРДЖАЛИ","ГР.КЪРДЖАЛИ","Средно училище ""Отец Паисий"" с природоматематическа насоченост","909105","97","71.88","96","74.63"
"КЪРДЖАЛИ","КЪРДЖАЛИ","ГР.КЪРДЖАЛИ","Средно училище ""Петко Рачов Славейков""","909106","170","64.31","171","62.85"
"КЪРДЖАЛИ","КЪРДЖАЛИ","ГР.КЪРДЖАЛИ","Основно училище ""Васил Левски""","909115","17","12.59","16","12.56"
"КЪРДЖАЛИ","КЪРДЖАЛИ","ГР.КЪРДЖАЛИ","Основно училище ""Свети Свети Кирил и Методий""","909116","57","48.87","57","48.41"
"КЪРДЖАЛИ","КЪРДЖАЛИ","ГР.КЪРДЖАЛИ","Основно училище ""Пейо Крачолов Яворов""","909117","26","32.1","29","31.98"
"КЪРДЖАЛИ","КЪРДЖАЛИ","С.ГЛУХАР","Основно училище ""Свети Свети Кирил и Методий""","909120","3","34.67","3","39.33"
"КЪРДЖАЛИ","КЪРДЖАЛИ","С.ЕНЧЕЦ","Основно училище ""Св. св. Кирил и Методий""","909121","4","30","4","37.75"
"КЪРДЖАЛИ","КЪРДЖАЛИ","С.МИЛАДИНОВО","Основно училище ""Христо Ботев""","909128","1","50","1","68"
"КЪРДЖАЛИ","КЪРДЖАЛИ","С.МОСТ","Основно училище ""Христо Смирненски""","909129","9","59.67","9","67.5"
"КЪРДЖАЛИ","КЪРДЖАЛИ","С.ПЕРПЕРЕК","Основно училище "" Паисий Хилендарски ""","909135","5","20.5","5","28.6"
"КЪРДЖАЛИ","КЪРДЖАЛИ","С.РАНИ ЛИСТ","Основно училище ""Никола Йонков Вапцаров""","909136","4","32.5","4","39"
"КЪРДЖАЛИ","КЪРДЖАЛИ","С.СТРЕМЦИ","Основно училище ""Свети свети Кирил и Методий""","909138","5","66.2","5","83.2"
"КЪРДЖАЛИ","КЪРДЖАЛИ","С.ЧИФЛИК","Основно училище ""Максим Горки""","909139","5","17.2","5","36.2"
"КЪРДЖАЛИ","КЪРДЖАЛИ","С.ШИРОКО ПОЛЕ","Основно училище ""Иван Вазов""","909140","3","40.83","3","37.33"
"КЪРДЖАЛИ","МОМЧИЛГРАД","ГР.МОМЧИЛГРАД","Средно училище ""Никола Йонков Вапцаров""","909601","34","69.84","34","69.38"
"КЪРДЖАЛИ","МОМЧИЛГРАД","ГР.МОМЧИЛГРАД","Основно училище ""Д-р Петър Берон""","909608","29","73.02","29","72.4"
"КЪРДЖАЛИ","МОМЧИЛГРАД","С.ГРУЕВО","Основно училище ""Никола Йонков Вапцаров""","909604","7","38.71","7","64.93"
"КЪРДЖАЛИ","МОМЧИЛГРАД","С.ЗВЕЗДЕЛ","Основно училище ""Никола Йонков Вапцаров""","909605","4","45.38","4","53"
"КЪРДЖАЛИ","МОМЧИЛГРАД","С.НАНОВИЦА","Основно училище ""Св. Св. Кирил и Методий""","909609","4","22","4","23.25"
"КЪРДЖАЛИ","МОМЧИЛГРАД","С.РАВЕН","Основно училище ""Васил Левски""","909612","4","44.88","4","54"
"КЪРДЖАЛИ","ЧЕРНООЧЕНЕ","С.ГАБРОВО","Основно училище ""Христо Ботев""","909703","3","32.17","3","38.83"
"КЪРДЖАЛИ","ЧЕРНООЧЕНЕ","С.КОМУНИГА","Основно училище "" Васил Левски ""","909705","7","40.07","7","41.14"
"КЪРДЖАЛИ","ЧЕРНООЧЕНЕ","С.ЛЯСКОВО","Основно училище ""Никола Йонков Вапцаров""","909706","5","62","5","72.9"
"КЪРДЖАЛИ","ЧЕРНООЧЕНЕ","С.ЧЕРНООЧЕНЕ","Средно училище ""Христо Смирненски""","909701","40","55.93","40","59.1"
"КЮСТЕНДИЛ","БОБОВ ДОЛ","ГР.БОБОВ ДОЛ","Основно училище ""Никола Йонков Вапцаров""","1000015","22","60.91","25","56.34"
"КЮСТЕНДИЛ","БОБОВ ДОЛ","ГР.БОБОВ ДОЛ","Средно училище ""Христо Ботев""","1000016","17","63.12","17","46.76"
"КЮСТЕНДИЛ","БОБОШЕВО","ГР.БОБОШЕВО","Основно училище ""Св. св. Кирил и Методий""","1000021","13","67.81","13","57"
"КЮСТЕНДИЛ","ДУПНИЦА","ГР.ДУПНИЦА","Основно училище ""Свети свети Кирил и Методий""","1000034","51","75.8","50","72.52"
"КЮСТЕНДИЛ","ДУПНИЦА","ГР.ДУПНИЦА","Средно езиково училище ""Св. Паисий Хилендарски""","1000035","91","75.07","90","74.26"
"КЮСТЕНДИЛ","ДУПНИЦА","ГР.ДУПНИЦА","Основно училище ""Неофит Рилски""","1000036","62","56.73","59","54.46"
"КЮСТЕНДИЛ","ДУПНИЦА","ГР.ДУПНИЦА","Основно училище ""Христаки Павлович""","1000037","17","43.15","17","24"
"КЮСТЕНДИЛ","ДУПНИЦА","ГР.ДУПНИЦА","Основно училище ""Евлоги Георгиев""","1000038","51","77.34","52","72.62"
"КЮСТЕНДИЛ","ДУПНИЦА","ГР.ДУПНИЦА","Основно училище ""Свети Климент Охридски""","1000039","14","79.39","14","63.29"
"КЮСТЕНДИЛ","ДУПНИЦА","С.КРАЙНИЦИ","Основно училище ""Христо Ботев""","1000045","14","57","14","63.25"
"КЮСТЕНДИЛ","ДУПНИЦА","С.САМОРАНОВО","Основно училище ""Христо Ботев""","1000046","10","76.3","9","69.67"
"КЮСТЕНДИЛ","ДУПНИЦА","С.ЯХИНОВО","Основно училище ""Свети свети Кирил и Методий""","1000048","11","61.05","11","49.91"
"КЮСТЕНДИЛ","КОЧЕРИНОВО","ГР.КОЧЕРИНОВО","Средно училище ""Христо Ботев""","1000025","27","64.31","25","57.14"
"КЮСТЕНДИЛ","КЮСТЕНДИЛ","ГР.КЮСТЕНДИЛ","Основно училище ""Иван Вазов""","1000005","53","27.66","47","23.78"
"КЮСТЕНДИЛ","КЮСТЕНДИЛ","ГР.КЮСТЕНДИЛ","Основно училище ""Професор Марин Дринов""","1000330","33","70.32","33","61.26"
"КЮСТЕНДИЛ","КЮСТЕНДИЛ","ГР.КЮСТЕНДИЛ","Начално училище ""Свети Климент Охридски""","1000380","69","79.68","69","80.53"
"КЮСТЕНДИЛ","КЮСТЕНДИЛ","ГР.КЮСТЕНДИЛ","Шесто основно училище ""Свети Паисий Хилендарски""","1001410","77","76.45","76","75.67"
"КЮСТЕНДИЛ","КЮСТЕНДИЛ","ГР.КЮСТЕНДИЛ","Основно училище""Св. Св. Кирил и Методий""","1001830","95","68.82","95","63.43"
"КЮСТЕНДИЛ","КЮСТЕНДИЛ","С.РАЖДАВИЦА","Начално училище ""Св. Св. Кирил и Методий""","1001630","14","41.14","14","51"
"КЮСТЕНДИЛ","НЕВЕСТИНО","С.НЕВЕСТИНО","Основно училище ""Христо Ботев""","1000004","19","46.05","19","58.68"
"КЮСТЕНДИЛ","РИЛА","ГР.РИЛА","Основно училище ""Аверкий Попстоянов""","1000032","11","63.59","10","62.5"
"КЮСТЕНДИЛ","САПАРЕВА БАНЯ","ГР.САПАРЕВА БАНЯ","Средно училище ""Христо Ботев""","1000009","41","61.07","39","61.36"
"КЮСТЕНДИЛ","ТРЕКЛЯНО","С.ТРЕКЛЯНО","Основно училище ""Св. Климент Охридски""","1000007","4","10","4","18.75"
"ЛОВЕЧ","АПРИЛЦИ","ГР.АПРИЛЦИ","Средно училище ""Васил Левски""","1100108","18","65.92","18","59.08"
"ЛОВЕЧ","ЛЕТНИЦА","ГР.ЛЕТНИЦА","Средно училище ""Бачо Киро""","1100201","19","66.74","20","53.53"
"ЛОВЕЧ","ЛОВЕЧ","ГР.ЛОВЕЧ","Сдружение ""Частно основно училище ""Свети Седмочисленици""""","1100102","9","77.5","7","82.64"
"ЛОВЕЧ","ЛОВЕЧ","ГР.ЛОВЕЧ","Основно училище ""Васил Левски""","1100301","91","80.6","87","80.21"
"ЛОВЕЧ","ЛОВЕЧ","ГР.ЛОВЕЧ","Основно училище ""Христо Никифоров""","1100304","66","84.33","65","84.6"
"ЛОВЕЧ","ЛОВЕЧ","ГР.ЛОВЕЧ","Основно училище ""Свети Свети Кирил и Методий""","1100305","13","53.04","13","43.85"
"ЛОВЕЧ","ЛОВЕЧ","ГР.ЛОВЕЧ","Средно училище ""Тодор Кирков""","1100316","10","61.9","10","47.65"
"ЛОВЕЧ","ЛОВЕЧ","ГР.ЛОВЕЧ","Основно училище ""Панайот Пипков""","1100317","10","46.05","10","53.8"
"ЛОВЕЧ","ЛОВЕЧ","ГР.ЛОВЕЧ","Средно училище ""Свети Климент Охридски""","1100318","19","67.39","19","59.42"
"ЛОВЕЧ","ЛОВЕЧ","ГР.ЛОВЕЧ","Основно училище ""Професор Димитър Димов""","1100336","35","60","35","53.83"
"ЛОВЕЧ","ЛОВЕЧ","С.АЛЕКСАНДРОВО","Основно училище ""Свети Свети Кирил и Методий""","1100321","9","58.28","9","56.44"
"ЛОВЕЧ","ЛОВЕЧ","С.МАЛИНОВО","Основно училище ""Васил Левски""","1100311","4","46.25","4","41.88"
"ЛОВЕЧ","ЛУКОВИТ","ГР.ЛУКОВИТ","Средно училище ""Алеко Константинов""","1100402","54","67.02","55","63.93"
"ЛОВЕЧ","ЛУКОВИТ","ГР.ЛУКОВИТ","Начално училище ""Инж. Георги Иванов Вълков""","1100411","37","56.43","37","64.49"
"ЛОВЕЧ","ЛУКОВИТ","С.БЕЖАНОВО","Основно училище ""Свети Свети Кирил и Методий""","1100403","17","58.85","17","65.74"
"ЛОВЕЧ","ЛУКОВИТ","С.ДЕРМАНЦИ","Обединено училище ""Неофит Рилски""","1100404","18","49.58","18","40.03"
"ЛОВЕЧ","ЛУКОВИТ","С.РУМЯНЦЕВО","Основно училище ""Христо Ботев""","1100406","17","54.76","17","41.32"
"ЛОВЕЧ","ЛУКОВИТ","С.ТОРОС","Основно училище ""Васил Левски""","1100408","12","46.46","12","51.5"
"ЛОВЕЧ","ТЕТЕВЕН","ГР.ТЕТЕВЕН","Начално училище ""Хаджи Генчо""","1100513","60","74.28","60","77.35"
"ЛОВЕЧ","ТЕТЕВЕН","С.БАБИНЦИ","Начално училище ""Любен Каравелов""","1100510","4","75","4","65.63"
"ЛОВЕЧ","ТЕТЕВЕН","С.БЪЛГАРСКИ ИЗВОР","Основно училище ""Васил Левски""","1100501","6","49.25","6","53"
"ЛОВЕЧ","ТЕТЕВЕН","С.ГАЛАТА","Основно училище ""Георги Бенковски""","1100502","22","59.91","22","48.05"
"ЛОВЕЧ","ТЕТЕВЕН","С.ГЛОГОВО","Основно училище ""Христо Ботев""","1100503","10","44.85","10","57.65"
"ЛОВЕЧ","ТЕТЕВЕН","С.ГОЛЯМ ИЗВОР","Основно училище ""Васил Левски""","1100505","5","47.4","5","58.8"
"ЛОВЕЧ","ТЕТЕВЕН","С.ГРАДЕЖНИЦА","Основно училище ""Васил Априлов""","1100506","12","48.67","12","42.29"
"ЛОВЕЧ","ТЕТЕВЕН","С.РИБАРИЦА","Основно училище ""Георги Бенковски""","1100507","1","84","1","88"
"ЛОВЕЧ","ТЕТЕВЕН","С.ЧЕРНИ ВИТ","Основно училище ""Георги Бенковски""","1100508","16","57.84","16","58.44"
"ЛОВЕЧ","ТРОЯН","ГР.ТРОЯН","Основно училище ""Иван Хаджийски""","1100601","6","45.33","6","48.5"
"ЛОВЕЧ","ТРОЯН","ГР.ТРОЯН","Средно училище ""Васил Левски""","1100612","41","77.09","41","73.94"
"ЛОВЕЧ","ТРОЯН","ГР.ТРОЯН","Средно училище ""Свети Климент Охридски""","1100613","31","66.84","31","59.44"
"ЛОВЕЧ","ТРОЯН","ГР.ТРОЯН","Начално училище ""Св. Св. Кирил и Методий""","1100614","48","81.54","48","78.28"
"ЛОВЕЧ","ТРОЯН","ГР.ТРОЯН","Начално училище ""Христо Ботев""","1100615","34","77.4","34","68.6"
"ЛОВЕЧ","ТРОЯН","С.БОРИМА","Основно училище ""Васил Левски""","1100603","7","71.71","7","72.93"
"ЛОВЕЧ","ТРОЯН","С.ДЕБНЕВО","Основно училище ""Иван Вазов""","1100107","2","61","2","57.25"
"ЛОВЕЧ","ТРОЯН","С.ОРЕШАК","Основно училище ""Васил Левски""","1100609","4","46.88","4","56.5"
"ЛОВЕЧ","ТРОЯН","С.ЧЕРНИ ОСЪМ","Средно училище ""Васил Левски""","1100610","5","35","5","46.8"
"ЛОВЕЧ","УГЪРЧИН","ГР.УГЪРЧИН","Средно училище ""Св. Св. Кирил и Методий""","1100705","21","53.1","21","64.95"
"ЛОВЕЧ","УГЪРЧИН","С.КИРЧЕВО","Основно училище ""Христо Ботев""","1100702","9","61.83","9","68.11"
"ЛОВЕЧ","ЯБЛАНИЦА","ГР.ЯБЛАНИЦА","Средно училище ""Васил Левски""","1100805","39","54.35","38","61.18"
"ЛОВЕЧ","ЯБЛАНИЦА","С.БРЕСТНИЦА","Основно училище ""Христо Ботев""","1100801","17","43.76","15","46.33"
"ЛОВЕЧ","ЯБЛАНИЦА","С.ЗЛАТНА ПАНЕГА","Основно училище ""Любен Каравелов""","1100803","9","69","9","72.56"
"ЛОВЕЧ","ЯБЛАНИЦА","С.ОРЕШЕНЕ","Основно училище ""Васил Левски""","1100804","18","60.19","18","78.39"
"МОНТАНА","БЕРКОВИЦА","ГР.БЕРКОВИЦА","Първо основно училище ""Никола Йонков Вапцаров""","1202001","16","77.13","16","76.41"
"МОНТАНА","БЕРКОВИЦА","ГР.БЕРКОВИЦА","Второ основно училище ""Христо Смирненски""","1202002","15","55.37","15","40.63"
"МОНТАНА","БЕРКОВИЦА","ГР.БЕРКОВИЦА","Трето основно училище ""Иван Вазов""","1202003","22","63.64","22","54.98"
"МОНТАНА","БЕРКОВИЦА","ГР.БЕРКОВИЦА","IV Основно училище ""Георги Сава Раковски""","1202004","17","48.44","16","44.81"
"МОНТАНА","БЕРКОВИЦА","С.БЪРЗИЯ","Основно училище ""Георги Стойков Раковски""","1202007","2","46","2","43.5"
"МОНТАНА","БЕРКОВИЦА","С.ЗАМФИРОВО","Основно училище ""Св. Св. Кирил и Методий""","1202009","10","57.4","10","33.65"
"МОНТАНА","БОЙЧИНОВЦИ","ГР.БОЙЧИНОВЦИ","Средно училище ""Васил Левски""","1203000","13","36.31","14","25.43"
"МОНТАНА","БОЙЧИНОВЦИ","С.ВЛАДИМИРОВО","Основно училище""Владимир Минчев""","1203004","9","49.78","10","39.95"
"МОНТАНА","БОЙЧИНОВЦИ","С.ЛЕХЧЕВО","Средно училище ""Св. Св. Кирил и Методий""","1203001","11","42.82","11","48.82"
"МОНТАНА","БОЙЧИНОВЦИ","С.МАДАН","Oсновно училище ""Отец Паисий""","1203005","5","57.9","5","56.3"
"МОНТАНА","БОЙЧИНОВЦИ","С.МЪРЧЕВО","Oсновно училище ""Христо Ботев""","1203006","2","32","2","40.5"
"МОНТАНА","БРУСАРЦИ","ГР.БРУСАРЦИ","Средно училище ""Христо Ботев""","1204000","15","59.57","14","61.57"
"МОНТАНА","БРУСАРЦИ","С.ВАСИЛОВЦИ","Основно училище ""Петко Рачов Славейков""","1204003","4","59.88","4","56.88"
