"Град","Код","Име","БЕЛ","МАТ","Уч. БЕЛ","Уч. МАТ"
"София","2204511","Частна профилирана гимназия с чуждоезиково обучение Езиков свят","3.8","4.118","15","15"
"София","2204549","Частно средно училище с немски език Веда","4.57","5.9","8","8"
"София","2205105","105. СРЕДНО УЧИЛИЩЕ АТАНАС ДАЛЧЕВ","4","4.436","72","74"
"София","2205119","119 Средно училище Академик Михаил Арнаудов","4.17","4.305","107","107"
"София","2205407","СОФИЙСКА ПРОФЕСИОНАЛНА ГИМНАЗИЯ по ЕЛЕКТРОНИКА Джон Атанасов","4.3","5.366","234","236"
"София","2205408","Софийска професионална гимназия Княгиня Евдокия","3.1","4.356","51","53"
"София","2205520","Частна езикова гимназия Проф.Иван Апостолов","4.71","5.229","53","53"
"София","2206003","3. СУ Марин Дринов","03.03","3.783","25","24"
"София","2206113","113 СУ САВА ФИЛАРЕТОВ","2","2.0","6","7"
"София","2206302","Втора английска езикова гимназия Томас Джеферсън","5.1","5.288","199","199"
"София","2206409","Професионална гимназия по транспорт и енергетика Хенри Форд","3.19","3.189","187","169"
"София","2206410","ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО АУДИО-, ВИДЕО- И ТЕЛЕКОМУНИКАЦИЯ А. С. ПОПОВ","3.52","4.822","157","149"
"София","2206411","Професионална гимназия по хранително-вкусови технологии Проф. д-р Георги Павлов","2.81","4.31","49","37"
"София","2207068","68. Средно училище Академик Никола Обрешков","3.1","3.16","21","17"
"София","2207069","69 Средно училище Димитър Маринов","03.09","3.17","5","5"
"София","2207108","108 Средно училище Никола Беловеждов","3.39","3.61","25","25"
"София","2207412","ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО ТРАНСПОРТ","3.17","4.54","42","34"
"София","2208017","17 СУ Дамян Груев","0","2.26","0","6"
"София","2208028","28 Средно училище Алеко Константинов","3.11","3.492","22","20"
"София","2208057","57 Спортно училище Свети Наум Охридски","2.96","4.672","60","52"
"София","2208123","123 Средно училищe Стефан Стамболов","2.46","4.25","9","6"
"София","2208135","135 средно училище Ян Амос Коменски","3.39","4.6","9","9"
"София","2208413","Софийска гимназия по хлебни и сладкарски технологии","3.15","4.412","24","19"
"София","2208526","Частно средно училище Орфей","4.19","5.06","3","4"
"София","2208539","Частна професионална гимназия по икономика, туризъм и информатика,,Булпрогрес","3.54","5.47","22","22"
"София","2209019","19 СРЕДНО УЧИЛИЩЕ ЕЛИН ПЕЛИН","4.26","4.641","73","73"
"София","2209036","36 Средно училище Максим Горки","3.91","5.104","27","27"
"София","2209051","51 СРЕДНО УЧИЛИЩЕ ЕЛИСАВЕТА БАГРЯНА","4.3","4.433","91","91"
"София","2209132","132. Средно училище Ваня Войнова","3.33","3.412","53","56"
"София","2209305","203 Профилирана езикова гимназия Свети Методий","3.45","3.64","40","37"
"София","2209529","Частно езиково средно училище Дорис Тенеди","4.94","5.504","36","36"
"София","2210085","85 Средно училище Отец Паисий","2.7","2.711","30","26"
"София","2210117","117. СУ","2.71","2.475","13","20"
"София","2211021","21 СРЕДНО УЧИЛИЩЕ ХРИСТО БОТЕВ","4.23","4.436","37","36"
"София","2211035","35. СРЕДНО ЕЗИКОВО УЧИЛИЩЕ ДОБРИ ВОЙНИКОВ","05.09","4.782","131","132"
"София","2211304","Национална природо-математическа гимназия Академик Любомир Чакалов","5","4.888","246","248"
"София","2211417","Професионална гимназия по облекло Княгиня Мария Луиза","3.69","5.05","61","59"
"София","2211419","СОФИЙСКА ГИМНАЗИЯ ПО СТРОИТЕЛСТВО, АРХИТЕКТУРА И ГЕОДЕЗИЯ ХРИСТО БОТЕВ","4.32","4.38","168","170"
"София","2211420","НАЦИОНАЛНА ФИНАНСОВО-СТОПАНСКА ГИМНАЗИЯ","4.57","4.834","159","158"
"София","2211517","ЧАСТНА ПРОФЕСИОНАЛНА ГИМНАЗИЯ БАНКЕР","4.7","5.88","8","8"
"София","2211557","Духовно Училище Софийска духовна семинария Св. Иван Рилски","3.26","3.24","13","13"
"София","2212027","27. Средно училище Акад. Георги Караславов","3.3","2.0","4","3"
"София","2212037","37. Средно училище Райна Княгиня","2.35","2.428","14","16"
"София","2212040","40 Средно училище Луи Пастьор","3.63","3.659","10","9"
"София","2212056","56. Средно училище Професор Константин Иречек","3.82","3.803","33","36"
"София","2212079","79 средно училище Индира Ганди","2.85","2.916","29","33"
"София","2212090","90 Средно училище Генерал Хосе де Сан Мартин","3.55","3.882","17","18"
"София","2212096","96 Средно училище Лев Николаевич Толстой","3.3","3.207","24","24"
"София","2212097","97 Средно училище Братя Миладинови","3.59","3.896","48","47"
"София","2212137","137 средно училище Ангел Кънчев","3.75","3.359","66","77"
"София","2212303","33. Езикова гимназия Света София","04.04","4.401","94","94"
"София","2212540","ЧАСТНА НЕМСКА ГИМНАЗИЯ ЕРИХ КЕСТНЕР","4.44","5.79","11","11"
"София","2213039","39 Средно училище Петър Динеков","3.18","3.215","20","26"
"София","2213081","81. Средно училище Виктор Юго","3.79","4.15","36","36"
"София","2213118","118 Средно училище Академик Людмил Стоянов","3.4","3.057","22","28"
"София","2213125","125 СУ Боян Пенев с изучаване на чужди езици","4.26","4.638","33","32"
"София","2213128","128 СРЕДНО УЧИЛИЩЕ АЛБЕРТ АЙНЩАЙН","3.56","4.436","41","40"
"София","2213144","144 Средно училище Народни будители","3.74","4.19","67","68"
"София","2213307","СПОРТНО УЧИЛИЩЕ ГЕН. ВЛАДИМИР СТОЙЧЕВ","3.46","5.12","77","78"
"София","2213350","Технологично училище Електронни системи към Технически Университет - София","4.76","4.81","105","106"
"София","2213503","Частна профилирана гимназия с чуждоезиково обучение Меридиан 22","4.66","4.82","16","16"
"София","2213507","АМЕРИКАНСКИ КОЛЕЖ В СОФИЯ","5.16","5.354","178","178"
"София","2213600","Частно средно училище с чуждоезиков профил Абрахам Линкълн","4.78","5.54","2","2"
"София","2214015","15 Средно училище Адам Мицкевич","3.21","3.101","20","18"
"София","2214054","54. СРЕДНО УЧИЛИЩЕ Свети ИВАН РИЛСКИ","3.71","3.547","35","35"
"София","2214101","101. СРЕДНО УЧИЛИЩЕ БАЧО КИРО","3.42","3.699","35","33"
"София","2214153","153 Спортно училище Неофит Рилски","2.97","4.552","58","54"
"София","2216001","1 Средно училище Пенчо П. Славейков","4.33","4.801","102","101"
"София","2216164","164. гимназия с преподаване на испански език Мигел де Сервантес","5.37","5.356","169","169"
"София","2216301","Първа английска езикова гимназия","05.04","5.155","204","203"
"София","2216306","Софийска математическа гимназия Паисий Хилендарски","5.36","5.188","166","167"
"София","2216309","IV Сменно-вечерна гимназия Отец Паисий ","3.54","3.678","57","52"
"София","2216422","Професионална гимназия по механоелектротехника Н.Й.Вапцаров","2.72","3.54","49","38"
"София","2216423","СОФИЙСКА ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО ТУРИЗЪМ","3.74","5.19","170","168"
"София","2216532","Частно средно училище УВЕКИНД","4.51","5.32","26","26"
"София","2216533","Първа частна английска гимназия Уилям Шекспир-Интелект Инвест","4.29","4.912","17","17"
"София","2217066","66 Средно училище Филип Станиславов","3.18","4.092","6","7"
"София","2217088","88. Средно училище Димитър Попниколов","3.79","3.598","25","25"
"София","2217149","149 Средно училище ,,Иван Хаджийски","3.34","2.979","27","30"
"София","2217151","НАЦИОНАЛНО СРЕДНО УЧИЛИЩЕ СОФИЯ","3.65","3.522","31","32"
"София","2217424","ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО ЕЛЕКТРОТЕХНИКА И АВТОМАТИКА","3.74","4.72","108","104"
"София","2217426","ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО СЕЛСКО СТОПАНСТВО БУЗЕМА","2","2.985","8","7"
"София","2219024","24 Средно училище П.К.Яворов","2.14","2.506","11","8"
"София","2219044","44. Средно училище Неофит Бозвели","3.69","3.119","40","43"
"София","2219095","95 СУ Проф. Иван Шишманов","3.48","3.303","49","50"
"София","2219130","130. средно училище Стефан Караджа","2.44","2.5","14","10"
"София","2219166","166 Спортно училище Васил Левски","3.6","5.363","95","86"
"София","2220014","14. средно училище Проф. д-р Асен Златаров","3.27","3.724","16","15"
"София","2220029","29. Средно училище Кузман Шапкарев","3.57","2.908","10","10"
"София","2220308","Профилирана гимназия за изобразителни изкуства Професор Николай Райнов","4.1","5.21","26","26"
"София","2221023","23 Средно училище Фредерик Жолио-Кюри","3.76","4.443","68","68"
"София","2221031","31 Средно училище за чужди езици и математика Иван Вазов","4.87","5.047","129","130"
"София","2221093","93-то Средно училище Александър Теодоров - Балан","3.71","3.711","44","44"
"София","2221094","94 СРЕДНО УЧИЛИЩЕ Димитър Страшимиров","2.28","3.113","35","38"
"София","2221138","138. СРЕДНО УЧИЛИЩЕ ЗА ЗАПАДНИ И ИЗТОЧНИ ЕЗИЦИ ПРОФ. ВАСИЛ ЗЛАТАРСКИ","4.41","4.899","101","104"
"София","2221157","157 Гимназия с изучаване на чужд език Сесар Вайехо","4.37","5.004","95","95"
"София","2221430","ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО ТРАНСПОРТ МАКГАХАН","03.09","3.617","54","54"
"София","2221563","Първа Частна Математическа Гимназия","5.17","4.834","19","19"
"София","2221590","Частна профилирана гимназия Образователни технологии","4.3","4.982","36","36"
"София","2222007","7. СРЕДНО УЧИЛИЩЕ СВ. СЕДМОЧИСЛЕНИЦИ","4.27","4.715","151","127"
"София","2222009","9 Френска езикова гимназия Алфонс дьо Ламартин","4.98","5.067","193","194"
"София","2222012","12 Средно училище Цар Иван Асен II","4.45","4.757","76","74"
"София","2222127","127 СРЕДНО УЧИЛИЩЕ Иван Николаевич Денкоглу","4.53","4.596","129","129"
"София","2222133","133 Средно училище „Александър Сергеевич Пушкин”","4.96","5.126","102","102"
"София","2223055","55 СРЕДНО УЧИЛИЩЕ ПЕТКО КАРАВЕЛОВ","3.5","3.606","23","26"
"София","2223431","ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО ТЕЛЕКОМУНИКАЦИИ","3.74","4.78","175","176"
"София","2223547","ЧАСТНА ЕЗИКОВА ГИМНАЗИЯ ПРОФ.Д-Р В.ЗЛАТАРСКИ","4.53","5.21","38","38"
"София","2224022","22 Средно езиково училище Георги Стойков Раковски","4.79","5.245","170","170"
"София","2224047","47 Средно училище Христо Груев Данов","3.69","3.648","18","20"
"София","2224073","73.СУ с преподаване на чужди езици Владислав Граматик","5.23","5.079","145","143"
"София","2224121","121 СРЕДНО УЧИЛИЩЕ ГЕОРГИ ИЗМИРЛИЕВ","3.54","3.014","20","20"
"София","2224432","Професионална гимназия по дизайн Елисавета Вазова","04.04","5.268","91","94"
"София","2224433","НАЦИОНАЛНА ТЪРГОВСКО - БАНКОВА ГИМНАЗИЯ","4.63","5.7","272","273"
"София","2224544","ЧСУ по изкуства и чужди езици Артис","3.93","4.273","5","5"
"София","2224545","ЧАСТНА ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО БАНКОВО ДЕЛО ТЪРГОВИЯ И ФИНАНСИ","3.89","5.16","13","13"
"София","2902101","Национално музикално училище Любомир Пипков","4.21","4.66","73","72"
"София","2902301","Национално училище за танцово изкуство","3.87","4.97","58","57"
"София","2902401","Национално училище за изящни изкуства Илия Петров","4.35","5.139","53","53"
"София","2902501","НАЦИОНАЛНА ГИМНАЗИЯ ЗА ПРИЛОЖНИ ИЗКУСТВА СВЕТИ ЛУКА - СОФИЯ","4.36","4.93","97","98"
"София","2902601","Национална професионална гимназия по полиграфия и фотография","4.44","5.3","101","101"
"София","2902701","Национален учебен комплекс по култура с лицей за изучаване на италиански език и култура с участието на Република Италия","4.6","4.745","54","54"
"София","2902702","Национална гимназия за древни езици и култури Константин Кирил Философ","05.06","4.561","78","78"
"София","2218192","192. СРЕДНО УЧИЛИЩЕ ХРИСТО БОТЕВ","2.9","3.501","18","18"
"София","2218071","71 Средно училище Пейо Яворов","3.38","3.546","16","16"
"Пловдив","1600017","Частно средно бизнес училище Талантите","3.69","5.64","2","2"
"Пловдив","1690150","Средно училище Любен Каравелов","3.77","4.575","27","23"
"Пловдив","1690153","Хуманитарна гимназия Св. Св. Кирил и Методий","4.82","4.725","186","186"
"Пловдив","1690154","Средно училище СВ. ПАИСИЙ ХИЛЕНДАРСКИ ","3.94","3.956","101","101"
"Пловдив","1690155","Средно училище Свети Климент Охридски","3.62","3.58","61","62"
"Пловдив","1690156","Средно училище Свети Патриарх Евтимий","4.48","4.628","124","124"
"Пловдив","1690157","Средно училище Цар Симеон Велики","3.19","3.004","27","27"
"Пловдив","1690174","Професионална гимназия по електротехника и електроника","3.93","4.64","212","210"
"Пловдив","1690175","Национална търговска гимназия - Пловдив","4.81","5.164","181","181"
"Пловдив","1690176","Професионална гимназия по облекло Ана Май","3.26","4.36","27","26"
"Пловдив","1690177","Професионална гимназия по вътрешна архитектура и дървообработване Христо Ботев","3.43","4.959","59","57"
"Пловдив","1690178","Професионална гимназия по туризъм Проф. д-р Асен Златаров","3.64","5.236","133","133"
"Пловдив","1690179","Професионална гимназия по битова техника","3.51","4.559","101","98"
"Пловдив","1690187","ДУ-Пловдивска духовна семинария Св. Св. Кирил и Методий-Пловдив","4.32","3.26","2","3"
"Пловдив","1690247","Средно училище Найден Геров","2.28","2.31","11","12"
"Пловдив","1690272","Професионална гимназия по архитектура строителство и геодезия Арх.Камен Петков","3.9","3.946","182","201"
"Пловдив","1690273","Професионална гимназия по транспорт и строителни технологии Гоце Делчев","2.35","3.0","62","62"
"Пловдив","1690345","Средно училище Свети свети Кирил и Методий","3.64","4.08","46","42"
"Пловдив","1690346","Математическа гимназия Академик Кирил Попов","05.08","4.823","214","215"
"Пловдив","1690347","Спортно училище Васил Левски","3.38","5.176","75","66"
"Пловдив","1690446","Средно училище Никола Вапцаров","2.74","4.44","16","16"
"Пловдив","1690447","Средно училище Пейо Крачолов Яворов","3.89","3.91","44","43"
"Пловдив","1690448","Средно училище Христо Груев Данов","3.21","3.723","23","24"
"Пловдив","1690449","Езикова гимназия Пловдив","5.21","5.465","273","275"
"Пловдив","1690450","Езикова гимназия Иван Вазов","05.06","4.843","227","227"
"Пловдив","1690451","Френска езикова гимназия Антоан дьо Сент - Екзюпери","4.34","5.001","207","211"
"Пловдив","1690472","Професионална гимназия по хранителни технологии и техника","3.26","5.14","120","108"
"Пловдив","1690473","Професионална гимназия по кожени изделия и текстил Д-р Иван Богоров","03.04","3.828","6","7"
"Пловдив","1690542","Средно училище Братя Миладинови","2","2.473","12","11"
"Пловдив","1690549","Средно училище Константин Величков ","3.36","2.46","11","11"
"Пловдив","1690550","Средно училище Свети Константин - Кирил Философ","3.5","3.732","24","28"
"Пловдив","1690572","Професионална гимназия по механотехника Професор Цветан Лазаров","2.79","4.533","98","95"
"Пловдив","1690573","Професионална гимназия по машиностроене","2.39","3.989","13","14"
"Пловдив","1690642","Средно училище Димитър Матевски","3.34","3.15","26","24"
"Пловдив","1690644","Средно училище Свети Софроний Врачански","3.48","4.043","19","19"
"Пловдив","1690645","СРЕДНО УЧИЛИЩЕ ЧЕРНОРИЗЕЦ ХРАБЪР","4","4.05","45","46"
"Пловдив","1690901","ЧАСТНО СРЕДНО УЧИЛИЩЕ ДРУЖБА","3.93","4.45","12","12"
"Пловдив","1690904","Частна профилирана гимназия Класик","3.72","4.72","10","10"
"Пловдив","1690909","Частна езикова гимназия Стоян Сариев","3.81","3.932","11","11"
"Пловдив","1690910","Частна професионална гимназия по икономика и управление","3.79","5.09","8","8"
"Пловдив","2902102","Национално училище за музикално и танцово изкуство Добрин Петков","4.17","4.48","23","23"
"Пловдив","2902302","Национална гимназия за сценични и екранни изкуства","04.03","5.15","43","43"
"Пловдив","2902402","Национална художествена гимназия Цанко Лавренов","04.08","5.06","49","49"
"Варна","400030","Седмо средно училище Найден Геров","3.53","3.507","47","48"
"Варна","400031","Средно училище с езиково обучение Ал. С. Пушкин","4.54","5.051","102","102"
"Варна","400033","Спортно училище Георги Бенковски","3.28","4.4","61","54"
"Варна","400034","Средно училище Гео Милев","3.82","3.903","46","49"
"Варна","400036","Средно училище Елин Пелин","2.62","2.89","11","9"
"Варна","400037","Средно училище Любен Каравелов","2.65","2.915","20","16"
"Варна","400039","Средно училище Пейо Крачолов Яворов","2.98","2.402","21","20"
"Варна","400040","Средно училище Свети Климент Охридски","4.45","4.434","47","47"
"Варна","400041","Трета природоматематическа гимназия Академик Методий Попов","4.56","4.339","134","134"
"Варна","400042","ІV Езикова гимназия Фредерик Жолио - Кюри","4.74","5.415","210","210"
"Варна","400043","Гимназия с преподаване на чужди езици Йоан Екзарх","4.93","5.404","184","184"
"Варна","400044","Професионална гимназия по икономика Д-р Иван Богоров","3.58","4.654","146","143"
"Варна","400045","Първа езикова гимназия","5.18","5.343","240","240"
"Варна","400046","Математическа гимназия Д-р Петър Берон","5.13","4.701","185","185"
"Варна","400047","Средно училище за хуманитарни науки и изкуства Константин Преславски","4.25","4.654","227","227"
"Варна","400054","Специално училище за ученици с нарушено зрение Проф. д-р Иван Шишманов","4.14","3.17","2","2"
"Варна","400055","Професионална техническа гимназия","3.33","4.655","175","171"
"Варна","400058","Професионална гимназия по химични и хранително-вкусови технологии Дм.Ив.Менделеев","3.23","4.671","31","30"
"Варна","400061","Частно средно училище Аз съм българче","4.21","3.951","6","6"
"Варна","400063","Професионална гимназия по строителство архитектура и геодезия Васил Левски","3.44","4.058","43","50"
"Варна","400070","Частна Търговска Гимназия Конто Трейд ЕООД","04.04","5.53","5","5"
"Варна","400074","Частна профилирана гимназия Антоан дьо Сент-Екзюпери","4.68","5.8","21","21"
"Варна","400076","Частна езикова гимназия с изучаване на чужди езици Джордж Байрон","3.73","3.741","13","12"
"Варна","400104","Професионална гимназия по компютърно моделиране и компютърни системи","3.48","5.05","40","37"
"Варна","402030","Варненска търговска гимназия Георги Стойков Раковски","4.3","5.49","160","159"
"Варна","402161","Професионална гимназия по текстил и моден дизайн","2.9","4.421","51","44"
"Варна","402172","Професионална гимназия по горско стопанство и дървообработване Николай Хайтов","2.68","4.21","45","30"
"Варна","402183","Варненска морска гимназия Свети Николай Чудотворец","03.02","3.967","70","61"
"Варна","403531","Професионална гимназия по електротехника","3.48","4.486","123","113"
"Варна","403534","Професионална гимназия по туризъм Професор д-р Асен Златаров","3.92","3.979","146","148"
"Варна","403537","Средно училище Димчо Дебелянов","3.48","3.812","46","41"
"Варна","403538","Средно училище Неофит Бозвели","2.83","2.92","30","33"
"Варна","403558","Частно средно училище Мечтатели","4.76","3.236","3","3"
"Варна","403564","Частно средно училище Монтесори Варна ООД","3.45","3.83","2","2"
"Варна","2902106","НАЦИОНАЛНО УЧИЛИЩЕ ПО ИЗКУСТВАТА ДОБРИ ХРИСТОВ","4","4.8","67","66"
"Бургас","200120","Професионална гимназия по компютърно програмиране и иновации","4.5","4.379","89","88"
"Бургас","200227","Средно училище Иван Вазов","2.99","4.106","27","25"
"Бургас","200228","Средно училище Йордан Йовков","2.7","2.862","5","4"
"Бургас","200229","Средно училище Епископ Константин Преславски","3.32","3.202","22","23"
"Бургас","200231","Средно училище Добри Чинтулов","2.98","2.89","26","25"
"Бургас","200232","Средно училище Константин Петканов","2.58","2.904","13","13"
"Бургас","200233","Средно училище Петко Росен","2.47","3.36","19","11"
"Бургас","200234","Средно училище Св. св. Кирил и Методий","3.36","3.59","67","69"
"Бургас","200235","Профилирана гимназия за романски езици Георги Стойков Раковски","4.33","5.036","178","178"
"Бургас","200236","Английска езикова гимназия Гео Милев","4.62","4.696","153","154"
"Бургас","200237","Немска езикова гимназия Гьоте","05.09","5.624","155","155"
"Бургас","200238","Профилирана гимназия за чужди езици Васил Левски","4.13","4.469","157","160"
"Бургас","200239","Профилирана природоматематическа гимназия Академик Никола Обрешков","5.11","4.454","159","159"
"Бургас","200240","Спортно училище Юрий Гагарин","2.63","4.86","48","36"
"Бургас","200242","Професионална гимназия по туризъм Проф. д-р Асен Златаров","3.34","4.941","181","168"
"Бургас","200243","Професионална гимназия по морско корабоплаване и риболов Свети Никола","2.38","4.88","26","21"
"Бургас","200244","Професионална гимназия по механоелектротехника и електроника","3.39","4.331","154","147"
"Бургас","200245","Професионална гимназия по строителство, архитектура и геодезия Кольо Фичето","3.94","3.648","137","142"
"Бургас","200246","Търговска гимназия","4.45","5.247","159","162"
"Бургас","200247","Професионална гимназия по химични технологии Акад. Н. Д. Зелинский","2.93","4.56","109","84"
"Бургас","200248","Професионална гимназия по електротехника и електроника Константин Фотинов","03.07","3.301","115","127"
"Бургас","200249","Професионална гимназия по транспорт","2.29","3.14","72","52"
"Бургас","200250","Професионална техническа гимназия","2.2","4.19","19","15"
"Бургас","200252","Професионална гимназия по сградостроителство и инсталации Пеньо Пенев","2.2","3.799","17","9"
"Бургас","200255","Вечерно средно училище Захари Стоянов","2.73","2.88","42","38"
"Бургас","200258","Частна профилирана гимназия с изучаване на английски език Британика 1998","04.04","4.03","12","12"
"Бургас","2902103","Национално училище за музикално и сценично изкуство Проф. Панчо Владигеров","4.28","4.63","49","49"
"Благоевград","100052","Благоевградска професионална гимназия Ичко Бойчев","2.49","4.094","42","37"
"Благоевград","100070","Седмо средно училище Кузман Шапкарев","3.46","3.2","22","25"
"Благоевград","100190","Езикова гимназия Акад. Людмил Стоянов","4.96","5.477","158","158"
"Благоевград","100200","Природо-математическа гимназия Акад. Сергей Корольов","4.62","4.496","151","151"
"Благоевград","100280","Професионална гимназия по икономика Иван Илиев","04.01","5.729","106","106"
"Благоевград","100300","Професионална гимназия по строителство архитектура и геодезия Васил Левски","3.34","4.94","81","74"
"Благоевград","101250","Средно училище с изучаване на чужди езици Свети Климент Охридски","3.5","3.784","26","27"
"Благоевград","101730","Професионална гимназия по туризъм и лека промишленост Гоце Делчев","2.87","4.264","17","15"
"Благоевград","101870","Национална хуманитарна гимназияСв.св.Кирил и Методий","4.21","4.595","135","133"
"Благоевград","101880","Средно училище Иван Вазов","2","NaN","1","0"
"Благоевград","102060","Пето средно училище Георги Измирлиев","3.17","2.851","27","28"
"Велико Търново","300121","Профилирана Хуманитарна гимназия Свети свети Кирил и Методий","4.21","4.32","2","3"
"Велико Търново","300122","Природо-математическа гимназия Васил Друмев","4.77","4.438","126","128"
"Велико Търново","300123","Профилирана езикова гимназия Проф. д-р Асен Златаров","4.65","5.385","126","127"
"Велико Търново","300124","Средно училище Емилиян Станев","4.19","4.92","70","70"
"Велико Търново","300125","Средно училище Вела Благоева","3.28","4.404","8","8"
"Велико Търново","300126","Средно училище Владимир Комаров","3.25","5.38","3","3"
"Велико Търново","300128","Професионална гимназия по строителство архитектура и геодезия Ангел Попов","3.87","4.031","91","89"
"Велико Търново","300129","Старопрестолна професионална гимназия по икономика","3.66","4.58","65","64"
"Велико Търново","300130","Професионална гимназия по електроника Александър Степанович Попов","2.56","4.87","29","17"
"Велико Търново","300131","Професионална гимназия по моден дизайн","2.63","4.295","15","9"
"Велико Търново","300132","Професионална гимназия по туризъм Д-р Васил Берон","3.63","3.932","66","72"
"Велико Търново","300141","Частна профилирана гимназия АК - Аркус ЕООД","4.75","4.861","55","56"
"Велико Търново","300143","Спортно училище Георги Живков","3.24","5.171","43","36"
"Видин","500102","ППМГ Екзарх Антим I","4.18","4.279","76","77"
"Видин","500108","ПТГ Васил Левски","2.15","4.01","23","15"
"Видин","500110","ПГТ Михалаки Георгиев","03.04","4.36","49","52"
"Видин","502035","ПГ Проф. д-р Асен Златаров","3.62","5.083","84","86"
"Видин","503132","СУ Цар Симеон Велики","3.83","3.938","67","67"
"Видин","503241","СУ Св. св. Кирил и Методий","3.65","3.631","16","16"
"Видин","503242","СУ Петко Рачов Славейков","2.78","3.239","22","21"
"Видин","503322","ГПЧЕ Йордан Радичков","4.62","4.807","82","82"
"Враца","600061","Профилирана езикова гимназия Йоан Екзарх","4.22","4.294","101","100"
"Враца","600327","Средно училище Козма Тричков","3.83","3.841","24","24"
"Враца","602062","Профилирана природо-математическа гимназия Академик Иван Ценов","4.9","5.008","128","131"
"Враца","603057","Средно училище Отец Паисий","3.17","4.65","16","13"
"Враца","603058","Средно училище Христо Ботев","4.63","4.685","50","51"
"Враца","603059","Средно училище Васил Кънчов","4.34","4.384","25","26"
"Враца","603065","Професионална техническа гимназия Н. Й. Вапцаров","3.18","4.16","96","85"
"Враца","603067","Професионална гимназия по търговия и ресторантьорство","2.82","4.232","64","58"
"Враца","603070","Средно училище Никола Войводов","3.96","4.58","25","25"
"Враца","603071","Професионална гимназия Димитраки Хаджитошин","2.87","4.132","18","15"
"Враца","608060","Спортно училище Св.Климент Охридски","2.77","5.3","27","21"
"Габрово","700113","Средно училище Отец Паисий","3.22","4.26","31","25"
"Габрово","700114","Средно училище Райчо Каролев","3.2","3.45","15","14"
"Габрово","700115","НАЦИОНАЛНА АПРИЛОВСКА ГИМНАЗИЯ","4.75","4.93","128","128"
