"year","klasirane","school_code","school_name","profile_code","profile_name","min_score_total","min_score_male","min_score_female","max_score_total","max_score_male","max_score_female"
"2026","1","2841532","Средно училище ""Пейо Крачолов Яворов""","04927","Профил ""Икономическо развитие""","121","121","183","268","215","268"
"2026","3","2841532","Средно училище ""Пейо Крачолов Яворов""","04927","Профил ""Икономическо развитие""","162","162","242","257","257","242"
