"Град","Код","Име","БЕЛ","МАТ","Уч. БЕЛ","Уч. МАТ"
"София","2223431","ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО ТЕЛЕКОМУНИКАЦИИ","4.25","4.67","181","165"
"София","2224432","Професионална гимназия по дизайн Елисавета Вазова","4.19","4.82","50","5"
"София","2224433","НАЦИОНАЛНА ТЪРГОВСКО - БАНКОВА ГИМНАЗИЯ","4.87","4.85","256","70"
"София","2204311","Профилирана гимназия с интензивно изучаване на румънски език МИХАЙ ЕМИНЕСКУ","4.72","4.82","26","26"
"София","2211304","Национална природо-математическа гимназия Академик Любомир Чакалов","5.17","5.40","237","238"
"София","2213307","СПОРТНО УЧИЛИЩЕ ГЕН. ВЛАДИМИР СТОЙЧЕВ","3.77","4.12","99","53"
"София","2204134","134. средно училище Димчо Дебелянов","4.84","5.37","78","78"
"София","2217151","НАЦИОНАЛНО СРЕДНО УЧИЛИЩЕ СОФИЯ","3.70","4.27","29","29"
"София","2206411","Професионална гимназия по хранително-вкусови технологии Проф. д-р Георги Павлов","3.56","3.92","60","20"
"София","2217426","ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО СЕЛСКО СТОПАНСТВО БУЗЕМА","3.12","3.67","13","2"
"София","2204091","91.НЕМСКА ЕЗИКОВА ГИМНАЗИЯ Професор Константин Гълъбов","5.63","5.63","187","167"
"София","2206302","Втора английска езикова гимназия Томас Джеферсън","5.31","5.52","201","201"
"София","2209305","203 Профилирана езикова гимназия Свети Методий","4.05","4.30","20","21"
"София","2212303","33. Езикова гимназия Света София","4.67","4.93","57","57"
"София","2216164","164. гимназия с преподаване на испански език Мигел де Сервантес","5.62","5.67","149","149"
"София","2216301","Първа английска езикова гимназия","5.36","5.61","210","210"
"София","2216306","Софийска математическа гимназия Паисий Хилендарски","5.42","5.68","169","169"
"София","2216309","IV Сменно-вечерна гимназия Отец Паисий ","3.76","3.91","96","97"
"София","2220308","Профилирана гимназия за изобразителни изкуства Професор Николай Райнов","4.34","4.18","29","2"
"София","2221157","157 Гимназия с изучаване на чужд език Сесар Вайехо","4.88","4.87","95","95"
"София","2222009","9 Френска езикова гимназия Алфонс дьо Ламартин","5.26","5.22","202","203"
"София","2208057","57 Спортно училище Свети Наум Охридски","3.50","4.03","75","18"
"София","2214153","153 Спортно училище Неофит Рилски","3.40","3.69","50","6"
"София","2219166","166 Спортно училище Васил Левски","3.69","4.29","91","9"
"София","2202002","2 Средно училище Академик Емилиян Станев ","4.45","4.82","94","95"
"София","2202026","26 Средно училище Йордан Йовков","4.02","4.24","12","13"
"София","2203074","74 СУ ГОЦЕ ДЕЛЧЕВ","3.76","3.88","30","29"
"София","2203140","140. СРЕДНО УЧИЛИЩЕ ИВАН БОГОРОВ","3.56","3.74","30","28"
"София","2204018","18 Средно училище Уилям Гладстон","5.05","5.13","217","217"
"София","2204030","30 СРЕДНО УЧИЛИЩЕ БРАТЯ МИЛАДИНОВИ","4.78","4.83","60","61"
"София","2204032","32. СРЕДНО УЧИЛИЩЕ С ИЗУЧАВАНЕ НА ЧУЖДИ ЕЗИЦИ СВЕТИ КЛИМЕНТ ОХРИДСКИ","5.25","5.56","162","162"
"София","2204310","5. Вечерно средно училище Пеньо Пенев","3.87","4.10","24","25"
"София","2205105","105. СРЕДНО УЧИЛИЩЕ АТАНАС ДАЛЧЕВ","4.23","4.41","63","63"
"София","2205119","119 Средно училище Академик Михаил Арнаудов","4.58","4.87","93","93"
"София","2206003","3. СУ Марин Дринов","3.41","3.93","27","25"
"София","2206113","113 СУ САВА ФИЛАРЕТОВ","3.16","2.99","6","6"
"София","2207068","68. Средно училище Академик Никола Обрешков","3.43","3.46","18","18"
"София","2207108","108 Средно училище Никола Беловеждов","3.89","4.06","18","18"
"София","2208028","28 Средно училище Алеко Константинов","3.60","3.83","17","19"
"София","2208123","123 Средно училищe Стефан Стамболов","3.26","3.26","16","17"
"София","2208135","135 средно училище Ян Амос Коменски","4.14","4.23","19","18"
"София","2209019","19 СРЕДНО УЧИЛИЩЕ ЕЛИН ПЕЛИН","4.57","4.82","71","71"
"София","2209036","36 Средно училище Максим Горки","4.08","4.37","33","33"
"София","2209051","51 СРЕДНО УЧИЛИЩЕ ЕЛИСАВЕТА БАГРЯНА","4.58","4.97","91","90"
"София","2209132","132. Средно училище Ваня Войнова","3.95","4.24","62","63"
"София","2210085","85 Средно училище Отец Паисий","3.33","3.65","22","18"
"София","2210117","117. СУ","3.58","3.84","22","21"
"София","2211021","21 СРЕДНО УЧИЛИЩЕ ХРИСТО БОТЕВ","4.60","4.97","45","44"
"София","2211035","35. СРЕДНО ЕЗИКОВО УЧИЛИЩЕ ДОБРИ ВОЙНИКОВ","5.31","4.97","121","121"
"София","2212037","37. Средно училище Райна Княгиня","3.11","3.33","14","14"
"София","2212040","40 Средно училище Луи Пастьор","4.03","3.94","13","13"
"София","2212056","56. Средно училище Професор Константин Иречек","4.61","4.76","26","25"
"София","2212079","79 средно училище Индира Ганди","4.11","4.38","25","25"
"София","2212090","90 Средно училище Генерал Хосе де Сан Мартин","3.99","3.85","14","14"
"София","2212096","96 Средно училище Лев Николаевич Толстой","4.31","4.35","45","46"
"София","2212097","97 Средно училище Братя Миладинови","3.76","4.38","38","38"
"София","2212137","137 средно училище Ангел Кънчев","4.39","4.85","42","42"
"София","2213010","10 Средно училище Теодор Траянов ","3.76","3.86","15","14"
"София","2213039","39 Средно училище Петър Динеков","3.64","3.39","1","1"
"София","2213081","81. Средно училище Виктор Юго","4.33","4.53","43","44"
"София","2213118","118 Средно училище Академик Людмил Стоянов","4.01","4.59","24","24"
"София","2213128","128 СРЕДНО УЧИЛИЩЕ АЛБЕРТ АЙНЩАЙН","4.02","4.34","50","51"
"София","2213131","131. СУ Климент Аркадиевич Тимирязев","3.90","4.02","19","17"
"София","2213144","144 Средно училище Народни будители","4.10","4.23","67","68"
"София","2214015","15 Средно училище Адам Мицкевич","3.43","3.54","14","15"
"София","2214054","54. СРЕДНО УЧИЛИЩЕ Свети ИВАН РИЛСКИ","4.28","4.53","79","79"
"София","2214101","101. СРЕДНО УЧИЛИЩЕ БАЧО КИРО","3.93","4.33","41","41"
"София","2216001","1 Средно училище Пенчо П. Славейков","4.36","4.64","87","86"
"София","2217066","66 Средно училище Филип Станиславов","3.31","3.31","16","17"
"София","2217088","88. Средно училище Димитър Попниколов","3.97","4.45","36","36"
"София","2217149","149 Средно училище ,,Иван Хаджийски","3.42","3.35","19","20"
"София","2219024","24 Средно училище П.К.Яворов","3.21","3.18","19","17"
"София","2219044","44. Средно училище Неофит Бозвели","4.51","4.54","18","18"
"София","2219095","95 СУ Проф. Иван Шишманов","4.01","4.36","49","49"
"София","2219130","130. средно училище Стефан Караджа","3.41","3.58","13","13"
"София","2220029","29. Средно училище Кузман Шапкарев","3.54","3.68","33","35"
"София","2221023","23 Средно училище Фредерик Жолио-Кюри","4.08","4.38","76","76"
"София","2221031","31 Средно училище за чужди езици и математика Иван Вазов","5.12","5.23","151","151"
"София","2221093","93-то Средно училище Александър Теодоров - Балан","3.69","3.96","18","18"
"София","2221094","94 СРЕДНО УЧИЛИЩЕ Димитър Страшимиров","3.24","3.52","33","23"
"София","2221138","138. СРЕДНО УЧИЛИЩЕ ЗА ЗАПАДНИ И ИЗТОЧНИ ЕЗИЦИ ПРОФ. ВАСИЛ ЗЛАТАРСКИ","4.37","4.43","103","104"
"София","2222007","7. СРЕДНО УЧИЛИЩЕ СВ. СЕДМОЧИСЛЕНИЦИ","4.60","4.97","130","121"
"София","2222012","12 Средно училище Цар Иван Асен II","4.55","4.73","68","67"
"София","2222127","127 СРЕДНО УЧИЛИЩЕ Иван Николаевич Денкоглу","4.74","4.84","131","131"
"София","2222133","133 Средно училище „Александър Сергеевич Пушкин”","5.25","5.22","105","105"
"София","2224022","22 Средно езиково училище Георги Стойков Раковски","5.17","5.25","161","161"
"София","2224047","47 Средно училище Христо Груев Данов","3.67","3.95","32","35"
"София","2224073","73.СУ с преподаване на чужди езици Владислав Граматик","5.58","5.24","153","153"
"София","2224121","121 СРЕДНО УЧИЛИЩЕ ГЕОРГИ ИЗМИРЛИЕВ","3.49","4.01","18","17"
"София","2208539","Частна професионална гимназия по икономика, туризъм и информатика,,Булпрогрес","3.66","0.00","12","0"
"София","2211517","ЧАСТНА ПРОФЕСИОНАЛНА ГИМНАЗИЯ БАНКЕР","4.63","0.00","12","0"
"София","2204511","Частна профилирана гимназия с чуждоезиково обучение Езиков свят","4.63","4.96","14","14"
"София","2205520","Частна езикова гимназия Проф.Иван Апостолов","5.14","5.67","38","38"
"София","2212540","ЧАСТНА НЕМСКА ГИМНАЗИЯ ЕРИХ КЕСТНЕР","5.10","5.33","15","15"
"София","2213503","Частна профилирана гимназия с чуждоезиково обучение Меридиан 22","5.04","5.46","24","24"
"София","2213507","АМЕРИКАНСКИ КОЛЕЖ В СОФИЯ","5.52","5.67","161","162"
"София","2216533","Първа частна английска гимназия Уилям Шекспир-Интелект Инвест","4.37","5.06","28","28"
"София","2221563","Първа Частна Математическа Гимназия","5.45","5.78","14","14"
"София","2221590","Частна профилирана гимназия Образователни технологии","4.44","4.89","39","39"
"София","2223547","ЧАСТНА ЕЗИКОВА ГИМНАЗИЯ ПРОФ.Д-Р В.ЗЛАТАРСКИ","4.91","5.54","41","41"
"София","2201515","Частно средно училище Цар Симеон Велики","5.21","5.27","6","6"
"София","2202534","Частно профилирано средно училище Свети Наум","3.73","3.26","3","3"
"София","2202535","ЧСУ Рьорих с ранно чуждоезиково обучение и разширено изучаване на музика и изобразително изкуство","4.06","4.41","5","5"
"София","2202536","Частно средно езиково училище Британика","4.74","4.78","13","13"
"София","2202574","Частно средно училище Свети Георги","4.45","5.86","3","3"
"София","2203720","Частно средно училище Дружба - София","4.48","4.87","30","30"
"София","2204549","Частно средно училище с немски език Веда","5.15","5.42","11","11"
"София","2208526","Частно средно училище Орфей","4.13","4.75","4","4"
"София","2209529","Частно езиково средно училище Дорис Тенеди","5.15","5.44","27","27"
"София","2216532","Частно средно училище УВЕКИНД","4.83","5.63","12","12"
"София","2218192","192. СРЕДНО УЧИЛИЩЕ ХРИСТО БОТЕВ","3.48","4.22","12","12"
"София","2218606","Средно училище Св. Иван Рилски","3.57","3.42","2","2"
"София","2218071","71 Средно училище Пейо Яворов","3.50","3.86","21","19"
"Пловдив","1690187","ДУ-Пловдивска духовна семинария Св. Св. Кирил и Методий-Пловдив","3.80","3.45","9","10"
"Пловдив","1690271","Специално училище за ученици с увреден слух Проф. Д-р Ст. Белинов","3.31","0.00","1","0"
"Пловдив","2902102","Национално училище за музикално и танцово изкуство Добрин Петков","4.57","4.37","26","2"
"Пловдив","2902302","Национална гимназия за сценични и екранни изкуства","4.08","3.39","36","3"
"Пловдив","2902402","Национална художествена гимназия Цанко Лавренов","4.39","0.00","59","0"
"Пловдив","1690174","Професионална гимназия по електротехника и електроника","4.31","4.44","202","180"
"Пловдив","1690175","Национална търговска гимназия - Пловдив","5.08","5.14","215","120"
"Пловдив","1690176","Професионална гимназия по облекло Ана Май","3.81","3.75","47","12"
"Пловдив","1690178","Професионална гимназия по туризъм Проф. д-р Асен Златаров","4.04","4.04","146","45"
"Пловдив","1690179","Професионална гимназия по битова техника","3.65","4.03","81","70"
"Пловдив","1690272","Професионална гимназия по архитектура строителство и геодезия Арх.Камен Петков","4.25","4.20","190","166"
"Пловдив","1690273","Професионална гимназия по транспорт и строителни технологии Гоце Делчев","3.20","3.33","77","75"
"Пловдив","1690473","Професионална гимназия по кожени изделия и текстил Д-р Иван Богоров","3.47","3.52","14","10"
"Пловдив","1690572","Професионална гимназия по механотехника Професор Цветан Лазаров","3.65","4.00","93","47"
"Пловдив","1690573","Професионална гимназия по машиностроене","3.05","3.01","21","4"
"Пловдив","1690347","Спортно училище Васил Левски","3.74","4.92","70","10"
"Пловдив","1690177","Професионална гимназия по вътрешна архитектура и дървообработване Христо Ботев","3.53","3.79","24","8"
"Пловдив","1690472","Професионална гимназия по хранителни технологии и техника","4.02","3.80","130","34"
"Пловдив","1690153","Хуманитарна гимназия Св. Св. Кирил и Методий","5.08","5.12","181","181"
"Пловдив","1690346","Математическа гимназия Академик Кирил Попов","5.18","5.17","212","209"
"Пловдив","1690449","Езикова гимназия Пловдив","5.34","5.47","270","270"
"Пловдив","1690450","Езикова гимназия Иван Вазов","5.30","5.18","235","235"
"Пловдив","1690451","Френска езикова гимназия Антоан дьо Сент - Екзюпери","4.74","4.92","200","198"
"Пловдив","1690150","Средно училище Любен Каравелов","4.27","3.96","18","18"
"Пловдив","1690154","Средно училище СВ. ПАИСИЙ ХИЛЕНДАРСКИ ","4.45","4.62","102","101"
"Пловдив","1690155","Средно училище Свети Климент Охридски","4.20","4.26","75","73"
"Пловдив","1690156","Средно училище Свети Патриарх Евтимий","4.64","4.69","114","114"
"Пловдив","1690157","Средно училище Цар Симеон Велики","3.56","4.01","23","23"
"Пловдив","1690247","Средно училище Найден Геров","3.19","3.40","20","17"
"Пловдив","1690345","Средно училище Свети свети Кирил и Методий","3.70","3.95","33","33"
"Пловдив","1690446","Средно училище Никола Вапцаров","3.56","3.70","18","18"
"Пловдив","1690447","Средно училище Пейо Крачолов Яворов","3.86","4.15","73","72"
"Пловдив","1690448","Средно училище Христо Груев Данов","3.72","3.84","14","15"
"Пловдив","1690542","Средно училище Братя Миладинови","3.45","3.48","26","25"
"Пловдив","1690549","Средно училище Константин Величков ","3.93","3.95","16","17"
"Пловдив","1690550","Средно училище Свети Константин - Кирил Философ","3.79","4.14","21","23"
"Пловдив","1690642","Средно училище Димитър Матевски","3.71","3.95","21","23"
"Пловдив","1690643","Средно училище Свети Седмочисленици","3.52","3.83","20","20"
"Пловдив","1690644","Средно училище Свети Софроний Врачански","4.44","4.32","16","17"
"Пловдив","1690645","СРЕДНО УЧИЛИЩЕ ЧЕРНОРИЗЕЦ ХРАБЪР","4.23","4.61","36","36"
"Пловдив","1690910","Частна професионална гимназия по икономика и управление","3.69","4.49","7","3"
"Пловдив","1690904","Частна профилирана гимназия Класик","4.25","4.41","17","19"
"Пловдив","1690909","Частна езикова гимназия Стоян Сариев","4.39","4.92","11","11"
"Пловдив","1690901","ЧАСТНО СРЕДНО УЧИЛИЩЕ ДРУЖБА","4.52","4.51","11","11"
"Варна","2902106","НАЦИОНАЛНО УЧИЛИЩЕ ПО ИЗКУСТВАТА ДОБРИ ХРИСТОВ","4.27","4.51","63","18"
"Варна","400055","Професионална техническа гимназия","3.67","4.02","139","18"
"Варна","400058","Професионална гимназия по химични и хранително-вкусови технологии Дм.Ив.Менделеев","3.52","3.67","23","23"
"Варна","400063","Професионална гимназия по строителство архитектура и геодезия Васил Левски","3.57","3.67","48","20"
"Варна","402030","Варненска търговска гимназия Георги Стойков Раковски","4.57","4.51","134","100"
"Варна","402161","Професионална гимназия по текстил и моден дизайн","3.51","3.89","24","9"
"Варна","402183","Варненска морска гимназия Свети Николай Чудотворец","3.75","4.09","35","15"
"Варна","403531","Професионална гимназия по електротехника","3.81","4.16","105","87"
"Варна","403534","Професионална гимназия по туризъм Професор д-р Асен Златаров","4.25","4.74","175","22"
"Варна","400033","Спортно училище Георги Бенковски","3.69","4.78","69","12"
"Варна","400044","Професионална гимназия по икономика Д-р Иван Богоров","4.08","4.31","131","74"
"Варна","402172","Професионална гимназия по горско стопанство и дървообработване Николай Хайтов","3.31","2.81","48","5"
"Варна","400041","Трета природоматематическа гимназия Академик Методий Попов","4.94","4.96","134","134"
"Варна","400042","ІV Езикова гимназия Фредерик Жолио - Кюри","5.15","5.22","216","216"
"Варна","400043","Гимназия с преподаване на чужди езици Йоан Екзарх","5.40","5.32","180","180"
"Варна","400045","Първа езикова гимназия","5.58","5.63","227","227"
"Варна","400046","Математическа гимназия Д-р Петър Берон","5.37","5.43","202","202"
"Варна","400030","Седмо средно училище Найден Геров","4.02","4.40","47","49"
"Варна","400031","Средно училище с езиково обучение Ал. С. Пушкин","4.91","5.00","128","128"
"Варна","400034","Средно училище Гео Милев","4.09","4.44","19","19"
"Варна","400036","Средно училище Елин Пелин","3.33","3.54","10","10"
"Варна","400037","Средно училище Любен Каравелов","3.68","3.70","27","26"
"Варна","400039","Средно училище Пейо Крачолов Яворов","3.70","4.24","22","22"
"Варна","400040","Средно училище Свети Климент Охридски","4.28","4.73","49","49"
"Варна","400047","Средно училище за хуманитарни науки и изкуства Константин Преславски","4.63","4.68","207","206"
"Варна","403537","Средно училище Димчо Дебелянов","4.41","4.41","46","44"
"Варна","403538","Средно училище Неофит Бозвели","3.39","3.65","41","44"
"Варна","403564","Частно средно училище Монтесори Варна ООД","4.87","5.14","2","2"
"Варна","400070","Частна Търговска Гимназия Конто Трейд ЕООД","4.18","4.32","5","5"
"Варна","400074","Частна профилирана гимназия Антоан дьо Сент-Екзюпери","4.60","5.04","16","16"
"Варна","400076","Частна езикова гимназия с изучаване на чужди езици Джордж Байрон","4.14","4.49","11","11"
"Бургас","2902103","Национално училище за музикално и сценично изкуство Проф. Панчо Владигеров","4.49","4.54","51","31"
"Бургас","200247","Професионална гимназия по химични технологии Акад. Н. Д. Зелинский","3.68","3.70","125","60"
"Бургас","200250","Професионална техническа гимназия","3.15","3.67","18","1"
"Бургас","200240","Спортно училище Юрий Гагарин","3.59","3.92","45","10"
"Бургас","200242","Професионална гимназия по туризъм Проф. д-р Асен Златаров","3.99","4.40","148","42"
"Бургас","200243","Професионална гимназия по морско корабоплаване и риболов Свети Никола","3.25","0.00","23","0"
"Бургас","200244","Професионална гимназия по механоелектротехника и електроника","3.88","4.17","122","99"
"Бургас","200245","Професионална гимназия по строителство, архитектура и геодезия Кольо Фичето","4.16","4.23","154","148"
"Бургас","200246","Търговска гимназия","4.77","4.82","152","102"
"Бургас","200248","Професионална гимназия по електротехника и електроника Константин Фотинов","3.71","4.29","72","62"
"Бургас","200249","Професионална гимназия по транспорт","2.98","3.14","52","50"
"Бургас","200251","Професионална гимназия по дървообработване Георги Кондолов","3.24","3.19","14","13"
"Бургас","200252","Професионална гимназия по сградостроителство и инсталации Пеньо Пенев","2.96","2.92","20","22"
"Бургас","200235","Профилирана гимназия за романски езици Георги Стойков Раковски","4.89","5.13","178","179"
"Бургас","200236","Английска езикова гимназия Гео Милев","4.97","5.43","165","165"
"Бургас","200237","Немска езикова гимназия Гьоте","5.36","5.37","156","156"
"Бургас","200238","Профилирана гимназия за чужди езици Васил Левски","4.75","4.81","151","151"
"Бургас","200239","Профилирана природоматематическа гимназия Академик Никола Обрешков","5.29","5.51","153","153"
"Бургас","200221","Средно училище Христо Ботев","0.00","2.73","0","2"
"Бургас","200227","Средно училище Иван Вазов","3.21","3.38","16","17"
"Бургас","200228","Средно училище Йордан Йовков","3.26","3.22","8","8"
"Бургас","200229","Средно училище Епископ Константин Преславски","3.99","4.05","56","57"
"Бургас","200230","Средно училище Димчо Дебелянов","3.53","3.89","15","14"
"Бургас","200231","Средно училище Добри Чинтулов","3.42","3.60","20","19"
"Бургас","200232","Средно училище Константин Петканов","2.84","2.31","1","1"
"Бургас","200233","Средно училище Петко Росен","3.29","3.69","21","4"
"Бургас","200234","Средно училище Св. св. Кирил и Методий","3.74","4.35","88","90"
"Бургас","200255","Вечерно средно училище Захари Стоянов","3.28","3.49","47","46"
"Бургас","200258","Частна профилирана гимназия с изучаване на английски език Британика 1998","4.88","4.28","3","4"
"Благоевград","100280","Професионална гимназия по икономика Иван Илиев","4.46","4.56","130","47"
"Благоевград","100300","Професионална гимназия по строителство архитектура и геодезия Васил Левски","3.84","4.01","75","67"
"Благоевград","100052","Благоевградска професионална гимназия Ичко Бойчев","3.31","3.32","51","32"
"Благоевград","101730","Професионална гимназия по туризъм и лека промишленост Гоце Делчев","3.39","0.00","30","0"
"Благоевград","100190","Езикова гимназия Акад. Людмил Стоянов","5.24","5.40","158","158"
"Благоевград","100200","Природо-математическа гимназия Акад. Сергей Корольов","5.06","5.22","158","158"
"Благоевград","101870","Национална хуманитарна гимназияСв.св.Кирил и Методий","4.59","4.66","103","102"
"Благоевград","100070","Седмо средно училище Кузман Шапкарев","0.00","2.44","0","1"
"Благоевград","101250","Средно училище с изучаване на чужди езици Свети Климент Охридски","3.71","4.07","43","43"
"Благоевград","101880","Средно училище Иван Вазов","2.04","3.06","1","1"
"Благоевград","102060","Пето средно училище Георги Измирлиев","3.60","3.87","20","20"
"Велико Търново","300128","Професионална гимназия по строителство архитектура и геодезия Ангел Попов","4.06","4.56","86","19"
"Велико Търново","300129","Старопрестолна професионална гимназия по икономика","3.99","4.66","43","16"
"Велико Търново","300130","Професионална гимназия по електроника Александър Степанович Попов","3.46","3.80","31","31"
"Велико Търново","300131","Професионална гимназия по моден дизайн","3.59","0.00","6","0"
"Велико Търново","300132","Професионална гимназия по туризъм Д-р Васил Берон","3.88","3.89","93","38"
"Велико Търново","300121","Профилирана Хуманитарна гимназия Свети свети Кирил и Методий","3.52","0.00","12","0"
"Велико Търново","300122","Природо-математическа гимназия Васил Друмев","5.03","5.27","157","157"
"Велико Търново","300123","Профилирана езикова гимназия Проф. д-р Асен Златаров","4.99","5.20","152","153"
"Велико Търново","300143","Спортно училище Георги Живков","3.79","4.35","38","1"
"Велико Търново","300124","Средно училище Емилиян Станев","4.24","4.74","75","75"
"Велико Търново","300125","Средно училище Вела Благоева","3.97","4.60","18","19"
"Велико Търново","300126","Средно училище Владимир Комаров","3.14","3.24","1","3"
"Велико Търново","300141","Частна профилирана гимназия АК - Аркус ЕООД","5.25","5.34","23","23"
"Видин","500108","ПТГ Васил Левски","3.20","0.00","6","0"
"Видин","500110","ПГТ Михалаки Георгиев","3.58","3.79","63","5"
"Видин","502035","ПГ Проф. д-р Асен Златаров","4.22","3.99","76","58"
"Видин","500102","ППМГ Екзарх Антим I","4.56","4.60","76","75"
"Видин","503322","ГПЧЕ Йордан Радичков","4.75","5.28","85","85"
"Видин","503132","СУ Цар Симеон Велики","4.47","4.67","57","57"
"Видин","503241","СУ Св. св. Кирил и Методий","4.41","4.38","10","10"
"Видин","503242","СУ Петко Рачов Славейков","3.70","3.72","17","16"
"Враца","603140","Средно училище Мито Орозов","3.09","3.59","3","3"
"Враца","603065","Професионална техническа гимназия Н. Й. Вапцаров","3.49","4.01","59","17"
"Враца","603067","Професионална гимназия по търговия и ресторантьорство","3.48","3.55","68","14"
"Враца","603071","Професионална гимназия Димитраки Хаджитошин","3.36","3.66","15","13"
"Враца","600061","Профилирана езикова гимназия Йоан Екзарх","4.69","5.19","50","50"
"Враца","602062","Профилирана природо-математическа гимназия Академик Иван Ценов","5.01","5.13","151","151"
"Враца","608060","Спортно училище Св.Климент Охридски","3.42","3.84","37","34"
"Враца","600327","Средно училище Козма Тричков","4.02","4.48","50","48"
"Враца","603057","Средно училище Отец Паисий","4.18","4.20","26","26"
"Враца","603058","Средно училище Христо Ботев","4.68","5.20","74","74"
"Враца","603059","Средно училище Васил Кънчов","4.04","4.46","51","39"
"Враца","603070","Средно училище Никола Войводов","4.23","4.48","21","21"
"Габрово","700118","ПРОФЕСИОНАЛНА ТЕХНИЧЕСКА ГИМНАЗИЯ Д-р Никола Василиади","3.83","4.24","112","91"
"Габрово","700120","Професионална гимназия по туризъм Пенчо Семов","3.79","4.23","87","43"
"Габрово","700115","НАЦИОНАЛНА АПРИЛОВСКА ГИМНАЗИЯ","5.05","5.25","126","126"
"Габрово","700116","Природоматематическа гимназия Академик Иван Гюзелев","4.97","5.14","102","102"
"Габрово","700113","Средно училище Отец Паисий","3.43","3.69","22","20"
"Габрово","700114","Средно училище Райчо Каролев","3.46","3.69","23","22"
"Добрич","800021","Професионална гимназия по техника и строителство Михаил Василиевич Ломоносов","3.24","3.07","10","2"
"Добрич","800023","Финансово-стопанска гимназия Васил Левски","4.20","4.53","77","36"
"Добрич","800028","Професионална гимназия по туризъм П. К. Яворов","3.49","0.00","82","0"
"Добрич","800328","Професионална гимназия по транспорт обслужване и лека промишленост","3.00","2.62","54","1"
