"year","klasirane","school_code","school_name","profile_code","profile_name","min_score_total","min_score_male","min_score_female","max_score_total","max_score_male","max_score_female"
"2026","1","2831522","Профилирана гимназия "" Свети Климент Охридски""","01314","Профил ""Математически"" (с инт. изучаване на АЕ)","76","120","76","372","324.5","372"
"2026","1","2831609","Професионална гимназия ""Стефан Караджа""","28147","Електроснабдяване и електрообзавеждане","30","30","0","227","227","0"
"2026","1","2831609","Професионална гимназия ""Стефан Караджа""","28150","Технологии и системи за заваряване","30","30","0","284","284","0"
"2026","1","2831609","Професионална гимназия ""Стефан Караджа""","28153","Устойчива мода","86","0","86","177","0","177"
"2026","1","2831609","Професионална гимназия ""Стефан Караджа""","28155","Помощник - възпитател","108","121","108","293","121","293"
"2026","3","2831609","Професионална гимназия ""Стефан Караджа""","28153","Устойчива мода","92","0","92","92","0","92"
