"Град","Код","Име","БЕЛ","МАТ","Уч. БЕЛ","Уч. МАТ"
"София","2209305","203 Профилирана езикова гимназия Свети Методий","3.85","3.861","72","74"
"София","2209529","Частно езиково средно училище Дорис Тенеди","5.44","5.581","31","31"
"София","2210085","85 Средно училище Отец Паисий","3.2","3.311","17","18"
"София","2210117","117. СУ","3.58","3.232","24","28"
"София","2211021","21 СРЕДНО УЧИЛИЩЕ ХРИСТО БОТЕВ","4.46","4.658","51","51"
"София","2211035","35. СРЕДНО ЕЗИКОВО УЧИЛИЩЕ ДОБРИ ВОЙНИКОВ","5.4","4.809","131","131"
"София","2211304","Национална природо-математическа гимназия Академик Любомир Чакалов","5.43","5.283","240","241"
"София","2211417","Професионална гимназия по облекло Княгиня Мария Луиза","4.22","5.32","64","60"
"София","2211419","СОФИЙСКА ГИМНАЗИЯ ПО СТРОИТЕЛСТВО, АРХИТЕКТУРА И ГЕОДЕЗИЯ ХРИСТО БОТЕВ","4.92","4.477","187","187"
"София","2211420","НАЦИОНАЛНА ФИНАНСОВО-СТОПАНСКА ГИМНАЗИЯ","5.04","5.024","191","189"
"София","2211557","Духовно Училище Софийска духовна семинария Св. Иван Рилски","3.73","3.48","11","11"
"София","2212027","27. Средно училище Акад. Георги Караславов","3.98","3.235","4","4"
"София","2212037","37. Средно училище Райна Княгиня","2.99","2.809","14","14"
"София","2212040","40 Средно училище Луи Пастьор","4.05","3.451","25","26"
"София","2212056","56. Средно училище Професор Константин Иречек","4.23","4.161","45","49"
"София","2212079","79 средно училище Индира Ганди","4.06","3.65","29","30"
"София","2212090","90 Средно училище Генерал Хосе де Сан Мартин","3.65","3.32","16","18"
"София","2212096","96 Средно училище Лев Николаевич Толстой","4.6","4.263","26","26"
"София","2212097","97 Средно училище Братя Миладинови","4.02","3.913","54","55"
"София","2212137","137 средно училище Ангел Кънчев","4.26","3.736","85","98"
"София","2212303","33. Езикова гимназия Света София","4.6","4.35","124","127"
"София","2212540","ЧАСТНА НЕМСКА ГИМНАЗИЯ ЕРИХ КЕСТНЕР","5.19","5.643","16","16"
"София","2212553","Частно средно училище Петко Рачов Славейков","4.3","4.41","6","6"
"София","2213010","10 Средно училище Теодор Траянов ","3.69","3.949","21","21"
"София","2213039","39 Средно училище Петър Динеков","3.84","3.567","27","31"
"София","2213081","81. Средно училище Виктор Юго","4.57","4.458","57","57"
"София","2213118","118 Средно училище Академик Людмил Стоянов","4.15","3.536","44","50"
"София","2213125","125 СУ Боян Пенев с изучаване на чужди езици","4.59","4.565","42","42"
"София","2213128","128 СРЕДНО УЧИЛИЩЕ АЛБЕРТ АЙНЩАЙН","3.96","4.86","56","52"
"София","2213131","131. СУ Климент Аркадиевич Тимирязев","3.81","4.059","2","1"
"София","2213144","144 Средно училище Народни будители","4.15","4.45","80","78"
"София","2213307","СПОРТНО УЧИЛИЩЕ ГЕН. ВЛАДИМИР СТОЙЧЕВ","3.69","5.111","101","96"
"София","2213350","Технологично училище Електронни системи към Технически Университет - София","5.2","5.17","94","94"
"София","2213503","Частна профилирана гимназия с чуждоезиково обучение Меридиан 22","5.06","5.33","8","9"
"София","2213507","АМЕРИКАНСКИ КОЛЕЖ В СОФИЯ","5.55","5.701","185","185"
"София","2213600","Частно средно училище с чуждоезиков профил Абрахам Линкълн","5.61","5.73","5","5"
"София","2214015","15 Средно училище Адам Мицкевич","3.54","3.336","21","22"
"София","2214054","54. СРЕДНО УЧИЛИЩЕ Свети ИВАН РИЛСКИ","4.16","3.913","53","58"
"София","2214101","101. СРЕДНО УЧИЛИЩЕ БАЧО КИРО","3.84","3.887","46","47"
"София","2214153","153 Спортно училище Неофит Рилски","3.61","4.98","44","38"
"София","2216001","1 Средно училище Пенчо П. Славейков","4.87","5.209","106","104"
"София","2216164","164. гимназия с преподаване на испански език Мигел де Сервантес","5.66","5.453","134","133"
"София","2216301","Първа английска езикова гимназия","5.38","5.619","192","192"
"София","2216306","Софийска математическа гимназия Паисий Хилендарски","5.76","5.757","161","161"
"София","2216309","IV Сменно-вечерна гимназия Отец Паисий ","3.68","3.913","59","53"
"София","2216422","Професионална гимназия по механоелектротехника Н.Й.Вапцаров","3.04","2.98","41","35"
"София","2216423","СОФИЙСКА ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО ТУРИЗЪМ","4.22","5.2","183","179"
"София","2216532","Частно средно училище УВЕКИНД","4.85","5.551","37","36"
"София","2216533","Първа частна английска гимназия Уилям Шекспир-Интелект Инвест","4.41","4.82","21","21"
"София","2217066","66 Средно училище Филип Станиславов","3.03","3.011","9","8"
"София","2217088","88. Средно училище Димитър Попниколов","3.99","3.581","24","23"
"София","2217149","149 Средно училище ,,Иван Хаджийски","3.83","3.473","26","32"
"София","2217151","НАЦИОНАЛНО СРЕДНО УЧИЛИЩЕ СОФИЯ","3.94","3.76","42","41"
"София","2217424","ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО ЕЛЕКТРОТЕХНИКА И АВТОМАТИКА","4.19","4.92","114","112"
"София","2217426","ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО СЕЛСКО СТОПАНСТВО БУЗЕМА","3.25","4.3","5","5"
"София","2219024","24 Средно училище П.К.Яворов","2.22","2.207","10","5"
"София","2219044","44. Средно училище Неофит Бозвели","4.21","3.346","41","48"
"София","2219095","95 СУ Проф. Иван Шишманов","3.98","3.706","57","66"
"София","2219130","130. средно училище Стефан Караджа","2.36","2.556","3","3"
"София","2219166","166 Спортно училище Васил Левски","4.05","5.195","82","75"
"София","2220014","14. средно училище Проф. д-р Асен Златаров","3.99","4.476","22","16"
"София","2220029","29. Средно училище Кузман Шапкарев","4.14","3.927","23","23"
"София","2220308","Профилирана гимназия за изобразителни изкуства Професор Николай Райнов","4.56","5.21","26","26"
"София","2221023","23 Средно училище Фредерик Жолио-Кюри","4.26","4.5","86","83"
"София","2221031","31 Средно училище за чужди езици и математика Иван Вазов","5.29","5.269","131","133"
"София","2221093","93-то Средно училище Александър Теодоров - Балан","4.44","3.805","46","46"
"София","2221094","94 СРЕДНО УЧИЛИЩЕ Димитър Страшимиров","2.7","3.217","31","37"
"София","2221138","138. СРЕДНО УЧИЛИЩЕ ЗА ЗАПАДНИ И ИЗТОЧНИ ЕЗИЦИ ПРОФ. ВАСИЛ ЗЛАТАРСКИ","5.07","5.168","104","104"
"София","2221157","157 Гимназия с изучаване на чужд език Сесар Вайехо","4.85","5.199","114","114"
"София","2221430","ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО ТРАНСПОРТ МАКГАХАН","3.51","3.621","70","71"
"София","2221563","Първа Частна Математическа Гимназия","5.39","5.64","26","26"
"София","2221590","Частна профилирана гимназия Образователни технологии","4.77","5.188","37","37"
"София","2222007","7. СРЕДНО УЧИЛИЩЕ СВ. СЕДМОЧИСЛЕНИЦИ","4.93","5.11","159","133"
"София","2222009","9 Френска езикова гимназия Алфонс дьо Ламартин","5.49","5.232","188","189"
"София","2222012","12 Средно училище Цар Иван Асен II","4.98","5.173","71","71"
"София","2222127","127 СРЕДНО УЧИЛИЩЕ Иван Николаевич Денкоглу","4.99","4.929","150","154"
"София","2222133","133 Средно училище „Александър Сергеевич Пушкин”","5.37","5.426","102","103"
"София","2223055","55 СРЕДНО УЧИЛИЩЕ ПЕТКО КАРАВЕЛОВ","4.2","4.137","44","44"
"София","2223431","ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО ТЕЛЕКОМУНИКАЦИИ","4.54","4.725","184","182"
"София","2223547","ЧАСТНА ЕЗИКОВА ГИМНАЗИЯ ПРОФ.Д-Р В.ЗЛАТАРСКИ","5.07","5.29","58","59"
"София","2224022","22 Средно езиково училище Георги Стойков Раковски","5.28","5.272","166","166"
"София","2224047","47 Средно училище Христо Груев Данов","4.17","3.938","29","29"
"София","2224073","73.СУ с преподаване на чужди езици Владислав Граматик","5.56","5.11","108","109"
"София","2224121","121 СРЕДНО УЧИЛИЩЕ ГЕОРГИ ИЗМИРЛИЕВ","4.12","3.877","45","47"
"София","2224432","Професионална гимназия по дизайн Елисавета Вазова","4.63","5.29","121","121"
"София","2224433","НАЦИОНАЛНА ТЪРГОВСКО - БАНКОВА ГИМНАЗИЯ","5.12","5.77","260","260"
"София","2224544","ЧСУ по изкуства и чужди езици Артис","4.71","5.22","1","1"
"София","2224545","ЧАСТНА ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО БАНКОВО ДЕЛО ТЪРГОВИЯ И ФИНАНСИ","3.97","4.99","10","10"
"София","2902101","Национално музикално училище Любомир Пипков","4.36","4.52","76","79"
"София","2902301","Национално училище за танцово изкуство","4.3","5.1","84","79"
"София","2902401","Национално училище за изящни изкуства Илия Петров","4.92","5.262","54","57"
"София","2902501","НАЦИОНАЛНА ГИМНАЗИЯ ЗА ПРИЛОЖНИ ИЗКУСТВА СВЕТИ ЛУКА - СОФИЯ","4.74","5.18","96","96"
"София","2902601","Национална професионална гимназия по полиграфия и фотография","4.65","5.39","107","105"
"София","2902701","Национален учебен комплекс по култура с лицей за изучаване на италиански език и култура с участието на Република Италия","5.11","5.355","51","51"
"София","2902702","Национална гимназия за древни езици и култури Константин Кирил Философ","5.59","5.063","73","73"
"София","2218192","192. СРЕДНО УЧИЛИЩЕ ХРИСТО БОТЕВ","3.35","2.856","32","29"
"София","2218071","71 Средно училище Пейо Яворов","3.28","3.985","25","22"
"Пловдив","1600017","Частно средно бизнес училище Талантите","3.16","4.59","4","4"
"Пловдив","1600026","Частна професионална гимназия по информатика и компютърни науки Академик Благовест Сендов","4.22","4.19","1","1"
"Пловдив","1690150","Средно училище Любен Каравелов","4.09","4.331","29","29"
"Пловдив","1690153","Хуманитарна гимназия Св. Св. Кирил и Методий","5.35","5.181","191","190"
"Пловдив","1690154","Средно училище СВ. ПАИСИЙ ХИЛЕНДАРСКИ ","4.55","4.176","70","77"
"Пловдив","1690155","Средно училище Свети Климент Охридски","4.41","3.958","53","56"
"Пловдив","1690156","Средно училище Свети Патриарх Евтимий","5.18","5.131","123","123"
"Пловдив","1690157","Средно училище Цар Симеон Велики","4.17","3.722","34","35"
"Пловдив","1690174","Професионална гимназия по електротехника и електроника","4.43","4.87","233","231"
"Пловдив","1690175","Национална търговска гимназия - Пловдив","5.11","5.331","180","181"
"Пловдив","1690176","Професионална гимназия по облекло Ана Май","3.99","4.18","37","34"
"Пловдив","1690177","Професионална гимназия по вътрешна архитектура и дървообработване Христо Ботев","3.81","4.879","86","74"
"Пловдив","1690178","Професионална гимназия по туризъм Проф. д-р Асен Златаров","4.13","5.285","151","148"
"Пловдив","1690179","Професионална гимназия по битова техника","3.97","4.652","116","113"
"Пловдив","1690187","ДУ-Пловдивска духовна семинария Св. Св. Кирил и Методий-Пловдив","3.97","3.35","11","11"
"Пловдив","1690247","Средно училище Найден Геров","3.87","4.45","2","2"
"Пловдив","1690272","Професионална гимназия по архитектура строителство и геодезия Арх.Камен Петков","4.48","4.293","193","192"
"Пловдив","1690273","Професионална гимназия по транспорт и строителни технологии Гоце Делчев","2.75","3.11","71","58"
"Пловдив","1690345","Средно училище Свети свети Кирил и Методий","4.29","4.69","40","40"
"Пловдив","1690346","Математическа гимназия Академик Кирил Попов","5.43","5.305","210","210"
"Пловдив","1690347","Спортно училище Васил Левски","3.84","4.904","74","62"
"Пловдив","1690446","Средно училище Никола Вапцаров","3.72","4.74","41","36"
"Пловдив","1690447","Средно училище Пейо Крачолов Яворов","4.24","3.986","45","47"
"Пловдив","1690448","Средно училище Христо Груев Данов","3.74","3.19","22","21"
"Пловдив","1690449","Езикова гимназия Пловдив","5.55","5.594","263","263"
"Пловдив","1690450","Езикова гимназия Иван Вазов","5.47","5.086","234","234"
"Пловдив","1690451","Френска езикова гимназия Антоан дьо Сент - Екзюпери","5.09","5.176","208","208"
"Пловдив","1690472","Професионална гимназия по хранителни технологии и техника","4.01","5.15","152","149"
"Пловдив","1690473","Професионална гимназия по кожени изделия и текстил Д-р Иван Богоров","3.65","3.976","11","13"
"Пловдив","1690542","Средно училище Братя Миладинови","2.97","2.989","26","22"
"Пловдив","1690549","Средно училище Константин Величков ","4.02","3.718","17","19"
"Пловдив","1690550","Средно училище Свети Константин - Кирил Философ","4.69","3.676","45","46"
"Пловдив","1690572","Професионална гимназия по механотехника Професор Цветан Лазаров","3.54","4.589","127","114"
"Пловдив","1690573","Професионална гимназия по машиностроене","2.42","4.12","19","14"
"Пловдив","1690642","Средно училище Димитър Матевски","3.9","3.876","25","25"
"Пловдив","1690643","Средно училище Свети Седмочисленици","3.92","3.799","40","39"
"Пловдив","1690644","Средно училище Свети Софроний Врачански","4.03","4.032","18","17"
"Пловдив","1690645","Средно училище Черноризец Храбър","4.38","4.954","46","45"
"Пловдив","1690901","ЧАСТНО СРЕДНО УЧИЛИЩЕ ДРУЖБА","4.74","4.882","14","14"
"Пловдив","1690904","Частна профилирана гимназия Класик","4.21","3.739","10","9"
"Пловдив","1690906","Частна профилирана гимназия Едмънд Бърк","3.78","3.352","17","15"
"Пловдив","1690909","Частна езикова гимназия Стоян Сариев","4.81","4.456","15","16"
"Пловдив","1690910","Частна професионална гимназия по икономика и управление","4.26","5.52","12","11"
"Пловдив","2902102","Национално училище за музикално и танцово изкуство Добрин Петков","4.99","4.93","32","33"
"Пловдив","2902302","Национална гимназия за сценични и екранни изкуства","4.5","4.13","54","52"
"Пловдив","2902402","Национална художествена гимназия Цанко Лавренов","4.71","5.17","55","52"
"Варна","400030","Седмо средно училище Найден Геров","4.03","3.613","60","67"
"Варна","400031","Средно училище с езиково обучение Ал. С. Пушкин","5.02","5.144","106","108"
"Варна","400033","Спортно училище Георги Бенковски","3.81","4.54","51","46"
"Варна","400034","Средно училище Гео Милев","4.35","4.869","50","52"
"Варна","400036","Средно училище Елин Пелин","2.74","4.01","6","5"
"Варна","400037","Средно училище Любен Каравелов","3.14","2.887","29","23"
"Варна","400039","Средно училище Пейо Крачолов Яворов","3.24","2.969","25","31"
"Варна","400040","Средно училище Свети Климент Охридски","4.87","4.582","45","46"
"Варна","400041","Трета природоматематическа гимназия Академик Методий Попов","5","4.825","134","134"
"Варна","400042","ІV Езикова гимназия Фредерик Жолио - Кюри","5.27","5.179","214","214"
"Варна","400043","Гимназия с преподаване на чужди езици Йоан Екзарх","5.34","5.471","187","187"
"Варна","400044","Професионална гимназия по икономика Д-р Иван Богоров","4.56","4.495","156","154"
"Варна","400045","Първа езикова гимназия","5.56","5.615","239","239"
"Варна","400046","Математическа гимназия Д-р Петър Берон","5.47","5.344","185","187"
"Варна","400047","Средно училище за хуманитарни науки и изкуства Константин Преславски","4.67","4.768","233","228"
"Варна","400054","Специално училище за ученици с нарушено зрение Проф. д-р Иван Шишманов","0","2.0","0","1"
"Варна","400055","Професионална техническа гимназия","3.81","4.553","218","190"
"Варна","400058","Професионална гимназия по химични и хранително-вкусови технологии Дм.Ив.Менделеев","3.94","5.29","50","44"
"Варна","400061","Частно средно училище Аз съм българче","3.88","4.66","1","2"
"Варна","400063","Професионална гимназия по строителство архитектура и геодезия Васил Левски","3.95","4.275","73","73"
"Варна","400070","Частна Търговска Гимназия Конто Трейд ЕООД","4.56","5.14","3","3"
"Варна","400074","Частна профилирана гимназия Антоан дьо Сент-Екзюпери","4.96","5.64","28","27"
"Варна","400076","Частна езикова гимназия с изучаване на чужди езици Джордж Байрон","4.41","4.155","22","22"
"Варна","400104","Професионална гимназия по компютърно моделиране и компютърни системи","4.12","5.03","79","77"
"Варна","400132","ЧАСТНО СРЕДНО УЧИЛИЩЕ ДЕМОКРАТИЧНО ОБРАЗОВАНИЕ ВАРНА","5.26","4.5","1","1"
"Варна","402030","Варненска търговска гимназия Георги Стойков Раковски","4.72","5.65","132","131"
"Варна","402161","Професионална гимназия по текстил и моден дизайн","3.14","4.409","43","27"
"Варна","402172","Професионална гимназия по горско стопанство и дървообработване Николай Хайтов","3.24","4.61","54","33"
"Варна","402183","Варненска морска гимназия Свети Николай Чудотворец","3.52","3.726","64","52"
"Варна","403531","Професионална гимназия по електротехника","3.7","4.225","131","124"
"Варна","403534","Професионална гимназия по туризъм Професор д-р Асен Златаров","4.34","4.52","163","164"
"Варна","403537","Средно училище Димчо Дебелянов","4.14","4.293","51","43"
"Варна","403538","Средно училище Неофит Бозвели","3.49","3.472","37","34"
"Варна","403558","Частно средно училище Мечтатели","2.94","2.0","2","2"
"Варна","403564","Частно средно училище Монтесори Варна ООД","4.38","3.864","10","10"
"Варна","2902106","НАЦИОНАЛНО УЧИЛИЩЕ ПО ИЗКУСТВАТА ДОБРИ ХРИСТОВ","4.63","5.22","78","77"
"Бургас","200120","Професионална гимназия по компютърно програмиране и иновации","4.86","4.787","92","95"
"Бургас","200227","Средно училище Иван Вазов","3.25","2.66","28","23"
"Бургас","200228","Средно училище Йордан Йовков","2","2.333","4","3"
"Бургас","200229","Средно училище Епископ Константин Преславски","4.05","4.182","27","28"
"Бургас","200231","Средно училище Добри Чинтулов","3.4","3.364","30","35"
"Бургас","200232","Средно училище Константин Петканов","3.9","4.27","22","19"
"Бургас","200233","Средно училище Петко Росен","2.62","2.72","12","9"
"Бургас","200234","Средно училище Св. св. Кирил и Методий","3.87","4.042","85","85"
"Бургас","200235","Профилирана гимназия за романски езици Георги Стойков Раковски","4.92","5.27","180","180"
"Бургас","200236","Английска езикова гимназия Гео Милев","5.06","5.066","156","157"
"Бургас","200237","Немска езикова гимназия Гьоте","5.41","5.719","154","154"
"Бургас","200238","Профилирана гимназия за чужди езици Васил Левски","4.43","4.54","163","167"
"Бургас","200239","Профилирана природоматематическа гимназия Академик Никола Обрешков","5.41","5.447","156","158"
"Бургас","200240","Спортно училище Юрий Гагарин","3.22","4.98","57","39"
"Бургас","200242","Професионална гимназия по туризъм Проф. д-р Асен Златаров","3.77","4.923","190","178"
"Бургас","200243","Професионална гимназия по морско корабоплаване и риболов Свети Никола","3.11","4.67","63","56"
"Бургас","200244","Професионална гимназия по механоелектротехника и електроника","4.11","4.401","175","170"
"Бургас","200245","Професионална гимназия по строителство, архитектура и геодезия Кольо Фичето","4.35","3.644","155","165"
"Бургас","200246","Търговска гимназия","5.02","5.334","154","155"
"Бургас","200247","Професионална гимназия по химични технологии Акад. Н. Д. Зелинский","3.57","4.173","133","117"
"Бургас","200248","Професионална гимназия по електротехника и електроника Константин Фотинов","3.78","3.593","129","131"
"Бургас","200249","Професионална гимназия по транспорт","2.67","2.957","86","66"
"Бургас","200250","Професионална техническа гимназия","2.57","3.446","17","12"
"Бургас","200252","Професионална гимназия по сградостроителство и инсталации Пеньо Пенев","2.59","NaN","9","0"
"Бургас","200255","Вечерно средно училище Захари Стоянов","3.12","3.488","36","22"
"Бургас","200258","Частна профилирана гимназия с изучаване на английски език Британика 1998","3.67","3.457","6","7"
"Бургас","2902103","Национално училище за музикално и сценично изкуство Проф. Панчо Владигеров","4.58","4.95","51","52"
"Благоевград","100052","Благоевградска професионална гимназия Ичко Бойчев","3.01","3.851","45","31"
"Благоевград","100070","Седмо средно училище Кузман Шапкарев","3.84","3.578","21","22"
"Благоевград","100190","Езикова гимназия Акад. Людмил Стоянов","5.29","5.454","159","159"
"Благоевград","100200","Природо-математическа гимназия Акад. Сергей Корольов","5.13","5.054","157","159"
"Благоевград","100280","Професионална гимназия по икономика Иван Илиев","4.46","5.64","101","101"
"Благоевград","100300","Професионална гимназия по строителство архитектура и геодезия Васил Левски","3.87","4.85","82","78"
"Благоевград","101250","Средно училище с изучаване на чужди езици Свети Климент Охридски","4.17","4.194","27","29"
"Благоевград","101730","Професионална гимназия по туризъм и лека промишленост Гоце Делчев","3.7","5.054","20","19"
"Благоевград","101870","Национална хуманитарна гимназияСв.св.Кирил и Методий","4.7","4.682","134","134"
"Благоевград","102060","Пето средно училище Георги Измирлиев","3.46","4.396","28","28"
"Велико Търново","300121","Профилирана Хуманитарна гимназия Свети свети Кирил и Методий","3.41","3.534","25","26"
"Велико Търново","300122","Природо-математическа гимназия Васил Друмев","5.28","4.902","129","132"
"Велико Търново","300123","Профилирана езикова гимназия Проф. д-р Асен Златаров","5.23","5.414","129","129"
"Велико Търново","300124","Средно училище Емилиян Станев","4.92","4.877","79","81"
"Велико Търново","300125","Средно училище Вела Благоева","4.23","4.419","17","16"
"Велико Търново","300126","Средно училище Владимир Комаров","3.54","5.21","9","6"
"Велико Търново","300128","Професионална гимназия по строителство архитектура и геодезия Ангел Попов","4.42","4.249","98","96"
"Велико Търново","300129","Старопрестолна професионална гимназия по икономика","4.29","4.7","69","69"
"Велико Търново","300130","Професионална гимназия по електроника Александър Степанович Попов","2.89","4.29","27","16"
"Велико Търново","300131","Професионална гимназия по моден дизайн","3.29","4.417","10","8"
"Велико Търново","300132","Професионална гимназия по туризъм Д-р Васил Берон","4.2","4.5","69","76"
"Велико Търново","300141","Частна профилирана гимназия АК - Аркус ЕООД","5.22","5.334","56","57"
"Велико Търново","300143","Спортно училище Георги Живков","3.46","4.59","28","22"
"Видин","500102","ППМГ Екзарх Антим I","4.8","4.549","78","82"
"Видин","500108","ПТГ Васил Левски","2.28","4.18","9","5"
"Видин","500110","ПГТ Михалаки Георгиев","3.19","5.033","41","37"
"Видин","502035","ПГ Проф. д-р Асен Златаров","4.17","4.48","56","53"
"Видин","503132","СУ Цар Симеон Велики","4.59","4.442","69","71"
"Видин","503241","СУ Св. св. Кирил и Методий","3.99","3.328","10","10"
"Видин","503242","СУ Петко Рачов Славейков","3.95","4.041","19","19"
"Видин","503322","ГПЧЕ Йордан Радичков","4.91","4.789","81","83"
"Враца","600061","Профилирана езикова гимназия Йоан Екзарх","4.67","4.72","108","108"
"Враца","600327","Средно училище Козма Тричков","4.54","4.209","26","26"
"Враца","602062","Профилирана природо-математическа гимназия Академик Иван Ценов","5.19","5.07","128","130"
"Враца","603057","Средно училище Отец Паисий","3.99","3.631","20","20"
"Враца","603058","Средно училище Христо Ботев","4.9","5.147","49","49"
"Враца","603059","Средно училище Васил Кънчов","4.6","4.215","24","24"
"Враца","603065","Професионална техническа гимназия Н. Й. Вапцаров","3.8","4.21","95","78"
