"Град","Код","Име","БЕЛ","МАТ","Уч. БЕЛ","Уч. МАТ"
"София","2216532","Частно средно училище УВЕКИНД","4.89","5.82","43","42"
"София","2216533","Първа частна английска гимназия Уилям Шекспир-Интелект Инвест","4.04","4.84","26","26"
"София","2217066","66 Средно училище Филип Станиславов","3.49","4.061","8","10"
"София","2217088","88. Средно училище Димитър Попниколов","4.01","3.702","48","47"
"София","2217149","149 Средно училище ,,Иван Хаджийски","3.4","2.92","25","31"
"София","2217151","НАЦИОНАЛНО СРЕДНО УЧИЛИЩЕ СОФИЯ","3.72","3.68","47","54"
"София","2217424","ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО ЕЛЕКТРОТЕХНИКА И АВТОМАТИКА","3.93","5.03","116","113"
"София","2217426","ПРОФЕСИОНАЛНА ГИМНАЗИЯ Д-Р СТАМЕН ГРИГОРОВ","2.36","4.16","3","1"
"София","2219024","24 Средно училище П.К.Яворов","2.56","2.76","4","3"
"София","2219044","44. Средно училище Неофит Бозвели","4.54","3.691","47","53"
"София","2219095","95 СУ Проф. Иван Шишманов","3.82","3.694","77","82"
"София","2219130","130. средно училище Стефан Караджа","3.4","0.358","18","16"
"София","2219166","166 Спортно училище Васил Левски","4.12","5.212","73","69"
"София","2220014","14. средно училище Проф. д-р Асен Златаров","4.36","4.48","24","24"
"София","2220029","29. Средно училище Кузман Шапкарев","3.83","4.209","40","43"
"София","2220308","Профилирана гимназия за изобразителни изкуства Професор Николай Райнов","4.43","5.54","25","24"
"София","2221023","23 Средно училище Фредерик Жолио-Кюри","4.52","4.67","87","87"
"София","2221031","31 Средно училище за чужди езици и математика Иван Вазов","5.33","5.381","131","131"
"София","2221093","93-то Средно училище Александър Теодоров - Балан","4.33","3.823","53","56"
"София","2221094","94 СРЕДНО УЧИЛИЩЕ Димитър Страшимиров","2.74","4.125","48","40"
"София","2221138","138. СРЕДНО УЧИЛИЩЕ ЗА ЗАПАДНИ И ИЗТОЧНИ ЕЗИЦИ ПРОФ. ВАСИЛ ЗЛАТАРСКИ","4.92","5.458","98","98"
"София","2221157","157 Гимназия с изучаване на чужд език Сесар Вайехо","4.78","5.429","120","120"
"София","2221430","ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО ТРАНСПОРТ МАКГАХАН","3","4.616","67","55"
"София","2221563","Първа Частна Математическа Гимназия","5.38","5.383","29","29"
"София","2221590","Частна профилирана гимназия Образователни технологии","4.42","5.074","53","53"
"София","2222007","7. СРЕДНО УЧИЛИЩЕ СВ. СЕДМОЧИСЛЕНИЦИ","4.92","5.2","130","131"
"София","2222009","9 Френска езикова гимназия Алфонс дьо Ламартин","5.51","5.341","191","191"
"София","2222012","12 Средно училище Цар Иван Асен II","4.88","5.251","79","79"
"София","2222127","127 СРЕДНО УЧИЛИЩЕ Иван Николаевич Денкоглу","4.93","5.309","152","153"
"София","2222133","133 Средно училище „Александър Сергеевич Пушкин”","5.36","5.38","108","108"
"София","2223055","55 СРЕДНО УЧИЛИЩЕ ПЕТКО КАРАВЕЛОВ","4.32","4.144","49","54"
"София","2223431","ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО ТЕЛЕКОМУНИКАЦИИ","4.49","4.564","174","174"
"София","2223547","ЧАСТНА ЕЗИКОВА ГИМНАЗИЯ ПРОФ.Д-Р В.ЗЛАТАРСКИ","4.86","5.38","51","51"
"София","2224022","22 Средно езиково училище Георги Стойков Раковски","5.44","5.625","137","137"
"София","2224047","47 Средно училище Христо Груев Данов","4.14","4.055","20","22"
"София","2224073","73.СУ с преподаване на чужди езици Владислав Граматик","5.61","5.37","102","103"
"София","2224121","121 СРЕДНО УЧИЛИЩЕ ГЕОРГИ ИЗМИРЛИЕВ","4.15","4.477","71","74"
"София","2224432","Професионална гимназия по дизайн Елисавета Вазова","4.71","5.42","126","125"
"София","2224433","НАЦИОНАЛНА ТЪРГОВСКО - БАНКОВА ГИМНАЗИЯ","5.01","5.81","264","263"
"София","2224544","ЧСУ по изкуства и чужди езици Артис","4.94","5.26","14","14"
"София","2224545","ЧАСТНА ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО БАНКОВО ДЕЛО ТЪРГОВИЯ И ФИНАНСИ","3.9","5.23","27","27"
"София","2902101","Национално музикално училище Любомир Пипков","4.43","4.42","65","69"
"София","2902301","Национално училище за танцово изкуство","4.27","5.07","61","60"
"София","2902401","Национално училище за изящни изкуства Илия Петров","4.64","5.42","45","44"
"София","2902501","НАЦИОНАЛНА ГИМНАЗИЯ ЗА ПРИЛОЖНИ ИЗКУСТВА СВЕТИ ЛУКА - СОФИЯ","4.5","5.1","97","97"
"София","2902601","Национална професионална гимназия по полиграфия и фотография","4.63","5.24","103","103"
"София","2902701","Национален учебен комплекс по култура с лицей за изучаване на италиански език и култура с участието на Република Италия","5.19","5.079","52","52"
"София","2902702","Национална гимназия за древни езици и култури Константин Кирил Философ","5.46","5.056","77","77"
"София","2218192","192. СРЕДНО УЧИЛИЩЕ ХРИСТО БОТЕВ","3.6","3.887","25","25"
"София","2218071","71 Средно училище Пейо Яворов","3.09","3.441","24","21"
"София","2303852","Частна профилирана гимназия с чуждоезиково обучение ЧЕЛОПЕЧ","4.83","4.964","28","29"
"Пловдив","1600017","Частно средно бизнес училище Талантите","3.68","5.79","6","6"
"Пловдив","1600026","Частна професионална гимназия по информатика и компютърни науки Академик Благовест Сендов","4.19","5.27","11","11"
"Пловдив","1690150","Средно училище Любен Каравелов","4.23","4.654","38","39"
"Пловдив","1690153","Хуманитарна гимназия Св. Св. Кирил и Методий","5.26","5.241","190","190"
"Пловдив","1690154","Средно училище СВ. ПАИСИЙ ХИЛЕНДАРСКИ ","4.57","4.478","74","76"
"Пловдив","1690155","Средно училище Свети Климент Охридски","3.97","4.017","62","64"
"Пловдив","1690156","Средно училище Свети Патриарх Евтимий","5.04","5.04","101","101"
"Пловдив","1690157","Средно училище Цар Симеон Велики","3.97","3.711","48","51"
"Пловдив","1690174","Професионална гимназия по електротехника и електроника","4.47","4.98","236","233"
"Пловдив","1690175","Национална търговска гимназия - Пловдив","5.23","5.63","184","184"
"Пловдив","1690176","Професионална гимназия по облекло Ана Май","3.76","4.69","39","33"
"Пловдив","1690177","Професионална гимназия по вътрешна архитектура и дървообработване Христо Ботев","3.61","4.726","99","96"
"Пловдив","1690178","Професионална гимназия по туризъм Проф. д-р Асен Златаров","4.01","5.303","153","151"
"Пловдив","1690179","Професионална гимназия по битова техника","3.74","4.55","112","114"
"Пловдив","1690187","ДУ-Пловдивска духовна семинария Св. Св. Кирил и Методий-Пловдив","3.17","2.54","5","8"
"Пловдив","1690247","Средно училище Найден Геров","2.7","3.054","8","7"
"Пловдив","1690271","Специално училище за ученици с увреден слух Проф. Д-р Ст. Белинов","2","3.07","8","3"
"Пловдив","1690272","Професионална гимназия по архитектура строителство и геодезия Арх.Камен Петков","4.35","4.448","203","206"
"Пловдив","1690273","Професионална гимназия по транспорт и строителни технологии Гоце Делчев","2.65","4.388","94","82"
"Пловдив","1690345","Средно училище Свети свети Кирил и Методий","4.08","4.96","45","46"
"Пловдив","1690346","Математическа гимназия Академик Кирил Попов","5.45","5.35","206","207"
"Пловдив","1690347","Спортно училище Васил Левски","3.59","4.852","98","86"
"Пловдив","1690446","Средно училище Никола Вапцаров","3.2","3.16","20","20"
"Пловдив","1690447","Средно училище Пейо Крачолов Яворов","3.71","3.656","57","60"
"Пловдив","1690448","Средно училище Христо Груев Данов","3.58","3.36","23","21"
"Пловдив","1690449","Езикова гимназия Пловдив","5.59","5.681","260","260"
"Пловдив","1690450","Езикова гимназия Иван Вазов","5.39","5.152","233","233"
"Пловдив","1690451","Френска езикова гимназия Антоан дьо Сент - Екзюпери","4.93","5.335","202","202"
"Пловдив","1690472","Професионална гимназия по хранителни технологии и техника","3.58","5.2","172","164"
"Пловдив","1690473","Професионална гимназия по кожени изделия и текстил Д-р Иван Богоров","3.48","4.126","11","12"
"Пловдив","1690542","Средно училище Братя Миладинови","2.91","2.716","26","25"
"Пловдив","1690549","Средно училище Константин Величков ","3.51","3.77","27","25"
"Пловдив","1690550","Средно училище Свети Константин - Кирил Философ","3.98","3.778","46","48"
"Пловдив","1690572","Професионална гимназия по механотехника Професор Цветан Лазаров","3.3","4.203","142","137"
"Пловдив","1690573","Професионална гимназия по машиностроене","2.46","5.27","15","10"
"Пловдив","1690642","Средно училище Димитър Матевски","4.04","3.847","22","22"
"Пловдив","1690643","Средно училище Свети Седмочисленици","3.63","3.659","18","18"
"Пловдив","1690644","Средно училище Свети Софроний Врачански","3.5","4.59","23","23"
"Пловдив","1690645","Средно училище Черноризец Храбър","4.57","4.847","48","48"
"Пловдив","1690901","ЧАСТНО СРЕДНО УЧИЛИЩЕ ДРУЖБА","4.81","5.0","9","10"
"Пловдив","1690904","Частна профилирана гимназия Класик","3.94","4.59","11","11"
"Пловдив","1690906","Частна профилирана гимназия Едмънд Бърк","3.71","4.274","12","13"
"Пловдив","1690909","Частна езикова гимназия Стоян Сариев","4.3","4.33","9","9"
"Пловдив","1690910","Частна професионална гимназия по икономика и управление","4.3","5.16","12","12"
"Пловдив","2902102","Национално училище за музикално и танцово изкуство Добрин Петков","4.65","4.88","35","35"
"Пловдив","2902302","Национална гимназия за сценични и екранни изкуства","4.47","4.41","47","51"
"Пловдив","2902402","Национална художествена гимназия Цанко Лавренов","4.55","5.35","68","68"
"Варна","400030","Седмо средно училище Найден Геров","4.36","4.484","55","61"
"Варна","400031","Средно училище с езиково обучение Ал. С. Пушкин","5","5.151","105","105"
"Варна","400033","Спортно училище Георги Бенковски","3.72","4.434","65","55"
"Варна","400034","Средно училище Гео Милев","4.24","4.827","52","55"
"Варна","400036","Средно училище Елин Пелин","3","4.69","10","10"
"Варна","400037","Средно училище Любен Каравелов","2.76","2.457","12","16"
"Варна","400039","Средно училище Пейо Крачолов Яворов","3.51","3.621","31","34"
"Варна","400040","Средно училище Свети Климент Охридски","4.53","4.901","49","49"
"Варна","400041","Трета природоматематическа гимназия Академик Методий Попов","5.05","4.939","131","132"
"Варна","400042","ІV Езикова гимназия Фредерик Жолио - Кюри","5.19","5.318","217","217"
"Варна","400043","Гимназия с преподаване на чужди езици Йоан Екзарх","5.29","5.501","183","184"
"Варна","400044","Професионална гимназия по икономика Д-р Иван Богоров","4.71","4.868","157","160"
"Варна","400045","Първа езикова гимназия","5.5","5.618","236","236"
"Варна","400046","Математическа гимназия Д-р Петър Берон","5.47","5.495","211","210"
"Варна","400047","Средно училище за хуманитарни науки и изкуства Константин Преславски","4.68","5.002","234","232"
"Варна","400054","Специално училище за ученици с нарушено зрение Проф. д-р Иван Шишманов","0","3.37","0","1"
"Варна","400055","Професионална техническа гимназия","3.67","4.43","212","208"
"Варна","400058","Професионална гимназия по химични и хранително-вкусови технологии Дм.Ив.Менделеев","3.77","5.16","73","71"
"Варна","400061","Частно средно училище Аз съм българче","3.83","3.73","11","11"
"Варна","400063","Професионална гимназия по строителство архитектура и геодезия Васил Левски","3.7","4.25","100","89"
"Варна","400070","Частна Търговска Гимназия Конто Трейд ЕООД","4.09","4.25","12","13"
"Варна","400074","Частна профилирана гимназия Антоан дьо Сент-Екзюпери","4.63","5.521","27","27"
"Варна","400076","Частна езикова гимназия с изучаване на чужди езици Джордж Байрон","4.11","4.488","22","24"
"Варна","400104","Професионална гимназия по компютърно моделиране и компютърни системи Акад. Бл. Сендов","4.61","5.34","127","124"
"Варна","402030","Варненска търговска гимназия Георги Стойков Раковски","4.6","5.52","128","129"
"Варна","402161","Професионална гимназия по текстил и моден дизайн","3.42","4.727","80","78"
"Варна","402172","Професионална гимназия по горско стопанство и дървообработване Николай Хайтов","3.18","4.661","41","28"
"Варна","402183","Варненска морска гимназия Свети Николай Чудотворец","3.71","4.022","93","90"
"Варна","403531","Професионална гимназия по електротехника","3.6","4.015","165","152"
"Варна","403534","Професионална гимназия по туризъм Професор д-р Асен Златаров","4.21","5.04","192","192"
"Варна","403537","Средно училище Димчо Дебелянов","4.18","4.486","63","53"
"Варна","403538","Средно училище Неофит Бозвели","2.91","3.578","45","44"
"Варна","403558","Частно средно училище Мечтатели","4.05","4.226","10","11"
"Варна","403564","Частно средно училище Монтесори Варна ООД","3.73","3.56","5","6"
"Варна","2902106","НАЦИОНАЛНО УЧИЛИЩЕ ПО ИЗКУСТВАТА ДОБРИ ХРИСТОВ","4.6","5.11","67","68"
"Бургас","200120","Професионална гимназия по компютърно програмиране и иновации","4.89","4.487","101","101"
"Бургас","200227","Средно училище Иван Вазов","3.42","3.89","28","24"
"Бургас","200228","Средно училище Йордан Йовков","2","2.0","6","1"
"Бургас","200229","Средно училище Епископ Константин Преславски","3.75","3.877","40","40"
"Бургас","200230","Средно училище Димчо Дебелянов","3.78","4.34","14","13"
"Бургас","200231","Средно училище Добри Чинтулов","2.53","2.0","3","3"
"Бургас","200232","Средно училище Константин Петканов","3.1","3.508","19","14"
"Бургас","200233","Средно училище Петко Росен","2.25","3.27","6","6"
"Бургас","200234","Средно училище Св. св. Кирил и Методий","3.89","4.293","75","78"
"Бургас","200235","Профилирана гимназия за романски езици Георги Стойков Раковски","4.99","5.335","177","176"
"Бургас","200236","Английска езикова гимназия Гео Милев","4.99","5.14","161","164"
"Бургас","200237","Немска езикова гимназия Гьоте","5.49","5.784","156","156"
"Бургас","200238","Профилирана гимназия за чужди езици Васил Левски","4.53","4.699","155","157"
"Бургас","200239","Профилирана природоматематическа гимназия Академик Никола Обрешков","5.31","5.489","159","159"
"Бургас","200240","Спортно училище Юрий Гагарин","3.32","4.05","58","52"
"Бургас","200242","Професионална гимназия по туризъм Проф. д-р Асен Златаров","3.58","4.763","198","187"
"Бургас","200243","Професионална гимназия по морско корабоплаване и риболов Свети Никола","3.25","4.88","85","72"
"Бургас","200244","Професионална гимназия по механоелектротехника и електроника","3.82","4.174","185","186"
"Бургас","200245","Професионална гимназия по строителство, архитектура и геодезия Кольо Фичето","4.39","4.238","170","172"
"Бургас","200246","Търговска гимназия","4.77","5.101","178","180"
"Бургас","200247","Професионална гимназия по химични технологии Акад. Н. Д. Зелинский","3.37","4.482","129","121"
"Бургас","200248","Професионална гимназия по електротехника и електроника Константин Фотинов","3.4","3.799","136","154"
"Бургас","200249","Професионална гимназия по транспорт","2.51","3.68","74","59"
"Бургас","200250","Професионална техническа гимназия","2.21","3.58","23","27"
"Бургас","200252","Професионална гимназия по сградостроителство и инсталации Пеньо Пенев","2.7","3.69","9","16"
"Бургас","200255","Вечерно средно училище Захари Стоянов","2.5","3.085","19","12"
"Бургас","200258","Частна профилирана гимназия с изучаване на английски език Британика 1998","3.64","3.111","8","8"
"Бургас","2902103","Национално училище за музикално и сценично изкуство Проф. Панчо Владигеров","4.32","4.75","49","50"
"Благоевград","100052","Благоевградска професионална гимназия Ичко Бойчев","3.35","4.018","50","33"
"Благоевград","100070","Седмо средно училище Кузман Шапкарев","4.08","4.223","24","27"
"Благоевград","100190","Езикова гимназия Акад. Людмил Стоянов","5.26","5.631","159","160"
"Благоевград","100200","Природо-математическа гимназия Акад. Сергей Корольов","4.93","5.12","159","159"
"Благоевград","100280","Професионална гимназия по икономика Иван Илиев","4.4","5.77","102","102"
"Благоевград","100300","Професионална гимназия по строителство архитектура и геодезия Васил Левски","3.87","5.23","83","82"
"Благоевград","101250","Средно училище с изучаване на чужди езици Свети Климент Охридски","4.28","4.365","23","26"
"Благоевград","101730","Професионална гимназия по туризъм и лека промишленост Гоце Делчев","3.56","4.481","41","41"
"Благоевград","101870","Национална хуманитарна гимназияСв.св.Кирил и Методий","4.66","4.934","129","130"
"Благоевград","102060","Пето средно училище Георги Измирлиев","3.51","4.675","25","22"
"Велико Търново","300121","Профилирана Хуманитарна гимназия Свети свети Кирил и Методий","3.75","3.959","24","24"
"Велико Търново","300122","Природо-математическа гимназия Васил Друмев","5.1","5.147","132","135"
"Велико Търново","300123","Профилирана езикова гимназия Проф. д-р Асен Златаров","5.08","5.604","130","130"
"Велико Търново","300124","Средно училище Емилиян Станев","4.96","5.148","74","76"
"Велико Търново","300125","Средно училище Вела Благоева","3.83","3.431","14","14"
"Велико Търново","300126","Средно училище Владимир Комаров","3.25","4.46","8","8"
"Велико Търново","300128","Професионална гимназия по строителство архитектура и геодезия Ангел Попов","4.13","4.697","94","93"
"Велико Търново","300129","Старопрестолна професионална гимназия по икономика Д-р Петър Аладжов","4.15","4.56","77","77"
"Велико Търново","300130","Професионална гимназия по електроника Александър Степанович Попов","2.98","4.162","33","25"
"Велико Търново","300131","Професионална гимназия по моден дизайн","2.88","3.75","11","6"
"Велико Търново","300132","Професионална гимназия по туризъм Д-р Васил Берон","4.06","4.376","71","74"
"Велико Търново","300141","Частна профилирана гимназия АК - Аркус ЕООД","5.26","5.32","52","53"
"Велико Търново","300143","Спортно училище Георги Живков","3.88","4.51","43","42"
"Видин","500102","ППМГ Екзарх Антим I","4.72","4.882","80","80"
"Видин","500108","ПТГ Васил Левски","2.56","4.34","8","7"
"Видин","500110","ПГТ Михалаки Георгиев","2.96","4.938","69","69"
"Видин","502035","ПГ Проф. д-р Асен Златаров","4.02","5.087","95","94"
"Видин","503132","СУ Цар Симеон Велики","4.93","5.086","51","50"
"Видин","503241","СУ Св. св. Кирил и Методий","3.94","3.903","17","19"
"Видин","503242","СУ Петко Рачов Славейков","3.59","5.204","25","25"
"Видин","503322","ГПЧЕ Йордан Радичков","5.05","5.197","78","78"
"Враца","600061","Профилирана езикова гимназия Йоан Екзарх","4.77","4.933","78","78"
"Враца","600327","Средно училище Козма Тричков","4.5","5.2","50","50"
"Враца","602062","Профилирана природо-математическа гимназия Академик Иван Ценов","5.16","5.283","104","106"
"Враца","603057","Средно училище Отец Паисий","3.9","4.76","17","17"
"Враца","603058","Средно училище Христо Ботев","5.04","4.968","24","23"
"Враца","603059","Средно училище Васил Кънчов","4.65","4.578","27","27"
