"Град","Код","Име","БЕЛ","МАТ","Уч. БЕЛ","Уч. МАТ"
"София","2213307","СПОРТНО УЧИЛИЩЕ ГЕН. ВЛАДИМИР СТОЙЧЕВ","39.22","16.81","90","91"
"София","2213350","Технологично училище Електронни системи към Технически Университет - София","69.96","82.62","103","103"
"София","2213503","Частна профилирана гимназия с чуждоезиково обучение Меридиан 22","60.09","33.29","29","29"
"София","2213507","АМЕРИКАНСКИ КОЛЕЖ В СОФИЯ","77.22","82.47","187","188"
"София","2214015","15 Средно училище Адам Мицкевич","34.27","18.76","54","46"
"София","2214054","54. СРЕДНО УЧИЛИЩЕ Свети ИВАН РИЛСКИ","52.74","20.94","76","72"
"София","2214101","101. СРЕДНО УЧИЛИЩЕ БАЧО КИРО","49.95","25.09","52","54"
"София","2214153","153 Спортно училище Неофит Рилски","25.86","14.91","88","73"
"София","2216001","1 Средно училище Пенчо П. Славейков","64.49","56.94","127","123"
"София","2216164","164. гимназия с преподаване на испански език Мигел де Сервантес","78.32","73.65","165","165"
"София","2216301","Първа английска езикова гимназия","70.36","60.02","222","221"
"София","2216306","Софийска математическа гимназия Паисий Хилендарски","73.58","89.95","157","155"
"София","2216309","IV Сменно-вечерна гимназия Отец Паисий ","0","0","1","1"
"София","2216422","Професионална гимназия по механоелектротехника Н.Й.Вапцаров","30.57","18.65","61","60"
"София","2216423","СОФИЙСКА ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО ТУРИЗЪМ","43.05","19.14","180","174"
"София","2216532","Частно средно училище УВЕКИНД","55.26","41.7","23","19"
"София","2216533","Първа частна английска гимназия Уилям Шекспир-Интелект Инвест","46.63","24.42","20","21"
"София","2217066","66 Средно училище Филип Станиславов","30.94","16.92","17","16"
"София","2217088","88. Средно училище Димитър Попниколов","41.67","19.24","47","47"
"София","2217149","149 Средно училище ,,Иван Хаджийски","45.72","17.41","44","42"
"София","2217151","НАЦИОНАЛНО СРЕДНО УЧИЛИЩЕ СОФИЯ","40.55","19.38","87","84"
"София","2217424","ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО ЕЛЕКТРОТЕХНИКА И АВТОМАТИКА","39.95","22.93","108","107"
"София","2217426","ПРОФЕСИОНАЛНА ГИМНАЗИЯ Д-Р СТАМЕН ГРИГОРОВ","9.75","9.87","14","15"
"София","2219024","24 Средно училище П.К.Яворов","14.17","11.98","15","12"
"София","2219044","44. Средно училище Неофит Бозвели","54.26","25.46","50","50"
"София","2219095","95 СУ Проф. Иван Шишманов","40.4","36.49","100","99"
"София","2219130","130. средно училище Стефан Караджа","21.78","12.53","16","16"
"София","2219166","166 Спортно училище Васил Левски","42.26","46.92","74","66"
"София","2220014","14. средно училище Проф. д-р Асен Златаров","45.21","19.87","43","43"
"София","2220029","29. Средно училище Кузман Шапкарев","50.1","26.49","99","98"
"София","2220059","59 СРЕДНО УЧИЛИЩЕ ВАСИЛ ЛЕВСКИ","22.86","25.33","22","20"
"София","2220308","Профилирана гимназия за изобразителни изкуства Професор Николай Райнов","52.62","24.88","25","26"
"София","2221023","23 Средно училище Фредерик Жолио-Кюри","57.78","26.67","79","73"
"София","2221031","31 Средно училище за чужди езици и математика Иван Вазов","67.48","52.77","128","125"
"София","2221093","93-то Средно училище Александър Теодоров - Балан","54.5","21.06","106","105"
"София","2221094","94 СРЕДНО УЧИЛИЩЕ Димитър Страшимиров","17.45","13","56","56"
"София","2221138","138. СРЕДНО УЧИЛИЩЕ ЗА ЗАПАДНИ И ИЗТОЧНИ ЕЗИЦИ ПРОФ. ВАСИЛ ЗЛАТАРСКИ","56.56","35.59","100","98"
"София","2221157","157 Гимназия с изучаване на чужд език Сесар Вайехо","55.52","25","125","124"
"София","2221430","ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО ТРАНСПОРТ МАКГАХАН","28.35","15.75","25","12"
"София","2221563","Първа Частна Математическа Гимназия","74.49","83.4","44","44"
"София","2221590","Частна профилирана гимназия Образователни технологии","55.92","36.42","45","41"
"София","2222007","7. СРЕДНО УЧИЛИЩЕ СВ. СЕДМОЧИСЛЕНИЦИ","67.89","45.2","161","160"
"София","2222009","9 Френска езикова гимназия Алфонс дьо Ламартин","73.97","57.13","219","212"
"София","2222012","12 Средно училище Цар Иван Асен II","61.84","36.09","104","101"
"София","2222127","127 СРЕДНО УЧИЛИЩЕ Иван Николаевич Денкоглу","61.98","34.26","216","216"
"София","2222133","133 Средно училище „Александър Сергеевич Пушкин”","67.93","46.59","104","103"
"София","2223008","8. Средно училище Васил Левски","57.84","62.58","25","24"
"София","2223055","55 СРЕДНО УЧИЛИЩЕ ПЕТКО КАРАВЕЛОВ","54.2","31.53","52","50"
"София","2223431","ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО ТЕЛЕКОМУНИКАЦИИ","53.4","38.32","184","184"
"София","2223547","ЧАСТНА ЕЗИКОВА ГИМНАЗИЯ ПРОФ.Д-Р В.ЗЛАТАРСКИ","59.11","34.21","37","37"
"София","2224022","22 Средно езиково училище Георги Стойков Раковски","68.3","46.47","165","158"
"София","2224047","47 Средно училище Христо Груев Данов","42.1","22.1","98","91"
"София","2224073","73.СУ с преподаване на чужди езици Владислав Граматик","70.88","58.79","109","104"
"София","2224121","121 СРЕДНО УЧИЛИЩЕ ГЕОРГИ ИЗМИРЛИЕВ","49.59","24.71","100","91"
"София","2224432","Професионална гимназия по дизайн Елисавета Вазова","64.04","36.22","109","105"
"София","2224433","НАЦИОНАЛНА ТЪРГОВСКО - БАНКОВА ГИМНАЗИЯ","63.12","46.32","263","251"
"София","2224544","ЧСУ по изкуства и чужди езици Артис","46.1","19.62","25","17"
"София","2224545","ЧАСТНА ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО БАНКОВО ДЕЛО ТЪРГОВИЯ И ФИНАНСИ","40.82","21.23","36","31"
"София","2902101","Национално музикално училище Любомир Пипков","51.9","26.84","66","57"
"София","2902301","Национално училище за танцово изкуство","42.98","21.69","68","59"
"София","2902401","Национално училище за изящни изкуства Илия Петров","56.24","32.55","46","39"
"София","2902501","НАЦИОНАЛНА ГИМНАЗИЯ ЗА ПРИЛОЖНИ ИЗКУСТВА СВЕТИ ЛУКА - СОФИЯ","54.4","26.06","96","86"
"София","2902601","Национална професионална гимназия по полиграфия и фотография","54.81","20.46","105","105"
"София","2902701","Национален учебен комплекс по култура с лицей за изучаване на италиански език и култура с участието на Република Италия","63.07","47.54","50","46"
"София","2902702","Национална гимназия за древни езици и култури Константин Кирил Философ","77.39","43.05","74","74"
"София","2218192","192. СРЕДНО УЧИЛИЩЕ ХРИСТО БОТЕВ","32.04","15.87","23","23"
"София","2218071","71 Средно училище Пейо Яворов","34.82","17.31","28","27"
"София","2213600","Частно средно училище с чуждоезиков профил Абрахам Линкълн","62.78","33.89","9","9"
"София","2205408","Софийска професионална гимназия Княгиня Евдокия","42.25","17.12","199","197"
"София","2208057","57 Спортно училище Свети Наум Охридски","32.47","16.62","85","75"
"София","2207412","ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО ТРАНСПОРТ","31.69","15.52","72","72"
"София","2900001","Българско средно училище Христо Ботев","49","24.5","2","2"
"София","2900102","Българско средно училище Д-р Петър Берон","40.11","23.94","9","9"
"София","2303852","Частна профилирана гимназия с чуждоезиково обучение ЧЕЛОПЕЧ","65.73","30.91","26","26"
"Пловдив","1600017","Частно средно бизнес училище Талантите","54.4","37.75","5","2"
"Пловдив","1600026","Частна професионална гимназия по информатика и компютърни науки Академик Благовест Сендов","45.83","25.65","35","31"
"Пловдив","1690150","Средно училище Любен Каравелов","40.17","22.19","50","49"
"Пловдив","1690153","Хуманитарна гимназия Св. Св. Кирил и Методий","68.69","38.64","177","87"
"Пловдив","1690154","Средно училище СВ. ПАИСИЙ ХИЛЕНДАРСКИ ","53.03","29.88","74","71"
"Пловдив","1690155","Средно училище Свети Климент Охридски","47.38","23.73","108","102"
"Пловдив","1690156","Средно училище Свети Патриарх Евтимий","64.43","30.92","128","115"
"Пловдив","1690157","Средно училище Цар Симеон Велики","38.49","19.48","66","56"
"Пловдив","1690174","Професионална гимназия по електротехника и електроника","51.7","34.33","202","187"
"Пловдив","1690175","Национална търговска гимназия - Пловдив","68.22","47.94","181","161"
"Пловдив","1690176","Професионална гимназия по облекло Ана Май","32.73","19.45","93","92"
"Пловдив","1690177","Професионална гимназия по вътрешна архитектура и дървообработване Христо Ботев","38.64","19.72","94","86"
"Пловдив","1690178","Професионална гимназия по туризъм Проф. д-р Асен Златаров","50.83","21.31","150","145"
"Пловдив","1690179","Професионална гимназия по битова техника","35.1","20.4","124","116"
"Пловдив","1690187","ДУ-Пловдивска духовна семинария Св. Св. Кирил и Методий-Пловдив","44.5","18.33","9","3"
"Пловдив","1690246","Обединено училище Пенчо Славейков","7.04","9.86","35","36"
"Пловдив","1690247","Средно училище Найден Геров","11.67","20.41","61","64"
"Пловдив","1690248","Средно училище Симон Боливар","12.28","12.69","20","18"
"Пловдив","1690271","Специално училище за ученици с увреден слух Проф. Д-р Ст. Белинов","3.5","7.75","4","4"
"Пловдив","1690272","Професионална гимназия по архитектура строителство и геодезия Арх.Камен Петков","50.77","28.08","205","182"
"Пловдив","1690273","Професионална гимназия по транспорт и строителни технологии Гоце Делчев","23.12","14","84","55"
"Пловдив","1690345","Средно училище Свети свети Кирил и Методий","44.96","19.57","69","69"
"Пловдив","1690346","Математическа гимназия Академик Кирил Попов","71.94","73.76","191","194"
"Пловдив","1690347","Спортно училище Васил Левски","30.45","15.28","65","51"
"Пловдив","1690443","Обединено училище Йордан Йовков","9.25","13.5","8","8"
"Пловдив","1690446","Средно училище Никола Вапцаров","41.1","19.9","30","13"
"Пловдив","1690447","Средно училище Пейо Крачолов Яворов","48.77","22.82","49","49"
"Пловдив","1690448","Средно училище Христо Груев Данов","49.48","21.64","23","22"
"Пловдив","1690449","Езикова гимназия Пловдив","72.18","63.22","231","194"
"Пловдив","1690450","Езикова гимназия Иван Вазов","63.78","50.92","186","137"
"Пловдив","1690451","Френска езикова гимназия Антоан дьо Сент - Екзюпери","53.6","26.84","180","170"
"Пловдив","1690472","Професионална гимназия по хранителни технологии и техника","41.43","18.3","179","176"
"Пловдив","1690473","Професионална гимназия по кожени изделия и текстил Д-р Иван Богоров","14.92","12.03","49","48"
"Пловдив","1690542","Средно училище Братя Миладинови","32","19.14","25","19"
"Пловдив","1690549","Средно училище Константин Величков ","44.13","18.57","27","27"
"Пловдив","1690550","Средно училище Свети Константин - Кирил Философ","40.92","18.55","46","46"
"Пловдив","1690572","Професионална гимназия по механотехника Професор Цветан Лазаров","31.85","17.2","158","146"
"Пловдив","1690573","Професионална гимназия по машиностроене","18.85","13.86","37","33"
"Пловдив","1690642","Средно училище Димитър Матевски","44.06","21.31","45","43"
"Пловдив","1690643","Средно училище Свети Седмочисленици","37.38","18.59","48","47"
"Пловдив","1690644","Средно училище Свети Софроний Врачански","36.84","20.09","43","43"
"Пловдив","1690645","Средно училище Черноризец Храбър","59.22","39.53","48","45"
"Пловдив","1690901","ЧАСТНО СРЕДНО УЧИЛИЩЕ ДРУЖБА","59.59","59.58","11","3"
"Пловдив","1690904","Частна профилирана гимназия Класик","60.17","35","3","2"
"Пловдив","1690906","Частна профилирана гимназия Едмънд Бърк","43.59","16.25","17","5"
"Пловдив","1690909","Частна езикова гимназия Стоян Сариев","62.88","0","4","0"
"Пловдив","1690910","Частна професионална гимназия по икономика и управление","44.33","21.67","12","12"
"Пловдив","2902102","Национално училище за музикално и танцово изкуство Добрин Петков","61.75","0","4","0"
"Пловдив","2902302","Национална гимназия за сценични и екранни изкуства","54.17","35.13","27","4"
"Пловдив","2902402","Национална художествена гимназия Цанко Лавренов","61.93","41.29","36","20"
"Варна","400030","Седмо средно училище Найден Геров","49.25","36.48","51","48"
"Варна","400031","Средно училище с езиково обучение Ал. С. Пушкин","64.87","44.89","106","103"
"Варна","400033","Спортно училище Георги Бенковски","36.02","19.16","87","70"
"Варна","400034","Средно училище Гео Милев","51.24","25.44","52","52"
"Варна","400036","Средно училище Елин Пелин","32.73","13.63","20","20"
"Варна","400037","Средно училище Любен Каравелов","25.18","18.69","19","18"
"Варна","400039","Средно училище Пейо Крачолов Яворов","40.93","24.66","43","42"
"Варна","400041","Трета природоматематическа гимназия Академик Методий Попов","63.15","42.03","135","134"
"Варна","400042","ІV Езикова гимназия Фредерик Жолио - Кюри","67.97","43.61","218","214"
"Варна","400043","Гимназия с преподаване на чужди езици Йоан Екзарх","67.32","49.72","184","181"
"Варна","400044","Професионална гимназия по икономика и технологии Д-р Иван Богоров","53.79","30.18","155","155"
"Варна","400045","Първа езикова гимназия","75.72","67.77","234","233"
"Варна","400046","Математическа гимназия Д-р Петър Берон","72.48","80.26","181","182"
"Варна","400047","Средно училище за хуманитарни науки и изкуства Константин Преславски","56.91","30.78","183","176"
"Варна","400055","Професионална техническа гимназия","45.56","25.75","236","230"
"Варна","400058","Професионална гимназия по химични и хранително-вкусови технологии Дм.Ив.Менделеев","41.98","20.72","115","50"
"Варна","400061","Частно средно училище Аз съм българче","42.75","32.83","6","3"
"Варна","400063","Професионална гимназия по строителство архитектура и геодезия Васил Левски","37.81","17.59","198","185"
"Варна","400070","Частна Търговска Гимназия Конто Трейд ЕООД","21.75","19.29","6","6"
"Варна","400074","Частна профилирана гимназия Антоан дьо Сент-Екзюпери","56.16","51.53","31","10"
"Варна","400076","Частна езикова гимназия с изучаване на чужди езици Джордж Байрон","48.02","25.51","28","26"
"Варна","400104","Професионална гимназия по компютърно моделиране и компютърни системи Акад. Бл. Сендов","62.55","60.94","110","110"
"Варна","400132","ЧАСТНО СРЕДНО УЧИЛИЩЕ ДЕМОКРАТИЧНО ОБРАЗОВАНИЕ ВАРНА","0","0","0","0"
"Варна","402030","Варненска търговска гимназия Георги Стойков Раковски","62.38","42.31","153","109"
"Варна","402161","Професионална гимназия по текстил и моден дизайн","36.38","16.33","99","83"
"Варна","402172","Професионална гимназия по горско стопанство и дървообработване Николай Хайтов","30.62","26.24","103","104"
"Варна","402183","Варненска морска гимназия Свети Николай Чудотворец","37.97","22.86","154","148"
"Варна","403531","Професионална гимназия по електротехника","36.38","22.42","194","196"
"Варна","403534","Професионална гимназия по туризъм Професор д-р Асен Златаров","51.74","23.62","213","186"
"Варна","403537","Средно училище Димчо Дебелянов","53","27.39","47","46"
"Варна","403538","Средно училище Неофит Бозвели","32.89","19.12","62","48"
"Варна","403558","Частно средно училище Мечтатели","53.5","25.83","4","3"
"Варна","403564","Частно средно училище Монтесори Варна ООД","30","16","2","2"
"Варна","2902106","НАЦИОНАЛНО УЧИЛИЩЕ ПО ИЗКУСТВАТА ДОБРИ ХРИСТОВ","51.01","29.48","71","68"
"Бургас","200120","Професионална гимназия по компютърно програмиране и иновации","57.96","51.17","99","99"
"Бургас","200216","Обединено училище Васил Левски - кв. Горно Езерово","6.36","8.57","14","14"
"Бургас","200226","Средно училище Св. Климент Охридски - кв. Рудник","8.97","10.47","16","15"
"Бургас","200227","Средно училище Иван Вазов","39.09","19.75","52","51"
"Бургас","200228","Средно училище Йордан Йовков","48.41","22.82","52","46"
"Бургас","200229","Средно училище Епископ Константин Преславски","44.35","20.2","100","97"
"Бургас","200230","Средно училище Димчо Дебелянов","27.53","17.72","45","44"
"Бургас","200231","Средно училище Добри Чинтулов","32.47","13.91","50","49"
"Бургас","200232","Средно училище Константин Петканов","34.33","22.45","38","32"
"Бургас","200233","Средно училище Петко Росен","24.1","11.4","25","21"
"Бургас","200234","Средно училище Св. св. Кирил и Методий","40.93","19.84","69","51"
"Бургас","200235","Профилирана гимназия за романски езици Георги Стойков Раковски","66.8","38.19","182","175"
"Бургас","200236","Английска езикова гимназия Гео Милев","62.12","38.21","162","161"
"Бургас","200237","Немска езикова гимназия Гьоте","72.2","51.24","160","155"
"Бургас","200238","Профилирана гимназия за чужди езици Васил Левски","54.43","21.93","156","149"
"Бургас","200239","Профилирана природоматематическа гимназия Академик Никола Обрешков","72.5","82.31","158","158"
"Бургас","200240","Спортно училище Юрий Гагарин","31.1","15.35","52","50"
"Бургас","200242","Професионална гимназия по туризъм Проф. д-р Асен Златаров","41.61","18.5","173","154"
"Бургас","200243","Професионална гимназия по морско корабоплаване и риболов Свети Никола","26.28","15.95","71","62"
"Бургас","200244","Професионална гимназия по механоелектротехника и електроника","47.75","27.66","155","152"
"Бургас","200245","Професионална гимназия по строителство, архитектура и геодезия Кольо Фичето","53.44","31.94","159","158"
"Бургас","200246","Търговска гимназия","60.58","36.27","157","153"
"Бургас","200247","Професионална гимназия по химични технологии Акад. Н. Д. Зелинский","31.9","15.59","153","146"
"Бургас","200248","Професионална гимназия по електротехника и електроника Константин Фотинов","40.58","26.11","149","148"
"Бургас","200249","Професионална гимназия по транспорт","22.94","15.32","95","92"
"Бургас","200250","Професионална техническа гимназия","12.16","12.92","29","36"
"Бургас","200252","Професионална гимназия по сградостроителство и инсталации Пеньо Пенев","13.05","12.33","30","27"
"Бургас","200258","Частна профилирана гимназия с изучаване на английски език Британика 1998","41.25","14.63","4","2"
"Бургас","2902103","Национално училище за музикално и сценично изкуство Проф. Панчо Владигеров","48.15","25.76","47","20"
"Благоевград","100052","Благоевградска професионална гимназия Ичко Бойчев","22.13","14.69","58","56"
"Благоевград","100070","Седмо средно училище Кузман Шапкарев","36.06","18.07","25","25"
"Благоевград","100190","Езикова гимназия Акад. Людмил Стоянов","66.47","46.09","155","154"
"Благоевград","100200","Природо-математическа гимназия Акад. Сергей Корольов","63.67","48.02","158","157"
"Благоевград","100280","Професионална гимназия по икономика Иван Илиев","46.06","23.74","105","104"
"Благоевград","100300","Професионална гимназия по строителство архитектура и геодезия Васил Левски","43.71","22.84","83","82"
"Благоевград","101250","Средно училище с изучаване на чужди езици Свети Климент Охридски","40.26","18.99","27","19"
"Благоевград","101730","Професионална гимназия по туризъм и лека промишленост Гоце Делчев","26.15","13.67","51","50"
"Благоевград","101870","Национална хуманитарна гимназияСв.св.Кирил и Методий","52.35","29.57","134","134"
"Благоевград","102060","Пето средно училище Георги Измирлиев","38.04","15.88","24","24"
"Велико Търново","300121","Профилирана Хуманитарна гимназия Свети свети Кирил и Методий","39.34","15.45","38","36"
"Велико Търново","300122","Природо-математическа гимназия Васил Друмев","68.83","55.56","134","133"
"Велико Търново","300123","Профилирана езикова гимназия Проф. д-р Асен Златаров","61.29","29.51","127","124"
"Велико Търново","300124","Средно училище Емилиян Станев","61.31","29.87","78","74"
"Велико Търново","300125","Средно училище Вела Благоева","35.16","15.73","16","16"
"Велико Търново","300126","Средно училище Владимир Комаров","27.62","13.47","17","16"
"Велико Търново","300128","Професионална гимназия по строителство архитектура и геодезия Ангел Попов","51.86","26.87","105","105"
"Велико Търново","300129","Старопрестолна професионална гимназия по икономика Д-р Петър Аладжов","46.14","24.78","69","69"
"Велико Търново","300130","Професионална гимназия по електроника Александър Степанович Попов","21.28","17.91","52","52"
"Велико Търново","300131","Професионална гимназия по моден дизайн","28.72","26.95","16","14"
