"Град","Код","Име","БЕЛ","МАТ","Уч. БЕЛ","Уч. МАТ"
"София","2205407","СОФИЙСКА ПРОФЕСИОНАЛНА ГИМНАЗИЯ по ЕЛЕКТРОНИКА Джон Атанасов","4.97","5.292","184","184"
"София","2205520","Частна езикова гимназия Проф.Иван Апостолов","5.29","5.51","57","57"
"София","2206003","3. СУ Марин Дринов","4.38","5.219","49","49"
"София","2206113","113 СУ САВА ФИЛАРЕТОВ","2.1","2.0","11","9"
"София","2206302","Втора английска езикова гимназия Томас Джеферсън","5.45","5.492","198","198"
"София","2206409","Професионална гимназия по транспорт и енергетика Хенри Форд","3.67","4.171","222","235"
"София","2206410","ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО ВИСОКИ ТЕХНОЛОГИИ А. С. ПОПОВ","4.16","5.078","172","176"
"София","2206411","Професионална гимназия по хранително-вкусови технологии Проф. д-р Георги Павлов","3.17","3.72","60","58"
"София","2207068","68. Средно училище Академик Никола Обрешков","3.8","3.698","51","50"
"София","2207069","69 Средно училище Димитър Маринов","3.67","3.658","22","21"
"София","2207108","108 Средно училище Никола Беловеждов","4.16","4.542","52","51"
"София","2208017","17 СУ Дамян Груев","2","2.0","1","1"
"София","2208028","28 Средно училище Алеко Константинов","3.77","3.707","52","52"
"София","2208123","123 Средно училищe Стефан Стамболов","2.73","3.68","17","17"
"София","2208135","135 средно училище Ян Амос Коменски","4.03","5.13","26","26"
"София","2208413","Софийска гимназия по хлебни и сладкарски технологии","3.31","4.747","50","47"
"София","2208526","Частно средно училище Орфей","4.86","4.526","2","5"
"София","2208539","Частна професионална гимназия по икономика, туризъм и информатика,,Булпрогрес","3.6","5.62","25","24"
"София","2209019","19 СРЕДНО УЧИЛИЩЕ ЕЛИН ПЕЛИН","4.94","4.924","78","78"
"София","2209036","36 Средно училище Максим Горки","4.59","4.874","48","49"
"София","2209051","51 СРЕДНО УЧИЛИЩЕ ЕЛИСАВЕТА БАГРЯНА","5.14","5.305","86","87"
"София","2209132","132. Средно училище Ваня Войнова","3.78","3.549","81","81"
"София","2209305","203 Профилирана езикова гимназия Свети Методий","4.31","4.558","132","136"
"София","2209529","Частно езиково средно училище Дорис Тенеди","5.29","5.72","34","34"
"София","2210085","85 Средно училище Отец Паисий","3.48","3.947","22","21"
"София","2211021","21 СРЕДНО УЧИЛИЩЕ ХРИСТО БОТЕВ","4.79","5.088","55","56"
"София","2211035","35. СРЕДНО ЕЗИКОВО УЧИЛИЩЕ ДОБРИ ВОЙНИКОВ","5.45","4.847","133","134"
"София","2211304","Национална природо-математическа гимназия Академик Любомир Чакалов","5.54","5.415","187","186"
"София","2211417","Професионална гимназия по облекло Княгиня Мария Луиза","4.26","5.19","108","108"
"София","2211419","СОФИЙСКА ГИМНАЗИЯ ПО СТРОИТЕЛСТВО, АРХИТЕКТУРА И ГЕОДЕЗИЯ ХРИСТО БОТЕВ","5","4.733","182","185"
"София","2211420","НАЦИОНАЛНА ФИНАНСОВО-СТОПАНСКА ГИМНАЗИЯ","4.99","5.275","211","210"
"София","2211517","ЧАСТНА ПРОФЕСИОНАЛНА ГИМНАЗИЯ БАНКЕР","4.62","5.76","7","7"
"София","2211557","Духовно Училище Софийска духовна семинария Св. Иван Рилски","4","3.65","13","11"
"София","2211564","Частно средно училище Българско школо ООД","4.88","5.21","9","9"
"София","2212027","27. Средно училище Акад. Георги Караславов","3.56","3.651","8","7"
"София","2212037","37. Средно училище Райна Княгиня","2.9","3.588","29","27"
"София","2212040","40 Средно училище Луи Пастьор","4.6","3.852","17","20"
"София","2212056","56. Средно училище Професор Константин Иречек","4.21","4.365","46","49"
"София","2212079","79 средно училище Индира Ганди","3.69","3.355","49","55"
"София","2212090","90 Средно училище Генерал Хосе де Сан Мартин","4.15","3.866","37","37"
"София","2212096","96 Средно училище Лев Николаевич Толстой","4.5","4.528","50","50"
"София","2212097","97 Средно училище Братя Миладинови","4.24","4.605","77","78"
"София","2212137","137 средно училище Ангел Кънчев","4.46","4.278","72","77"
"София","2212303","33. Езикова гимназия Света София","4.69","4.935","124","125"
"София","2212553","Частно средно училище Петко Рачов Славейков","4.46","4.0","2","2"
"София","2213010","10 Средно училище Теодор Траянов ","3.96","4.526","48","51"
"София","2213039","39 Средно училище Петър Динеков","4.49","4.327","26","26"
"София","2213081","81. Средно училище Виктор Юго","4.51","4.709","49","49"
"София","2213118","118 Средно училище Академик Людмил Стоянов","4.46","4.38","27","28"
"София","2213125","125 СУ Боян Пенев с изучаване на чужди езици","4.85","4.895","54","54"
"София","2213128","128 СРЕДНО УЧИЛИЩЕ АЛБЕРТ АЙНЩАЙН","4.5","4.432","52","52"
"София","2213131","131. СУ Климент Аркадиевич Тимирязев","4.37","4.685","29","30"
"София","2213144","144 Средно училище Народни будители","4.12","4.533","102","102"
"София","2213307","СПОРТНО УЧИЛИЩЕ ГЕН. ВЛАДИМИР СТОЙЧЕВ","3.93","4.936","113","109"
"София","2213350","Технологично училище Електронни системи към Технически Университет - София","5.25","5.23","99","97"
"София","2213503","Частна профилирана гимназия с чуждоезиково обучение Меридиан 22","5.55","5.44","12","12"
"София","2213507","АМЕРИКАНСКИ КОЛЕЖ В СОФИЯ","5.64","5.678","175","175"
"София","2214015","15 Средно училище Адам Мицкевич","3.7","3.322","19","22"
"София","2214054","54. СРЕДНО УЧИЛИЩЕ Свети ИВАН РИЛСКИ","4.6","4.422","52","55"
"София","2214101","101. СРЕДНО УЧИЛИЩЕ БАЧО КИРО","4.03","4.365","76","78"
"София","2214153","153 Спортно училище Неофит Рилски","3.4","4.491","64","60"
"София","2216001","1 Средно училище Пенчо П. Славейков","5.16","5.349","112","112"
"София","2216164","164. гимназия с преподаване на испански език Мигел де Сервантес","5.67","5.589","160","160"
"София","2216301","Първа английска езикова гимназия","5.5","5.466","230","230"
"София","2216306","Софийска математическа гимназия Паисий Хилендарски","5.75","5.775","165","165"
"София","2216309","IV Сменно-вечерна гимназия Отец Паисий ","3.88","3.71","63","67"
"София","2216422","Професионална гимназия по механоелектротехника Н.Й.Вапцаров","3.11","3.92","69","40"
"София","2216423","СОФИЙСКА ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО ТУРИЗЪМ","4.39","5.272","184","181"
"София","2216532","Частно средно училище УВЕКИНД","4.86","5.35","51","51"
"София","2216533","Първа частна английска гимназия Уилям Шекспир-Интелект Инвест","4.5","4.711","19","19"
"София","2217066","66 Средно училище Филип Станиславов","3.32","3.974","13","13"
"София","2217088","88. Средно училище Димитър Попниколов","4.28","4.222","50","59"
"София","2217149","149 Средно училище ,,Иван Хаджийски","3.99","3.64","29","33"
"София","2217151","НАЦИОНАЛНО СРЕДНО УЧИЛИЩЕ СОФИЯ","3.94","3.697","49","53"
"София","2217424","ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО ЕЛЕКТРОТЕХНИКА И АВТОМАТИКА","4.06","4.78","110","108"
"София","2217426","ПРОФЕСИОНАЛНА ГИМНАЗИЯ Д-Р СТАМЕН ГРИГОРОВ","3.66","3.65","6","5"
"София","2219024","24 Средно училище П.К.Яворов","2.39","3.375","6","6"
"София","2219044","44. Средно училище Неофит Бозвели","4.82","4.199","40","42"
"София","2219095","95 СУ Проф. Иван Шишманов","4.11","3.961","76","82"
"София","2219130","130. средно училище Стефан Караджа","2.66","2.461","28","37"
"София","2219166","166 Спортно училище Васил Левски","4.23","5.663","79","78"
"София","2220014","14. средно училище Проф. д-р Асен Златаров","4.23","4.268","20","19"
"София","2220029","29. Средно училище Кузман Шапкарев","4.31","4.417","49","50"
"София","2220308","Профилирана гимназия за изобразителни изкуства Професор Николай Райнов","4.74","5.37","28","28"
"София","2221023","23 Средно училище Фредерик Жолио-Кюри","4.81","5.02","74","74"
"София","2221031","31 Средно училище за чужди езици и математика Иван Вазов","5.4","5.461","131","132"
"София","2221093","93-то Средно училище Александър Теодоров - Балан","4.71","4.383","53","53"
"София","2221094","94 СРЕДНО УЧИЛИЩЕ Димитър Страшимиров","2.43","2.598","33","32"
"София","2221138","138. СРЕДНО УЧИЛИЩЕ ЗА ЗАПАДНИ И ИЗТОЧНИ ЕЗИЦИ ПРОФ. ВАСИЛ ЗЛАТАРСКИ","4.89","5.395","99","99"
"София","2221157","157 Гимназия с изучаване на чужд език Сесар Вайехо","4.86","5.561","122","123"
"София","2221430","ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО ТРАНСПОРТ МАКГАХАН","3.51","4.235","61","55"
"София","2221563","Първа Частна Математическа Гимназия","5.67","5.69","32","32"
"София","2221590","Частна профилирана гимназия Образователни технологии","4.69","5.144","69","69"
"София","2222007","7. СРЕДНО УЧИЛИЩЕ СВ. СЕДМОЧИСЛЕНИЦИ","5.01","5.0","132","133"
"София","2222009","9 Френска езикова гимназия Алфонс дьо Ламартин","5.51","5.454","191","189"
"София","2222012","12 Средно училище Цар Иван Асен II","5.03","5.262","73","73"
"София","2222127","127 СРЕДНО УЧИЛИЩЕ Иван Николаевич Денкоглу","5.06","5.441","153","154"
"София","2222133","133 Средно училище „Александър Сергеевич Пушкин”","5.46","5.446","106","106"
"София","2223055","55 СРЕДНО УЧИЛИЩЕ ПЕТКО КАРАВЕЛОВ","4.45","4.597","50","54"
"София","2223431","ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО ТЕЛЕКОМУНИКАЦИИ","4.55","4.942","170","171"
"София","2223547","ЧАСТНА ЕЗИКОВА ГИМНАЗИЯ ПРОФ.Д-Р В.ЗЛАТАРСКИ","4.91","5.31","45","45"
"София","2224022","22 Средно езиково училище Георги Стойков Раковски","5.45","5.583","132","132"
"София","2224047","47 Средно училище Христо Груев Данов","4.53","4.445","27","27"
"София","2224073","73.СУ с преподаване на чужди езици Владислав Граматик","5.63","5.302","106","106"
"София","2224121","121 СРЕДНО УЧИЛИЩЕ ГЕОРГИ ИЗМИРЛИЕВ","4.17","4.231","101","102"
"София","2224432","Професионална гимназия по дизайн Елисавета Вазова","4.96","5.56","135","135"
"София","2224433","НАЦИОНАЛНА ТЪРГОВСКО - БАНКОВА ГИМНАЗИЯ","5.17","5.76","264","263"
"София","2224544","ЧСУ по изкуства и чужди езици Артис","4.49","4.608","23","23"
"София","2224545","ЧАСТНА ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО БАНКОВО ДЕЛО ТЪРГОВИЯ И ФИНАНСИ","4.44","5.94","21","21"
"София","2902101","Национално музикално училище Любомир Пипков","4.84","4.86","68","75"
"София","2902301","Национално училище за танцово изкуство","4.21","4.41","73","72"
"София","2902401","Национално училище за изящни изкуства Илия Петров","4.96","4.99","53","56"
"София","2902501","НАЦИОНАЛНА ГИМНАЗИЯ ЗА ПРИЛОЖНИ ИЗКУСТВА СВЕТИ ЛУКА - СОФИЯ","4.93","5.07","100","99"
"София","2902601","Национална професионална гимназия по полиграфия и фотография","4.69","5.27","135","135"
"София","2902701","Национален учебен комплекс по култура с лицей за изучаване на италиански език и култура с участието на Република Италия","5.16","4.97","57","57"
"София","2902702","Национална гимназия за древни езици и култури Константин Кирил Философ","5.72","5.164","76","76"
"София","2218192","192. СРЕДНО УЧИЛИЩЕ ХРИСТО БОТЕВ","4.04","4.141","20","23"
"София","2218071","71 Средно училище Пейо Яворов","3.71","3.936","17","17"
"София","2213600","Частно средно училище с чуждоезиков профил Абрахам Линкълн","4.87","5.31","7","7"
"София","2205408","Софийска професионална гимназия Княгиня Евдокия","3.9","4.544","140","143"
"София","2208057","57 Спортно училище Свети Наум Охридски","3.5","4.15","75","81"
"София","2207412","ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО ТРАНСПОРТ","3.5","3.683","80","69"
"София","2303852","Частна профилирана гимназия с чуждоезиково обучение ЧЕЛОПЕЧ","5.32","5.2","32","32"
"Пловдив","1600017","Частно средно бизнес училище Талантите","3.76","5.59","16","16"
"Пловдив","1600026","Частна професионална гимназия по информатика и компютърни науки Академик Благовест Сендов","4.67","5.29","16","16"
"Пловдив","1690150","Средно училище Любен Каравелов","4.39","5.01","41","40"
"Пловдив","1690153","Хуманитарна гимназия Св. Св. Кирил и Методий","5.41","5.287","192","192"
"Пловдив","1690154","Средно училище СВ. ПАИСИЙ ХИЛЕНДАРСКИ ","4.83","4.584","75","77"
"Пловдив","1690155","Средно училище Свети Климент Охридски","4.61","4.356","56","58"
"Пловдив","1690156","Средно училище Свети Патриарх Евтимий","5.33","5.298","106","106"
"Пловдив","1690157","Средно училище Цар Симеон Велики","4.31","3.861","51","53"
"Пловдив","1690174","Професионална гимназия по електротехника и електроника","4.62","4.84","209","206"
"Пловдив","1690175","Национална търговска гимназия - Пловдив","5.24","5.445","183","182"
"Пловдив","1690176","Професионална гимназия по облекло Ана Май","3.82","4.29","64","62"
"Пловдив","1690177","Професионална гимназия по вътрешна архитектура и дървообработване Христо Ботев","3.89","5.058","104","96"
"Пловдив","1690178","Професионална гимназия по туризъм Проф. д-р Асен Златаров","4.3","5.289","158","158"
"Пловдив","1690179","Професионална гимназия по битова техника","4.06","4.54","118","116"
"Пловдив","1690187","ДУ-Пловдивска духовна семинария Св. Св. Кирил и Методий-Пловдив","4.37","3.262","5","9"
"Пловдив","1690247","Средно училище Найден Геров","3.17","2.893","11","10"
"Пловдив","1690248","Средно училище Симон Боливар","2.92","3.49","12","11"
"Пловдив","1690271","Специално училище за ученици с увреден слух Проф. Д-р Ст. Белинов","2","4.37","5","1"
"Пловдив","1690272","Професионална гимназия по архитектура строителство и геодезия Арх.Камен Петков","4.59","4.579","195","203"
"Пловдив","1690273","Професионална гимназия по транспорт и строителни технологии Гоце Делчев","2.76","4.362","78","64"
"Пловдив","1690345","Средно училище Свети свети Кирил и Методий","4.13","4.7","70","70"
"Пловдив","1690346","Математическа гимназия Академик Кирил Попов","5.53","5.42","209","209"
"Пловдив","1690347","Спортно училище Васил Левски","3.66","4.66","109","96"
"Пловдив","1690446","Средно училище Никола Вапцаров","3.44","4.66","49","45"
"Пловдив","1690447","Средно училище Пейо Крачолов Яворов","4.26","4.303","53","54"
"Пловдив","1690448","Средно училище Христо Груев Данов","4.39","3.79","36","36"
"Пловдив","1690449","Езикова гимназия Пловдив","5.55","5.585","267","266"
"Пловдив","1690450","Езикова гимназия Иван Вазов","5.47","5.047","237","238"
"Пловдив","1690451","Френска езикова гимназия Антоан дьо Сент - Екзюпери","5.11","5.424","200","200"
"Пловдив","1690472","Професионална гимназия по хранителни технологии и техника","3.94","5.15","165","159"
"Пловдив","1690473","Професионална гимназия по кожени изделия и текстил Д-р Иван Богоров","2.75","4.104","5","5"
"Пловдив","1690542","Средно училище Братя Миладинови","3.12","3.351","29","23"
"Пловдив","1690549","Средно училище Константин Величков ","3.78","3.485","24","26"
"Пловдив","1690550","Средно училище Свети Константин - Кирил Философ","3.87","3.913","50","54"
"Пловдив","1690572","Професионална гимназия по механотехника Професор Цветан Лазаров","3.42","4.224","126","115"
"Пловдив","1690573","Професионална гимназия по машиностроене","2.68","4.0","33","28"
"Пловдив","1690642","Средно училище Димитър Матевски","3.95","4.507","47","48"
"Пловдив","1690643","Средно училище Свети Седмочисленици","3.7","3.959","21","20"
"Пловдив","1690644","Средно училище Свети Софроний Врачански","4.02","4.918","46","47"
"Пловдив","1690645","Средно училище Черноризец Храбър","4.89","5.515","51","51"
"Пловдив","1690901","ЧАСТНО СРЕДНО УЧИЛИЩЕ ДРУЖБА","4.48","4.74","9","9"
"Пловдив","1690904","Частна профилирана гимназия Класик","4.23","5.178","13","13"
"Пловдив","1690906","Частна профилирана гимназия Едмънд Бърк","4.29","3.94","23","23"
"Пловдив","1690909","Частна езикова гимназия Стоян Сариев","4.29","5.08","11","11"
"Пловдив","1690910","Частна професионална гимназия по икономика и управление","4.08","5.37","8","8"
"Пловдив","2902102","Национално училище за музикално и танцово изкуство Добрин Петков","4.89","5.24","19","19"
"Пловдив","2902302","Национална гимназия за сценични и екранни изкуства","4.53","4.59","50","53"
"Пловдив","2902402","Национална художествена гимназия Цанко Лавренов","4.7","5.11","53","53"
"Варна","400030","Седмо средно училище Найден Геров","4.44","4.788","55","54"
"Варна","400031","Средно училище с езиково обучение Ал. С. Пушкин","5.07","5.275","106","103"
"Варна","400033","Спортно училище Георги Бенковски","3.48","4.048","89","87"
"Варна","400034","Средно училище Гео Милев","4.35","4.96","54","56"
"Варна","400036","Средно училище Елин Пелин","3.02","3.75","8","7"
"Варна","400037","Средно училище Любен Каравелов","3.29","3.38","19","19"
"Варна","400039","Средно училище Пейо Крачолов Яворов","3.87","3.637","24","27"
"Варна","400041","Трета природоматематическа гимназия Академик Методий Попов","5.17","4.931","129","129"
"Варна","400042","ІV Езикова гимназия Фредерик Жолио - Кюри","5.26","5.436","219","218"
"Варна","400043","Гимназия с преподаване на чужди езици Йоан Екзарх","5.3","5.451","157","157"
"Варна","400044","Професионална гимназия по икономика и технологии Д-р Иван Богоров","4.48","4.831","158","157"
"Варна","400045","Първа езикова гимназия","5.55","5.568","235","235"
"Варна","400046","Математическа гимназия Д-р Петър Берон","5.43","5.416","208","208"
"Варна","400047","Средно училище за хуманитарни науки и изкуства Константин Преславски","4.75","5.168","202","203"
"Варна","400055","Професионална техническа гимназия","3.9","4.586","223","224"
"Варна","400058","Професионална гимназия по химични и хранително-вкусови технологии Дм.Ив.Менделеев","4.13","5.41","92","86"
"Варна","400061","Частно средно училище Аз съм българче","3.86","4.621","11","11"
"Варна","400063","Професионална гимназия по строителство архитектура и геодезия Васил Левски","4.05","4.657","129","128"
"Варна","400070","Частна Търговска Гимназия Конто Трейд ЕООД","4.57","5.32","3","3"
"Варна","400074","Частна профилирана гимназия Антоан дьо Сент-Екзюпери","4.96","5.679","24","24"
"Варна","400076","Частна езикова гимназия с изучаване на чужди езици Джордж Байрон","3.97","4.512","8","7"
"Варна","400104","Професионална гимназия по компютърно моделиране и компютърни системи Акад. Бл. Сендов","4.61","5.5","127","126"
"Варна","402030","Варненска търговска гимназия Георги Стойков Раковски","4.84","5.48","132","132"
"Варна","402161","Професионална гимназия по текстил и моден дизайн","3.62","4.929","78","71"
"Варна","402172","Професионална гимназия по горско стопанство и дървообработване Николай Хайтов","3.38","4.558","59","51"
"Варна","402183","Варненска морска гимназия Свети Николай Чудотворец","3.74","4.136","113","114"
"Варна","403531","Професионална гимназия по електротехника","3.58","4.071","168","163"
"Варна","403534","Професионална гимназия по туризъм Професор д-р Асен Златаров","4.41","5.227","185","189"
"Варна","403537","Средно училище Димчо Дебелянов","4.38","4.368","50","54"
"Варна","403538","Средно училище Неофит Бозвели","3.34","4.372","42","37"
"Варна","403558","Частно средно училище Мечтатели","0","2.0","0","1"
"Варна","403564","Частно средно училище Монтесори Варна ООД","4.07","3.83","8","8"
"Варна","2902106","НАЦИОНАЛНО УЧИЛИЩЕ ПО ИЗКУСТВАТА ДОБРИ ХРИСТОВ","4.73","5.05","76","76"
"Бургас","200120","Професионална гимназия по компютърно програмиране и иновации","4.92","4.513","95","96"
"Бургас","200221","Средно училище Христо Ботев - кв. Черно море","3.4","4.07","2","2"
"Бургас","200226","Средно училище Св. Климент Охридски - кв. Рудник","2.23","3.18","12","12"
"Бургас","200227","Средно училище Иван Вазов","3.41","4.43","49","49"
"Бургас","200228","Средно училище Йордан Йовков","3.95","4.32","26","26"
"Бургас","200229","Средно училище Епископ Константин Преславски","4.04","4.36","71","69"
"Бургас","200230","Средно училище Димчо Дебелянов","3.62","4.41","37","37"
"Бургас","200231","Средно училище Добри Чинтулов","3.82","3.48","26","30"
"Бургас","200232","Средно училище Константин Петканов","3.55","4.92","40","38"
"Бургас","200233","Средно училище Петко Росен","2.9","2.95","15","15"
"Бургас","200234","Средно училище Св. св. Кирил и Методий","4.17","4.033","84","84"
"Бургас","200235","Профилирана гимназия за романски езици Георги Стойков Раковски","5.15","5.496","185","184"
"Бургас","200236","Английска езикова гимназия Гео Милев","5.11","5.185","155","155"
"Бургас","200237","Немска езикова гимназия Гьоте","5.52","5.855","157","157"
"Бургас","200238","Профилирана гимназия за чужди езици Васил Левски","4.62","5.058","158","159"
"Бургас","200239","Профилирана природоматематическа гимназия Академик Никола Обрешков","5.67","5.561","156","156"
"Бургас","200240","Спортно училище Юрий Гагарин","3.33","4.49","50","34"
"Бургас","200242","Професионална гимназия по туризъм Проф. д-р Асен Златаров","3.85","4.65","186","179"
"Бургас","200243","Професионална гимназия по морско корабоплаване и риболов Свети Никола","2.91","4.6","103","103"
"Бургас","200244","Професионална гимназия по механоелектротехника и електроника","4.11","4.631","185","202"
"Бургас","200245","Професионална гимназия по строителство, архитектура и геодезия Кольо Фичето","4.75","4.398","158","159"
"Бургас","200246","Търговска гимназия","4.88","5.302","162","164"
"Бургас","200247","Професионална гимназия по химични технологии Акад. Н. Д. Зелинский","3.6","4.805","129","120"
"Бургас","200248","Професионална гимназия по електротехника и електроника Константин Фотинов","3.71","3.892","146","155"
"Бургас","200249","Професионална гимназия по транспорт","2.69","2.95","98","66"
"Бургас","200250","Професионална техническа гимназия","2.49","3.52","31","18"
"Бургас","200252","Професионална гимназия по сградостроителство и инсталации Пеньо Пенев","2.71","3.689","15","11"
"Бургас","200258","Частна профилирана гимназия с изучаване на английски език Британика 1998","4.07","3.812","8","9"
"Бургас","2902103","Национално училище за музикално и сценично изкуство Проф. Панчо Владигеров","4.81","5.09","56","57"
"Благоевград","100052","Благоевградска професионална гимназия Ичко Бойчев","3.03","4.426","55","51"
"Благоевград","100070","Седмо средно училище Кузман Шапкарев","3.76","3.994","22","24"
"Благоевград","100190","Езикова гимназия Акад. Людмил Стоянов","5.28","5.563","162","163"
"Благоевград","100200","Природо-математическа гимназия Акад. Сергей Корольов","5.11","5.02","153","153"
"Благоевград","100280","Професионална гимназия по икономика Иван Илиев","4.45","5.6","101","102"
"Благоевград","100300","Професионална гимназия по строителство архитектура и геодезия Васил Левски","4.05","5.02","82","81"
"Благоевград","101250","Средно училище с изучаване на чужди езици Свети Климент Охридски","4.13","3.351","26","28"
"Благоевград","101730","Професионална гимназия по туризъм и лека промишленост Гоце Делчев","3.78","4.86","37","39"
"Благоевград","101870","Национална хуманитарна гимназияСв.св.Кирил и Методий","4.79","4.936","133","134"
"Благоевград","101880","Средно училище Иван Вазов","2","0.0","1","0"
"Благоевград","102060","Пето средно училище Георги Измирлиев","3.44","4.4","20","20"
"Велико Търново","300121","Профилирана Хуманитарна гимназия Свети свети Кирил и Методий","3.61","3.656","31","28"
"Велико Търново","300122","Природо-математическа гимназия Васил Друмев","5.4","5.335","135","137"
"Велико Търново","300123","Профилирана езикова гимназия Проф. д-р Асен Златаров","5.19","5.529","129","129"
"Велико Търново","300124","Средно училище Емилиян Станев","5.02","5.22","79","80"
"Велико Търново","300125","Средно училище Вела Благоева","3.7","3.996","15","15"
"Велико Търново","300126","Средно училище Владимир Комаров","3.42","3.06","11","8"
"Велико Търново","300128","Професионална гимназия по строителство архитектура и геодезия Ангел Попов","4.22","4.68","108","107"
"Велико Търново","300129","Старопрестолна професионална гимназия по икономика Д-р Петър Аладжов","4.15","4.77","70","69"
"Велико Търново","300130","Професионална гимназия по електроника Александър Степанович Попов","2.81","4.32","26","20"
"Велико Търново","300131","Професионална гимназия по моден дизайн","2.73","4.41","11","8"
"Велико Търново","300132","Професионална гимназия по туризъм Д-р Васил Берон","4.11","4.453","75","75"
"Велико Търново","300141","Частна профилирана гимназия АК - Аркус ЕООД","5.4","5.312","47","47"
"Велико Търново","300143","Спортно училище Георги Живков","3.86","5.063","40","37"
"Видин","500102","ППМГ Екзарх Антим I","4.77","4.787","78","78"
"Видин","500108","ПТГ Васил Левски","2.47","4.22","8","6"
"Видин","500110","ПГТ Михалаки Георгиев","3.13","4.886","47","41"
"Видин","502035","ПГ Проф. д-р Асен Златаров","4.25","5.25","76","76"
"Видин","503132","СУ Цар Симеон Велики","4.84","4.694","50","52"
"Видин","503241","СУ Св. св. Кирил и Методий","3.59","3.753","20","20"
"Видин","503242","СУ Петко Рачов Славейков","3.38","4.469","20","23"
"Видин","503322","ГПЧЕ Йордан Радичков","5.03","5.043","80","80"
"Враца","600061","Профилирана езикова гимназия Йоан Екзарх","5.08","5.142","81","81"
"Враца","600327","Средно училище Козма Тричков","4.74","5.76","26","26"
