"Град","Код","Име","БЕЛ","МАТ","Уч. БЕЛ","Уч. МАТ"
"София","2216129","129 Основно Училище Антим -І","84.23","71.56","71","71"
"София","2216532","Частно средно училище УВЕКИНД","83.07","77.27","41","41"
"София","2217053","53 ОСНОВНО УЧИЛИЩЕ НИКОЛАЙ ХРЕЛКОВ","77.69","66.61","45","46"
"София","2217066","66 Средно училище Филип Станиславов","66.92","31.27","12","11"
"София","2217072","72 Основно училище Христо Ботев ","81.93","69.67","21","21"
"София","2217088","88. Средно училище Димитър Попниколов","77.12","62.42","132","132"
"София","2217149","149 Средно училище ,,Иван Хаджийски","80.1","59.02","51","51"
"София","2217151","НАЦИОНАЛНО СРЕДНО УЧИЛИЩЕ СОФИЯ","83.46","74.26","136","137"
"София","2217525","Частно основно училище Монтесори ЕООД","86","93","4","4"
"София","2217722","ЧАСТНО ОСНОВНО УЧИЛИЩЕ ТОМАС ЕДИСЪН","88.93","87.6","15","15"
"София","2218083","83. Основно училище Елин Пелин","83.43","73.74","20","19"
"София","2218703","Частно основно училище Изгрев","79.56","75.75","8","8"
"София","2219024","24 Средно училище П.К.Яворов","27.07","16","7","7"
"София","2219042","42. Основно училище Хаджи Димитър","75.69","60.55","118","119"
"София","2219044","44. Средно училище Неофит Бозвели","79.55","65.54","98","97"
"София","2219049","49-то Основно училище Бенито Хуарес","76.18","62.09","134","132"
"София","2219095","95 СУ Проф. Иван Шишманов","77.04","60.74","74","74"
"София","2219106","106 Основно училище Григорий Цамблак ","11","17.33","6","6"
"София","2219124","124 ОСНОВНО УЧИЛИЩЕ ВАСИЛ ЛЕВСКИ","56.5","49","7","8"
"София","2219130","130. средно училище Стефан Караджа","67.73","43.36","11","11"
"София","2219143","143 основно училище Георги Бенковски","83.26","75","102","101"
"София","2219199","199 Основно Училище Свети Апостол Йоан Богослов","75.03","55.52","59","60"
"София","2220014","14. средно училище Проф. д-р Асен Златаров","84.56","72.52","49","48"
"София","2220029","29. Средно училище Кузман Шапкарев","59.25","54","8","8"
"София","2220048","48 ОСНОВНО УЧИЛИЩЕ ЙОСИФ КОВАЧЕВ","79.34","66.75","55","53"
"София","2220058","58 Основно училище Сергей Румянцев","71.77","53.17","41","41"
"София","2220059","59 ОБЕДИНЕНО УЧИЛИЩЕ ВАСИЛ ЛЕВСКИ","22.25","16.4","30","30"
"София","2220060","60 ОУ Св.св.Кирил и Методий","74.28","54.63","40","41"
"София","2220100","100 ОСНОВНО УЧИЛИЩЕ НАЙДЕН ГЕРОВ","71.54","56","12","12"
"София","2221023","23 Средно училище Фредерик Жолио-Кюри","82.09","64.41","87","87"
"София","2221031","31 Средно училище за чужди езици и математика Иван Вазов","85.38","77.09","94","94"
"София","2221093","93-то Средно училище Александър Теодоров - Балан","77.14","64.31","67","65"
"София","2221094","94 СРЕДНО УЧИЛИЩЕ Димитър Страшимиров","33.61","17.04","51","47"
"София","2221109","109 Основно училище Христо Смирненски","83.92","76.63","99","98"
"София","2221138","138. СРЕДНО УЧИЛИЩЕ ЗА ЗАПАДНИ И ИЗТОЧНИ ЕЗИЦИ ПРОФ. ВАСИЛ ЗЛАТАРСКИ","84.72","72.87","94","95"
"София","2221148","148 ОСНОВНО УЧИЛИЩЕ ПРОФЕСОР Д-Р ЛЮБОМИР МИЛЕТИЧ","76.19","61.01","76","76"
"София","2221501","ЧАСТНО ОСНОВНО УЧИЛИЩЕ ОБРАЗОВАТЕЛНИ ТЕХНОЛОГИИ","86.25","83.45","44","44"
"София","2221614","Частно основно училище Джани РоДари ЕООД","79.04","69.92","12","12"
"София","2221621","Частно Основно училище Питагор","90.45","91.67","42","42"
"София","2222006","6 ОУ Граф Игнатиев","82.02","70.19","64","64"
"София","2222007","7. СРЕДНО УЧИЛИЩЕ СВ. СЕДМОЧИСЛЕНИЦИ","84.8","79.81","94","94"
"София","2222012","12 Средно училище Цар Иван Асен II","83.51","75.34","67","67"
"София","2222038","38 основно училищеВасил Априлов","83.87","77.34","79","79"
"София","2222127","127 СРЕДНО УЧИЛИЩЕ Иван Николаевич Денкоглу","80.05","68.37","19","19"
"София","2222133","133 Средно училище „Александър Сергеевич Пушкин”","82.52","70.17","101","100"
"София","2223008","8. Средно училище Васил Левски","83.03","78.01","90","90"
"София","2223055","55 СРЕДНО УЧИЛИЩЕ ПЕТКО КАРАВЕЛОВ","85.17","78.68","175","175"
"София","2224020","20. Oсновно училище Тодор Минков с ранно чуждоезиково обучение по френски и немски език","84.38","73.59","100","100"
"София","2224022","22 Средно езиково училище Георги Стойков Раковски","80.71","69.06","105","107"
"София","2224041","41 основно училище Св. Патриарх Евтимий","77.95","66.15","87","86"
"София","2224047","47 Средно училище Христо Груев Данов","75","64.55","47","47"
"София","2224073","73.СУ с преподаване на чужди езици Владислав Граматик","85.21","75.99","112","111"
"София","2224104","104 основно училище Захари Стоянов","84.8","76.28","110","110"
"София","2224121","121 СРЕДНО УЧИЛИЩЕ ГЕОРГИ ИЗМИРЛИЕВ","82.03","66.1","72","72"
"София","2224126","126 ОСНОВНО УЧИЛИЩЕ Петко Юрданов Тодоров","80.14","72.12","90","90"
"София","2224544","ЧСУ по изкуства и чужди езици Артис","83.94","75.38","8","8"
"София","2224672","Частно основно училище Куест","74.25","60.17","6","6"
"София","2224677","Частно основно училище Прогресивно образование","84.28","82.5","20","20"
"София","2902101","Национално музикално училище Любомир Пипков","78.49","61.97","68","68"
"София","2902701","Национален учебен комплекс по култура с лицей за изучаване на италиански език и култура с участието на Република Италия","87.92","81.71","97","97"
"София","2218192","192. СРЕДНО УЧИЛИЩЕ ХРИСТО БОТЕВ","77.37","63.83","30","30"
"София","2207065","65 основно училище Св. Св. Кирил и Методий","74.8","62.4","10","10"
"София","2202086","86 Основно училище Св. Климент Охридски","65.8","42","10","11"
"София","2203146","146 Основно училище Патриарх Евтимий","73.53","56.2","20","20"
"София","2218084","84 ОСНОВНО УЧИЛИЩЕ ВАСИЛ ЛЕВСКИ","77.15","59.23","30","30"
"София","2210115","115 Основно Училище Свети, свети Кирил и Методий","66.92","44.41","18","17"
"София","2215179","179 Основно училище Васил Левски","60.55","38.55","11","11"
"София","2218202","202 ОСНОВНО УЧИЛИЩЕ ХРИСТО БОТЕВ","69.25","52.17","6","6"
"София","2218191","191 ОСНОВНО УЧИЛИЩЕ ОТЕЦ ПАИСИЙ","82.71","67.93","14","14"
"София","2218071","71 Средно училище Пейо Яворов","63.62","46.52","25","25"
"София","2218200","200 Основно училище Отец Паисий","71.06","61.17","24","23"
"София","2218201","201 ОСНОВНО УЧИЛИЩЕ СВ.СВ. КИРИЛ И МЕТОДИЙ","79.16","61.66","32","32"
"София","2203175","175 основно училище Васил Левски","67.96","45.54","28","28"
"София","2202152","152 ОСНОВНО УЧИЛИЩЕ СВ.СВ. КИРИЛ И МЕТОДИЙ","69.69","46.13","16","16"
"София","2215176","176 ОУ","74.74","59.71","17","17"
"София","2215177","177 Основно училище Св.Св.Кирил и Методий","74.38","54.44","8","9"
"София","2215160","160 Основно училище Кирил и Методий","51.96","33.58","12","12"
"София","2210116","116 Основно училище Паисий Хилендарски","39.17","20","3","3"
"Пловдив","1690142","Основно училище Алеко Константинов","85.16","75.62","82","82"
"Пловдив","1690143","ОУВиктория и Крикор Тютюнджян","83.86","74.51","45","45"
"Пловдив","1690144","Основно училище Гео Милев","26.72","24.78","9","9"
"Пловдив","1690146","Основно Училище Д-р Петър Берон","83.08","76.31","62","61"
"Пловдив","1690147","Основно УчилищеДушо Хаджидеков","81.35","72.81","117","116"
"Пловдив","1690148","Основно училище Екзарх Антим ","84.38","72.37","65","65"
"Пловдив","1690149","Основно Училище Кочо Честеменски","79.69","73.8","75","75"
"Пловдив","1690150","Средно училище Любен Каравелов","83.84","77.08","37","37"
"Пловдив","1690152","Основно училище Княз Александър I","81.86","69.4","95","95"
"Пловдив","1690154","Средно училище СВ. ПАИСИЙ ХИЛЕНДАРСКИ ","82.65","66.44","89","89"
"Пловдив","1690155","Средно училище Свети Климент Охридски","73.97","50.13","15","15"
"Пловдив","1690156","Средно училище Свети Патриарх Евтимий","87.1","78.48","97","96"
"Пловдив","1690157","Средно училище Цар Симеон Велики","80.81","62.58","24","24"
"Пловдив","1690242","39-то Начално училище Кирил Нектариев","29.7","30.37","37","41"
"Пловдив","1690243","Начално училище Петко Рачов Славейков ","83.49","72.82","87","87"
"Пловдив","1690244","Основно училище Васил Левски","80.45","60.39","69","69"
"Пловдив","1690245","Основно училище Димчо Дебелянов","19.96","23.4","85","83"
"Пловдив","1690246","Обединено училище Пенчо Славейков","25.38","28.1","68","69"
"Пловдив","1690247","Средно училище Найден Геров","35.76","34.26","38","39"
"Пловдив","1690248","Средно училище Симон Боливар","58.09","48.89","27","27"
"Пловдив","1690271","Специално училище за ученици с увреден слух Проф. Д-р Ст. Белинов","54.5","50","1","1"
"Пловдив","1690341","Основно училище Васил Петлешков","83.08","69.95","64","64"
"Пловдив","1690342","Основно училище Драган Манчов ","83.4","70.13","83","83"
"Пловдив","1690343","Основно училище Елин Пелин","84.97","69.72","50","50"
"Пловдив","1690344","Основно училище Тодор Каблешков","76.74","62.63","27","27"
"Пловдив","1690345","Средно училище Свети свети Кирил и Методий","82.68","68.06","33","32"
"Пловдив","1690441","Начално училище Христо Ботев","81.82","71.63","112","112"
"Пловдив","1690442","Основно училище Димитър Тодоров Димов","67.9","48","40","40"
"Пловдив","1690443","Обединено училище Йордан Йовков","33.04","36.08","13","13"
"Пловдив","1690444","Основно училище Панайот Волов","15.38","21.35","42","43"
"Пловдив","1690445","Основно училище Райна Княгиня","83.6","71.36","109","108"
"Пловдив","1690446","Средно училище Никола Вапцаров","83.35","73.78","41","41"
"Пловдив","1690447","Средно училище Пейо Крачолов Яворов","80.13","64.71","63","63"
"Пловдив","1690448","Средно училище Христо Груев Данов","80.6","63.55","40","40"
"Пловдив","1690542","Средно училище Братя Миладинови","85.2","70.27","52","52"
"Пловдив","1690543","Начално училище Климент Охридски","84.73","75.66","67","67"
"Пловдив","1690544","Основно училище Димитър Талев","80.99","70.64","137","136"
"Пловдив","1690545","Основно училище Захари Стоянов","70.36","48.48","22","21"
"Пловдив","1690546","Основно училище Стоян Михайловски","82.72","64.05","58","58"
"Пловдив","1690547","Основно училище Яне Сандански","80.06","68.68","102","102"
"Пловдив","1690549","Средно училище Константин Величков ","77.87","54.23","41","40"
"Пловдив","1690550","Средно училище Свети Константин - Кирил Философ","84.65","68.31","105","105"
"Пловдив","1690642","Средно училище Димитър Матевски","79.61","60.46","118","114"
"Пловдив","1690643","Средно училище Свети Седмочисленици","82.38","68.75","68","68"
"Пловдив","1690644","Средно училище Свети Софроний Врачански","79.73","69.9","111","110"
"Пловдив","1690645","СРЕДНО УЧИЛИЩЕ ЧЕРНОРИЗЕЦ ХРАБЪР","83.02","74.38","139","137"
"Пловдив","1690901","ЧАСТНО СРЕДНО УЧИЛИЩЕ ДРУЖБА","80.21","81.64","12","11"
"Пловдив","1690907","Частно основно училище Класик","77.75","68.1","10","10"
"Пловдив","1690912","Частно основно училище Бъдеще","76.13","80","4","4"
"Пловдив","2902102","Национално училище за музикално и танцово изкуство Добрин Петков","82.92","70.94","36","35"
"Варна","400001","Начално училище Васил Левски","80.4","61.17","59","59"
"Варна","400003","Основно училище Антон Страшимиров","78.17","64.16","115","114"
"Варна","400005","Основно училище Васил Априлов","79.23","63.69","68","67"
"Варна","400006","Основно училище Георги Сава Раковски","83.12","68.93","135","134"
"Варна","400007","Основно училище Добри Чинтулов","81.4","65.11","146","146"
"Варна","400008","Основно училище Захари Стоянов","84.37","71.95","136","136"
"Варна","400009","Основно училище Иван Вазов","81.43","67","28","28"
"Варна","400010","Основно училище Свети Иван Рилски","31.52","27.88","24","24"
"Варна","400011","Основно училище Йордан Йовков","82.44","70.96","90","90"
"Варна","400012","Основно училище Константин Арабаджиев","78.31","66.61","18","18"
"Варна","400015","Основно училище Капитан Петко войвода","74.31","58.63","8","8"
"Варна","400017","Основно училище Отец Паисий","26.38","33.67","16","15"
"Варна","400018","Основно училище Панайот Волов","76.68","64","59","60"
"Варна","400019","Основно училище Свети Патриарх Евтимий","74.14","55.64","122","121"
"Варна","400020","Основно училище Петко Рачов Славейков","86.46","83.46","136","134"
"Варна","400022","Основно училище Свети свети Кирил и Методий","81.65","71.86","94","94"
"Варна","400023","Основно училище Стефан Караджа","79.13","66.59","70","68"
"Варна","400024","Основно училище Стоян Михайловски","79.93","64.4","52","52"
"Варна","400026","Основно училище Христо Ботев","75.39","61.4","47","47"
"Варна","400028","Основно училище Цар Симеон І","82.51","70.41","106","103"
"Варна","400029","Основно училище Черноризец Храбър","83.47","71.35","102","102"
"Варна","400030","Седмо средно училище Найден Геров","84.47","77.29","138","138"
"Варна","400031","Средно училище с езиково обучение Ал. С. Пушкин","84.54","73.13","114","114"
"Варна","400032","Основно училище Васил Друмев","82.15","69.89","71","71"
"Варна","400034","Средно училище Гео Милев","82.98","70.8","152","151"
"Варна","400036","Средно училище Елин Пелин","52.91","40.76","17","17"
"Варна","400037","Средно училище Любен Каравелов","50.39","38.32","22","22"
"Варна","400039","Средно училище Пейо Крачолов Яворов","78.53","63.38","66","66"
"Варна","400040","Средно училище Свети Климент Охридски","83.61","74.26","153","153"
"Варна","400061","Частно средно училище Аз съм българче","74.36","62.57","14","14"
"Варна","400065","Частно основно училище Прогресивно образование 2-Варна","84.1","63.2","10","10"
"Варна","400075","Частно основно училище Малкият принц","83.86","73.14","21","21"
"Варна","400120","Частно основно училище Монтесори Варна","74.88","78.75","4","4"
"Варна","400167","Частно основно училище Феникс 2020","27","40","1","1"
"Варна","403535","Първо основно училище Св. княз Борис ","79.78","59.79","38","38"
"Варна","403536","III Oсновно училище Ангел Кънчев","82.87","71.03","156","156"
"Варна","403537","Средно училище Димчо Дебелянов","75.8","57.67","93","92"
"Варна","403538","Средно училище Неофит Бозвели","76.07","55.28","47","47"
"Варна","403543","Второ основно училище Никола Йонков Вапцаров","84.18","69.37","125","125"
"Варна","403558","Частно средно училище Мечтатели","79.38","70.21","24","24"
"Варна","403564","Частно средно училище Монтесори Варна ООД","74.55","71.64","11","11"
"Варна","2902106","НАЦИОНАЛНО УЧИЛИЩЕ ПО ИЗКУСТВАТА ДОБРИ ХРИСТОВ","81.39","71.21","42","42"
"Бургас","200201","Начално базово училище Михаил Лъкатник","85.17","77.83","107","107"
"Бургас","200203","Частно основно училище Д-р Мария Монтесори","84.13","85.38","8","8"
"Бургас","200205","Основно училище Петко Рачев Славейков","82.03","68.35","74","74"
"Бургас","200206","Основно училище Свети княз Борис І","81.83","68.03","72","69"
"Бургас","200207","Основно училище Любен Каравелов","75.08","58.72","87","87"
"Бургас","200208","Основно училище Найден Геров","81.72","64.59","70","68"
"Бургас","200209","Основно училище Антон Страшимиров","77.15","63.11","114","114"
"Бургас","200210","Основно училище Свети Климент Охридски","82.81","70.84","68","68"
"Бургас","200211","Основно училище Георги Бенковски","81.04","67.11","73","72"
"Бургас","200212","Основно училище Пейо Крачолов Яворов","73.37","60","57","57"
"Бургас","200213","Основно училище Васил Априлов","85.75","78.92","96","95"
"Бургас","200214","Основно училище Братя Миладинови","80.9","68.91","142","143"
"Бургас","200215","Основно училище Елин Пелин","79.14","65.87","149","148"
"Бургас","200216","Обединено училище Васил Левски - кв. Горно Езерово","34.25","36.36","32","33"
"Бургас","200217","Основно училище Христо Ботев - кв. Сарафово","75.67","60.17","23","23"
"Бургас","200218","Основно училище Христо Ботев - кв. Победа","17.38","12.96","91","93"
"Бургас","200219","Основно училище Христо Ботев - кв. Долно Езерово","71.58","49.96","26","26"
"Бургас","200221","Средно училище Христо Ботев - кв. Черно море","49.43","47.43","7","7"
"Бургас","200222","Основно училище Иван Вазов - кв. Банево","76.58","59.69","13","13"
"Бургас","200223","Основно училище Христо Ботев - кв. Ветрен","71.63","62.95","20","20"
"Бургас","200226","Обединено училище Св. Климент Охридски - кв. Рудник","40.38","26.4","25","25"
"Бургас","200228","Средно училище Йордан Йовков","84.4","80.74","53","53"
"Бургас","200229","Средно училище Епископ Константин Преславски","86.82","82.22","46","46"
"Бургас","200230","Средно училище Димчо Дебелянов","83.9","74.06","48","48"
"Бургас","200231","Средно училище Добри Чинтулов","68.35","54.94","17","17"
"Бургас","200232","Средно училище Константин Петканов","73.14","55.75","40","40"
"Бургас","200233","Средно училище Петко Росен","71.46","56.68","76","76"
"Бургас","200234","Средно училище Св. св. Кирил и Методий","85.63","74.2","90","90"
"Бургас","200241","Основно училище Александър Георгиев-Коджакафалията","86.15","75.03","72","72"
"Бургас","2902103","Национално училище за музикално и сценично изкуство Проф. Панчо Владигеров","82.01","61.43","37","37"
"Благоевград","100020","Второ основно училище Димитър Благоев","79.52","61.44","82","82"
"Благоевград","100040","Четвърто основно училище Димчо Дебелянов","78.03","54.93","30","30"
"Благоевград","100070","Седмо средно училище Кузман Шапкарев","83.92","72.32","104","104"
"Благоевград","100110","Единадесето основно училище Христо Ботев","78.79","57","40","38"
