"Град","Код","Име","БЕЛ","МАТ","Уч. БЕЛ","Уч. МАТ"
"София","2206411","Професионална гимназия по хранително-вкусови технологии Проф. д-р Георги Павлов","3.34","3.68","41","16"
"София","2217426","ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО СЕЛСКО СТОПАНСТВО БУЗЕМА","2.92","2.57","6","1"
"София","2204091","91.НЕМСКА ЕЗИКОВА ГИМНАЗИЯ Професор Константин Гълъбов","5.70","5.75","192","167"
"София","2206302","Втора английска езикова гимназия Томас Джеферсън","5.38","5.55","208","208"
"София","2209305","203 Профилирана езикова гимназия Свети Методий","4.26","4.47","23","26"
"София","2212303","33. Езикова гимназия Света София","4.60","4.54","55","55"
"София","2216164","164. гимназия с преподаване на испански език Мигел де Сервантес","5.56","5.55","138","138"
"София","2216301","Първа английска езикова гимназия","5.44","5.62","222","222"
"София","2216306","Софийска математическа гимназия Паисий Хилендарски","5.48","5.74","165","165"
"София","2216309","IV Сменно-вечерна гимназия Отец Паисий ","3.84","3.98","72","73"
"София","2220308","Профилирана гимназия за изобразителни изкуства Професор Николай Райнов","4.28","0.00","26","0"
"София","2221157","157 Гимназия с изучаване на чужд език Сесар Вайехо","5.07","4.94","98","98"
"София","2222009","9 Френска езикова гимназия Алфонс дьо Ламартин","5.45","5.33","196","196"
"София","2208057","57 Спортно училище Свети Наум Охридски","3.49","3.67","80","37"
"София","2214153","153 Спортно училище Неофит Рилски","3.55","3.15","51","2"
"София","2219166","166 Спортно училище Васил Левски","3.85","3.84","83","28"
"София","2202002","2 Средно училище Академик Емилиян Станев ","4.48","4.82","93","92"
"София","2202026","26 Средно училище Йордан Йовков","4.01","4.45","23","23"
"София","2203074","74 СУ ГОЦЕ ДЕЛЧЕВ","3.82","4.18","42","42"
"София","2203140","140. СРЕДНО УЧИЛИЩЕ ИВАН БОГОРОВ","3.64","3.70","31","31"
"София","2204018","18 Средно училище Уилям Гладстон","5.17","5.15","208","209"
"София","2204030","30 СРЕДНО УЧИЛИЩЕ БРАТЯ МИЛАДИНОВИ","4.78","4.91","50","50"
"София","2204032","32. СРЕДНО УЧИЛИЩЕ С ИЗУЧАВАНЕ НА ЧУЖДИ ЕЗИЦИ СВЕТИ КЛИМЕНТ ОХРИДСКИ","5.19","5.25","157","157"
"София","2204310","5. Вечерно средно училище Пеньо Пенев","3.77","3.79","19","19"
"София","2205105","105. СРЕДНО УЧИЛИЩЕ АТАНАС ДАЛЧЕВ","4.16","4.40","54","55"
"София","2205119","119 Средно училище Академик Михаил Арнаудов","4.59","4.84","92","92"
"София","2206003","3. СУ Марин Дринов","3.39","3.81","22","24"
"София","2206113","113 СУ САВА ФИЛАРЕТОВ","2.76","2.84","2","1"
"София","2207068","68. Средно училище Академик Никола Обрешков","3.40","3.69","18","18"
"София","2207069","69 Средно училище Димитър Маринов","3.97","4.35","11","10"
"София","2207108","108 Средно училище Никола Беловеждов","3.95","4.00","44","44"
"София","2208028","28 Средно училище Алеко Константинов","3.72","4.09","18","17"
"София","2208123","123 Средно училищe Стефан Стамболов","3.44","3.34","9","7"
"София","2208135","135 средно училище Ян Амос Коменски","4.11","4.26","21","20"
"София","2209019","19 СРЕДНО УЧИЛИЩЕ ЕЛИН ПЕЛИН","4.57","4.67","65","66"
"София","2209036","36 Средно училище Максим Горки","4.03","4.30","37","37"
"София","2209051","51 СРЕДНО УЧИЛИЩЕ ЕЛИСАВЕТА БАГРЯНА","4.80","5.02","85","85"
"София","2209132","132. Средно училище Ваня Войнова","4.06","4.19","51","51"
"София","2210085","85 Средно училище Отец Паисий","3.11","3.34","16","16"
"София","2210117","117. СУ","3.75","3.79","20","20"
"София","2211021","21 СРЕДНО УЧИЛИЩЕ ХРИСТО БОТЕВ","4.34","4.63","33","33"
"София","2211035","35. СРЕДНО ЕЗИКОВО УЧИЛИЩЕ ДОБРИ ВОЙНИКОВ","5.42","5.06","127","127"
"София","2212037","37. Средно училище Райна Княгиня","3.45","3.77","19","20"
"София","2212040","40 Средно училище Луи Пастьор","3.80","3.61","10","10"
"София","2212056","56. Средно училище Професор Константин Иречек","4.29","4.30","33","34"
"София","2212079","79 средно училище Индира Ганди","3.65","4.04","28","27"
"София","2212090","90 Средно училище Генерал Хосе де Сан Мартин","3.64","3.88","19","19"
"София","2212096","96 Средно училище Лев Николаевич Толстой","4.41","4.52","42","42"
"София","2212097","97 Средно училище Братя Миладинови","3.97","4.13","50","51"
"София","2212137","137 средно училище Ангел Кънчев","4.23","4.45","70","71"
"София","2213010","10 Средно училище Теодор Траянов ","3.86","3.90","13","13"
"София","2213039","39 Средно училище Петър Динеков","4.59","4.90","15","15"
"София","2213081","81. Средно училище Виктор Юго","4.08","4.16","34","34"
"София","2213118","118 Средно училище Академик Людмил Стоянов","4.26","4.19","14","14"
"София","2213128","128 СРЕДНО УЧИЛИЩЕ АЛБЕРТ АЙНЩАЙН","3.97","4.23","42","42"
"София","2213131","131. СУ Климент Аркадиевич Тимирязев","3.92","3.85","15","15"
"София","2213144","144 Средно училище Народни будители","4.30","4.21","45","45"
"София","2214015","15 Средно училище Адам Мицкевич","3.46","3.61","21","22"
"София","2214054","54. СРЕДНО УЧИЛИЩЕ Свети ИВАН РИЛСКИ","4.37","4.55","21","21"
"София","2214101","101. СРЕДНО УЧИЛИЩЕ БАЧО КИРО","4.15","4.23","44","44"
"София","2216001","1 Средно училище Пенчо П. Славейков","4.54","4.46","73","73"
"София","2217066","66 Средно училище Филип Станиславов","3.31","3.42","12","12"
"София","2217088","88. Средно училище Димитър Попниколов","4.33","4.57","46","46"
"София","2217149","149 Средно училище ,,Иван Хаджийски","3.82","3.66","15","16"
"София","2219024","24 Средно училище П.К.Яворов","3.18","3.29","14","14"
"София","2219044","44. Средно училище Неофит Бозвели","4.22","4.09","17","18"
"София","2219095","95 СУ Проф. Иван Шишманов","3.91","3.99","49","50"
"София","2219130","130. средно училище Стефан Караджа","3.52","3.52","16","16"
"София","2220014","14. средно училище Проф. д-р Асен Златаров","3.80","4.00","24","24"
"София","2220029","29. Средно училище Кузман Шапкарев","3.60","3.68","36","36"
"София","2221023","23 Средно училище Фредерик Жолио-Кюри","4.28","4.53","70","70"
"София","2221031","31 Средно училище за чужди езици и мениджмънт Иван Вазов","5.20","5.23","162","162"
"София","2221093","93-то Средно училище Александър Теодоров - Балан","3.56","3.64","15","18"
"София","2221094","94 СРЕДНО УЧИЛИЩЕ Димитър Страшимиров","3.09","3.23","29","16"
"София","2221138","138. СРЕДНО УЧИЛИЩЕ ЗА ЗАПАДНИ И ИЗТОЧНИ ЕЗИЦИ ПРОФ. ВАСИЛ ЗЛАТАРСКИ","4.47","4.55","92","93"
"София","2222007","7. СРЕДНО УЧИЛИЩЕ СВ. СЕДМОЧИСЛЕНИЦИ","4.70","5.10","138","139"
"София","2222012","12 Средно училище Цар Иван Асен II","4.48","4.66","75","75"
"София","2222127","127 СРЕДНО УЧИЛИЩЕ Иван Николаевич Денкоглу","4.97","5.01","132","132"
"София","2222133","133 Средно училище „Александър Сергеевич Пушкин”","5.34","5.27","105","105"
"София","2224022","22 Средно езиково училище Георги Стойков Раковски","5.21","5.25","153","153"
"София","2224047","47 Средно училище Христо Груев Данов","3.77","3.87","29","30"
"София","2224073","73.СУ с преподаване на чужди езици Владислав Граматик","5.63","5.54","123","122"
"София","2224121","121 СРЕДНО УЧИЛИЩЕ ГЕОРГИ ИЗМИРЛИЕВ","3.77","4.10","16","16"
"София","2208539","Частна професионална гимназия по икономика, туризъм и информатика,,Булпрогрес","3.91","0.00","10","0"
"София","2211517","ЧАСТНА ПРОФЕСИОНАЛНА ГИМНАЗИЯ БАНКЕР","4.64","0.00","13","0"
"София","2224545","ЧАСТНА ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО БАНКОВО ДЕЛО ТЪРГОВИЯ И ФИНАНСИ","4.07","4.46","7","2"
"София","2204511","Частна профилирана гимназия с чуждоезиково обучение Езиков свят","4.01","4.21","7","7"
"София","2205520","Частна езикова гимназия Проф.Иван Апостолов","4.89","5.54","37","38"
"София","2212540","ЧАСТНА НЕМСКА ГИМНАЗИЯ ЕРИХ КЕСТНЕР","5.39","5.46","10","10"
"София","2213503","Частна профилирана гимназия с чуждоезиково обучение Меридиан 22","5.37","5.61","10","10"
"София","2213507","АМЕРИКАНСКИ КОЛЕЖ В СОФИЯ","5.59","5.74","154","154"
"София","2216533","Първа частна английска гимназия Уилям Шекспир-Интелект Инвест","4.49","5.17","16","15"
"София","2221563","Първа Частна Математическа Гимназия","5.55","5.78","18","18"
"София","2221590","Частна профилирана гимназия Образователни технологии","4.59","4.71","45","45"
"София","2223547","ЧАСТНА ЕЗИКОВА ГИМНАЗИЯ ПРОФ.Д-Р В.ЗЛАТАРСКИ","5.09","5.64","44","44"
"София","2201515","Частно средно училище Цар Симеон Велики","3.81","4.61","1","1"
"София","2202534","Частно профилирано средно училище Свети Наум","4.55","4.61","4","5"
"София","2202535","ЧСУ Рьорих с ранно чуждоезиково обучение и разширено изучаване на музика и изобразително изкуство","4.47","4.55","9","9"
"София","2202536","Частно средно езиково училище Британика","4.51","5.27","15","15"
"София","2203720","Частно средно училище Дружба - София","4.62","4.93","23","23"
"София","2204549","Частно средно училище с немски език Веда","4.70","5.16","8","8"
"София","2208526","Частно средно училище Орфей","3.74","4.84","6","5"
"София","2209529","Частно езиково средно училище Дорис Тенеди","5.30","5.73","22","22"
"София","2213600","Частно средно училище с чуждоезиков профил Абрахам Линкълн","4.67","5.49","3","3"
"София","2216532","Частно средно училище УВЕКИНД","5.15","5.65","21","21"
"София","2218192","192. СРЕДНО УЧИЛИЩЕ ХРИСТО БОТЕВ","3.81","4.32","12","12"
"София","2218606","Средно училище Св. Иван Рилски","3.36","3.29","4","3"
"София","2218071","71 Средно училище Пейо Яворов","3.95","4.12","11","11"
"Пловдив","1690187","ДУ-Пловдивска духовна семинария Св. Св. Кирил и Методий-Пловдив","4.17","3.73","8","11"
"Пловдив","2902102","Национално училище за музикално и танцово изкуство Добрин Петков","4.58","4.73","26","9"
"Пловдив","2902302","Национална гимназия за сценични и екранни изкуства","4.36","5.01","50","3"
"Пловдив","2902402","Национална художествена гимназия Цанко Лавренов","4.60","0.00","41","0"
"Пловдив","1690174","Професионална гимназия по електротехника и електроника","4.02","4.31","169","151"
"Пловдив","1690175","Национална търговска гимназия - Пловдив","5.24","5.29","203","94"
"Пловдив","1690176","Професионална гимназия по облекло Ана Май","3.56","3.49","41","4"
"Пловдив","1690178","Професионална гимназия по туризъм Проф. д-р Асен Златаров","4.17","4.12","177","81"
"Пловдив","1690179","Професионална гимназия по битова техника","3.64","3.99","78","66"
"Пловдив","1690272","Професионална гимназия по архитектура строителство и геодезия Арх.Камен Петков","4.27","4.20","188","170"
"Пловдив","1690273","Професионална гимназия по транспорт Гоце Делчев","3.16","3.33","86","88"
"Пловдив","1690274","Професионална гимназия по строителни технологии Пеньо Пенев","2.97","3.05","17","17"
"Пловдив","1690473","Професионална гимназия по кожени изделия и текстил Д-р Иван Богоров","2.72","3.29","15","10"
"Пловдив","1690572","Професионална гимназия по механотехника Професор Цветан Лазаров","3.62","3.80","89","77"
"Пловдив","1690573","Професионална гимназия по машиностроене","3.12","2.84","29","1"
"Пловдив","1690347","Спортно училище Васил Левски","3.82","4.23","78","15"
"Пловдив","1690177","Професионална гимназия по вътрешна архитектура и дървообработване Христо Ботев","3.56","3.43","41","12"
"Пловдив","1690472","Професионална гимназия по хранителни технологии и техника","4.05","4.16","104","30"
"Пловдив","1690153","Хуманитарна гимназия Св. Св. Кирил и Методий","5.11","5.01","188","188"
"Пловдив","1690346","Математическа гимназия Академик Кирил Попов","5.26","5.25","212","210"
"Пловдив","1690449","Езикова гимназия Пловдив","5.43","5.62","266","266"
"Пловдив","1690450","Езикова гимназия Иван Вазов","5.40","5.20","237","237"
"Пловдив","1690451","Френска езикова гимназия Антоан дьо Сент - Екзюпери","4.97","4.89","199","199"
"Пловдив","1690150","Средно училище Любен Каравелов","3.73","3.70","13","13"
"Пловдив","1690154","Средно училище СВ. ПАИСИЙ ХИЛЕНДАРСКИ ","4.22","4.32","92","92"
"Пловдив","1690155","Средно училище Свети Климент Охридски","4.01","4.25","69","68"
"Пловдив","1690156","Средно училище Свети Патриарх Евтимий","4.94","4.75","115","115"
"Пловдив","1690157","Средно училище Цар Симеон Велики","3.90","4.36","38","37"
"Пловдив","1690247","Средно училище Найден Геров","2.73","2.97","18","13"
"Пловдив","1690345","Средно училище Свети свети Кирил и Методий","4.11","4.16","46","46"
"Пловдив","1690446","Средно училище Никола Вапцаров","3.20","3.10","17","17"
"Пловдив","1690447","Средно училище Пейо Крачолов Яворов","3.91","3.99","59","61"
"Пловдив","1690448","Средно училище Христо Груев Данов","3.68","3.96","16","16"
"Пловдив","1690542","Средно училище Братя Миладинови","3.17","3.47","27","25"
"Пловдив","1690549","Средно училище Константин Величков ","3.97","4.24","31","30"
"Пловдив","1690550","Средно училище Свети Константин - Кирил Философ","3.96","4.24","25","26"
"Пловдив","1690642","Средно училище Димитър Матевски","3.81","3.65","12","14"
"Пловдив","1690643","Средно училище Свети Седмочисленици","3.64","3.65","20","23"
"Пловдив","1690644","Средно училище Свети Софроний Врачански","4.27","4.64","13","13"
"Пловдив","1690645","СРЕДНО УЧИЛИЩЕ ЧЕРНОРИЗЕЦ ХРАБЪР","4.32","4.44","32","32"
"Пловдив","1690910","Частна професионална гимназия по икономика и управление","4.40","5.19","4","2"
"Пловдив","1690904","Частна профилирана гимназия Класик","4.18","4.73","17","17"
"Пловдив","1690909","Частна езикова гимназия Стоян Сариев","4.16","5.17","6","6"
"Пловдив","1690901","ЧАСТНО СРЕДНО УЧИЛИЩЕ ДРУЖБА","4.62","5.11","18","18"
"Варна","400054","Специално училище за ученици с нарушено зрение Проф. д-р Иван Шишманов","4.12","4.47","8","8"
"Варна","2902106","НАЦИОНАЛНО УЧИЛИЩЕ ПО ИЗКУСТВАТА ДОБРИ ХРИСТОВ","4.61","4.64","61","8"
"Варна","400055","Професионална техническа гимназия","3.71","4.04","144","48"
"Варна","400058","Професионална гимназия по химични и хранително-вкусови технологии Дм.Ив.Менделеев","3.69","3.99","20","18"
"Варна","400063","Професионална гимназия по строителство архитектура и геодезия Васил Левски","3.77","3.69","70","38"
"Варна","402030","Варненска търговска гимназия Георги Стойков Раковски","4.75","4.65","122","98"
"Варна","402161","Професионална гимназия по текстил и моден дизайн","3.65","3.87","36","12"
"Варна","402183","Варненска морска гимназия Свети Николай Чудотворец","3.70","4.08","86","62"
"Варна","403531","Професионална гимназия по електротехника","3.81","4.17","118","90"
"Варна","403534","Професионална гимназия по туризъм Професор д-р Асен Златаров","4.27","4.84","161","20"
"Варна","400033","Спортно училище Георги Бенковски","3.74","3.93","63","11"
"Варна","400044","Професионална гимназия по икономика Д-р Иван Богоров","4.38","4.13","136","56"
"Варна","402172","Професионална гимназия по горско стопанство и дървообработване Николай Хайтов","3.18","3.30","52","11"
"Варна","400041","Трета природоматематическа гимназия Академик Методий Попов","4.79","4.78","134","134"
"Варна","400042","ІV Езикова гимназия Фредерик Жолио - Кюри","5.12","5.18","211","211"
"Варна","400043","Гимназия с преподаване на чужди езици Йоан Екзарх","5.39","5.41","179","179"
"Варна","400045","Първа езикова гимназия","5.39","5.63","237","237"
"Варна","400046","Математическа гимназия Д-р Петър Берон","5.29","5.53","210","210"
"Варна","400030","Седмо средно училище Найден Геров","3.75","4.09","69","69"
"Варна","400031","Средно училище с езиково обучение Ал. С. Пушкин","4.66","4.73","120","120"
"Варна","400034","Средно училище Гео Милев","4.12","4.45","30","32"
"Варна","400036","Средно училище Елин Пелин","3.24","3.44","10","9"
"Варна","400037","Средно училище Любен Каравелов","3.52","3.48","35","36"
"Варна","400039","Средно училище Пейо Крачолов Яворов","3.79","3.50","11","11"
"Варна","400040","Средно училище Свети Климент Охридски","4.29","4.90","43","43"
"Варна","400047","Средно училище за хуманитарни науки и изкуства Константин Преславски","4.60","4.64","233","234"
"Варна","403537","Средно училище Димчо Дебелянов","4.11","4.13","27","26"
"Варна","403538","Средно училище Неофит Бозвели","3.20","3.27","45","42"
"Варна","400070","Частна Търговска Гимназия Конто Трейд ЕООД","3.98","4.34","6","7"
"Варна","400074","Частна профилирана гимназия Антоан дьо Сент-Екзюпери","4.66","5.17","13","13"
"Варна","400076","Частна езикова гимназия с изучаване на чужди езици Джордж Байрон","4.25","5.08","16","16"
"Варна","403558","Частно средно училище Мечтатели","3.95","3.11","1","1"
"Бургас","2902103","Национално училище за музикално и сценично изкуство Проф. Панчо Владигеров","4.65","4.78","49","18"
"Бургас","200247","Професионална гимназия по химични технологии Акад. Н. Д. Зелинский","3.90","3.89","101","58"
"Бургас","200250","Професионална техническа гимназия","3.06","2.82","24","4"
"Бургас","200240","Спортно училище Юрий Гагарин","3.43","3.66","39","17"
"Бургас","200242","Професионална гимназия по туризъм Проф. д-р Асен Златаров","3.88","4.11","218","80"
"Бургас","200243","Професионална гимназия по морско корабоплаване и риболов Свети Никола","0.00","3.53","0","1"
"Бургас","200244","Професионална гимназия по механоелектротехника и електроника","4.02","4.21","153","141"
"Бургас","200245","Професионална гимназия по строителство, архитектура и геодезия Кольо Фичето","4.19","4.18","142","142"
"Бургас","200246","Търговска гимназия","4.92","4.90","155","134"
"Бургас","200248","Професионална гимназия по електротехника и електроника Константин Фотинов","3.72","4.00","64","57"
"Бургас","200249","Професионална гимназия по транспорт","2.93","3.02","27","28"
"Бургас","200251","Професионална гимназия по дървообработване Георги Кондолов","3.27","3.53","12","9"
"Бургас","200252","Професионална гимназия по сградостроителство и инсталации Пеньо Пенев","2.72","3.08","19","12"
"Бургас","200235","Профилирана гимназия за романски езици Георги Стойков Раковски","4.93","4.98","172","172"
"Бургас","200236","Английска езикова гимназия Гео Милев","5.06","5.32","163","163"
"Бургас","200237","Немска езикова гимназия Гьоте","5.45","5.57","148","148"
"Бургас","200238","Профилирана гимназия за чужди езици Васил Левски","4.78","4.80","149","148"
"Бургас","200239","Профилирана природоматематическа гимназия Академик Никола Обрешков","5.33","5.65","158","158"
"Бургас","200221","Средно училище Христо Ботев","4.01","3.69","2","2"
"Бургас","200227","Средно училище Иван Вазов","3.50","3.79","20","19"
"Бургас","200228","Средно училище Йордан Йовков","3.62","3.96","8","8"
"Бургас","200229","Средно училище Епископ Константин Преславски","3.72","4.12","23","21"
"Бургас","200230","Средно училище Димчо Дебелянов","3.45","3.86","17","16"
"Бургас","200231","Средно училище Добри Чинтулов","3.34","3.56","22","22"
"Бургас","200232","Средно училище Константин Петканов","3.40","3.43","18","20"
"Бургас","200233","Средно училище Петко Росен","3.16","3.22","20","3"
"Бургас","200234","Средно училище Св. св. Кирил и Методий","3.79","3.95","43","43"
"Бургас","200255","Вечерно средно училище Захари Стоянов","3.37","3.44","37","37"
"Бургас","200258","Частна профилирана гимназия с изучаване на английски език Британика 1998","4.68","4.66","8","8"
"Благоевград","100280","Професионална гимназия по икономика Иван Илиев","4.46","4.16","116","38"
"Благоевград","100300","Професионална гимназия по строителство архитектура и геодезия Васил Левски","3.74","3.87","70","64"
"Благоевград","100052","Благоевградска професионална гимназия Ичко Бойчев","3.15","3.15","30","34"
"Благоевград","101730","Професионална гимназия по туризъм и лека промишленост Гоце Делчев","3.27","3.11","23","1"
"Благоевград","100190","Езикова гимназия Акад. Людмил Стоянов","5.40","5.42","155","155"
"Благоевград","100200","Природо-математическа гимназия Акад. Сергей Корольов","5.02","5.19","160","160"
"Благоевград","101870","Национална хуманитарна гимназияСв.св.Кирил и Методий","4.43","4.48","101","103"
"Благоевград","100070","Седмо средно училище Кузман Шапкарев","3.88","3.95","16","17"
"Благоевград","101250","Средно училище с изучаване на чужди езици Свети Климент Охридски","4.02","4.08","39","39"
"Благоевград","101880","Средно училище Иван Вазов","2.81","3.14","1","1"
"Благоевград","102060","Пето средно училище Георги Измирлиев","3.48","3.83","22","21"
"Велико Търново","300100","Регионално управление на образованието","3.10","0.00","1","0"
"Велико Търново","300128","Професионална гимназия по строителство архитектура и геодезия Ангел Попов","4.15","4.06","100","61"
"Велико Търново","300129","Старопрестолна професионална гимназия по икономика","4.39","4.36","53","23"
"Велико Търново","300130","Професионална гимназия по електроника Александър Степанович Попов","3.32","3.41","43","38"
"Велико Търново","300131","Професионална гимназия по моден дизайн","3.49","3.52","15","2"
"Велико Търново","300132","Професионална гимназия по туризъм Д-р Васил Берон","4.11","3.83","88","52"
"Велико Търново","300121","Профилирана Хуманитарна гимназия Свети свети Кирил и Методий","4.15","4.08","10","9"
"Велико Търново","300122","Природо-математическа гимназия Васил Друмев","5.22","5.30","151","151"
"Велико Търново","300123","Профилирана езикова гимназия Проф. д-р Асен Златаров","5.23","5.16","144","145"
"Велико Търново","300143","Спортно училище Георги Живков","3.82","0.00","31","0"
"Велико Търново","300124","Средно училище Емилиян Станев","4.55","4.70","67","67"
"Велико Търново","300125","Средно училище Вела Благоева","4.29","4.12","26","27"
"Велико Търново","300126","Средно училище Владимир Комаров","3.62","3.51","11","11"
"Велико Търново","300127","Средно училище Георги Стойков Раковски","0.00","4.07","0","1"
"Велико Търново","300141","Частна профилирана гимназия АК - Аркус ЕООД","5.49","5.53","27","27"
"Видин","500108","Професионална техническа гимназия Васил Левски","2.97","2.53","14","1"
"Видин","500110","Професионална гимназия по туризъм Михалаки Георгиев","3.49","4.27","64","9"
"Видин","502035","Професионална гимназия Проф. д-р Асен Златаров","4.30","4.18","88","66"
"Видин","500102","Профилирана природоматематическа гимназия Екзарх Антим I","4.79","4.78","99","102"
"Видин","503322","Гимназия с преподаване на чужди езици Йордан Радичков","5.07","5.13","97","97"
"Видин","503132","Средно училище Цар Симеон Велики","4.24","4.48","49","50"
"Видин","503241","Средно училище Свети свети Кирил и Методий","4.12","4.36","19","19"
"Видин","503242","Средно училище Петко Рачов Славейков","3.73","3.91","24","24"
"Враца","603140","Средно училище Мито Орозов","3.02","3.38","2","2"
"Враца","603065","Професионална техническа гимназия Н. Й. Вапцаров","3.64","4.24","60","23"
"Враца","603067","Професионална гимназия по търговия и ресторантьорство","3.43","3.64","62","10"
"Враца","603071","Професионална гимназия Димитраки Хаджитошин","3.22","3.39","16","15"
"Враца","600061","Профилирана езикова гимназия Йоан Екзарх","4.65","5.02","46","46"
"Враца","602062","Профилирана природо-математическа гимназия Академик Иван Ценов","4.93","5.09","164","164"
"Враца","608060","Спортно училище Св.Климент Охридски","3.56","3.74","41","40"
"Враца","600327","Средно училище Козма Тричков","4.14","4.55","51","51"
"Враца","603057","Средно училище Отец Паисий","3.84","3.85","29","29"
"Враца","603058","Средно училище Христо Ботев","4.77","5.08","74","75"
"Враца","603059","Средно училище Васил Кънчов","4.55","4.32","47","47"
"Враца","603070","Средно училище Никола Войводов","3.93","4.05","23","23"
"Габрово","700118","ПРОФЕСИОНАЛНА ТЕХНИЧЕСКА ГИМНАЗИЯ Д-р Никола Василиади","3.79","4.07","100","92"
