"Град","Код","Име","БЕЛ","МАТ","Уч. БЕЛ","Уч. МАТ"
"София","2208057","57 ССУ Св. Н. Охридски","19.55","10.9","39","39"
"София","2208075","75 ОУ Т.Каблешков","11.08","11.07","87","85"
"София","2208092","92 ОУ Димитър Талев","34.85","27.14","36","36"
"София","2208123","123 СУ Стефан Стамболов","29.87","21.98","41","41"
"София","2208135","135 СУ","32.25","27.58","24","24"
"София","2208147","147 ОУ","15.9","16.26","20","19"
"София","2209019","19 СУ Елин Пелин","45.16","48.86","74","74"
"София","2209025","25 ОУ","40.66","40.2","51","51"
"София","2209034","34 ОУ Стою Шишков","40.1","39.6","53","53"
"София","2209036","36 СУ Максим Горки","45.91","47.64","104","104"
"София","2209051","51 СУ","44.76","44.91","117","117"
"София","2209132","132. СУ Ваня Войнова","31.07","25.72","29","29"
"София","2209142","142 ОУ Веселин Ханчев","41.93","38.58","76","76"
"София","2209529","ЧЕСУ Дорис Тенеди","47.56","48.61","36","36"
"София","2210085","85 СУ Отец Паисий","28.52","27.55","22","22"
"София","2210115","115ОУ","30.04","19.71","14","14"
"София","2210116","116 ОУ","15.25","11.38","8","8"
"София","2210117","117.СУ","31.88","28.4","30","30"
"София","2210156","156-о ОУ В.Левски","30.93","19.59","22","22"
"София","2210159","159 ОУ","35.13","25.56","16","16"
"София","2210162","162 ОУ Отец Паисий","22.44","13.07","43","43"
"София","2211021","21 СУ ХРИСТО БОТЕВ","39.26","34.38","40","39"
"София","2211035","35. СУ Добри Войников","44.33","40.95","80","80"
"София","2211107","107. ОУ","49.55","54.27","102","102"
"София","2211120","120 ОУ Г.С.Раковски","43.75","46.31","90","90"
"София","2211122","122 ОУ Н. Лилиев","43.37","46","30","30"
"София","2211139","139 ОУ Захарий Круша","40.37","40.55","53","53"
"София","2211518","ЧОУ Д-р Петър Берон","41.11","47.07","28","28"
"София","2211564","ЧСОУ Българско школо","47.36","49.36","28","28"
"София","2211598","ЧСОУ Г.С.Уланова","48.5","48.57","7","7"
"София","2212027","27. СУ","24.92","17.93","13","14"
"София","2212033","33 ОУ Санкт Петербург","40.56","37.43","76","76"
"София","2212037","37. СУ Райна Княгиня","17.4","12.7","34","37"
"София","2212040","40 СУ","38.15","36.16","43","43"
"София","2212056","56.СУ Проф. К. Иречек","36.34","37.67","109","109"
"София","2212077","77 ОУ","31.43","24.55","22","22"
"София","2212079","79 СУ Индира Ганди","38.09","36.66","102","102"
"София","2212090","90 СУ","31.72","22.82","38","38"
"София","2212096","96. СУ Л. Н. Толстой","36.38","32.86","112","112"
"София","2212097","97 СУ","33.45","23.7","76","76"
"София","2212103","103 -то ОУ","21.83","12.1","41","41"
"София","2212137","137 СУ Ангел Кънчев","37.32","36.93","107","107"
"София","2212553","ЧСУ П.Р.Славейков","43","36.75","8","8"
"София","2212554","ЧОУ ЕРИХ КЕСТНЕР","46.18","48.43","14","14"
"София","2213010","10 СУ Теодор Траянов","39.63","37.85","26","26"
"София","2213039","39 СУ П.Динеков","38.33","36.69","49","49"
"София","2213081","81. СУ Виктор Юго","41","41.19","165","165"
"София","2213082","82. ОУ В. Априлов","33.58","23.5","12","14"
"София","2213118","118 СУ","39.28","41.94","52","52"
"София","2213125","125 СУ Боян Пенев","48.65","49.49","171","171"
"София","2213128","128 СУ Алберт Айнщайн","38.81","34.07","52","52"
"София","2213131","131 СУ К.А.Тимирязев","29.63","24.25","20","20"
"София","2213144","144 СУ Народни будители","36.69","33.17","103","103"
"София","2213145","145 ОУ Симеон Радев","51.85","58.12","60","60"
"София","2213307","СУ Ген. Вл. Стойчев","29.81","22.9","63","63"
"София","2213502","ЧОУ Меридиан 22″","48.67","47","18","18"
"София","2213506","ЧСУ с РЧЕО ЕСПА","52","52.2","10","10"
"София","2213600","ЧСУЧП Абрахам Линкълн","38.25","41","4","4"
"София","2214015","15 СУ","34.26","33.58","40","40"
"София","2214016","16. ОУ Р. Жинзифов","35.05","35.51","69","69"
"София","2214054","54 СУ","40.78","41.22","120","120"
"София","2214063","63 ОУ Христо Ботев","42.3","37.9","20","20"
"София","2214101","101 СУ БАЧО КИРО","34.04","31.56","72","72"
"София","2214102","102 ОУ","28.04","19.22","37","37"
"София","2214141","141 ОУ","25.38","22.81","16","16"
"София","2214153","153 СУ Н.Рилски","24.11","14.71","52","51"
"София","2215160","160 ОУ Кирил и Методий","32.04","27.14","14","14"
"София","2215170","170 СУ Васил Левски","35.74","27.36","70","70"
"София","2215171","171 ОУ Стоил Попов","33.66","33.36","28","28"
"София","2215172","172 ОУ Христо Ботев","11.75","11.56","8","9"
"София","2215176","176 ОУ","36.19","30.47","18","17"
"София","2215177","177 ОУ Св.Св.Кирил и Методий","30.96","21.08","12","13"
"София","2215179","179 ОУ Васил Левски","37.25","25.5","6","6"
"София","2216001","1 СУ Пенчо П. Славейков","41.74","43.39","70","70"
"София","2216112","112 ОУ","41.31","42.27","93","93"
"София","2216129","129 ОУ Антим -І","42.42","41.96","79","79"
"София","2216306","СМГ П. Хилендарски","55.54","63.64","129","127"
"София","2216532","ЧСУ УВЕКИНД","43.34","46.86","22","21"
"София","2217053","53 ОУ","40.73","34.64","11","11"
"София","2217066","66 СУ Филип Станиславов","17.66","12","19","19"
"София","2217072","72 ОУ Христо Ботев","35.41","31.55","11","11"
"София","2217088","88 СУ Д. Попниколов","38.18","36.22","110","110"
"София","2217149","149 СУ","33.33","26.97","40","39"
"София","2217151","Национално СУ София","42.46","40.82","95","95"
"София","2217525","ЧОУ Д-р Мария Монтесори","56","62","1","1"
"София","2217575","ЧСУ Евростар","48.33","57","12","12"
"София","2218071","71 СУ П.Яворов","28.38","24.26","38","38"
"София","2218083","83. ОУ","36.69","37.9","21","21"
"София","2218084","84. ОУ","29.36","25","25","25"
"София","2218155","155 ОУ","24.43","22.57","7","7"
"София","2218191","191 ОУ","23.08","22.67","6","6"
"София","2218192","192 СУ","37.79","33.71","31","31"
"София","2218200","200 ОУ","32.54","22.79","14","14"
"София","2218201","201 ОУ","36.84","28.75","16","16"
"София","2218202","202 ОУ","26.44","20.78","9","9"
"София","2218703","ЧОУ Изгрев","51","40.67","3","3"
"София","2219024","24 СУ П. К. Яворов","18.18","13","11","10"
"София","2219042","42 ОУ","35.78","32.78","93","93"
"София","2219044","44. СУ НЕОФИТ БОЗВЕЛИ","31.61","19.11","19","19"
"София","2219049","49-то ОУ Бенито Хуарес","39.03","41.16","106","106"
"София","2219095","95 СУ","39.21","32.27","59","59"
"София","2219106","106 ОУ","12.38","10.55","21","20"
"София","2219124","124 ОУ Васил Левски","11.93","11.93","15","15"
"София","2219130","130 СУ Стефан Караджа","27.89","21.35","33","34"
"София","2219143","143. ОУ Г. Бенковски","44.56","46.62","103","103"
"София","2219166","166 СУ В.Левски","28.68","23.55","67","69"
"София","2219199","199 ОУ Св.Ап.Й.Богослов","26.42","15.62","24","24"
"София","2220014","14 СУ Проф. д-р А. Златаров","42.25","39.18","50","49"
"София","2220029","29. СУ Кузман Шапкарев","14","10.5","9","8"
"София","2220048","48 ОУ Й. Ковачев","38.32","31.08","62","61"
"София","2220058","58 ОУ Сергей Румянцев","33.57","30.74","28","27"
"София","2220059","59 ОУ Васил Левски","16.19","12.43","21","21"
"София","2220060","60 ОУ Св.св.Кирил и Методий","30.46","26.94","34","33"
"София","2220100","100-но ОУ Н. Геров","39.97","31.12","16","16"
"София","2221023","23 СУ Фредерик Ж.-Кюри","37.82","38.96","71","71"
"София","2221031","31СУЧЕМ Иван Вазов","46.18","48.15","139","139"
"София","2221094","94 СУ Д.Страшимиров","14.41","12.62","63","63"
"София","2221109","109 ОУ","40.91","39.81","73","73"
"София","2221138","138 СУПроф.В.Златарски","40.43","43.11","140","141"
"София","2221148","148 ОУ Проф. д-р Л. Милетич","29.83","19.63","27","27"
"София","2221501","ЧОУ Образователни технологии","40.49","43.75","40","40"
"София","2221563","ПЧМГ","53.49","63.11","71","71"
"София","2221614","ЧОУ Джани РоДари","43.25","35","2","2"
"София","2222006","6 ОУ Граф Игнатиев","47.13","43.28","61","61"
"София","2222007","7. СУ Свети Седмочисленици","45.16","46.88","51","51"
"София","2222012","12 СУ Цар Иван Асен ІІ","39.83","41.04","49","49"
"София","2222038","38ОУ","44.71","45.42","85","85"
"София","2222127","127 СРЕДНО УЧИЛИЩЕ","36.64","39.2","25","25"
"София","2222133","133 СУ А.С.Пушкин","47.17","47.7","103","103"
"София","2223008","8. СУ","34.13","27","19","19"
"София","2223055","55 СУ","44.76","46.28","120","119"
"София","2224020","20 ОУ Тодор Минков","50.23","52.12","125","125"
"София","2224022","22 СУ Г. С. Раковски","44.52","45.24","109","109"
"София","2224041","41 0У Св. Патриарх Евтимий","43.57","46.17","88","88"
"София","2224047","47СУ","39.04","31.48","28","29"
"София","2224073","73. СУ Владислав Граматик","48.89","49.31","124","124"
"София","2224104","104 ОУ Захари Стоянов","43.38","41.1","100","100"
"София","2224121","121 СУ","39.16","30.43","35","35"
"София","2224126","126 ОУ П. Ю. Тодоров","36.66","30.56","67","67"
"София","2224544","Частно СУ Артис","44.25","41.7","10","10"
"София","2902101","НМУ","41.51","36.04","68","67"
"София","2902301","НУТИ","34.47","31.05","39","39"
"София","2902701","НУККЛИИЕК","49.99","50.97","77","77"
"Пловдив","1690142","ОУ Ал.Константинов","46.66","43.68","79","79"
"Пловдив","1690143","ОУ Тютюнджян","39.72","34.49","39","39"
"Пловдив","1690144","ОУ Гео Милев","13.18","20.48","22","23"
"Пловдив","1690146","ОУ Д-р П. Берон","38.82","32.33","36","36"
"Пловдив","1690147","ОУ Душо Хаджидеков","46.36","45.58","117","117"
"Пловдив","1690148","ОУ Екзарх Антим І","43.62","44.69","51","51"
"Пловдив","1690149","ОУ К.Честеменски","43.77","41.18","39","39"
"Пловдив","1690150","СУ Любен Каравелов","37.16","24.77","25","26"
"Пловдив","1690152","ОУ Княз Александър I","45.66","46.59","172","172"
"Пловдив","1690154","СУ Св.Паисий Хилендарски","38.64","35.15","118","118"
"Пловдив","1690155","СУ Св. Кл. Охридски","31.69","31.08","49","49"
"Пловдив","1690156","СУ Свети Патриарх Евтимий","48.11","52.13","195","195"
"Пловдив","1690157","СУ Цар Симеон Велики","40.93","36.76","45","45"
"Пловдив","1690244","ОУ Васил Левски","40.64","37.66","44","44"
"Пловдив","1690245","ОУ Д. Дебелянов","13.59","14.95","96","98"
"Пловдив","1690246","ОУ Пенчо Славейков","8.93","10.34","97","97"
"Пловдив","1690247","СУ Н. Геров","09.06","13.52","88","85"
"Пловдив","1690248","СУ Симон Боливар","30.79","20","43","43"
"Пловдив","1690271","СУ за УУС","9.4","13","5","5"
"Пловдив","1690341","ОУ Васил Петлешков","37.88","38.11","46","46"
"Пловдив","1690342","ОУ Драган Манчов","41.01","36.51","43","43"
"Пловдив","1690343","ОУ Елин Пелин","37.63","45.22","19","18"
"Пловдив","1690344","ОУ Тодор Каблешков","39.12","30","21","21"
"Пловдив","1690345","СУ Св. св. Кирил и Методий","39.02","35.62","56","56"
"Пловдив","1690346","МГ Акад. К. Попов","55.67","63.87","30","30"
"Пловдив","1690347","СУ Васил Левски","26.03","18.54","75","74"
"Пловдив","1690442","ОУ Димитър Димов","20.9","23.22","10","9"
"Пловдив","1690443","ОбУ Йордан Йовков","10.72","14.46","36","35"
"Пловдив","1690444","ОУ П. Волов","8.33","10.92","49","49"
"Пловдив","1690445","ОУ Райна Княгиня","45.42","47.44","120","120"
"Пловдив","1690446","СУ Никола Вапцаров","35.93","30.3","38","37"
"Пловдив","1690447","СУ П. К. Яворов","32.72","31.61","59","59"
"Пловдив","1690448","СУ Христо Груев Данов","38.38","33.85","40","41"
"Пловдив","1690542","СУ Братя Миладинови","33.32","30.82","17","17"
"Пловдив","1690544","ОУ Д.Талев","39.92","37.3","110","110"
"Пловдив","1690545","ОУ Захари Стоянов","32.15","33.92","13","13"
"Пловдив","1690546","ОУ Стоян Михайловски","37.87","26.64","39","39"
"Пловдив","1690547","ОУ Яне Сандански","41.35","39.67","81","81"
"Пловдив","1690549","СУ Константин Величков","29.92","18.85","33","34"
"Пловдив","1690550","СУ Св. К. К. Философ","40.19","35.8","70","70"
"Пловдив","1690642","СУ Димитър Матевски","37.9","33.98","84","84"
"Пловдив","1690643","СУ Св. Седмочисленици","36.3","33.92","40","40"
"Пловдив","1690644","СУ Св. Софроний Врачански","38.91","30.87","82","82"
"Пловдив","1690645","СУ Черноризец Храбър","44.72","38.63","84","84"
"Пловдив","1690901","ЧСУ ДРУЖБА","36.31","34","13","13"
"Пловдив","1690907","ЧОУ Класик","41.55","36.8","10","10"
"Пловдив","1690912","ЧОУ Бъдеще","35.35","29.92","13","13"
"Пловдив","2902102","НУМТИ Добрин Петков","40.64","31.31","29","29"
"Варна","400003","ОУ Антон Страшимиров","38.57","31.21","104","104"
"Варна","400005","ОУ Васил Априлов","36.25","30.12","50","50"
"Варна","400006","ОУ Г. С. Раковски","41.58","44.42","106","106"
"Варна","400007","ОУ Добри Чинтулов","38.04","33.94","123","123"
"Варна","400008","ОУ Захари Стоянов","45.34","47.01","122","122"
"Варна","400009","ОУ Иван Вазов","31.45","26.81","37","37"
"Варна","40001","ОУ Св. Иван Рилски","16.29","10.42","24","24"
"Варна","400011","ОУ Йордан Йовков","40.88","38.64","39","39"
"Варна","400012","ОУ Константин Арабаджиев","27.3","41.2","15","15"
"Варна","400015","ОУ Кап. Петко войвода","31.4","22.5","10","10"
"Варна","400017","ОУ Отец Паисий","7.21","16.71","14","14"
"Варна","400018","ОУ Панайот Волов","38.04","33.28","25","25"
"Варна","400019","ОУ Св. Патриарх Евтимий","40.44","31.83","77","78"
"Варна","40002","ОУ Петко Р.Славейков","47.92","50.84","133","133"
"Варна","400022","ОУ Св.св.Кирил и Методий","46.13","50.66","97","97"
"Варна","400023","ОУ Стефан Караджа","38.81","33.56","45","45"
"Варна","400024","ОУ Стоян Михайловски","33.22","33.44","43","43"
"Варна","400026","ОУ Христо Ботев","32.58","27.23","44","44"
"Варна","400028","ОУ Цар Симеон І","40.24","35.32","88","88"
"Варна","400029","ОУ Черноризец Храбър","38.14","38.85","71","71"
"Варна","40003","VІІ СУ Найден Геров","44.02","49.19","127","127"
"Варна","400031","СУЕО Ал. С. Пушкин","46.38","50.17","103","103"
"Варна","400032","ОУ Васил Друмев","36.91","36.56","27","27"
"Варна","400033","СУ Георги Бенковски","26.1","17.9","67","67"
"Варна","400034","СУ Гео Милев","41.79","43.93","122","122"
"Варна","400036","СУ Елин Пелин","21.81","13.94","18","18"
"Варна","400037","СУ Любен Каравелов","18.89","18.07","42","41"
"Варна","400039","СУ Пейо Кр. Яворов","35.06","26.65","60","60"
"Варна","40004","СУ Св.Климент Охридски","44.04","42.39","153","153"
"Варна","400046","МГ Д-р П. Берон","54.89","64.38","55","55"
"Варна","400047","СУХНИ Константин Преславски","40.3","36.59","137","136"
"Варна","400054","СУУНЗ Проф.д-р Иван Шишманов","35.67","15.67","3","3"
"Варна","400075","ЧОУ Малкият принц","43.17","38.59","35","34"
"Варна","403535","ОУ Св. княз Борис I","30.09","22.29","38","38"
"Варна","403536","ІІІ ОУ А. Кънчев","41.71","43.53","103","103"
"Варна","403537","СУ Димчо Дебелянов","35.76","24.76","34","34"
"Варна","403538","СУ Неофит Бозвели","30.69","26.68","24","22"
"Варна","403543","Второ ОУ Н.Й.Вапцаров","36.84","31.82","61","61"
"Варна","403558","ЧСУ Мечтатели","30.88","25.12","8","8"
"Варна","2902106","НУИ Д.Христов","35.9","30.63","70","70"
"Бургас","200205","ОУ П. Р. Славейков","43.26","46.97","62","62"
"Бургас","200206","ОУ Св. княз Борис І","36.9","35.06","84","84"
"Бургас","200207","ОУ Л. Каравелов","39.81","34.28","60","60"
"Бургас","200208","ОУ Найден Геров","35.89","33.18","70","71"
"Бургас","200209","ОУ Антон Страшимиров","40.36","40.11","136","136"
"Бургас","20021","ОУ Св.Климент Охридски","44.8","43.9","94","94"
"Бургас","200211","ОУ Георги Бенковски","37.26","37.71","42","42"
"Бургас","200212","ОУ П. К. Яворов","41.64","41.36","50","50"
"Бургас","200213","ОУ Васил Априлов","43.85","42.89","113","113"
"Бургас","200214","ОУ Братя Миладинови","41.34","43.63","163","163"
"Бургас","200215","ОУ Елин Пелин","38.24","37.6","144","144"
"Бургас","200216","ОУ Васил Левски – Бургас","14.32","22.17","41","41"
"Бургас","200217","ОУ Хр. Ботев (кв. Сарафово)","32.31","38.29","24","24"
"Бургас","200218","ОУ Христо Ботев (кв. Победа)","10.9","9.4","41","40"
"Бургас","200219","ОУ Христо Ботев (кв. Д. Езерово)","28.74","20.83","23","23"
"Бургас","200221","СУ Хр. Ботев (кв. Черно Море)","15.53","12.89","19","19"
"Бургас","200222","ОУ Иван Вазов","33.68","39.21","14","14"
"Бургас","200223","ОУ Христо Ботев (кв. Ветрен)","30.07","32.86","14","14"
"Бургас","200227","СУ Иван Вазов","27.73","24.57","24","23"
"Бургас","200228","СУ Йордан Йовков","36.08","31.82","38","38"
"Бургас","200229","СУ Еп. Константин Преславски","33.68","30.88","33","33"
"Бургас","20023","СУ Димчо Дебелянов","43.68","45.73","55","55"
"Бургас","200231","СУ --Добри Чинтулов","36.78","31.94","34","34"
"Бургас","200232","СУ К. Петканов","28.61","21.08","37","37"
"Бургас","200233","СУ Петко Росен","36.91","33.22","70","72"
"Бургас","200234","СУ Св. Св.Кирил и Методий","41.84","33.1","70","69"
"Бургас","200239","ППМГ Акад. Никола Обрешков","52.34","63.35","112","112"
"Бургас","20024","СУ Юрий Гагарин","25.77","18.02","43","43"
"Бургас","200259","ПЧОУ","49.2","54.73","15","15"
"Бургас","2902103","НУМСИ","41.19","31.78","36","36"
"Благоевград","10002","ІІ ОУ Димитър Благоев","38.18","41.9","68","69"
"Благоевград","10004","ІV ОУ Димчо Дебелянов","33.65","31.98","46","45"
"Благоевград","10007","VІІ СУ Кузман Шапкарев","37.37","34.88","78","78"
"Благоевград","10011","ХІ ОУ Христо Ботев","30.77","23.64","39","39"
"Благоевград","1002","ПМГ Акад. Сергей Корольов","50.33","60.07","30","30"
"Благоевград","10125","СУИЧЕ Св. Климент Охридски","32.79","30","38","38"
"Благоевград","10129","ІІІ ОУ ДимитърТалев","41.61","39.55","121","121"
"Благоевград","10158","VІІІ СУ Арсени Костенцев","35.61","32.27","63","63"
"Благоевград","1017","ІХ ОУ Пейо Кр. Яворов","21.64","15.17","18","18"
"Благоевград","10188","СУ Иван Вазов","37.44","28.98","59","59"
"Благоевград","10206","V СУ Георги Измирлиев","36.33","36.85","41","41"
"Велико Търново","300101","ОУ Христо Ботев","27.28","12.67","9","9"
"Велико Търново","300102","ОУ Бачо Киро","39.6","41.63","128","128"
"Велико Търново","300103","ОУ Св.Патр. Евтимий","42.66","39.27","109","108"
"Велико Търново","300104","ОУ Д.Благоев","34.56","34.27","40","40"
"Велико Търново","300105","ОУ П.Р.Славейков","30.41","19.65","17","17"
"Велико Търново","300124","СУ Емилиян Станев","39.1","35.86","111","111"
"Велико Търново","300125","СУ Вела Благоева","41.15","30.63","57","57"
"Велико Търново","300126","СУ Владимир Комаров","28.44","22.33","9","9"
"Велико Търново","300127","СУ Г. С. Раковски","14","13.6","4","5"
"Велико Търново","300143","Спортно училище","31.02","20.94","33","33"
"Видин","500102","ППМГ Екзарх Антим І","45.97","49.97","29","29"
"Видин","500104","ОУ Любен Каравелов","28.74","23.99","84","84"
"Видин","500111","ОУ Еп. Софроний Врачански","19.13","19.2","40","41"
"Видин","500112","ОУ Отец Паисий","29.66","29","16","13"
"Видин","500113","ОУ Св. Климент Охридски","34.72","31.13","18","15"
"Видин","503132","СУ Цар Симеон Велики","37.5","24.28","85","85"
"Видин","503241","СУСв.св.Кирил и Методий","32.78","22.08","65","64"
"Видин","503242","СУ П. Р. Славейков","28.17","28.22","38","37"
"Видин","503312","ОУ Иван Вазов","44.88","31.65","69","69"
"Враца","600061","ПЕГ Йоан Екзарх","40.47","32.5","48","48"
"Враца","600327","СУ Козма Тричков","33.71","29.96","48","48"
"Враца","602041","ОУ Васил Левски","27.02","18.03","32","31"
"Враца","602042","ОУ Св.св.Кирил и Методий","21.79","15.84","19","19"
"Враца","602062","ППМГ Акад. Иван Ценов","51.81","57.61","57","57"
"Враца","603057","СУ Отец Паисий","27.95","22.32","28","28"
"Враца","603058","СУ Христо Ботев","35.12","28.41","139","139"
"Враца","603059","СУ Васил Кънчов","34.35","31.95","64","64"
"Враца","60307","СУ Никола Войводов","34.15","24.34","68","68"
"Враца","60806","СУ Св. Климент Охридски","25.25","21.08","26","26"
"Габрово","700102","ОУ Ран Босилек – Габрово","37.35","37.45","44","44"
"Габрово","700103","ОУ Неофит Рилски-Габрово","34.88","29.53","55","55"
"Габрово","700104","ОУ Ц.Дюстабанов-Габрово","13.65","8.55","13","11"
"Габрово","700106","VІ ОУ Иван Вазов-Габрово","26.14","25.17","18","18"
"Габрово","700108","ОУ Кирил и Методий-Габрово","34.64","37.16","77","77"
"Габрово","700112","ОУ Хр. Ботев-Габрово","28.21","26.21","33","33"
"Габрово","700113","СУ Отец Паисий","31.01","25.32","35","34"
"Габрово","700114","СУ Райчо Каролев – Габрово","39.73","34.39","84","84"
"Габрово","700116","ПМГ Акад. Иван Гюзелев","47.62","59.65","51","51"
"Добрич","800003","ОбУ Йордан Йовков","17.55","12.33","21","21"
"Добрич","800004","ОУ Никола Й. Вапцаров","23.57","12.23","14","13"
"Добрич","800007","ОУ Панайот Волов","20.61","24","18","19"
"Добрич","800008","ОУ Стефан Караджа","33.4","27.96","26","26"
"Добрич","800009","ОУ Хан Аспарух","40.68","39.63","30","30"
"Добрич","80001","ОУ Христо Смирненски","32.73","27.02","40","40"
"Добрич","800011","ОУ Христо Ботев","35.4","40.04","55","55"
"Добрич","800012","СУ Георги Ст. Раковски","17.38","18.81","16","16"
"Добрич","800013","СУ Димитър Талев","35.05","24.66","78","78"
"Добрич","800015","СУ Св. Климент Охридски","33.66","26.02","81","81"
"Добрич","800016","СУ Любен Каравелов","29.55","25.7","70","70"
"Добрич","800017","СУ Петко Р. Славейков","41.84","39.92","111","111"
"Добрич","800018","СУ Св.св. Кирил и Методий","35.69","31.08","75","75"
"Добрич","800019","ПМГ Иван Вазов","43.82","42.65","55","55"
"Добрич","800326","ЧСУ Леонардо да Винчи","37.25","23","2","2"
"Кърджали","909101","СУ Вл. Д.-Майстора","30.22","28.82","34","34"
"Кърджали","909103","СУ Йордан Йовков","26.41","24.75","64","64"
"Кърджали","909104","ОУ Св.Кл.Охридски","31.98","40.42","20","19"
"Кърджали","909105","СУ Отец Паисий","37.11","39.77","110","110"
"Кърджали","909106","СУ П. Р.Славейков","38.27","50.49","153","153"
"Кърджали","909115","ОУ Васил Левски","23.44","17.39","16","18"
"Кърджали","909116","ОУ Св. Св. Кирил и Методий","30.37","28.9","60","60"
"Кърджали","909117","ОУ П.К.Яворов","29.44","35.58","34","36"
"Кюстендил","1000053","V ОУ Хр. Ботев – Кюстендил","22.06","19.6","16","15"
"Кюстендил","1000330","ОУ Проф. М. Дринов – Кюстендил","30.75","23.58","67","67"
"Кюстендил","1000340","ОУ Иван Вазов – Кюстендил","13.09","10.6","57","53"
"Кюстендил","1000550","ПМГ Проф. Ем. Иванов – Кюстендил","43.54","45.43","54","54"
"Кюстендил","1001390","СУ В. Левски – Кюстендил","20.42","14.05","19","19"
"Кюстендил","1001410","VІ ОУ Св. П. Хилендарски – Кюстендил","28.63","22.97","34","34"
"Кюстендил","1001590","VІІ ОУ Ильо войвода – Кюстендил","31.85","25.71","24","24"
"Кюстендил","1001680","ОУ Даскал Димитри – Кюстендил","33.84","27.97","32","32"
"Кюстендил","1001830","ОУ Св. св. Кирил и Методий – Кюстендил","42.11","32.32","101","101"
"Ловеч","1100301","ОУ Васил Левски","42.43","41.33","69","69"
"Ловеч","1100304","ОУ Христо Никифоров","36.28","35.15","48","48"
"Ловеч","1100305","ОУ Св.Св. Кирил и Методий","14.02","11","24","23"
"Ловеч","1100316","СУ Тодор Кирков","25.56","27.54","24","24"
"Ловеч","1100317","ОУ Панайот Пипков","13.77","14.43","15","14"
"Ловеч","1100318","СУ Св. Климент Охридски","34.83","22.93","40","40"
