"Град","Код","Име","БЕЛ","МАТ","Уч. БЕЛ","Уч. МАТ"
"София","2222012","12 Средно училище Цар Иван Асен II","87.23","88.55","112","110"
"София","2222038","38 основно училищеВасил Априлов","83.06","88.93","103","103"
"София","2222127","127 СРЕДНО УЧИЛИЩЕ Иван Николаевич Денкоглу","76.45","86.92","38","39"
"София","2222133","133 Средно училище „А. С. Пушкин”","88.76","90.24","105","105"
"София","2223008","8. Средно училище Васил Левски","78.05","89.83","59","58"
"София","2223055","55 СРЕДНО УЧИЛИЩЕ ПЕТКО КАРАВЕЛОВ","82.57","88.01","148","148"
"София","2224020","20.Иновативно основно училище Тодор Минков с ранно чуждоезиково обучение по френски и немски език","82.8","89.04","116","115"
"София","2224022","22 Средно училище Георги Стойков Раковски","85.99","82.26","106","106"
"София","2224041","41 основно училище Св. Патриарх Евтимий","79.37","85.63","95","96"
"София","2224047","47 СУ Христо Г. Данов","82.07","85.83","29","30"
"София","2224073","73.СУ с преподаване на чужди езици Владислав Граматик","80.34","87.48","117","117"
"София","2224104","104 основно училище Захари Стоянов","91.64","92.58","131","132"
"София","2224121","121 СРЕДНО УЧИЛИЩЕ ГЕОРГИ ИЗМИРЛИЕВ","78.56","70.38","52","53"
"София","2224126","126 ОСНОВНО УЧИЛИЩЕ Петко Юрданов Тодоров","76.51","81.45","93","93"
"София","2224544","Частно средно училище по изкуства и чужди езици Артис","94.29","85.71","14","14"
"София","2224672","Частно основно училище Куест","82.5","90","2","3"
"София","2224677","Частно основно училище Прогресивно образование","76.25","77.5","4","4"
"София","2902101","Национално музикално училище Любомир Пипков","74.72","81.3","54","54"
"София","2902701","Национален учебен комплекс по култура с лицей за изучаване на италиански език и култура с участието на Република Италия","98.45","97.5","84","84"
"Пловдив","1690142","Основно училище Алеко Константинов","90.21","90.07","70","72"
"Пловдив","1690143","ОУ Виктория и Крикор Тютюнджян","88.6","86.4","43","43"
"Пловдив","1690144","Основно училище Гео Милев","49.17","49.29","12","14"
"Пловдив","1690146","Основно Училище Д-р Петър Берон","85","86.34","70","71"
"Пловдив","1690147","Основно Училище Душо Хаджидеков","87.09","96.74","141","141"
"Пловдив","1690148","Основно училище Екзарх Антим І","84.24","86.19","59","59"
"Пловдив","1690149","Основно Училище Кочо Честеменски","77.66","86.69","62","62"
"Пловдив","1690150","Средно училище Любен Каравелов","85.83","86.3","24","23"
"Пловдив","1690152","Основно училище Княз Александър I","87.99","90.77","92","91"
"Пловдив","1690154","Средно училище СВ. ПАИСИЙ ХИЛЕНДАРСКИ ","67.31","82.36","67","70"
"Пловдив","1690155","Средно училище Свети Климент Охридски","80.13","82.43","38","37"
"Пловдив","1690156","Средно училище Свети Патриарх Евтимий","89.08","93.52","119","118"
"Пловдив","1690157","Средно училище Цар Симеон Велики","79.77","81.82","43","44"
"Пловдив","1690242","39-то Начално училище Кирил Нектариев","56.41","60.07","71","72"
"Пловдив","1690243","Начално училище Петко Рачов Славейков ","97.36","95.49","91","92"
"Пловдив","1690244","Основно училище Васил Левски","82.46","77.68","69","69"
"Пловдив","1690245","Основно училище Димчо Дебелянов","51.71","54.58","82","83"
"Пловдив","1690246","Основно училище Пенчо Славейков","47.85","50.33","72","76"
"Пловдив","1690247","Средно училище Найден Геров","60.92","58.98","49","49"
"Пловдив","1690248","Средно училище Симон Боливар","72.27","64.73","55","56"
"Пловдив","1690271","Специално училище за ученици с увреден слух Проф. Д-р Ст. Белинов","46","49","5","5"
"Пловдив","1690341","Основно училище Васил Петлешков","81.28","83.55","39","38"
"Пловдив","1690342","Основно училище Драган Манчов ","91","90","95","95"
"Пловдив","1690343","Основно училище Елин Пелин","79.8","88.9","50","50"
"Пловдив","1690344","Основно училище Тодор Каблешков","80.56","91.11","27","27"
"Пловдив","1690345","Средно училище Свети свети Кирил и Методий","85.6","83.41","42","41"
"Пловдив","1690441","Начално училище Христо Ботев","91.71","94.79","120","119"
"Пловдив","1690442","Основно училище Димитър Тодоров Димов","78.18","78.18","22","22"
"Пловдив","1690443","Обединено училище Йордан Йовков","55","57.5","12","12"
"Пловдив","1690444","Основно училище Панайот Волов","37.6","43.24","52","54"
"Пловдив","1690445","Основно училище Райна Княгиня","81.52","91.92","138","138"
"Пловдив","1690446","Средно училище Никола Вапцаров","75.17","88.33","30","30"
"Пловдив","1690447","Средно училище Пейо Крачолов Яворов","67.84","81.18","74","72"
"Пловдив","1690448","Средно училище Христо Груев Данов","66.73","77.69","26","26"
"Пловдив","1690542","Средно училище Братя Миладинови","84.89","88.67","44","45"
"Пловдив","1690543","Начално училище Климент Охридски","87.54","91.15","61","61"
"Пловдив","1690544","Основно училище Димитър Талев","82.8","86.88","132","136"
"Пловдив","1690545","Основно училище Захари Стоянов","67.25","70.71","20","21"
"Пловдив","1690546","Основно училище Стоян Михайловски","81.86","75.98","51","51"
"Пловдив","1690547","Основно училище Яне Сандански","79.91","82.38","108","105"
"Пловдив","1690549","Средно училище Константин Величков ","72.08","72.39","24","23"
"Пловдив","1690550","Средно училище Свети Константин - Кирил Философ","79.57","89.53","93","95"
"Пловдив","1690642","Средно училище „Димитър Матевски","80.94","82.6","123","125"
"Пловдив","1690643","Средно училище Свети Седмочисленици","85.64","88.93","70","70"
"Пловдив","1690644","Средно училище Свети Софроний Врачански","69.95","82.55","110","110"
"Пловдив","1690645","Средно училище Черноризец Храбър","83.98","90.79","103","101"
"Пловдив","1690901","ЧАСТНО СРЕДНО УЧИЛИЩЕ ДРУЖБА","78.64","85.83","22","24"
"Пловдив","1690907","Частно основно училище Класик","92.22","96.11","9","9"
"Пловдив","2902102","Национално училище за музикално и танцово изкуство Добрин Петков","90.34","86.55","29","29"
"Варна","400001","Начално училище Васил Левски","68.3","79.13","53","52"
"Варна","400003","Основно училище Антон Страшимиров","73.36","80.73","116","116"
"Варна","400005","Основно училище Васил Априлов","77.58","81.67","62","63"
"Варна","400006","Основно училище Георги Сава Раковски","75.7","89.62","158","159"
"Варна","400007","Основно училище Добри Чинтулов","78.5","80.07","137","137"
"Варна","400008","Основно училище Захари Стоянов","81.29","88.17","120","120"
"Варна","400009","Основно училище Иван Вазов","76.25","87.75","20","20"
"Варна","400010","Основно училище Свети Иван Рилски","43.52","56.92","27","26"
"Варна","400011","Основно училище Йордан Йовков","86.9","89.75","79","79"
"Варна","400012","Основно училище Константин Арабаджиев","88.95","85.79","19","19"
"Варна","400015","Основно училище Капитан Петко войвода","58.33","71.85","27","27"
"Варна","400017","Основно училище Отец Паисий","47.9","58.39","31","28"
"Варна","400018","Основно училище Панайот Волов","84.34","71.71","38","38"
"Варна","400019","Основно училище Свети Патриарх Евтимий","71.51","75.22","136","136"
"Варна","400020","Основно училище Петко Рачов Славейков","90.57","92.16","168","169"
"Варна","400022","Основно училище Свети свети Кирил и Методий","95.96","97.17","151","152"
"Варна","400023","Основно училище Стефан Караджа ","83.93","82.18","61","62"
"Варна","400024","Основно училище Стоян Михайловски","82.69","90.59","52","51"
"Варна","400026","Основно училище Христо Ботев","63.73","64.41","59","59"
"Варна","400028","Основно училище Цар Симеон І","78.18","78.02","121","121"
"Варна","400029","Основно училище Черноризец Храбър","80.32","83.23","94","93"
"Варна","400030","Седмо средно училище Найден Геров","87.41","89.1","139","139"
"Варна","400031","Средно училище с езиково обучение Ал. С. Пушкин","85.74","87.05","128","127"
"Варна","400032","Основно училище Васил Друмев","84.06","86.99","69","68"
"Варна","400034","Средно училище Гео Милев","79.65","84.73","169","169"
"Варна","400036","Средно училище Елин Пелин","66.71","70.56","35","36"
"Варна","400037","Средно училище Любен Каравелов","68.6","62","25","25"
"Варна","400039","Средно училище Пейо Крачолов Яворов","90.59","91.96","85","84"
"Варна","400040","Средно училище Свети Климент Охридски","81.99","89.39","166","165"
"Варна","400075","Частно основно училище Малкият принц","91.09","82.92","23","24"
"Варна","403535","Първо основно училище Св. княз Борис І ","65.11","74.42","45","43"
"Варна","403536","III Oсновно училище Ангел Кънчев","85.9","81.46","139","140"
"Варна","403537","Средно училище Димчо Дебелянов","83.62","88.56","58","59"
"Варна","403538","Средно училище Неофит Бозвели","65.42","91.39","36","36"
"Варна","403543","Второ основно училище Никола Йонков Вапцаров","82.89","87.5","97","98"
"Варна","403558","Частно средно училище Мечтатели","88.68","90.83","19","18"
"Варна","2902106","НАЦИОНАЛНО УЧИЛИЩЕ ПО ИЗКУСТВАТА ДОБРИ ХРИСТОВ","77.4","79.79","48","48"
"Бургас","200201","Начално базово училище Михаил Лъкатник","97.55","96.89","94","95"
"Бургас","200203","Частно начално училище Д-р Мария Монтесори","98.57","91.43","7","7"
"Бургас","200205","Основно училище Петко Рачев Славейков","90.85","93.28","94","93"
"Бургас","200206","Основно училище Свети княз Борис І - град Бургас","87.65","87.65","98","100"
"Бургас","200207","Основно училище Любен Каравелов","91.65","90.93","85","86"
"Бургас","200208","Основно училище Найден Геров","75.27","82.83","91","90"
"Бургас","200209","Основно училище Антон Страшимиров - гр.Бургас","86.31","91.31","122","122"
"Бургас","200210","Основно училище Свети Климент Охридски","81.5","84.89","90","91"
"Бургас","200211","Основно училище Георги Бенковски","77.41","85.09","54","53"
"Бургас","200212","Основно училище Пейо Крачолов Яворов","83.13","82.2","88","91"
"Бургас","200213","Основно училище Васил Априлов","95.5","97.42","129","130"
"Бургас","200214","Основно училище Братя Миладинови","95.56","95.56","196","196"
"Бургас","200215","Основно училище Елин Пелин","83.91","91.24","138","137"
"Бургас","200216","Основно училище Васил Левски","50.7","51.51","43","43"
"Бургас","200217","Основно училище Христо Ботев","77.03","83.78","37","37"
"Бургас","200218","Основно училище Христо Ботев","47.27","41.4","88","89"
"Бургас","200219","Основно училище Христо Ботев","77.69","73.46","39","39"
"Бургас","200221","Средно училище Христо Ботев","49.72","59.44","18","18"
"Бургас","200222","Основно училище Иван Вазов","78","78.25","20","20"
"Бургас","200223","Основно училище Христо Ботев","68.53","80.29","17","17"
"Бургас","200227","Средно училище Иван Вазов","67.83","70.22","23","23"
"Бургас","200228","Средно училище Йордан Йовков","95.28","94","54","55"
"Бургас","200229","Средно училище Епископ Константин Преславски","94.09","96.35","66","63"
"Бургас","200230","Средно училище Димчо Дебелянов","95.36","88.57","70","70"
"Бургас","200231","Средно училище ,,Добри Чинтулов","70.66","77.63","38","38"
"Бургас","200232","Средно училище Константин Петканов","72.8","75.2","50","50"
"Бургас","200233","Средно училище Петко Росен","61.2","79.06","83","85"
"Бургас","200234","Средно училище Св. Св. Кирил и Методий","90.85","93.64","100","99"
"Бургас","2902103","Национално училище за музикално и сценично изкуство Проф. Панчо Владигеров","72.27","82.27","44","44"
"Благоевград","100020","Второ основно училище Димитър Благоев","85.31","82.88","65","66"
"Благоевград","100040","Четвърто основно училище Димчо Дебелянов","85.71","84.14","35","35"
"Благоевград","100070","Седмо средно училище Кузман Шапкарев","82.99","85.2","102","102"
"Благоевград","100110","Единадесето основно училище Христо Ботев","72.86","76.07","42","42"
"Благоевград","101250","Средно училище с изучаване на чужди езици Свети Климент Охридски","82.24","82.8","49","50"
"Благоевград","101290","Трето основно училище Димитър Талев","71.73","86.37","124","124"
"Благоевград","101580","Осмо средно училище Арсени Костенцев","77.96","84.19","98","99"
"Благоевград","101700","Девето основно училище Пейо Крачолов Яворов","68","65.17","30","30"
"Благоевград","101880","Средно училище Иван Вазов","78.77","87.31","65","65"
"Благоевград","102060","Пето средно училище Георги Измирлиев","76.96","82.55","51","51"
"Велико Търново","300101","Основно училище Христо Ботев","51.36","58.18","11","11"
"Велико Търново","300102","Основно училище Бачо Киро","73.32","83.02","125","124"
"Велико Търново","300103","Основно училище Св. Патриарх Евтимий","86.82","86.92","137","138"
"Велико Търново","300104","Основно училище Димитър Благоев","68.85","75.1","48","48"
"Велико Търново","300105","Основно училище Петко Рачев Славейков","77.29","83.68","35","34"
"Велико Търново","300124","Средно училище Емилиян Станев","81.04","81.47","144","143"
"Велико Търново","300125","Средно училище Вела Благоева","76.84","77.68","68","69"
"Велико Търново","300126","Средно училище Владимир Комаров","68.21","77.14","14","14"
"Видин","500104","Основно училище Любен Каравелов","79.51","85.5","71","70"
"Видин","500111","Основно училище Епископ Софроний Врачански","76.97","79.06","33","32"
