"Град","Код","Име","БЕЛ","МАТ","Уч. БЕЛ","Уч. МАТ"
"София","2212090","90 Средно училище Генерал Хосе де Сан Мартин","3.75","3.142","16","15"
"София","2212096","96 Средно училище Лев Николаевич Толстой","3.91","3.762","34","35"
"София","2212097","97 Средно училище Братя Миладинови","3.63","3.823","36","36"
"София","2212137","137 средно училище Ангел Кънчев","3.92","3.263","59","59"
"София","2212303","33. Езикова гимназия Света София","4.51","4.258","69","69"
"София","2212540","ЧАСТНА НЕМСКА ГИМНАЗИЯ ЕРИХ КЕСТНЕР","4.73","5.459","14","14"
"София","2213010","10 Средно училище Теодор Траянов ","0","NaN","0","0"
"София","2213039","39 Средно училище Петър Динеков","3.3","3.011","18","17"
"София","2213081","81. Средно училище Виктор Юго","4.22","4.057","22","22"
"София","2213118","118 Средно училище Академик Людмил Стоянов","3.69","3.429","20","20"
"София","2213125","125 СУ Боян Пенев с изучаване на чужди езици","4.78","4.988","38","38"
"София","2213128","128 СРЕДНО УЧИЛИЩЕ АЛБЕРТ АЙНЩАЙН","3.93","4.569","42","42"
"София","2213131","131. СУ Климент Аркадиевич Тимирязев","2.87","3.239","11","11"
"София","2213144","144 Средно училище Народни будители","3.92","4.065","63","63"
"София","2213307","СПОРТНО УЧИЛИЩЕ ГЕН. ВЛАДИМИР СТОЙЧЕВ","3.55","4.845","89","89"
"София","2213350","Технологично училище Електронни системи към Технически Университет - София","4.95","4.89","88","86"
"София","2213503","Частна профилирана гимназия с чуждоезиково обучение Меридиан 22","4.93","5.07","15","15"
"София","2213507","АМЕРИКАНСКИ КОЛЕЖ В СОФИЯ","5.33","5.582","152","152"
"София","2213600","Частно средно училище с чуждоезиков профил Абрахам Линкълн","4.07","4.66","6","6"
"София","2214015","15 Средно училище Адам Мицкевич","3.1","3.155","12","12"
"София","2214054","54. СРЕДНО УЧИЛИЩЕ Свети ИВАН РИЛСКИ","4.14","4.373","67","68"
"София","2214101","101. СРЕДНО УЧИЛИЩЕ БАЧО КИРО","3.69","3.913","27","26"
"София","2214153","153 Спортно училище Неофит Рилски","3.01","4.601","65","64"
"София","2216001","1 Средно училище Пенчо П. Славейков","4.3","4.651","91","91"
"София","2216164","164. гимназия с преподаване на испански език Мигел де Сервантес","5.4","5.302","178","178"
"София","2216301","Първа английска езикова гимназия","5.19","5.34","214","214"
"София","2216306","Софийска математическа гимназия Паисий Хилендарски","5.38","5.558","176","176"
"София","2216309","IV Сменно-вечерна гимназия Отец Паисий ","3.67","3.824","47","45"
"София","2216422","Професионална гимназия по механоелектротехника Н.Й.Вапцаров","2.74","3.58","29","27"
"София","2216423","СОФИЙСКА ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО ТУРИЗЪМ","3.98","5.052","172","170"
"София","2216532","Частно средно училище УВЕКИНД","4.75","5.44","22","23"
"София","2216533","Първа частна английска гимназия Уилям Шекспир-Интелект Инвест","4.38","4.932","20","20"
"София","2217066","66 Средно училище Филип Станиславов","2.59","3.335","9","8"
"София","2217088","88. Средно училище Димитър Попниколов","3.61","3.889","36","36"
"София","2217149","149 Средно училище ,,Иван Хаджийски","3.38","2.852","13","13"
"София","2217151","НАЦИОНАЛНО СРЕДНО УЧИЛИЩЕ СОФИЯ","3.43","3.256","19","18"
"София","2217424","ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО ЕЛЕКТРОТЕХНИКА И АВТОМАТИКА","4","5.018","83","82"
"София","2217426","ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО СЕЛСКО СТОПАНСТВО БУЗЕМА","2.37","2.0","4","5"
"София","2219024","24 Средно училище П.К.Яворов","2","2.276","7","5"
"София","2219044","44. Средно училище Неофит Бозвели","4.16","3.774","31","31"
"София","2219095","95 СУ Проф. Иван Шишманов","3.96","3.734","38","36"
"София","2219130","130. средно училище Стефан Караджа","2.44","2.68","13","13"
"София","2219166","166 Спортно училище Васил Левски","3.22","4.875","74","69"
"София","2220014","14. средно училище Проф. д-р Асен Златаров","4.09","4.397","18","18"
"София","2220029","29. Средно училище Кузман Шапкарев","4.11","5.49","6","5"
"София","2220308","Профилирана гимназия за изобразителни изкуства Професор Николай Райнов","4.04","4.902","38","39"
"София","2221023","23 Средно училище Фредерик Жолио-Кюри","3.93","4.061","52","52"
"София","2221031","31 Средно училище за чужди езици и математика Иван Вазов","5.04","4.946","160","160"
"София","2221093","93-то Средно училище Александър Теодоров - Балан","3.64","3.701","39","39"
"София","2221094","94 СРЕДНО УЧИЛИЩЕ Димитър Страшимиров","2.39","3.86","32","30"
"София","2221138","138. СРЕДНО УЧИЛИЩЕ ЗА ЗАПАДНИ И ИЗТОЧНИ ЕЗИЦИ ПРОФ. ВАСИЛ ЗЛАТАРСКИ","4.48","4.693","97","96"
"София","2221157","157 Гимназия с изучаване на чужд език Сесар Вайехо","4.54","5.052","93","93"
"София","2221430","ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО ТРАНСПОРТ МАКГАХАН","3.27","4.08","35","36"
"София","2221563","Първа Частна Математическа Гимназия","5.37","5.414","23","23"
"София","2221590","Частна профилирана гимназия Образователни технологии","4.47","4.881","34","34"
"София","2222007","7. СРЕДНО УЧИЛИЩЕ СВ. СЕДМОЧИСЛЕНИЦИ","4.44","4.817","146","125"
"София","2222009","9 Френска езикова гимназия Алфонс дьо Ламартин","5.2","4.783","207","208"
"София","2222012","12 Средно училище Цар Иван Асен II","4.37","4.758","70","71"
"София","2222127","127 СРЕДНО УЧИЛИЩЕ Иван Николаевич Денкоглу","4.6","4.808","118","117"
"София","2222133","133 Средно училище „Александър Сергеевич Пушкин”","5.18","5.146","100","101"
"София","2223055","55 СРЕДНО УЧИЛИЩЕ ПЕТКО КАРАВЕЛОВ","3.58","3.275","19","19"
"София","2223431","ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО ТЕЛЕКОМУНИКАЦИИ","4.13","4.62","156","159"
"София","2223547","ЧАСТНА ЕЗИКОВА ГИМНАЗИЯ ПРОФ.Д-Р В.ЗЛАТАРСКИ","4.62","5.08","44","44"
"София","2224022","22 Средно езиково училище Георги Стойков Раковски","5.05","5.188","175","175"
"София","2224047","47 Средно училище Христо Груев Данов","3.04","2.634","16","14"
"София","2224073","73.СУ с преподаване на чужди езици Владислав Граматик","5.43","5.165","121","121"
"София","2224121","121 СРЕДНО УЧИЛИЩЕ ГЕОРГИ ИЗМИРЛИЕВ","3.51","NaN","1","0"
"София","2224432","Професионална гимназия по дизайн Елисавета Вазова","4.13","5.07","91","92"
"София","2224433","НАЦИОНАЛНА ТЪРГОВСКО - БАНКОВА ГИМНАЗИЯ","4.76","5.69","286","287"
"София","2224544","ЧСУ по изкуства и чужди езици Артис","4.62","4.83","6","6"
"София","2902101","Национално музикално училище Любомир Пипков","4.27","4.96","80","78"
"София","2902301","Национално училище за танцово изкуство","4.13","5.06","56","56"
"София","2902401","Национално училище за изящни изкуства Илия Петров","4.63","4.44","51","51"
"София","2902501","НАЦИОНАЛНА ГИМНАЗИЯ ЗА ПРИЛОЖНИ ИЗКУСТВА СВЕТИ ЛУКА - СОФИЯ","4.47","4.73","90","89"
"София","2902601","Национална професионална гимназия по полиграфия и фотография","4.37","4.9","103","103"
"София","2902701","Национален учебен комплекс по култура с лицей за изучаване на италиански език и култура с участието на Република Италия","4.86","4.754","49","49"
"София","2902702","Национална гимназия за древни езици и култури Константин Кирил Философ","5.07","5.083","75","75"
"София","2218071","71 Средно училище Пейо Яворов","2.79","3.47","12","11"
"София","2303852","Частна профилирана гимназия с чуждоезиково обучение ЧЕЛОПЕЧ","5.02","5.003","30","30"
"Пловдив","1600026","Частна професионална гимназия по информатика и компютърни науки Академик Благовест Сендов","3.95","5.69","1","1"
"Пловдив","1690150","Средно училище Любен Каравелов","3.74","3.531","19","19"
"Пловдив","1690153","Хуманитарна гимназия Св. Св. Кирил и Методий","5.03","4.742","189","189"
"Пловдив","1690154","Средно училище СВ. ПАИСИЙ ХИЛЕНДАРСКИ ","3.99","3.824","92","93"
"Пловдив","1690155","Средно училище Свети Климент Охридски","3.69","3.48","53","51"
"Пловдив","1690156","Средно училище Свети Патриарх Евтимий","4.85","4.635","125","125"
"Пловдив","1690157","Средно училище Цар Симеон Велики","2.78","2.978","20","20"
"Пловдив","1690174","Професионална гимназия по електротехника и електроника","4","5.3","179","162"
"Пловдив","1690175","Национална търговска гимназия - Пловдив","4.9","5.306","208","208"
"Пловдив","1690176","Професионална гимназия по облекло Ана Май","3.27","4.9","36","34"
"Пловдив","1690177","Професионална гимназия по вътрешна архитектура и дървообработване Христо Ботев","2.96","4.77","34","24"
"Пловдив","1690178","Професионална гимназия по туризъм Проф. д-р Асен Златаров","4.03","5.396","100","99"
"Пловдив","1690179","Професионална гимназия по битова техника","3.57","3.43","59","57"
"Пловдив","1690187","ДУ-Пловдивска духовна семинария Св. Св. Кирил и Методий-Пловдив","3.75","4.37","4","4"
"Пловдив","1690247","Средно училище Найден Геров","3.43","2.206","2","6"
"Пловдив","1690272","Професионална гимназия по архитектура строителство и геодезия Арх.Камен Петков","4.01","3.437","170","170"
"Пловдив","1690273","Професионална гимназия по транспорт и строителни технологии Гоце Делчев","2.42","2.18","58","52"
"Пловдив","1690345","Средно училище Свети свети Кирил и Методий","3.5","4.39","37","37"
"Пловдив","1690346","Математическа гимназия Академик Кирил Попов","5.17","5.109","202","202"
"Пловдив","1690347","Спортно училище Васил Левски","3.27","4.875","69","62"
"Пловдив","1690446","Средно училище Никола Вапцаров","2.94","4.404","19","20"
"Пловдив","1690447","Средно училище Пейо Крачолов Яворов","3.47","3.444","42","36"
"Пловдив","1690448","Средно училище Христо Груев Данов","2.98","2.919","14","14"
"Пловдив","1690449","Езикова гимназия Пловдив","5.32","5.475","267","267"
"Пловдив","1690450","Езикова гимназия Иван Вазов","5.18","5.03","236","236"
"Пловдив","1690451","Френска езикова гимназия Антоан дьо Сент - Екзюпери","4.5","4.804","191","190"
"Пловдив","1690472","Професионална гимназия по хранителни технологии и техника","3.44","5.03","124","120"
"Пловдив","1690473","Професионална гимназия по кожени изделия и текстил Д-р Иван Богоров","2.35","3.35","13","12"
"Пловдив","1690542","Средно училище Братя Миладинови","2.52","2.541","21","18"
"Пловдив","1690549","Средно училище Константин Величков ","3.86","2.919","14","14"
"Пловдив","1690550","Средно училище Свети Константин - Кирил Философ","3.74","3.512","24","24"
"Пловдив","1690572","Професионална гимназия по механотехника Професор Цветан Лазаров","3.16","3.759","88","89"
"Пловдив","1690573","Професионална гимназия по машиностроене","2.6","4.1","20","17"
"Пловдив","1690642","Средно училище Димитър Матевски","2","NaN","2","0"
"Пловдив","1690644","Средно училище Свети Софроний Врачански","3.62","4.111","22","22"
"Пловдив","1690645","СРЕДНО УЧИЛИЩЕ ЧЕРНОРИЗЕЦ ХРАБЪР","4.19","4.472","47","47"
"Пловдив","1690901","ЧАСТНО СРЕДНО УЧИЛИЩЕ ДРУЖБА","4.14","4.13","12","12"
"Пловдив","1690904","Частна профилирана гимназия Класик","3.98","4.262","13","12"
"Пловдив","1690906","Частна профилирана гимназия Едмънд Бърк","3.72","3.08","4","3"
"Пловдив","1690909","Частна езикова гимназия Стоян Сариев","4.37","4.52","7","7"
"Пловдив","1690910","Частна професионална гимназия по икономика и управление","4.5","5.97","3","3"
"Пловдив","2902102","Национално училище за музикално и танцово изкуство Добрин Петков","4.44","4.65","20","20"
"Пловдив","2902302","Национална гимназия за сценични и екранни изкуства","4.36","4.24","42","42"
"Пловдив","2902402","Национална художествена гимназия Цанко Лавренов","4.44","5.27","46","46"
"Варна","403559","Частно средно училище Юрий Гагарин","4.33","4.433","22","22"
"Варна","400030","Седмо средно училище Найден Геров","3.59","3.606","73","72"
"Варна","400031","Средно училище с езиково обучение Ал. С. Пушкин","4.61","4.825","105","104"
"Варна","400033","Спортно училище Георги Бенковски","3.4","4.846","46","44"
"Варна","400034","Средно училище Гео Милев","3.79","3.929","45","45"
"Варна","400036","Средно училище Елин Пелин","3.68","4.98","12","11"
"Варна","400037","Средно училище Любен Каравелов","2.79","3.086","25","20"
"Варна","400039","Средно училище Пейо Крачолов Яворов","3.18","2.911","28","28"
"Варна","400040","Средно училище Свети Климент Охридски","4.3","4.252","50","48"
"Варна","400041","Трета природоматематическа гимназия Академик Методий Попов","4.54","4.205","135","134"
"Варна","400042","ІV Езикова гимназия Фредерик Жолио - Кюри","4.91","5.263","222","222"
"Варна","400043","Гимназия с преподаване на чужди езици Йоан Екзарх","5.16","5.37","183","184"
"Варна","400044","Професионална гимназия по икономика Д-р Иван Богоров","3.96","4.64","144","144"
"Варна","400045","Първа езикова гимназия","5.24","5.487","243","243"
"Варна","400046","Математическа гимназия Д-р Петър Берон","5.24","5.233","180","180"
"Варна","400047","Средно училище за хуманитарни науки и изкуства Константин Преславски","4.39","4.718","224","226"
"Варна","400054","Специално училище за ученици с нарушено зрение Проф. д-р Иван Шишманов","3.92","3.46","4","4"
"Варна","400055","Професионална техническа гимназия","3.59","4.11","103","102"
"Варна","400058","Професионална гимназия по химични и хранително-вкусови технологии Дм.Ив.Менделеев","3.63","4.391","37","35"
"Варна","400063","Професионална гимназия по строителство архитектура и геодезия Васил Левски","3.43","3.796","68","66"
"Варна","400070","Частна Търговска Гимназия Конто Трейд ЕООД","4.14","4.71","6","5"
"Варна","400074","Частна профилирана гимназия Антоан дьо Сент-Екзюпери","4.62","5.526","16","16"
"Варна","400076","Частна езикова гимназия с изучаване на чужди езици Джордж Байрон","4.16","3.734","15","14"
"Варна","402030","Варненска търговска гимназия Георги Стойков Раковски","4.38","5.43","128","128"
"Варна","402161","Професионална гимназия по текстил и моден дизайн","3.26","4.85","56","53"
"Варна","402172","Професионална гимназия по горско стопанство и дървообработване Николай Хайтов","2.51","4.288","56","38"
"Варна","402183","Варненска морска гимназия Свети Николай Чудотворец","3.19","3.925","70","66"
"Варна","403531","Професионална гимназия по електротехника","3.63","4.153","97","93"
"Варна","403534","Професионална гимназия по туризъм Професор д-р Асен Златаров","3.92","4.2","162","162"
"Варна","403537","Средно училище Димчо Дебелянов","3.92","4.421","24","22"
"Варна","403538","Средно училище Неофит Бозвели","3","2.611","27","27"
"Варна","403564","Частно средно училище Монтесори Варна ООД","4.34","5.2","1","1"
"Варна","2902106","НАЦИОНАЛНО УЧИЛИЩЕ ПО ИЗКУСТВАТА ДОБРИ ХРИСТОВ","4.52","5.03","61","61"
"Бургас","200227","Средно училище Иван Вазов","2","NaN","3","0"
"Бургас","200228","Средно училище Йордан Йовков","2.66","2.9","3","3"
"Бургас","200229","Средно училище Епископ Константин Преславски","3.62","3.53","28","26"
"Бургас","200231","Средно училище Добри Чинтулов","2","NaN","2","0"
"Бургас","200233","Средно училище Петко Росен","2.22","4.16","18","14"
"Бургас","200234","Средно училище Св. св. Кирил и Методий","3.56","3.679","74","72"
"Бургас","200235","Профилирана гимназия за романски езици Георги Стойков Раковски","4.65","5.17","181","181"
"Бургас","200236","Английска езикова гимназия Гео Милев","4.92","5.107","161","161"
"Бургас","200237","Немска езикова гимназия Гьоте","5.24","5.603","157","157"
"Бургас","200238","Профилирана гимназия за чужди езици Васил Левски","4.39","4.473","153","153"
"Бургас","200239","Профилирана природоматематическа гимназия Академик Никола Обрешков","5.29","5.122","157","157"
"Бургас","200240","Спортно училище Юрий Гагарин","2.79","4.34","40","38"
"Бургас","200242","Професионална гимназия по туризъм Проф. д-р Асен Златаров","3.39","4.798","182","177"
"Бургас","200243","Професионална гимназия по морско корабоплаване и риболов Свети Никола","2.76","4.736","23","20"
"Бургас","200244","Професионална гимназия по механоелектротехника и електроника","3.56","4.59","142","142"
"Бургас","200245","Професионална гимназия по строителство, архитектура и геодезия Кольо Фичето","3.99","4.09","142","135"
"Бургас","200246","Търговска гимназия","4.63","4.461","156","156"
"Бургас","200247","Професионална гимназия по химични технологии Акад. Н. Д. Зелинский","3.06","4.12","112","109"
"Бургас","200248","Професионална гимназия по електротехника и електроника Константин Фотинов","3.47","3.38","101","101"
"Бургас","200249","Професионална гимназия по транспорт","2.34","3.27","58","52"
"Бургас","200250","Професионална техническа гимназия","2.54","3.77","27","22"
"Бургас","200252","Професионална гимназия по сградостроителство и инсталации Пеньо Пенев","2","4.94","13","4"
"Бургас","200255","Вечерно средно училище Захари Стоянов","2.66","3.342","19","15"
"Бургас","200258","Частна профилирана гимназия с изучаване на английски език Британика 1998","4.16","4.5","4","4"
"Бургас","2902103","Национално училище за музикално и сценично изкуство Проф. Панчо Владигеров","4.34","5.06","58","58"
"Благоевград","100052","Благоевградска професионална гимназия Ичко Бойчев","2.55","2.988","49","43"
"Благоевград","100070","Седмо средно училище Кузман Шапкарев","3.57","3.672","20","20"
"Благоевград","100190","Езикова гимназия Акад. Людмил Стоянов","5.17","5.387","156","156"
"Благоевград","100200","Природо-математическа гимназия Акад. Сергей Корольов","4.79","4.906","156","156"
"Благоевград","100280","Професионална гимназия по икономика Иван Илиев","4.01","5.58","103","102"
"Благоевград","100300","Професионална гимназия по строителство архитектура и геодезия Васил Левски","3.31","4.835","53","53"
"Благоевград","101250","Средно училище с изучаване на чужди езици Свети Климент Охридски","3.7","3.577","25","25"
"Благоевград","101730","Професионална гимназия по туризъм и лека промишленост Гоце Делчев","3.01","4.62","12","10"
"Благоевград","101870","Национална хуманитарна гимназияСв.св.Кирил и Методий","4.19","4.3","112","111"
"Благоевград","102060","Пето средно училище Георги Измирлиев","3.21","3.141","18","18"
"Велико Търново","300121","Профилирана Хуманитарна гимназия Свети свети Кирил и Методий","3.45","3.583","8","8"
"Велико Търново","300122","Природо-математическа гимназия Васил Друмев","4.89","4.731","148","148"
"Велико Търново","300123","Профилирана езикова гимназия Проф. д-р Асен Златаров","4.94","5.121","120","120"
"Велико Търново","300124","Средно училище Емилиян Станев","4.25","4.495","54","53"
"Велико Търново","300125","Средно училище Вела Благоева","3.42","4.163","22","22"
"Велико Търново","300128","Професионална гимназия по строителство архитектура и геодезия Ангел Попов","4.07","4.329","77","76"
"Велико Търново","300129","Старопрестолна професионална гимназия по икономика","3.96","4.81","50","49"
"Велико Търново","300130","Професионална гимназия по електроника Александър Степанович Попов","3.11","4.463","27","24"
"Велико Търново","300131","Професионална гимназия по моден дизайн","2.91","4.708","12","14"
"Велико Търново","300132","Професионална гимназия по туризъм Д-р Васил Берон","3.93","3.926","85","80"
"Велико Търново","300141","Частна профилирана гимназия АК - Аркус ЕООД","4.95","5.021","39","39"
"Велико Търново","300143","Спортно училище Георги Живков","3.23","4.58","40","43"
"Видин","500102","ППМГ Екзарх Антим I","4.47","4.37","91","92"
"Видин","500108","ПТГ Васил Левски","2.25","3.69","13","13"
"Видин","500110","ПГТ Михалаки Георгиев","3.09","4.434","27","27"
"Видин","502035","ПГ Проф. д-р Асен Златаров","3.92","4.395","54","54"
"Видин","503132","СУ Цар Симеон Велики","3.91","3.785","58","58"
"Видин","503241","СУ Св. св. Кирил и Методий","3.7","4.038","15","15"
"Видин","503242","СУ Петко Рачов Славейков","3.13","3.24","20","20"
"Видин","503322","ГПЧЕ Йордан Радичков","4.57","4.518","98","98"
"Враца","600061","Профилирана езикова гимназия Йоан Екзарх","4.45","4.662","83","83"
"Враца","600327","Средно училище Козма Тричков","4.03","3.774","21","21"
"Враца","602062","Профилирана природо-математическа гимназия Академик Иван Ценов","4.99","4.628","150","150"
"Враца","603057","Средно училище Отец Паисий","3.67","4.515","25","25"
"Враца","603058","Средно училище Христо Ботев","4.42","4.191","68","68"
"Враца","603059","Средно училище Васил Кънчов","4.11","3.655","20","20"
"Враца","603065","Професионална техническа гимназия Н. Й. Вапцаров","3.48","4.36","49","42"
"Враца","603067","Професионална гимназия по търговия и ресторантьорство","3.18","4.103","49","47"
"Враца","603070","Средно училище Никола Войводов","4.28","5.55","23","23"
"Враца","603071","Професионална гимназия Димитраки Хаджитошин","2.71","3.12","11","8"
"Враца","608060","Спортно училище Св.Климент Охридски","3.05","5.07","41","39"
"Габрово","700113","Средно училище Отец Паисий","3.15","4.15","18","18"
"Габрово","700114","Средно училище Райчо Каролев","3.3","3.19","26","26"
"Габрово","700115","НАЦИОНАЛНА АПРИЛОВСКА ГИМНАЗИЯ","4.81","4.974","123","123"
"Габрово","700116","Природоматематическа гимназия Академик Иван Гюзелев","4.63","4.361","96","96"
"Габрово","700118","ПРОФЕСИОНАЛНА ТЕХНИЧЕСКА ГИМНАЗИЯ Д-р Никола Василиади","3.26","4.25","86","86"
"Габрово","700120","Професионална гимназия по туризъм Пенчо Семов","3.16","3.75","58","54"
"Добрич","800012","Спортно училище Георги Стойков Раковски","2.3","4.12","11","10"
"Добрич","800013","Средно училище Димитър Талев","3.88","4.02","20","20"
