"year","klasirane","school_code","school_name","profile_code","profile_name","min_score_total","min_score_male","min_score_female","max_score_total","max_score_male","max_score_female"
"2023","1","2000201","Средно училище ""Георги Стойков Раковски""","1036","Готвач","140","140","140","347","347","250"
"2023","1","2000201","Средно училище ""Георги Стойков Раковски""","1041","Екскурзовод","96","98","96","277","277","238"
"2023","1","2000201","Средно училище ""Георги Стойков Раковски""","4281","Обществени науки","86","86","124","311","311","124"
"2023","1","2000201","Средно училище ""Георги Стойков Раковски""","1025","Софтуерни и хардуерни науки","30","30","41","239","239","152"
"2023","2","2000201","Средно училище ""Георги Стойков Раковски""","1036","Готвач","132","0","132","132","0","132"
"2023","2","2000201","Средно училище ""Георги Стойков Раковски""","1041","Екскурзовод","73","121","73","162","121","162"
"2023","2","2000201","Средно училище ""Георги Стойков Раковски""","4281","Обществени науки","0","0","0","0","0","0"
"2023","2","2000201","Средно училище ""Георги Стойков Раковски""","1025","Софтуерни и хардуерни науки","0","0","0","0","0","0"
