"Град","Код","Име","БЕЛ","МАТ","Уч. БЕЛ","Уч. МАТ"
"София","2224047","47 Средно училище Христо Груев Данов","90.65","85.65","31","31"
"София","2202535","ЧСУ Рьорих с ранно чуждоезиково обучение и разширено изучаване на музика и изобразително изкуство","90","68.57","7","7"
"София","2206043","43 Основно училище Христо Смирненски","88.53","85.14","109","109"
"София","2210159","159 основно училище Васил Левски","70","65.5","20","20"
"София","2213131","131 СУ Климент Аркадиевич Тимирязев","55.28","61.11","18","18"
"София","2217525","Частно основно училище Монтесори ЕООД","95.63","93.89","8","9"
"София","2221109","109 Основно училище Христо Смирненски","83.16","83","95","95"
"София","2203603","Специално училище за ученици с нарушено зрение ЛУИ БРАЙЛ","61","61","5","5"
"София","2208123","123 Средно училищe Стефан Стамболов","65.26","54.63","39","40"
"София","2212056","56. Средно училище Професор Константин Иречек","85.12","78","163","160"
"София","2219095","95 СУ Проф. Иван Шишманов","82.25","80.67","51","52"
"София","2224022","22 Средно езиково училище Георги Стойков Раковски","93.18","87.66","96","96"
"София","2205521","Частно основно училище Св. Климент Охридски ","88.75","93.75","20","20"
"София","2213125","125 СУ Боян Пенев с изучаване на чужди езици","89.97","87.92","165","166"
"София","2217149","149 Средно училище ,,Иван Хаджийски","83.52","81.7","54","53"
"София","2221093","93-то Средно училище Александър Теодоров - Балан","81.43","71.71","35","35"
"София","2208075","75.Основно училище Тодор Каблешков ","57.72","66.6","103","97"
"София","2212037","37. Средно училище Райна Княгиня","58.06","43.61","18","18"
"София","2214102","102. oсновно училище Панайот Волов","88.54","70.7","48","50"
"София","2219044","44. Средно училище Неофит Бозвели","80.28","70.74","54","54"
"София","2223055","55 СРЕДНО УЧИЛИЩЕ ПЕТКО КАРАВЕЛОВ","79.22","84.39","179","179"
"София","2902701","Национален учебен комплекс по култура с лицей за изучаване на италиански език и култура с участието на Република Италия","95.96","95.6","83","83"
"София","2202064","64 основно училище Цар Симеон Велики ","73.06","86.11","36","36"
"София","2205105","105. СРЕДНО УЧИЛИЩЕ АТАНАС ДАЛЧЕВ","80.95","85.69","137","138"
"София","2213082","82. основно училище Васил Евстатиев Априлов","83.16","82.89","19","19"
"София","2217072","72 Основно училище Христо Ботев ","77.27","71.36","33","33"
"София","2221023","23 Средно училище Фредерик Жолио-Кюри","88.86","78.8","83","83"
"София","2203074","74 СУ ГОЦЕ ДЕЛЧЕВ","83.89","80.89","95","95"
"София","2208017","17 СУ Дамян Груев с ранно чуждоезиково обучение","84.94","77.1","81","81"
"София","2212027","27. Средно училище Акад. Георги Караславов","84.67","78","15","15"
"София","2214098","98 Начално училище Св. св. Кирил и Методий","93.49","91.28","43","43"
"София","2219024","24 Средно училище П.К.Яворов","63.33","50.83","6","6"
"София","2222133","133 Средно училище „Александър Сергеевич Пушкин”","85.67","86.35","104","104"
"София","2202050","50. ОСНОВНО УЧИЛИЩЕ ВАСИЛ ЛЕВСКИ","87.4","75.21","48","48"
"София","2204595","Частно основно училище Светлина","85","71.25","12","12"
"София","2209529","Частно езиково средно училище Дорис Тенеди","96.05","94.74","38","38"
"София","2213039","39 Средно училище Петър Динеков","90.57","79.6","88","88"
"София","2217053","53 ОСНОВНО УЧИЛИЩЕ НИКОЛАЙ ХРЕЛКОВ","81.58","83.95","19","19"
"София","2220060","60 ОУ Св.св.Кирил и Методий","78.38","69.05","37","37"
"София","2203062","62. Основно училище Христо Ботев","79.52","65.75","21","20"
"София","2207150","150-то ОСНОВНО УЧИЛИЩЕ ЦАР СИМЕОН ПЪРВИ","74.09","71.31","66","65"
"София","2211564","Частно средно училище Българско школо ООД","97.13","92.98","47","47"
"София","2214054","54 СРЕДНО УЧИЛИЩЕ Свети ИВАН РИЛСКИ","81.67","82.25","180","180"
"София","2222038","38 основно училищеВасил Априлов","90.33","86.42","107","106"
"София","2202005","5 Основно училище Иван Вазов","89.04","78.49","73","73"
"София","2204136","136 ОСНОВНО УЧИЛИЩЕ ЛЮБЕН КАРАВЕЛОВ","42.04","46.4","49","50"
"София","2209132","132. Средно училище Ваня Войнова","82.78","64.07","27","27"
"София","2212554","ЧАСТНО ОСНОВНО УЧИЛИЩЕ ЕРИХ КЕСТНЕР","81.04","84.79","24","24"
"София","2216129","129 Основно Училище Антим -І","90.06","82.99","77","77"
"София","2220058","58 Основно училище Сергей Румянцев","70.21","77.19","48","48"
"София","2224677","Частно основно училище Прогресивно образование","84.5","80.5","10","10"
"София","2202705","Частно Основно Училище Откривател","91","92","5","5"
"София","2207089","89 ОУ Д-р Христо Стамболски","37.67","41.54","15","13"
"София","2211139","139 Основно училище Захарий Круша","87.16","82.74","81","82"
"София","2214015","15 Средно училище Адам Мицкевич","86.5","78.08","40","39"
"София","2222007","7. СРЕДНО УЧИЛИЩЕ СВ. СЕДМОЧИСЛЕНИЦИ","85.44","87.47","90","91"
"София","2201515","Частно средно училище Цар Симеон Велики","86.67","83.33","18","18"
"София","2204076","76. Основно училище Уилям Сароян","79.17","67.92","12","12"
"София","2209036","36 Средно училище Максим Горки","78.22","83.56","118","118"
"София","2212137","137 средно училище Ангел Кънчев","87.59","71.33","79","79"
"София","2216001","1 Средно училище Пенчо П. Славейков","82.81","81.46","89","89"
"София","2220029","29. Средно училище Кузман Шапкарев","65","71","10","10"
"София","2224544","Частно средно училище по изкуства и чужди езици Артис","95","91.11","9","9"
"София","2202620","Частно средно училище Професор Николай Райнов","82.08","71.25","12","12"
"София","2207068","68. Средно училище Академик Никола Обрешков","80.18","74.73","55","55"
"София","2211120","120 Основно училище Георги Сава Раковски","89.9","88.93","98","98"
"София","2213600","Частно средно училище с чуждоезиков профил Абрахам Линкълн","85.45","65.45","11","11"
"София","2221621","Частно начално училище Питагор","94.05","95.24","42","42"
"София","2204046","46 Основно училище Константин Фотинов с разширено изучаване на хореография","77.29","71","35","35"
"София","2209025","25 основно училище Д-р Петър Берон","78.77","76.89","106","106"
"София","2212097","97 Средно училище Братя Миладинови","77.01","68.2","87","86"
"София","2219199","199 Основно Училище Свети Апостол Йоан Богослов","84.25","76.22","40","37"
"София","2224121","121 СРЕДНО УЧИЛИЩЕ ГЕОРГИ ИЗМИРЛИЕВ","85.38","81.76","52","51"
"София","2202574","Частно средно училище Свети Георги","93.91","88.04","23","23"
"София","2207004","4. Основно училище Проф. Джон Атанасов","87.88","81.86","118","121"
"София","2211035","35. СРЕДНО ЕЗИКОВО УЧИЛИЩЕ ДОБРИ ВОЙНИКОВ","86.59","83.95","82","81"
"София","2213502","Частно основно училище с изучаване на английски език Меридиан 22","85.5","81.25","20","20"
"София","2218083","83. Основно училище Елин Пелин","73.64","70.3","33","33"
"София","2221501","ЧАСТНО ОСНОВНО УЧИЛИЩЕ ОБРАЗОВАТЕЛНИ ТЕХНОЛОГИИ","91.96","87.72","46","46"
"София","2204030","30 СРЕДНО УЧИЛИЩЕ БРАТЯ МИЛАДИНОВИ","87.27","82.27","86","86"
"София","2208526","Частно средно училище Орфей","95","100","4","4"
"София","2212090","90 Средно училище Генерал Хосе де Сан Мартин","83.59","67.42","64","64"
"София","2219130","130. средно училище Стефан Караджа","79.12","60.29","34","34"
"София","2224073","73.СУ с преподаване на чужди езици Владислав Граматик","86.68","87.02","131","131"
"София","2202536","Частно средно езиково училище Дрита","82.39","87.39","23","23"
"София","2206045","45 основно училище Константин Величков","84.95","81","105","105"
"София","2210162","162 Обединено училище Отец Паисий","45.49","44.15","41","41"
"София","2213144","144 Средно училище Народни будители","90.39","87.62","141","143"
"София","2217722","ЧАСТНО ОСНОВНО УЧИЛИЩЕ ТОМАС ЕДИСЪН","98.33","97.92","12","12"
"София","2221138","138. СРЕДНО УЧИЛИЩЕ ЗА ЗАПАДНИ И ИЗТОЧНИ ЕЗИЦИ ПРОФ. ВАСИЛ ЗЛАТАРСКИ","92.06","84.64","126","125"
"София","2203720","Частно средно училище Дружба - София","78.55","87.42","31","33"
"София","2208135","135 средно училище Ян Амос Коменски","73.45","65.53","58","57"
"София","2212077","77 Основно училище ,,Св. Св. Кирил и Методий","83.06","85.81","31","31"
"София","2219106","106 Основно училище Григорий Цамблак ","30.83","41","6","5"
"София","2224041","41 основно училище Св. Патриарх Евтимий","86.85","83.15","89","89"
"София","2202534","Частно профилирано средно училище Свети Наум","85","0","1","0"
"София","2206003","Трето средно училище Марин Дринов","63.57","61.07","14","14"
"София","2210156","156-о обединено училище Васил Левски","71.33","68.33","15","15"
"София","2213128","128 СРЕДНО УЧИЛИЩЕ АЛБЕРТ АЙНЩАЙН","84.65","84.88","86","85"
"София","2217151","НАЦИОНАЛНО СРЕДНО УЧИЛИЩЕ СОФИЯ","83.58","76.1","109","109"
"София","2221094","94 СРЕДНО УЧИЛИЩЕ Димитър Страшимиров","56.83","49.83","60","58"
"София","2208092","92 Основно училище Димитър Талев","83.81","82.77","67","65"
"София","2212040","40 Средно училище Луи Пастьор","80.19","70.42","108","107"
"София","2214141","141 Основно училище Народни будители","58.75","51.88","8","8"
"София","2219049","49-то Основно училище Бенито Хуарес","82.98","81.19","131","130"
"София","2224020","20.Иновативно основно училище Тодор Минков с ранно чуждоезиково обучение по френски и немски език","88.11","83.96","106","106"
"София","2205119","119 Средно училище Академик Михаил Арнаудов","84.75","84.92","181","181"
"София","2213118","118 Средно училище Академик Людмил Стоянов","80.29","85.35","85","85"
"София","2217088","88 Средно училище Димитър Попниколов","87.73","84.74","152","152"
"София","2221031","31 Средно училище за чужди езици и мениджмънт Иван Вазов","86.27","88.69","102","103"
"София","2203140","140. СРЕДНО УЧИЛИЩЕ ИВАН БОГОРОВ","72.21","60.78","52","51"
"София","2208028","28 Средно училище Алеко Константинов","75.65","69.24","46","46"
"София","2212033","33 основно училище Санкт Петербург","84.26","76.19","102","101"
"София","2214101","101. СРЕДНО УЧИЛИЩЕ БАЧО КИРО","75.39","66.83","90","90"
"София","2219042","42 основно училище Хаджи Димитър","82.33","73.59","129","128"
"София","2223008","8. Средно училище Васил Левски","84.84","85.78","64","64"
"София","2202052","52 Основно училище Цанко Церковски","87.74","83.31","62","62"
"София","2205011","11 Основно училище Свети Пимен Зографски","84.08","85.23","65","65"
"София","2210085","85 Средно училище Отец Паисий","71.97","82.88","33","33"
"София","2213081","81. Средно училище Виктор Юго","86.98","81.78","167","166"
"София","2217066","66 Средно училище Филип Станиславов","64.29","66.54","14","13"
"София","2220100","100 ОСНОВНО УЧИЛИЩЕ НАЙДЕН ГЕРОВ","86.43","85","7","7"
"София","2203070","70-о основно училище Свети Климент Охридски","48.33","39.23","15","13"
"София","2207163","163 ОСНОВНО УЧИЛИЩЕ ЧЕРНОРИЗЕЦ ХРАБЪР","81.02","82.27","88","88"
"София","2211598","ЧАСТНО СРЕДНО ЕЗИКОВО УЧИЛИЩЕ ГАЛИНА СЕРГЕЕВНА УЛАНОВА","85","71.18","17","17"
"София","2214063","63 Основно училище Христо Ботев","86.29","85.83","35","36"
"София","2218703","Частно основно училище Изгрев","83.5","87.5","10","10"
"София","2222127","127 СРЕДНО УЧИЛИЩЕ Иван Николаевич Денкоглу","85.68","86.14","44","44"
"София","2202026","26 Средно училище Йордан Йовков","81.38","85.75","40","40"
"София","2204549","Частно средно училище с немски език Веда","96.38","97.41","29","29"
"София","2209142","142 ОСНОВНО УЧИЛИЩЕ ВЕСЕЛИН ХАНЧЕВ","77.22","71.38","81","80"
"София","2213010","10 Средно училище Теодор Траянов ","81.55","86.85","100","100"
"София","2216532","Частно средно училище УВЕКИНД","96.82","93.18","33","33"
"София","2220059","59 ОБЕДИНЕНО УЧИЛИЩЕ ВАСИЛ ЛЕВСКИ","38.48","28.41","23","22"
"София","2203061","61-во основно училище Свети Свети Кирил и Методий","86.98","82.97","86","86"
"София","2207108","108 Средно училище Никола Беловеждов","82.45","84.51","92","91"
"София","2211518","Частно основно училище Д-р Петър Берон","85.75","90.52","67","67"
"София","2214016","16 . ОСНОВНО УЧИЛИЩЕ РАЙКО ЖИНЗИФОВ ","84.17","78.64","66","66"
"София","2222012","12 Средно училище Цар Иван Асен II","91.33","88.83","94","94"
"София","2202002","2 средно училище Академик Емилиян Станев ","84.71","84.53","171","170"
"София","2204134","134. средно училище Димчо Дебелянов","91.3","86.11","81","81"
"София","2209051","51 СРЕДНО УЧИЛИЩЕ ЕЛИСАВЕТА БАГРЯНА","89.26","84.88","121","120"
"София","2212553","Частно средно училище Петко Рачов Славейков","90.56","81.67","9","9"
"София","2216112","112 ОСНОВНО УЧИЛИЩЕ СТОЯН ЗАИМОВ","88.68","85.98","117","117"
"София","2220048","48 ОСНОВНО УЧИЛИЩЕ ЙОСИФ КОВАЧЕВ","70.48","79.38","73","73"
"София","2224672","Частно основно училище Куест","90","92.5","6","6"
"София","2215160","160 Основно училище Кирил и Методий","64.5","65.5","10","10"
"София","2210116","116 Основно училище Паисий Хилендарски","52.86","52.14","7","7"
"Пловдив","1690907","Частно основно училище Класик","90","91.5","10","10"
"Пловдив","1690244","Основно училище Васил Левски","90.66","87.13","61","61"
"Пловдив","1690445","Основно училище Райна Княгиня","87.83","90.47","106","106"
"Пловдив","1690645","Средно училище Черноризец Храбър","87.23","86.39","148","148"
"Пловдив","1690242","39-то Начално училище Кирил Нектариев","56.55","58.63","84","84"
"Пловдив","1690443","Обединено училище Йордан Йовков","64.72","69.17","18","18"
"Пловдив","1690643","Средно училище Свети Седмочисленици","78.26","84.46","46","46"
"Пловдив","1690156","Средно училище Свети Патриарх Евтимий","94.36","89.49","117","118"
"Пловдив","1690441","Начално училище Христо Ботев","96.79","93.09","98","97"
"Пловдив","1690550","Средно училище Свети Константин - Кирил Философ","91.48","89.08","98","98"
"Пловдив","1690154","Средно училище СВ. ПАИСИЙ ХИЛЕНДАРСКИ ","72.83","79.51","92","92"
"Пловдив","1690344","Основно училище Тодор Каблешков","79.05","76.9","21","21"
"Пловдив","1690547","Основно училище Яне Сандански","87.45","80.65","106","107"
"Пловдив","1690150","Средно училище Любен Каравелов","85.6","84","25","25"
"Пловдив","1690342","Основно училище Драган Манчов ","93.66","93.25","97","97"
"Пловдив","1690545","Основно училище Захари Стоянов","82.68","72.56","41","41"
"Пловдив","1690148","Основно училище Екзарх Антим І","80.25","85.17","59","59"
"Пловдив","1690271","Специално училище за ученици с увреден слух Проф. Д-р Ст. Белинов","38.33","47.5","6","6"
"Пловдив","1690543","Начално училище Климент Охридски","92.28","92.72","68","68"
"Пловдив","1690146","Основно Училище Д-р Петър Берон","83.37","89.58","49","48"
"Пловдив","1690247","Средно училище Найден Геров","62.78","59.64","54","55"
"Пловдив","1690448","Средно училище Христо Груев Данов","83","83.3","45","44"
"Пловдив","1690143","ОУ Виктория и Крикор Тютюнджян","89.08","82.76","38","38"
"Пловдив","1690912","Частно основно училище Бъдеще","90","97.5","7","8"
"Пловдив","1690245","Основно училище Димчо Дебелянов","44.19","48.43","86","86"
"Пловдив","1690446","Средно училище Никола Вапцаров","86.09","85.45","55","55"
"Пловдив","2902102","Национално училище за музикално и танцово изкуство Добрин Петков","89.22","81.72","32","32"
"Пловдив","1690901","ЧАСТНО СРЕДНО УЧИЛИЩЕ ДРУЖБА","77.5","74","10","10"
"Пловдив","1690243","Начално училище Петко Рачов Славейков ","95.42","88.49","83","83"
"Пловдив","1690444","Основно училище Панайот Волов","29.39","38.27","57","55"
"Пловдив","1690644","Средно училище Свети Софроний Врачански","77.27","75.68","117","117"
"Пловдив","1690157","Средно училище Цар Симеон Велики","87.8","83.66","41","41"
"Пловдив","1690442","Основно училище Димитър Тодоров Димов","85.2","85.2","25","25"
"Пловдив","1690642","Средно училище „Димитър Матевски","77.81","78.31","137","136"
"Пловдив","1690155","Средно училище Свети Климент Охридски","84.41","76.88","17","16"
"Пловдив","1690345","Средно училище Свети свети Кирил и Методий","88.56","71","45","45"
"Пловдив","1690549","Средно училище Константин Величков ","75","78.04","46","46"
"Пловдив","1690152","Основно училище Княз Александър I","95.61","93.56","132","132"
"Пловдив","1690343","Основно училище Елин Пелин","87.67","84.21","58","57"
"Пловдив","1690546","Основно училище Стоян Михайловски","88.16","76.41","76","78"
"Пловдив","1690149","Основно Училище Кочо Честеменски","90.94","87.92","90","89"
"Пловдив","1690341","Основно училище Васил Петлешков","88.44","83.4","48","47"
"Пловдив","1690544","Основно училище Димитър Талев","92.88","92.22","106","106"
"Пловдив","1690147","Основно Училище Душо Хаджидеков","95.82","89.1","116","117"
"Пловдив","1690248","Средно училище Симон Боливар","78.75","69.02","40","41"
"Пловдив","1690542","Средно училище Братя Миладинови","83.5","79.75","40","40"
"Пловдив","1690144","Основно училище Гео Милев","53.85","50.38","13","13"
"Пловдив","1690246","Основно училище Пенчо Славейков","44.4","52.54","67","65"
"Пловдив","1690447","Средно училище Пейо Крачолов Яворов","78.15","81.3","73","73"
"Пловдив","1690142","Основно училище Алеко Константинов","90","92.11","76","76"
"Варна","400024","Основно училище Стоян Михайловски","87.68","79.02","41","41"
"Варна","400003","Основно училище Антон Страшимиров","87.36","83.33","123","123"
"Варна","400022","Основно училище Свети свети Кирил и Методий","95.93","96.74","129","129"
"Варна","400061","Частно основно училище Аз съм българче","100","95","1","1"
"Варна","400019","Основно училище Свети Патриарх Евтимий","83.74","77.83","119","120"
"Варна","400039","Средно училище Пейо Крачолов Яворов","92.21","91.31","122","122"
"Варна","400017","Основно училище Отец Паисий","45.83","52.81","18","16"
"Варна","400036","Средно училище Елин Пелин","65.86","61.33","29","30"
"Варна","403564","ЧАСТНО ОСНОВНО УЧИЛИЩЕ Д-р Мария Монтесори Варна ООД","85","85","2","2"
"Варна","400032","Основно училище Васил Друмев","83.25","90.06","77","77"
"Варна","403558","Частно средно училище Мечтатели","86.14","85.42","35","36"
"Варна","400011","Основно училище Йордан Йовков","87.82","85.45","78","78"
"Варна","400030","Седмо средно училище Найден Геров","92.72","89.44","136","135"
"Варна","403538","Средно училище Неофит Бозвели","91.4","92.89","57","57"
"Варна","2902106","НАЦИОНАЛНО УЧИЛИЩЕ ПО ИЗКУСТВАТА ДОБРИ ХРИСТОВ","87.6","84.79","48","48"
"Варна","400009","Основно училище Иван Вазов","96.06","91.06","33","33"
"Варна","400028","Основно училище Цар Симеон І","84.51","81","143","145"
"Варна","403536","III Oсновно училище Ангел Кънчев","88.89","83.5","157","157"
"Варна","400007","Основно училище Добри Чинтулов","82.03","75.06","158","158"
"Варна","400026","Основно училище Христо Ботев","81.38","78.15","65","65"
"Варна","400005","Основно училище Васил Априлов","86.89","83.57","119","119"
"Варна","400023","Основно училище Стефан Караджа ","93.15","88.58","73","74"
"Варна","400001","Начално училище Васил Левски","76.43","71.69","63","62"
"Варна","400075","Частно основно училище Малкият принц","90.88","91.88","40","40"
"Варна","400020","Основно училище Петко Рачов Славейков","93.22","93.12","146","146"
"Варна","400040","Средно училище Свети Климент Охридски","85.35","81.5","200","200"
"Варна","400018","Основно училище Панайот Волов","76.17","74.17","47","48"
"Варна","400037","Средно училище Любен Каравелов","60","49.25","20","20"
"Варна","400015","Основно училище Капитан Петко войвода","77.89","64.21","19","19"
"Варна","400034","Средно училище Гео Милев","86.61","86.5","140","140"
"Варна","400012","Основно училище Константин Арабаджиев","87.41","81.55","29","29"
"Варна","400031","Средно училище с езиково обучение Ал. С. Пушкин","93.01","90.9","148","145"
"Варна","403543","Второ основно училище Никола Йонков Вапцаров","92.33","93.35","103","103"
"Варна","400010","Основно училище Свети Иван Рилски","57.11","65.56","19","18"
"Варна","400029","Основно училище Черноризец Храбър","82.67","76.5","90","90"
"Варна","403537","Средно училище Димчо Дебелянов","77.03","73.11","74","74"
"Варна","400008","Основно училище Захари Стоянов","89.82","84.65","114","114"
"Варна","403535","Първо основно училище Св. княз Борис І ","74.49","72.05","39","39"
"Варна","400006","Основно училище Георги Сава Раковски","84.07","82.34","145","145"
"Бургас","200222","Основно училище Иван Вазов","74.29","82.14","14","14"
"Бургас","200205","Основно училище Петко Рачев Славейков","96.34","94.23","71","71"
"Бургас","200201","Начално базово училище Михаил Лъкатник","97.81","95.28","89","89"
"Бургас","200218","Основно училище Христо Ботев","47.17","46.19","69","67"
"Бургас","200233","Средно училище Петко Росен","80.68","76.14","81","83"
"Бургас","200216","Основно училище Васил Левски","62.76","40.63","49","48"
"Бургас","200231","Средно училище ,,Добри Чинтулов","87.5","89.44","36","36"
"Бургас","200214","Основно училище Братя Миладинови","96.21","95.63","198","198"
"Бургас","200229","Средно училище Епископ Константин Преславски","95.24","94.44","63","62"
"Бургас","200212","Основно училище Пейо Крачолов Яворов","90.93","77.6","97","98"
"Бургас","200227","Средно училище Иван Вазов","76.94","76.67","18","18"
"Бургас","200210","Основно училище Свети Климент Охридски","88.2","84.9","100","100"
"Бургас","200208","Основно училище Найден Геров","77.65","78.53","85","85"
"Бургас","200223","Основно училище Христо Ботев","72.5","71.25","20","20"
"Бургас","200206","Основно училище Свети княз Борис І - град Бургас","91.41","87.33","131","131"
"Бургас","200221","Средно училище Христо Ботев","61.67","59.33","15","15"
"Бургас","200203","Частно начално училище Д-р Мария Монтесори","93.33","93.89","9","9"
"Бургас","200219","Основно училище Христо Ботев","75","71.88","32","32"
"Бургас","200234","Средно училище Св. Св. Кирил и Методий","95.23","94.67","108","107"
"Бургас","200217","Основно училище Христо Ботев","93.6","89.4","25","25"
"Бургас","200232","Средно училище Константин Петканов","72.42","68.56","66","66"
"Бургас","200215","Основно училище Елин Пелин","86.84","86.39","147","147"
"Бургас","200230","Средно училище Димчо Дебелянов","98","95.08","60","60"
"Бургас","200213","Основно училище Васил Априлов","96.47","96.99","109","108"
"Бургас","200228","Средно училище Йордан Йовков","91.22","95","45","45"
"Бургас","200211","Основно училище Георги Бенковски","89.79","87.18","70","71"
"Бургас","200209","Основно училище Антон Страшимиров - гр.Бургас","86.74","86.01","158","158"
"Бургас","200207","Основно училище Любен Каравелов","94.74","94.17","78","78"
"Бургас","2902103","Национално училище за музикално и сценично изкуство Проф. Панчо Владигеров","79.8","82.5","25","24"
"Благоевград","101580","Осмо средно училище Арсени Костенцев","89.26","77.66","94","94"
"Благоевград","101290","Трето основно училище Димитър Талев","79.96","80.12","123","124"
"Благоевград","100110","Единадесето основно училище Христо Ботев","72.44","78.49","43","43"
"Благоевград","100040","Четвърто основно училище Димчо Дебелянов","84.86","83","35","35"
"Благоевград","101700","Девето основно училище Пейо Крачолов Яворов","43.93","47.31","14","13"
"Благоевград","101250","Средно училище с изучаване на чужди езици Свети Климент Охридски","82.36","68.58","53","53"
"Благоевград","100070","Седмо средно училище Кузман Шапкарев","92.38","84.43","122","122"
"Благоевград","100020","Второ основно училище Димитър Благоев","89.49","85","69","69"
"Благоевград","102060","Пето средно училище Георги Измирлиев","91.76","85.78","51","51"
"Благоевград","101880","Средно училище Иван Вазов","82.87","89.34","61","61"
"Велико Търново","300125","Средно училище Вела Благоева","80.07","78.52","72","71"
"Велико Търново","300105","Основно училище Петко Рачев Славейков","76.58","73.95","19","19"
"Велико Търново","300103","Основно училище Св. Патриарх Евтимий","89.51","84.54","152","151"
