"year","klasirane","school_code","school_name","profile_code","profile_name","min_score_total","min_score_male","min_score_female","max_score_total","max_score_male","max_score_female"
"2026","1","1301770","Средно училище ""Свети Климент Охридски""","28854","Автомобилна техника и мехатроника - БИБР","30","30","0","162","162","0"
"2026","1","1301770","Средно училище ""Свети Климент Охридски""","28545","Профил- Предприемачески- с интензивно изучаване на английски език","30","30","126","412.5","327","412.5"
"2026","1","1301770","Средно училище ""Свети Климент Охридски""","28744","Хотелиерство - БИБР","55","96","55","291","178","291"
